adaptive_rebalance_policy,avg_rebalance_interval_months,rebalance_count,rebalanced_month_ratio,strategy_cagr,benchmark_cagr,excess_cagr,sharpe,sortino,max_dd,ir,beat_month_ratio,avg_turnover_monthly,avg_cash_weight,avg_stock_names,rebalance_interval_months,trade_cost_bps_per_side,starting_capital_usd,ending_capital_usd,months,benchmark_source,portfolio_mode,policy_mode,sleeve_test,sleeve_role,target_stock_names,weighting_mode,comparison_objective
False,1.0,83,1.0,0.4894016706042674,0.12431659548690965,0.36508507511735777,1.7406704160388327,5.343884644271579,-0.16665464216428827,1.4901493979475848,0.6144578313253012,0.615681437619089,0.07716873914604128,3.0,1,25.0,100000.0,1572769.9524045426,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,3,score_power,0.6271791952268831
False,1.0,83,1.0,0.5062858782890334,0.12431659548690965,0.3819692828021237,1.581162192986595,5.376021060703009,-0.20567394959772367,1.2736926408676519,0.5903614457831325,0.6791974936935096,0.08169104978105048,2.0,1,25.0,100000.0,1700302.5831229365,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,2,conviction_curve,0.6144686220692139
False,1.0,83,1.0,0.5062858782890334,0.12431659548690965,0.3819692828021237,1.581162192986595,5.376021060703008,-0.20567394959772367,1.2736926408676519,0.5903614457831325,0.6791974936935096,0.08169104978105048,2.0,1,25.0,100000.0,1700302.5831229372,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,2,winner_take_all,0.6144686220692139
False,1.0,83,1.0,0.5062858782890334,0.12431659548690965,0.3819692828021237,1.581162192986595,5.376021060703009,-0.20567394959772367,1.2736926408676519,0.5903614457831325,0.6791974936935096,0.08169104978105048,2.0,1,25.0,100000.0,1700302.5831229372,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,2,score_power,0.6144686220692139
False,1.0,83,1.0,0.46674424880666665,0.12431659548690965,0.342427653319757,1.8130703781872937,5.201438148075976,-0.15671485279350605,1.5827760532748005,0.6024096385542169,0.6154997856698239,0.07651120852444011,4.0,1,25.0,100000.0,1414548.6605717058,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,4,conviction_curve,0.6120390057274079
False,1.0,83,1.0,0.46780122944627833,0.12431659548690965,0.3434846339593687,1.8241868490433992,5.170131367917477,-0.16341170927676063,1.6143069807779573,0.6024096385542169,0.6066255455915479,0.0798766628444894,4.0,1,25.0,100000.0,1421614.3304158284,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,4,score_power,0.6110774166820045
False,1.0,83,1.0,0.4714286272127355,0.12431659548690965,0.34711203172582583,1.6979766384000712,5.293993307376953,-0.1836761479956931,1.4170595858679198,0.5662650602409639,0.6350344826606292,0.0736150987796809,3.0,1,25.0,100000.0,1446092.7251749896,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,3,conviction_curve,0.5944059568175915
False,1.0,83,1.0,0.46598791572994425,0.12431659548690965,0.3416713202430346,1.6937230234657326,5.408944702793724,-0.18094420274027023,1.438163622206279,0.6144578313253012,0.6368960118843707,0.0746831771718038,3.0,1,25.0,100000.0,1409511.2078156597,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,3,winner_take_all,0.5912379712000879
False,1.0,83,1.0,0.43215253736514225,0.12431659548690965,0.3078359418782326,1.8038846006747824,4.748602870882146,-0.1505341319007215,1.6157646432057375,0.6506024096385542,0.5992727742562576,0.08256334577785741,5.0,1,25.0,100000.0,1199294.4697281665,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,5,score_power,0.5779622961858566
False,1.0,83,1.0,0.4327148019784659,0.12431659548690965,0.30839820649155625,1.7822633743367207,4.888758234886899,-0.14892570226237,1.547423156600519,0.6506024096385542,0.6111760534696133,0.07756095371973921,5.0,1,25.0,100000.0,1202554.9275984992,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,5,conviction_curve,0.5775748824907259
