as_of_date,ticker,shares,price,market_value_usd,weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd
2026-05-08,ADI,26.0,416.5199890136719,10829.519714355469,0.030614541360608004,351.30999755859375,1695.4597778320312,-242.94446342468262
2026-05-08,AEM,3.0,193.2100067138672,579.6300201416016,0.0016385867234677482,175.94508090549044,51.79477742513018,6578.456848093669
2026-05-08,AMAT,74.0,435.44000244140625,32222.560180664062,0.09109165756335039,347.69686683448583,6492.992034912109,1225.1934262084958
2026-05-08,APH,86.0,128.02999877929688,11010.579895019531,0.031126389950010474,134.8933868408203,-590.2513732910156,5202.646867904664
2026-05-08,ATI,38.0,158.38999938964844,6018.819976806641,0.017014920142556594,166.4199981689453,-305.13995361328125,-450.16816589355466
2026-05-08,BKNG,54.0,165.92999267578125,8960.219604492188,0.025330118132407205,166.81065368652344,-47.555694580078125,5789.034548416142
2026-05-08,CCJ,3.0,116.75,350.25,0.0009901402273028808,104.21852068467574,37.5944379459728,4064.0904685939445
2026-05-08,CNQ,10.0,44.529998779296875,445.29998779296875,0.0012588420589044972,36.17146301269531,83.58535766601562,2170.457698469162
2026-05-08,COST,10.0,1008.7899780273438,10087.899780273438,0.028518016792144534,1001.3170776367188,74.72900390625,3292.377896194457
2026-05-08,ETR,150.0,111.58999633789062,16738.499450683594,0.04731894832493647,106.05122375488281,830.8158874511719,2750.216662149424
2026-05-08,FTI,166.0,70.1500015258789,11644.900253295898,0.03291958367942263,67.44703674316406,448.69215393066406,0.0
2026-05-08,GOOGL,44.0,400.79998779296875,17635.199462890625,0.04985387695851011,306.3043518066406,4157.8079833984375,16686.82603122711
2026-05-08,GTLS,43.0,207.42999267578125,8919.489685058594,0.025214976571562076,207.05999755859375,15.9097900390625,-15.62132427215596
2026-05-08,KO,145.0,78.41999816894531,11370.89973449707,0.032144997138481644,79.67218017578125,-181.56639099121094,-530.6218280506131
2026-05-08,LRCX,76.0,294.04998779296875,22347.799072265625,0.06317617374199057,161.0812327934034,10105.625379966968,6452.703513990171
2026-05-08,MSGS,3.0,330.1300048828125,990.3900146484375,0.002799785850742348,272.08378852168215,174.1386490833911,4229.765487269149
2026-05-08,MU,43.0,746.8099975585938,32112.82989501953,0.09078145522225092,315.2875671386719,18555.46450805664,903.3527813720702
2026-05-08,NOC,1.0,549.52001953125,549.52001953125,0.0015534671721517642,682.8330688476562,-133.31304931640625,1846.3244977569577
2026-05-08,PBA,10.0,45.720001220703125,457.20001220703125,0.0012924828665511771,40.50447082519531,52.155303955078125,1155.6901817321777
2026-05-08,PH,1.0,878.8300170898438,878.8300170898438,0.002484411000376681,948.0860595703125,-69.25604248046875,585.2014617919922
2026-05-08,PR,488.0,19.719999313354492,9623.359664916992,0.027204783800252066,18.6336612701416,530.1329650878906,1571.6925883626939
2026-05-08,RGLD,36.0,238.91000366210938,8600.760131835938,0.024313943160352864,303.7432556152344,-2333.9970703125,0.0
2026-05-08,SCCO,60.0,185.2899932861328,11117.399597167969,0.03142836420887037,218.85000610351562,-2013.6007690429688,0.0
2026-05-08,STE,2.0,207.4499969482422,414.8999938964844,0.0011729027102487621,263.5697021484375,-112.23941040039062,-254.68035774231004
2026-05-08,SYY,6.0,72.44000244140625,434.6400146484375,0.0012287068176985907,82.2400131225586,-58.80006408691406,1372.2959054374694
2026-05-08,TPR,7.0,133.47999572753906,934.3599700927734,0.0026413915579453864,117.50189635430881,111.84669561261171,9273.22940569049
2026-05-08,VRT,43.0,339.9700012207031,14618.710052490234,0.041326403695210824,257.68865966796875,3538.097686767578,1200.2716133880629
2026-05-08,VZ,281.0,47.220001220703125,13268.820343017578,0.03751032916624272,49.239402770996094,-567.4518356323242,-509.36009992599486
