as_of_date,snapshot_semantics,portfolio_kind,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd,first_entry_date,latest_entry_date,holding_days,open_lot_count,open_lot_quantity,avg_entry_price,entry_reasons,entry_sleeves,target_portfolio_weight,target_combined_weight,delta_portfolio_weight,preview_action,review_action,review_reason,review_quantity_delta,review_trade_value_delta_usd,review_order_count,review_order_status,monster_recommendation,monster_stage,monster_priority_score,monster_reason,entry_monster_early_score_max,entry_stale_mega_leader_score_max,entry_risk_entry_block_score_max,account_source,approval_status,risk_state,combined_current_cash_weight,combined_target_cash_weight,combined_cash_gap_weight,macro_recommended_cash_floor,macro_cash_raise_gate,macro_cash_raise_confirmation_count,cash_policy_flag
2026-05-22,current_broker_ledger_mark_to_market,concentrated,equity,PR,14249.0,20.440000534057617,291249.567609787,0.4215790662344307,18.6336612701416,25738.528171539307,0.0,,,,0,0.0,0.0,,,0.0,0.01425891636134628,-0.4215790662344307,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-14249.0,-291249.567609787,1,ready,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,simulation_ready_preview_only,green,0.09313125216671116,0.03273938013225138,-0.060391872034459775,0.03,none,0.0,
2026-05-22,current_broker_ledger_mark_to_market,concentrated,equity,ETR,2354.0,112.4000015258789,264589.60359191895,0.3829891969730467,106.0512237548828,14945.022872924805,14798.972791805263,,,,0,0.0,0.0,,,0.0,0.0,-0.3829891969730467,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-2354.0,-264589.60359191895,1,ready,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,simulation_ready_preview_only,green,0.09313125216671116,0.03273938013225138,-0.060391872034459775,0.03,none,0.0,
2026-05-22,current_broker_ledger_mark_to_market,concentrated,equity,PEG,1698.0,79.51000213623047,135007.98362731934,0.1954218855632938,83.82633209228516,-7329.128265380859,-258.57791503906253,,,,0,0.0,0.0,,,0.0,0.0,-0.1954218855632938,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-1698.0,-135007.98362731934,1,ready,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,simulation_ready_preview_only,green,0.09313125216671116,0.03273938013225138,-0.060391872034459775,0.03,none,0.0,
2026-05-22,current_broker_ledger_mark_to_market,concentrated,cash,CASH,0.0,1.0,6.805760729417671,9.851229228834212e-06,1.0,0.0,0.0,,,,0,0.0,0.0,,,0.0,0.03273938013225138,,DEPLOY_CASH_REVIEW,DEPLOY_CASH_REVIEW,Combined cash is above target; review deploy candidates before acting.,0.0,0.0,0,,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,simulation_ready_preview_only,green,0.09313125216671116,0.03273938013225138,-0.060391872034459775,0.03,none,0.0,cash_above_target
2026-05-22,current_broker_ledger_mark_to_market,main,equity,MU,45.0,751.0,33795.0,0.0883093123964718,240.2619781494141,22983.210983276367,18806.486906433107,,,,0,0.0,0.0,,,0.0,0.0,-0.0883093123964718,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-45.0,-33795.0,1,ready,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,simulation_ready_preview_only,green,0.09313125216671116,0.03273938013225138,-0.060391872034459775,0.03,none,0.0,
2026-05-22,current_broker_ledger_mark_to_market,main,equity,LRCX,78.0,305.3500061035156,23817.30047607422,0.0622367044883052,151.65179273817273,11988.460642496746,8203.310323146186,,,,0,0.0,0.0,,,0.059446175702505,0.021190951183597855,-0.002790528785800196,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-3.0,-916.0500183105468,1,ready,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,simulation_ready_preview_only,green,0.09313125216671116,0.03273938013225138,-0.060391872034459775,0.03,none,0.0,
2026-05-22,current_broker_ledger_mark_to_market,main,equity,AMAT,49.0,432.1600036621094,21175.84017944336,0.0553343360161037,337.49138407804526,4638.762359619141,3075.3517568397524,,,,0,0.0,0.0,,,0.0,0.0,-0.0553343360161037,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-49.0,-21175.84017944336,1,ready,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,simulation_ready_preview_only,green,0.09313125216671116,0.03273938013225138,-0.060391872034459775,0.03,none,0.0,
2026-05-22,current_broker_ledger_mark_to_market,main,equity,PR,904.0,20.440000534057617,18477.76048278809,0.0482840160633737,18.6336612701416,1632.930694580078,411.021250231266,,,,0,0.0,0.0,,,0.04,0.01425891636134628,-0.0082840160633737,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-155.0,-3168.2000827789307,1,ready,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,simulation_ready_preview_only,green,0.09313125216671116,0.03273938013225138,-0.060391872034459775,0.03,none,0.0,
2026-05-22,current_broker_ledger_mark_to_market,main,equity,ETR,158.0,112.4000015258789,17759.200241088867,0.046406354845445,106.0512237548828,1003.1068878173828,2878.174716310502,,,,0,0.0,0.0,,,0.0,0.0,-0.046406354845445,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-158.0,-17759.200241088867,1,ready,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,simulation_ready_preview_only,green,0.09313125216671116,0.03273938013225138,-0.060391872034459775,0.03,none,0.0,
2026-05-22,current_broker_ledger_mark_to_market,main,equity,FTI,250.0,70.98999786376953,17747.499465942383,0.0463757796891292,67.401123046875,897.2187042236328,0.0,,,,0,0.0,0.0,,,0.0,0.0,-0.0463757796891292,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-250.0,-17747.499465942383,1,ready,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,simulation_ready_preview_only,green,0.09313125216671116,0.03273938013225138,-0.060391872034459775,0.03,none,0.0,
