portfolio,official_metric_mode,status,valid_for_production,target_pass,cagr,cagr_target,cagr_gap_pp,max_dd,max_dd_target,max_dd_gap_pp,sharpe,start_date,end_date,years,ending_capital_usd,avg_cash_weight,latest_cash_weight,latest_position_count,broker_trade_count,total_fees_usd,order_preview_count,order_preview_buy_count,order_preview_sell_count,journal_trade_count,journal_win_rate,journal_avg_realized_return,journal_avg_holding_days,journal_profit_factor,legacy_cagr,legacy_max_dd,legacy_sharpe
main,broker_ledger_next_close,completed,True,False,0.1971854381058713,0.3,10.2815,-0.3446750826700783,-0.15,19.4675,0.9617652645855442,2019-05-01,2026-05-08,7.019849418206708,353737.7740464832,0.05372444986791813,0.25604980340544975,28,2637,37052.43435138225,42,17,25,1890,0.5534391534391534,0.04108852803368321,69.25555555555556,2.107727302184121,0.2785562961963095,-0.16837112497240136,1.6498608070881968
concentrated,broker_ledger_next_close,completed,True,False,0.36421782722627727,0.5,13.5782,-0.37378783031424756,-0.18,19.3788,1.1828756807357603,2019-05-01,2026-05-08,7.019849418206708,884837.2690715434,0.00037886730769565803,7.467024784428141e-05,3,403,78661.68449786902,8,5,3,246,0.6747967479674797,0.06333013899107916,52.31707317073171,3.971392139439045,0.4590237764170235,-0.1345731720552199,1.9039986545320031
