rebalance_date,ticker,Name,sector,weight,portfolio_sleeve_label,portfolio_candidate_gate_label,leader_onset_score,alpha_selector_style,alpha_selector_score,target_stock_names,weighting_mode,active_rebalance_interval_months,research_only_backtest,production_activation_allowed
2019-05-31,HEI,HEICO CORP,Industrials,0.25831970671378296,future_winner,future_relaxed,0.4942310220354384,rs_heavy,0.9383374689826303,4,alpha_selector,1,True,False
2019-05-31,SBAC,SBA COMMUNICATIONS REIT CORP CLASS,Real Estate,0.25787587316781857,future_winner,future_relaxed,0.457990584877088,rs_heavy,0.9375310173697272,4,alpha_selector,1,True,False
2019-05-31,AWI,ARMSTRONG WORLD INDUSTRIES INC,Industrials,0.24567008315125913,early_scout,early_relaxed,0.4237014895761225,rs_heavy,0.915074441687345,4,alpha_selector,1,True,False
2019-05-31,FDS,FACTSET RESEARCH SYSTEMS INC,Financials,0.23813433696713937,early_scout,early_relaxed,0.41750449507576387,rs_heavy,0.9009305210918116,4,alpha_selector,1,True,False
2019-06-28,HD,HOME DEPOT INC,Consumer Discretionary,0.2753722342369407,core_compounder,core_strict,0.5040057289303804,rs_heavy,0.956219512195122,4,alpha_selector,1,True,False
2019-06-28,LPX,LOUISIANA PACIFIC CORP,Materials,0.24480408071828244,early_scout,early_relaxed,0.4021376460944259,rs_heavy,0.9015853658536587,4,alpha_selector,1,True,False
2019-06-28,ACM,AECOM,Industrials,0.24048549939590286,early_scout,early_relaxed,0.4614689142017162,rs_heavy,0.8935975609756096,4,alpha_selector,1,True,False
2019-06-28,URI,UNITED RENTALS INC,Industrials,0.2393381856488739,early_scout,early_relaxed,0.6093019994897079,rs_heavy,0.8914634146341464,4,alpha_selector,1,True,False
2019-07-31,CTAS,CINTAS CORP,Industrials,0.260338375660007,early_scout,early_relaxed,0.5892881704772105,rs_heavy,0.9716101694915255,4,alpha_selector,1,True,False
2019-07-31,HD,HOME DEPOT INC,Consumer Discretionary,0.2542755777631013,core_compounder,core_strict,0.510611139574453,rs_heavy,0.960230024213075,4,alpha_selector,1,True,False
2019-07-31,TER,TERADYNE INC,Information Technology,0.24270868342866433,early_scout,early_relaxed,0.5980920491823485,rs_heavy,0.9381355932203389,4,alpha_selector,1,True,False
2019-07-31,SHW,SHERWIN WILLIAMS,Materials,0.24267736314822735,future_winner,future_relaxed,0.48976287882118086,rs_heavy,0.9380750605326875,4,alpha_selector,1,True,False
2019-08-30,RMD,RESMED INC,Health Care,0.26210369678677925,future_winner,future_relaxed,0.5427541557771252,rs_heavy,0.969390243902439,4,alpha_selector,1,True,False
2019-08-30,HD,HOME DEPOT INC,Consumer Discretionary,0.25548543191267703,core_compounder,core_strict,0.5514151047256234,rs_heavy,0.9570731707317074,4,alpha_selector,1,True,False
2019-08-30,BKNG,BOOKING HOLDINGS INC,Consumer Discretionary,0.24231252971432302,early_scout,early_relaxed,0.5069833015038308,rs_heavy,0.9320731707317075,4,alpha_selector,1,True,False
2019-08-30,EW,EDWARDS LIFESCIENCES CORP,Health Care,0.2400983415862208,future_winner,future_relaxed,0.5143651615793445,rs_heavy,0.9278048780487805,4,alpha_selector,1,True,False
2019-09-30,SHW,SHERWIN WILLIAMS,Materials,0.26758931177326395,future_winner,future_relaxed,0.5762388489992802,rs_heavy,0.9873205741626795,4,alpha_selector,1,True,False
2019-09-30,LHX,L3HARRIS TECHNOLOGIES INC,Industrials,0.24450843161533717,future_winner,future_relaxed,0.45264978610521167,rs_heavy,0.9437799043062202,4,alpha_selector,1,True,False
2019-09-30,MLM,MARTIN MARIETTA MATERIALS INC,Materials,0.24438448867898555,early_scout,early_relaxed,0.4948965662372211,rs_heavy,0.9435406698564593,4,alpha_selector,1,True,False
2019-09-30,HD,HOME DEPOT INC,Consumer Discretionary,0.24351776793241325,core_compounder,core_strict,0.48154294413890397,rs_heavy,0.941866028708134,4,alpha_selector,1,True,False
2019-10-31,AAPL,APPLE INC,Information Technology,0.25889246511537395,core_compounder,core_strict,0.6132163690115133,rs_heavy,1.0,4,alpha_selector,1,True,False
2019-10-31,ORLY,OREILLY AUTOMOTIVE INC,Consumer Discretionary,0.2571069529874998,early_scout,early_relaxed,0.5369443522162639,rs_heavy,0.9965456674473068,4,alpha_selector,1,True,False
2019-10-31,BKNG,BOOKING HOLDINGS INC,Consumer Discretionary,0.24931219952433306,early_scout,early_relaxed,0.5409590936438506,rs_heavy,0.9813231850117096,4,alpha_selector,1,True,False
2019-10-31,LPX,LOUISIANA PACIFIC CORP,Materials,0.2346883823727932,early_scout,early_relaxed,0.5092365644949676,rs_heavy,0.9521077283372366,4,alpha_selector,1,True,False
2019-11-29,BABA,Alibaba Group,Internet,0.26631728400614396,future_winner,adr_global_alpha_fallback,0.6154674722594075,rs_heavy,0.9651829268292683,4,alpha_selector,1,True,False
2019-11-29,AAPL,APPLE INC,Information Technology,0.25103085114462714,core_compounder,core_strict,0.5874744812218788,rs_heavy,0.9370731707317074,4,alpha_selector,1,True,False
2019-11-29,QRVO,QORVO INC,Information Technology,0.24177437417366496,early_scout,early_relaxed,0.6254696566001297,rs_heavy,0.9196341463414633,4,alpha_selector,1,True,False
2019-11-29,TSLA,TESLA INC,Consumer Discretionary,0.24087749067556388,early_scout,early_relaxed,0.5199135750483816,rs_heavy,0.9179268292682927,4,alpha_selector,1,True,False
2019-12-31,BABA,Alibaba Group,Internet,0.270345494077971,future_winner,adr_global_alpha_fallback,0.7473552422595524,rs_heavy,1.0,4,alpha_selector,1,True,False
2019-12-31,TSLA,TESLA INC,Consumer Discretionary,0.25098428280551816,early_scout,early_relaxed,0.6486742977643912,rs_heavy,0.9635265700483093,4,alpha_selector,1,True,False
2019-12-31,RMD,RESMED INC,Health Care,0.2466304525444408,future_winner,future_relaxed,0.5243670909870568,rs_heavy,0.9551328502415459,4,alpha_selector,1,True,False
