portfolio,variant,description,target_pass,score,cagr,max_dd,sharpe,avg_cash_weight,cagr_delta,max_dd_improvement,avg_cash_delta,cagr_gap,max_dd_gap,cash_action_count,estimated_cash_action_cost_usd,confirm_days,release_step,change_band,equity_drawdown_breaker_enabled
main,crisis_only_confirm2,Daily crisis-state floors only; no account equity drawdown breaker.,False,-12.595681288299007,0.2884686780653303,-0.35619658251794006,1.0992369139112859,0.231396733856805,-0.02510531603522015,0.018307867557276758,0.03481595600475554,0.011531321934669714,0.10619658251794006,137,6902.265048306913,2,0.1,0.03,False
main,workflow_default,Workflow command-line parameters.,False,-13.499678363079267,0.21455422922660272,-0.26631009302957276,0.9884736305503288,0.41783838188253364,-0.0990197648739477,0.10819435704564406,0.22125760403048417,0.08544577077339727,0.01631009302957276,235,12128.772898287327,2,0.1,0.03,True
main,strong_dd_cap,Aggressive account drawdown defense; useful as an MDD lower-bound test.,False,-13.499678363079267,0.21455422922660272,-0.26631009302957276,0.9884736305503288,0.41783838188253364,-0.0990197648739477,0.10819435704564406,0.22125760403048417,0.08544577077339727,0.01631009302957276,235,12128.772898287327,2,0.1,0.03,True
main,balanced_lite_dd,Lower crisis floors plus a delayed portfolio drawdown breaker.,False,-13.713568393142957,0.28042148961548086,-0.3504993679228632,1.0827797124303955,0.26177955343881487,-0.03315250448506957,0.02400508215235364,0.0651987755867654,0.019578510384519132,0.10049936792286318,122,8051.48105319229,2,0.2,0.03,True
main,late_dd_fast_release,Late drawdown breaker intended to avoid long cash lockups.,False,-14.112132118035493,0.27856313779674213,-0.35167214215679743,1.0660834433429145,0.25093189120202725,-0.03501085630380829,0.022832307918419392,0.054351113349977775,0.021436862203257856,0.10167214215679743,97,8127.101512625856,1,0.3,0.04,True
main,crisis_only_fast_reentry,Crisis-state floors only with faster confirmation and cash release.,False,-14.691872688281025,0.2850410586792578,-0.3633910567879215,1.0905661194472906,0.22912846244884852,-0.02853293542129265,0.011113393287295326,0.03254768459679905,0.014958941320742214,0.1133910567879215,143,7374.389193028879,1,0.2,0.02,False
