as_of_date,ticker,shares,price,market_value_usd,weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd
2026-06-18,CIEN,101.0,428.2200012207031,43250.220123291016,0.05554401793871347,384.31793532820416,4434.108655142394,22819.456570287133
2026-06-18,COHR,45.0,389.57000732421875,17530.650329589844,0.022513706372090447,278.3794223361545,5003.576324462891,6931.289893646241
2026-06-18,FIX,12.0,1967.4100341796875,23608.92041015625,0.03031971386590008,1866.2886962890625,1213.4560546875,0.0
2026-06-18,KEYS,19.0,363.6700134277344,6909.730255126953,0.008873808737814091,313.2699890136719,957.6004638671875,-3590.7552897644046
2026-06-18,LITE,39.0,850.0,33150.0,0.04257282828664234,326.9366876906363,20399.469180065185,60687.56763714216
2026-06-18,MRVL,303.0,310.5799865722656,94105.73593139648,0.12085512327588087,164.9499969482422,44125.8868560791,-1536.9661393165588
2026-06-18,MU,34.0,1133.989990234375,38555.65966796875,0.049515037059506946,470.2160957551985,22568.312412291998,19809.939861000537
2026-06-18,ON,322.0,121.62000274658203,39161.640884399414,0.050293267354289246,103.02999877929688,5985.98127746582,440.96551027297954
2026-06-18,PWR,41.0,702.25,28792.25,0.036976395633064194,742.2100219726562,-1638.3609008789062,947.714264125824
2026-06-18,SNDK,59.0,2184.75,128900.25,0.16553991581765518,763.4664534229344,83855.72924804688,1510.2809069824218
2026-06-18,STM,1113.0,78.38999938964844,87248.06932067871,0.11204817718040189,55.75,25198.31932067871,919.4925336074832
2026-06-18,TER,24.0,437.9200134277344,10510.080322265625,0.013497551880501751,212.4328474293712,5411.691983960716,11686.949685026557
2026-06-18,WDC,150.0,746.22998046875,111934.4970703125,0.1437516779223555,337.28512967644156,61341.727618846264,29954.740597286855
