rebalance_date,policy,gross_return,cost,turnover,net_return,cash_weight,n_positions,selected_tickers,monster_count,winner_count,scout_count,equity,drawdown
2019-04-30,lifecycle_review_concentrated,-0.015089822839733865,0.00037500000000000006,0.07500000000000001,-0.015464822839733865,0.85,3,"ALGN,CDNS,ADBE",0,0,3,0.9845351771602662,-0.015464822839733827
2019-05-31,lifecycle_review_concentrated,0.02121661582080518,0.0004437500000000001,0.08875000000000001,0.02077286582080518,0.7275,6,"ALGN,CDNS,ADBE,SBAC,BR,MKTX",0,0,6,1.0049867942912791,0.0
2019-06-28,lifecycle_review_concentrated,0.013784433889553586,0.001025,0.20500000000000002,0.012759433889553586,0.3174999999999999,7,"ALGN,CDNS,ADBE,SBAC,BR,MKTX,HEI",0,0,3,1.017809856852913,0.0
2019-07-31,lifecycle_review_concentrated,0.027878594515004698,0.0010436331775700934,0.20872663551401868,0.026834961337434605,0.0,7,"CDNS,ADBE,SBAC,BR,MKTX,HEI,MU",0,1,1,1.0451227450104208,0.0
2019-08-30,lifecycle_review_concentrated,-0.09788698125386266,0.0011521495327102805,0.23042990654205608,-0.09903913078657295,0.0,7,"CDNS,ADBE,SBAC,MKTX,HEI,MU,KLAC",0,2,1,0.9416146967793115,-0.099039130786573
2019-09-30,lifecycle_review_concentrated,0.015828970661236407,0.0005600000000000001,0.11200000000000002,0.015268970661236407,0.0,7,"ADBE,SBAC,MKTX,HEI,MU,KLAC,SYY",0,2,1,0.9559921839586238,-0.08528238570763114
2019-10-31,lifecycle_review_concentrated,0.0038050883763621687,0.002125,0.42500000000000004,0.0016800883763621686,0.10999999999999999,7,"ADBE,MU,KLAC,SYY,AAPL,VST,J",0,1,3,0.9575983353147858,-0.08374557927620485
2019-11-29,lifecycle_review_concentrated,0.07356991782309125,0.00022500000000000002,0.045000000000000005,0.07334491782309124,0.019999999999999907,7,"ADBE,MU,KLAC,SYY,AAPL,VST,J",0,1,2,1.0278333065259777,-0.016542974083174067
2019-12-31,lifecycle_review_concentrated,0.0006536057427027203,0.0011246268656716419,0.22492537313432837,-0.0004710211229689216,0.0,7,"ADBE,MU,KLAC,SYY,AAPL,VST,UNH",0,3,2,1.027349175327713,-0.017006203115912943
2020-01-31,lifecycle_review_concentrated,-0.0207018407980593,0.0006151806755695207,0.12303613511390414,-0.02131702147362882,0.0,7,"ADBE,MU,KLAC,SYY,AAPL,UNH,AMD",1,2,2,1.0054491508963375,-0.037960702992534845
2020-02-28,lifecycle_review_concentrated,-0.10999795674578447,0.0006250000000000001,0.12500000000000003,-0.11062295674578447,0.0,7,"ADBE,MU,KLAC,AAPL,AMD,XYZ,NOW",1,2,3,0.8942233929666462,-0.1443843345331366
2020-03-31,lifecycle_review_concentrated,0.14045568871371675,0.001783216783216783,0.3566433566433566,0.13867247193049997,0.0,7,"ADBE,MU,AMD,NOW,AMZN,GILD,VRTX",1,1,5,1.0182275613274099,-0.02573399518038688
2020-04-30,lifecycle_review_concentrated,0.06691145291555536,0.0011344072798819477,0.22688145597638953,0.06577704563567342,0.0,7,"ADBE,MU,AMD,NOW,AMZN,GILD,VRTX",1,1,0,1.0852035620963434,0.0
2020-05-29,lifecycle_review_concentrated,0.04934713494201795,0.0014396501029109087,0.28793002058218176,0.04790748483910704,0.0,7,"ADBE,AMD,NOW,AMZN,GILD,VRTX,CDNS",1,3,1,1.137192935294819,0.0
2020-06-30,lifecycle_review_concentrated,0.08788309741226952,0.0006172685554668794,0.12345371109337588,0.08726582885680263,0.0,7,"ADBE,AMD,NOW,AMZN,GILD,VRTX,CDNS",3,1,0,1.2364310193634216,0.0
2020-07-31,lifecycle_review_concentrated,0.1091456388321768,0.0010267857142857142,0.20535714285714285,0.10811885311789109,1.1102230246251565e-16,7,"ADBE,AMD,NOW,AMZN,CDNS,MELI,XYZ",3,2,2,1.3701125231363798,0.0
2020-08-31,lifecycle_review_concentrated,-0.0463164922064304,0.0005735195021404788,0.11470390042809575,-0.04689001170857088,0.0,7,"ADBE,AMD,NOW,AMZN,CDNS,MELI,XYZ",5,0,0,1.3058679308844554,-0.04689001170857088
