strategy,status,n,avg_return,median_return,hit_rate,loss_rate,worst_return,best_return,trade_sharpe
hold_3m_return,event_level,29,0.35551677983419044,0.31777710681608196,0.896551724137931,0.10344827586206896,-0.06394467883746813,1.179508427626205,1.2472647570511908
hold_6m_return,event_level,29,1.0396933807192172,0.8459070348542594,1.0,0.0,0.5047478992588612,4.3706724355871645,1.318195735318837
hold_12m_return,event_level,29,2.5923135187232726,1.7908968535845395,1.0,0.0,0.7982026667040656,7.5120303308718785,1.4288048340745498
hold_18m_return,event_level,20,3.698069560241977,2.1949406556563362,1.0,0.0,0.9011013405286403,13.362525220898949,1.0231666457500537
trail20_after_50pct_return,event_level,28,1.815445368597813,1.1978035504337987,1.0,0.0,0.3295917836093556,6.015578054602121,1.2395756440694017
ma50_5d_after_50pct_return,event_level,26,1.366978003541468,1.209092286791439,1.0,0.0,0.2751831877986659,5.377115940465465,1.3422049398296372
ma200_after_50pct_return,event_level,20,3.01689808336772,1.155391586298974,1.0,0.0,0.15269435337328408,18.142335887099815,0.6823499831289408
