as_of_date,ticker,shares,price,market_value_usd,weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd
2026-06-18,AMAT,49.0,617.1099853515625,30238.389282226562,0.04279153895467426,351.50915946128254,13014.440468623718,5571.752730572141
2026-06-18,AVT,226.0,91.47000122070312,20672.220275878906,0.029254075372818378,70.00469666877679,4851.158828735352,-42.09705879211426
2026-06-18,CIEN,77.0,428.2200012207031,32972.94009399414,0.04666130981095686,351.61585595934037,5898.519185124933,18491.661455133857
2026-06-18,LITE,31.0,850.0,26350.0,0.03728892570737619,481.73108372563297,11416.336404505379,24602.506909703607
2026-06-18,LRCX,68.0,389.0400085449219,26454.720581054688,0.03743711993762217,202.67958793319573,12672.508601597377,10632.721665536337
2026-06-18,MRVL,224.0,310.5799865722656,69569.9169921875,0.09845113723681245,164.9499969482422,32621.11767578125,0.0
2026-06-18,MU,69.0,1133.989990234375,78245.30932617188,0.11072802756790484,449.82419638954127,47207.439775293526,19612.096813413445
2026-06-18,ON,251.0,121.62000274658203,30526.62068939209,0.04319942660280814,103.02999877929688,4666.090995788574,-3845.8570580673218
2026-06-18,ONTO,104.0,333.760009765625,34711.041015625,0.04912096507238438,265.94702647282526,7052.550262451172,1384.6559024047851
2026-06-18,PR,1299.0,18.43000030517578,23940.57039642334,0.033879246713640974,21.118309379266353,-3492.1134872436523,0.0
2026-06-18,RVMD,191.0,162.99000549316406,31131.091049194336,0.04405483648284522,98.36340431488502,12343.680825051299,6846.603049574865
2026-06-18,SEB,3.0,4795.0,14385.0,0.020356781643286775,4638.12265625,470.6320312500011,1607.437326660157
2026-06-18,SNDK,47.0,2184.75,102683.25,0.14531112260500706,764.0808637903092,66771.44940185547,701.863134765625
2026-06-18,STM,541.0,78.38999938964844,42408.989669799805,0.0600146362475161,55.75,12248.239669799805,-2608.8122969627384
2026-06-18,TER,41.0,437.9200134277344,17954.72055053711,0.025408434182378703,181.69093845557944,10505.392073858351,27303.54202652159
2026-06-18,TPL,35.0,355.1099853515625,12428.849487304688,0.01758855579355845,527.4985691615514,-6033.600433349609,5032.2222866821285
2026-06-18,UI,29.0,589.4600219726562,17094.34063720703,0.024190876585859385,1018.4410400390625,-12440.449523925781,-844.6983880615235
2026-06-18,WDC,119.0,746.22998046875,88801.36767578125,0.12566632265562067,265.56788706870213,57198.78911460569,35635.833385241705
