ticker,Name,sector,portfolio_sleeve_label,portfolio_candidate_gate_label,governance_catalyst_score,governance_catalyst_label,event_regime_label,live_event_alert_label,portfolio_monster_early_score,rs_acceleration_score,market_cap_live,ownership_flow_pillar_score,insider_cluster_boost_score,event_revision_pillar_score,selection_flow_confirmation_score,event_reaction_score,live_event_growth_reentry_score,live_event_defensive_score,live_event_risk_score,focus_live_event_growth_score,focus_event_stress_penalty
RKLB,ROCKET LAB CORP,Industrials,future_winner,future_relaxed,1.4832287947278053,revision_event+growth_reentry,balanced,balanced,0.0,-0.05139984920564,72210759079.47136,0.0666666666666666,0.0,2.808850694220797,0.2,5.809930571749639,0.3936303679058208,0.1252759667499946,0.0375758666775284,0.3110063148418034,0.0
QCOM,Qualcomm,Information Technology,unassigned,rejected,1.4024773002622137,revision_event+growth_reentry,balanced,balanced,0.0,2.5119834982029,212370465789.7949,0.0666666666666666,0.0,2.429678671302399,0.2,5.777149972536892,0.3936303679058208,0.1252759667499946,0.0375758666775284,0.1593878768584629,0.0
DVA,DAVITA INC,Health Care,early_scout,early_relaxed,1.4010391640096762,revision_event+growth_reentry,balanced,balanced,0.0,1.5968432408984397,12823308352.661133,0.0666666666666666,0.0,3.0249691491558317,0.2,4.973841760382064,0.3936303679058208,0.1252759667499946,0.0375758666775284,0.1707744236141412,0.0
NXPI,NXP Semiconductors,Semiconductors,future_winner,adr_global_alpha_fallback,1.3154533063395746,revision_event+growth_reentry,balanced,balanced,0.0,0.6970904041539463,73595314176.0,0.0666666666666666,0.0,2.5349397689236013,0.2,5.056641882891029,0.3936303679058208,0.1252759667499946,0.0375758666775284,0.1667046873180155,0.0
SFM,SPROUTS FARMERS MARKET INC,Consumer Staples,unassigned,rejected,1.2745958042369374,revision_event+growth_reentry,balanced,balanced,0.0,3.0,8041728379.410301,0.0666666666666666,0.0,3.1174897685807816,0.2,4.009379211019036,0.3936303679058208,0.1252759667499946,0.0375758666775284,0.0635176489823262,0.0011124050130979
URI,UNITED RENTALS INC,Industrials,unassigned,rejected,1.2320479254252723,revision_event+growth_reentry,balanced,balanced,0.0,0.2170541019353209,60212739790.00696,0.0666666666666666,0.0,2.6203933537162003,0.2,4.386667897072214,0.3936303679058208,0.1252759667499946,0.0375758666775284,0.1298602646772015,0.0
QUBT,Quantum Computing Inc,Information Technology,unassigned,rejected,1.2152217538033099,revision_event+growth_reentry,balanced,balanced,0.0,1.6540701343196504,2369245064.245431,0.0666666666666666,0.0,3.04220517938142,0.2,3.712077652038838,0.3936303679058208,0.1252759667499946,0.0375758666775284,0.0911282728617861,0.0
HRB,H&R BLOCK INC,Consumer Discretionary,early_scout,early_relaxed,1.2124361402448542,revision_event+growth_reentry,balanced,balanced,0.0,2.9312052909901203,4721817710.75,0.0666666666666666,0.0,2.817002432955184,0.2,3.9962854068805633,0.3936303679058208,0.1252759667499946,0.0375758666775284,0.0674103746877839,0.0015049099978691
AAON,AAON INC,Industrials,early_scout,early_relaxed,1.114631554472611,revision_event+growth_reentry,balanced,balanced,0.0,1.9911662219661963,11098218037.854462,0.0666666666666666,0.0,2.0901651664926857,0.2,4.310863007019159,0.3936303679058208,0.1252759667499946,0.0375758666775284,0.1319364714194949,0.0
ARM,Arm Holdings,Information Technology,future_winner,future_relaxed,1.0942572485478552,revision_event+growth_reentry,balanced,balanced,0.0,3.0,222127923889.16016,0.0666666666666666,0.0,2.245315604118031,0.2,3.9681670506869935,0.3936303679058208,0.1252759667499946,0.0375758666775284,0.1873949608462921,0.0
NBIX,NEUROCRINE BIOSCIENCES INC,Health Care,future_winner,future_relaxed,0.9923623508541861,revision_event+growth_reentry,balanced,balanced,0.0,1.435292625606181,15929128122.747482,0.0666666666666666,0.0,2.3545170774934787,0.2,3.143265768228603,0.3936303679058208,0.1252759667499946,0.0375758666775284,0.1271323554593188,0.0
AKAM,AKAMAI TECHNOLOGIES INC,Information Technology,future_winner,future_relaxed,0.9831567022803157,revision_event+growth_reentry,balanced,balanced,0.0,0.1296846143773371,21935757556.769897,0.0666666666666666,0.0,1.9531146192683932,0.2,3.61709805536958,0.3936303679058208,0.1252759667499946,0.0375758666775284,0.1772940547150564,0.0
EXEL,EXELIXIS INC,Health Care,future_winner,future_relaxed,0.9520164099463124,revision_event+growth_reentry,balanced,balanced,0.0,1.1414295997409978,12600430579.266191,0.0666666666666666,0.0,2.45623150935014,0.2,2.7386735863672294,0.3936303679058208,0.1252759667499946,0.0375758666775284,0.1205422298874714,0.0
IFF,INTERNATIONAL FLAVORS & FRAGRANCES,Materials,early_scout,early_relaxed,0.914806750918396,revision_event+growth_reentry,balanced,balanced,0.0,-0.2396437556491963,18662683486.737816,0.0666666666666666,0.0,1.937255687376904,0.0,3.1851538367833863,0.3936303679058208,0.1252759667499946,0.0375758666775284,0.0686012339001039,0.0015461287827704
SNDK,SanDisk,Information Technology,unassigned,rejected,0.8037790132990977,revision_event+growth_reentry,balanced,balanced,0.0,0.0,208452622089.09644,0.0666666666666666,0.0,0.7302983591448917,0.0,4.051668475659462,0.3936303679058208,0.1252759667499946,0.0375758666775284,0.2579550635016152,0.0
FSLR,FIRST SOLAR INC,Information Technology,future_winner,future_relaxed,0.7869328336748784,revision_event+growth_reentry,balanced,balanced,0.0,0.159344739553229,25076390798.635376,0.0666666666666666,0.0,1.980603081714009,0.2,2.2737391358005947,0.3936303679058208,0.1252759667499946,0.0375758666775284,0.0783357626772021,0.0008708926368499
VRT,Vertiv,Information Technology,core_compounder,core_strict,0.776552711893904,revision_event+growth_reentry,balanced,balanced,0.0,-1.869936873078858,142481325144.80566,0.0666666666666666,0.0,1.6677421001785468,0.2,2.620234811579964,0.3936303679058208,0.1252759667499946,0.0375758666775284,0.2716238180214494,0.0
CHDN,CHURCHILL DOWNS INC,Consumer Discretionary,unassigned,rejected,0.7547081786263824,revision_event+growth_reentry,balanced,balanced,0.0,0.7031801451681422,6044813064.807892,0.0666666666666666,0.0,2.207937441053057,0.2,1.757628741611383,0.3936303679058208,0.1252759667499946,0.0375758666775284,0.0586932047781595,0.0019707637885458
EME,EMCOR GROUP INC,Industrials,future_winner,future_relaxed,0.7527881602952728,revision_event+growth_reentry,balanced,balanced,0.0,-1.3316937327096685,40578861593.599365,0.0666666666666666,0.0,1.7564905072932802,0.2,2.343473258102779,0.3936303679058208,0.1252759667499946,0.0375758666775284,0.1472791417029548,0.0
ELV,ELEVANCE HEALTH INC,Health Care,unassigned,rejected,0.7409618215930781,revision_event+growth_reentry,balanced,balanced,0.0,1.2778918834299728,85275321787.85522,0.0666666666666666,0.0,1.5511065185642867,0.2,2.538476318393472,0.3936303679058208,0.1252759667499946,0.0375758666775284,0.0700210685698228,0.0
FLEX,FLEX LTD,Information Technology,future_winner,future_relaxed,0.735073006131281,revision_event+growth_reentry,balanced,balanced,0.0,0.0,52938240234.375,0.0666666666666666,0.0,0.7600383628932508,0.0,3.553975089542873,0.3936303679058208,0.1252759667499946,0.0375758666775284,0.2333824307301173,0.0
HALO,HALOZYME THERAPEUTICS INC,Health Care,unassigned,rejected,0.7256660710606917,revision_event+growth_reentry,balanced,balanced,0.0,-1.6894054837609738,7961304885.780334,0.0666666666666666,0.0,2.2331887758513087,0.2,1.5278116625174527,0.3936303679058208,0.1252759667499946,0.0375758666775284,0.0683519433398915,0.0004500144335514
STX,Seagate Technology,Information Technology,future_winner,future_relaxed,0.7039832284445384,growth_reentry,balanced,balanced,0.0,0.0,178367429697.03125,0.0666666666666666,0.0,0.4694957676252098,0.0,3.734100031988643,0.3936303679058208,0.1252759667499946,0.0375758666775284,0.2503534518449968,0.0
FTNT,FORTINET INC,Information Technology,core_compounder,core_strict,0.7013722526687746,revision_event+growth_reentry,balanced,balanced,0.0,2.9368778137497684,89954568552.63382,0.0666666666666666,0.0,0.9971672686495356,0.2,3.0131315254511164,0.3936303679058208,0.1252759667499946,0.0375758666775284,0.1230959834723595,0.0
OLED,UNIVERSAL DISPLAY CORP,Information Technology,unassigned,rejected,0.699531607343656,revision_event+growth_reentry,balanced,balanced,0.0,-0.0349572398745177,4331002513.705521,0.0666666666666666,0.0,1.8381486611013504,0.2,1.8889274672021108,0.3936303679058208,0.1252759667499946,0.0375758666775284,0.0213999805149111,0.0056252603125224
MTSI,MACOM TECHNOLOGY SOLUTIONS INC,Information Technology,future_winner,future_relaxed,0.6901853763508483,revision_event+growth_reentry,balanced,balanced,0.0,-1.8143611941026985,28656693180.07245,0.0666666666666666,0.0,0.6732911987121051,0.2,3.370387109914849,0.3936303679058208,0.1252759667499946,0.0375758666775284,0.2398052136510701,0.0
