portfolio_kind,ticker,entry_date,entry_signal_date,entry_reason,quantity_open,entry_price,entry_value_usd,entry_fee_unrealized_usd,entry_target_weight,fill_mode,entry_name,entry_sector,entry_industry_group,entry_source_universe,entry_score,entry_raw_score,entry_sleeve,entry_sleeve_role,entry_selection_path,entry_candidate_gate_label,entry_candidate_minimum_pass,entry_defensive_rotation_action,entry_monster_early_score,entry_stale_mega_leader_score,entry_stale_leader_reason,entry_risk_entry_block_score,entry_theme_phase,entry_theme_horizon,entry_theme_holding_profile,entry_theme_short_cycle_flag,entry_theme_structural_growth,entry_style_regime,entry_regime_state,entry_regime_state_score,entry_rs_acceleration_score,entry_h6_dynamic_leader_score,entry_explosion_entry_score,entry_explosion_exit_score,entry_explosion_net_score,entry_quality_score,entry_concentrated_score,entry_selection_confirmation_score,entry_ml_technical_agreement_score,entry_trend_template_full,entry_breakout_setup_quality_score,entry_volatility_contraction_score,entry_oneil_leadership_score,entry_industry_group_strength_score,entry_future_winner_scout_score,entry_profitability_inflection_score,entry_market_cap_live,entry_mktcap,entry_dollar_vol_20d,entry_current_price_live,entry_px,entry_signal_breakdown
main,KO,2026-03-02,2026-02-27,target_rebalance,145.0,79.67218017578125,11552.466125488281,28.881165313720704,0.0354362883841775,next_close,COCA-COLA,Consumer Staples,Food Beverage & Tobacco,current_constituents_proxy,4.534408594608309,4.534408594608309,core_compounder,,,core_strict,True,neutral,0.4693494387852414,0.0,,0.0,,unknown,neutral,0.0,0.35,quality_compounder,neutral,0.0,0.210620686149164,0.8115067952281966,0.0,0.0,0.0,0.5416375551774244,,1.0,1.0,1.0,0.704155455005061,-0.0144563507711574,0.0532058267442226,-0.0783090552324057,0.416178017020349,0.2307115717274755,,348474997375.4883,1625650501.928482,,81.00302124023438,"{""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.8115067952281966, ""rs_acceleration_score"": 0.210620686149164, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 1.0, ""theme_phase_multiplier_primary"": 1.0}"
main,BKNG,2026-03-02,2026-02-27,target_rebalance,54.0,166.81065368652344,9007.775299072266,22.519438247680664,0.0279014038224264,next_close,BOOKING HOLDINGS INC,Consumer Discretionary,Other,current_constituents_proxy,5.354299476124495,5.354299476124495,early_scout,,,early_relaxed,True,neutral,0.2051755712734686,0.0,,0.3197916666666667,,unknown,neutral,0.0,0.35,quality_compounder,neutral,0.0,-0.1432938311543539,0.0,0.0,0.0,0.0,0.5,,1.0,0.0,0.0,-0.5516648136423182,-0.4816911392998322,-0.0496417123426803,0.0723128425701025,-0.4513541879752203,-0.0548402427614311,,10836156182.617188,2708828741.81366,,169.18804931640625,"{""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0585116387628948, ""h6_dynamic_leader_score"": 0.0, ""rs_acceleration_score"": -0.1432938311543539, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 0.5, ""theme_phase_multiplier_primary"": 0.5}"
main,LRCX,2025-11-03,2025-10-31,target_rebalance,49.0,160.7823486328125,7878.3350830078125,40.195587158203125,0.0894945584168255,next_close,LAM RESEARCH CORP,Information Technology,Semiconductors,current_constituents_proxy+strategic_global_hardware,4.637542991878302,4.637542991878302,future_winner,,,future_relaxed,True,promote_monster_early,0.6446684726172143,0.0,,0.1083333333333333,,structural_growth,long_duration,0.0,1.0,quality_compounder,neutral,0.0,0.820573228274446,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.4762108188832121,-0.145066425072865,0.7466666666666668,2.944786883451445,2.282566175071225,0.9187229425684548,,204708782103.28677,1671884535.0722504,,157.01307678222656,"{""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 1.0, ""rs_acceleration_score"": 0.820573228274446, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 0.95, ""theme_phase_multiplier_primary"": 0.95}"
main,LRCX,2026-01-02,2025-12-31,target_rebalance,27.0,184.8385467529297,4990.640762329102,12.476601905822754,0.0714698332195742,next_close,LAM RESEARCH CORP,Information Technology,Semiconductors,current_constituents_proxy+strategic_global_hardware,5.042930163940558,5.042930163940558,future_winner,,,future_relaxed,True,promote_monster_early,0.6118614834532773,0.0,,0.2416666666666667,,structural_growth,long_duration,0.0,1.0,balanced,neutral,0.0,-3.0,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.211060070559274,0.1379350070360717,0.7451102910721488,2.4941635915205573,1.676756420060614,0.9252316631036844,,222912091777.99988,1681990203.42865,,170.9751434326172,"{""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 1.0, ""rs_acceleration_score"": -3.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 0.95, ""theme_phase_multiplier_primary"": 0.95}"
main,COST,2026-03-02,2026-02-27,target_rebalance,10.0,1001.3170776367188,10013.170776367188,25.03292694091797,0.0318974325578725,next_close,COSTCO WHOLESALE CORP,Consumer Staples,Food & Staples Retailing,current_constituents_proxy,4.1280636467618494,4.1280636467618494,core_compounder,,,core_strict,True,neutral,0.3930015651535937,0.0,,0.0135416666666666,,unknown,neutral,0.0,0.35,quality_compounder,neutral,0.0,0.9303879046489812,0.0,0.0,0.0,0.0,0.9396869854675652,,1.0,1.0,0.0,0.5191877213623481,-0.0938230698490849,-0.007509093749789,-0.1122726562552737,0.2433536913158377,-0.0949724574562522,,447258344683.1055,2191364615.732727,,1009.325439453125,"{""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""rs_acceleration_score"": 0.9303879046489812, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 1.0, ""theme_phase_multiplier_primary"": 1.0}"
main,GOOGL,2026-03-02,2026-02-27,target_rebalance,44.0,306.3043518066406,13477.391479492188,33.693478698730466,0.0421336020617919,next_close,ALPHABET INC CLASS A,Communication,Internet Content & Information,current_constituents_proxy,6.527220759788055,6.527220759788055,core_compounder,,,core_strict,True,rotate_out_stale_core,0.3444800416003882,0.6243876638920745,mega_rs_decay,0.1739583333333333,,structural_growth,long_duration,0.0,1.0,quality_compounder,neutral,0.0,-2.995525845306879,0.0,0.0,0.0,0.0,0.2000553221065713,,1.0,0.0,0.0,0.1797321120600746,-0.1181572864131035,-0.0690494311968731,-0.4380988623937463,0.5112489243915646,0.2149329421385259,,3804223615295.41,13397111861.391296,,311.54071044921875,"{""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""rs_acceleration_score"": -2.995525845306879, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 0.8, ""theme_phase_multiplier_primary"": 0.5}"
main,AMAT,2026-02-02,2026-01-30,target_rebalance,41.0,327.9909362792969,13447.628387451172,33.61907096862793,0.0427327524645327,next_close,APPLIED MATERIAL INC,Information Technology,Semiconductors,current_constituents_proxy+strategic_global_hardware,4.485909274432433,4.485909274432433,future_winner,,,future_relaxed,True,promote_monster_early,0.6082304976434181,0.0,,0.2416666666666667,,structural_growth,long_duration,0.0,1.0,quality_compounder,neutral,0.0,-0.6655929397690978,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.3153515247924216,-0.1919797057021899,0.14,2.668925981276906,1.7145355046146158,0.7448064974056027,,271699229248.04688,2448488095.7400517,,321.91851806640625,"{""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 1.0, ""rs_acceleration_score"": -0.6655929397690978, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 0.95, ""theme_phase_multiplier_primary"": 0.95}"
main,AMAT,2026-03-02,2026-02-27,target_rebalance,33.0,372.1799926757813,12281.939758300783,30.704849395751957,0.0851629835180705,next_close,APPLIED MATERIAL INC,Information Technology,Semiconductors,current_constituents_proxy+strategic_global_hardware,4.775514926315532,4.775514926315532,core_compounder,,,core_strict,True,neutral,0.5740622707106119,0.0,,0.2416666666666667,,structural_growth,long_duration,0.0,1.0,quality_compounder,neutral,0.0,-1.1218475199173563,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.4203325029707694,-0.2457987631753109,0.7262960394168203,1.6808073802276915,1.3202063934198944,0.408678438427237,,302307590087.8906,3049894448.0781555,,372.2999877929688,"{""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 1.0, ""rs_acceleration_score"": -1.1218475199173563, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 0.95, ""theme_phase_multiplier_primary"": 0.95}"
main,MU,2026-01-02,2025-12-31,target_rebalance,43.0,315.2875671386719,13557.36538696289,41.77560264587402,0.0585830213924408,next_close,MICRON TECHNOLOGY INC,Information Technology,Semiconductors,current_constituents_proxy+strategic_global_hardware,4.435069914115695,4.435069914115695,future_winner,,,future_relaxed,True,promote_monster_early,0.6028672669236845,0.0,,0.3333333333333333,,structural_growth,long_duration,0.0,1.0,balanced,neutral,0.0,-1.700535530991521,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,-0.2377032511943256,0.0109463231169548,1.6764981549123346,2.4941635915205573,2.454586996829396,1.5532312669991462,,321096718427.1627,6966055626.15181,,285.2901611328125,"{""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 1.0, ""rs_acceleration_score"": -1.700535530991521, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 0.95, ""theme_phase_multiplier_primary"": 0.95}"
main,STE,2026-02-02,2026-01-30,target_rebalance,2.0,263.5697021484375,527.139404296875,31.6283642578125,0.04,next_close,STERIS,Health Care,Medical Devices,current_constituents_proxy,1.4655360052538315,1.4655360052538315,early_scout,,,early_relaxed,True,neutral,0.4921321792720266,0.0,,0.1333333333333333,,unknown,neutral,0.0,0.35,quality_compounder,neutral,0.0,-0.0460824726415586,0.0515630253377452,0.0,0.0,0.0,0.8923305109079018,,1.0,1.0,1.0,0.6976990019850324,0.0150167801299926,0.0478147211518162,-0.1948076134660043,1.0946360028468651,0.5502787509418825,,25905259585.57129,130243478.57673644,,261.9338684082031,"{""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0515630253377452, ""rs_acceleration_score"": -0.0460824726415586, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 1.0, ""theme_phase_multiplier_primary"": 1.0}"
