row_type,ticker,projected_shares,reference_price,projected_market_value_usd,projected_weight
equity,SNDK,175.0,2288.22998046875,400440.24658203125,0.2864859669216542
equity,BE,1151.0,346.114990234375,398378.3537597656,0.28501083208214306
equity,WDC,306.0,759.655029296875,232454.43896484375,0.16630429953157008
equity,CIEN,386.0,438.4700012207031,169249.4204711914,0.12108569078279717
equity,LITE,106.0,841.1900024414062,89166.14025878906,0.06379190934664979
cash,CASH,0.0,1.0,108077.059778543,0.07732130133518572
