as_of_date,ticker,shares,price,market_value_usd,weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd
2026-05-13,ETR,79.0,112.3499984741211,8875.649879455566,0.03882773906245589,106.11123530781195,492.8622901384224,489.3878723772189
2026-05-13,FTI,97.0,72.68000030517578,7049.960029602051,0.030841010196193442,67.52258368340014,500.26941231223736,95.05079072502559
2026-05-13,KO,74.0,80.26000213623047,5939.240158081055,0.025982014863048648,79.50127788442079,56.14559463391652,-797.7399775589475
2026-05-13,PR,327.0,20.239999771118164,6618.47992515564,0.028953441721363733,18.769339407275538,480.9059389765389,-24.820341387523133
2026-05-13,VRT,18.0,369.989990234375,6659.81982421875,0.029134288739383913,255.8833782489483,2053.9190157376806,55.648314136357925
