row_type,ticker,projected_shares,reference_price,projected_market_value_usd,projected_weight
equity,SNDK,169.0,2184.75,369222.75,0.2865348476591497
equity,BE,1117.0,328.9100036621094,367392.4740905762,0.2851144643569806
equity,WDC,287.0,746.22998046875,214168.00439453125,0.16620480864911796
equity,CIEN,364.0,428.2200012207031,155872.08044433594,0.120964330676895
equity,LITE,98.0,850.0,83300.0,0.06464485953264573
cash,CASH,0.0,1.0,98623.56032981139,0.07653668912521092
