date,state,multiplier,leader_basket_level,ret5,ret10,ret20,dd20,dd50,severe_trigger,caution_trigger,reentry_fast,reentry_full,available_tickers,target_tickers
2019-08-20,normal,1.0,112.65367170294915,0.024275503939913845,0.04087049730083381,0.019391560678281294,0.0,0.0,False,False,True,True,2,2
2019-08-21,normal,1.0,113.47256885430505,0.06795489745012828,0.04810309004382174,0.019799805003892113,0.0,0.0,False,False,True,True,2,2
2019-08-22,normal,1.0,112.95595777572625,0.05578349155175122,0.022773645355143257,0.009983215612743068,-0.004552739783675097,-0.004552739783675097,False,False,True,True,2,2
2019-08-23,normal,1.0,110.25063948907686,0.01724129441002087,0.003605996287316726,-0.013261415129563692,-0.028393905220961746,-0.028393905220961746,False,False,True,True,2,2
2019-08-26,normal,1.0,111.47553506265,0.011325282318304097,0.02604298834983898,-0.0011190052002509887,-0.017599264842758422,-0.017599264842758422,False,False,True,True,2,2
2019-08-27,normal,1.0,111.53680269271193,-0.009914182053313292,0.014120650121104417,-0.0008633062586994589,-0.017059331441403924,-0.017059331441403924,False,False,True,True,2,2
2019-08-28,normal,1.0,112.7125850687715,-0.006697511065509976,0.06080225770699044,0.022995403465060793,-0.006697511065509976,-0.006697511065509976,False,False,True,True,2,2
2019-08-29,normal,1.0,114.59628139624911,0.014521798166500677,0.07111536632358906,0.045023750851538535,0.0,0.0,False,False,True,True,2,2
2019-08-30,normal,1.0,115.1259415806896,0.04422017064214634,0.062223878033069946,0.05279566766873689,0.0,0.0,False,False,True,True,2,2
2019-09-03,normal,1.0,113.5238439589088,0.018374515045903372,0.029907893934564278,0.07146545466667376,-0.013916043593510286,-0.013916043593510286,False,False,True,True,2,2
2019-09-04,normal,1.0,113.91555401353058,0.02132705316443584,0.011201430823389646,0.052529736172456376,-0.0105135953768567,-0.0105135953768567,False,False,True,True,2,2
2019-09-05,normal,1.0,115.96508912950092,0.028856618440122883,0.02196583985329692,0.07112555466947001,0.0,0.0,False,False,True,True,2,2
2019-09-06,normal,1.0,116.7100655878903,0.018445486763503105,0.033235146565866236,0.05676567736222671,0.0,0.0,False,False,True,True,2,2
2019-09-09,normal,1.0,114.9906563739678,-0.0011751061912226302,0.04299310105462517,0.04675413030472497,-0.014732312977989714,-0.014732312977989714,False,False,True,True,2,2
2019-09-10,normal,1.0,114.70363636894157,0.010392463546775366,0.028957935070483165,0.05575507458599804,-0.017191569628908776,-0.017191569628908776,False,False,True,True,2,2
2019-09-11,normal,1.0,114.33395291590301,0.00367288651664488,0.02507827152708808,0.03955304314606867,-0.020359106646186564,-0.020359106646186564,False,False,True,True,2,2
2019-09-12,normal,1.0,114.72952075855595,-0.01065465805459076,0.017894502983440752,0.0797847868723689,-0.016969785933698023,-0.016969785933698023,False,False,True,True,2,2
2019-09-13,normal,1.0,114.015721974506,-0.023085786130034203,-0.0050661279290177275,0.06568895885105697,-0.023085786130034203,-0.023085786130034203,False,False,True,True,2,2
2019-09-16,normal,1.0,112.6489600297841,-0.02036423147780042,-0.02151540753453407,0.03936969840427529,-0.03479653222410295,-0.03479653222410295,False,False,True,True,2,2
2019-09-17,normal,1.0,113.84631191419864,-0.007474256979834282,0.0028405306237389016,0.03283337884691595,-0.024537332399449885,-0.024537332399449885,False,False,True,True,2,2
2019-09-18,normal,1.0,113.4258272162623,-0.007942747333407274,-0.004299033626348425,0.006854241869268307,-0.028140146739569327,-0.028140146739569327,False,False,True,True,2,2
2019-09-19,normal,1.0,113.15781672450576,-0.01369921205683211,-0.024207909691340124,-0.0027738169055061546,-0.03043652529446539,-0.03043652529446539,False,False,True,True,2,2
2019-09-20,normal,1.0,112.73440547108069,-0.011238068585943006,-0.03406441506808744,-0.00196140432968972,-0.03406441506808744,-0.03406441506808744,False,False,True,True,2,2
2019-09-23,normal,1.0,113.54142307574969,0.007922514737194408,-0.0126030526646006,0.029848204073218643,-0.02714969352625729,-0.02714969352625729,False,False,True,True,2,2
2019-09-24,normal,1.0,113.37672033434177,-0.00412478517714987,-0.011568212452583548,0.017054731072815965,-0.028560906351631665,-0.028560906351631665,False,False,True,True,2,2
2019-09-25,normal,1.0,114.21626844649764,0.006968794053652694,-0.0010293046501412828,0.024023153695446497,-0.021367455573184202,-0.021367455573184202,False,False,True,True,2,2
2019-09-26,normal,1.0,114.05154160948338,0.007898039312241867,-0.005909369659961805,0.011879388090468401,-0.022778874855527098,-0.022778874855527098,False,False,True,True,2,2
2019-09-27,normal,1.0,113.64103292641671,0.008042154048247374,-0.003286292816468417,-0.008335771965665706,-0.02629621229338097,-0.02629621229338097,False,False,True,True,2,2
2019-09-30,normal,1.0,114.93402881569531,0.012265177784644532,0.02028486357359216,-0.001666981067510065,-0.015217511559510788,-0.015217511559510788,False,False,True,True,2,2
2019-10-01,normal,1.0,113.13993127189545,-0.002088515717759698,-0.006204686216234712,-0.0033817801937037206,-0.030589772167562534,-0.030589772167562534,False,False,True,True,2,2
2019-10-02,normal,1.0,111.2585998677995,-0.025895335392467245,-0.019107000598114876,-0.023323892586393336,-0.0467094735371002,-0.0467094735371002,False,False,False,True,2,2
2019-10-03,normal,1.0,111.2206379995718,-0.024821265630978417,-0.017119265650469506,-0.04091275370496095,-0.04703473998294172,-0.04703473998294172,False,False,False,True,2,2
2019-10-04,normal,1.0,112.25716688392549,-0.012177520802607256,-0.004233300252580174,-0.03815351042375592,-0.023771405227504427,-0.03815351042375592,False,False,True,True,2,2
2019-10-07,normal,1.0,112.34072293533775,-0.022563429709021254,-0.010574996401189085,-0.023044771829217492,-0.022563429709021254,-0.0374375820161128,False,False,True,True,2,2
2019-10-08,normal,1.0,112.17918891049011,-0.008491629353181263,-0.010562410169567493,-0.02200843441729816,-0.02396887965724037,-0.038821644513498677,False,False,True,True,2,2
2019-10-09,normal,1.0,113.84973325788215,0.023289286339766013,-0.003209132933520653,-0.00423513440821055,-0.009434068995805456,-0.024508017501319368,False,False,True,True,2,2
2019-10-10,normal,1.0,114.53982234600777,0.029843241381592778,0.004281228728992392,-0.0016534402941279502,-0.003429849921294248,-0.018595167699980375,False,False,True,True,2,2
2019-10-11,normal,1.0,113.12736629381033,0.007751838337276329,-0.004520080637941626,-0.007791519145879722,-0.015719126358844537,-0.030697431931284158,False,False,True,True,2,2
2019-10-14,normal,1.0,113.22414569774483,0.007863780286651467,-0.01487708327611481,0.005106000692848278,-0.01487708327611481,-0.029868202648899556,False,False,True,True,2,2
2019-10-15,normal,1.0,114.12604215002037,0.017354852164991996,0.008715851839746325,0.002457086497738681,-0.007030003855260425,-0.02214053624984036,False,False,True,True,2,2
2019-10-16,normal,1.0,114.84831021586116,0.008771008323024576,0.03226456518711407,0.01254108552267108,-0.0007458069704631143,-0.015951969203779726,False,False,True,True,2,2
2019-10-17,normal,1.0,114.55143857585632,0.00010141651707362698,0.029947684496265392,0.012315736479287853,-0.0033287812476537892,-0.018495637040049417,False,False,True,True,2,2
2019-10-18,normal,1.0,114.31814239455021,0.010525977398317954,0.018359411410727722,0.014048390257185295,-0.005358608129301001,-0.020494575007661275,False,False,True,True,2,2
2019-10-21,normal,1.0,113.86175860641801,0.00563142167904096,0.013539486228477893,0.002821309809148742,-0.009329440726355887,-0.024404981413769566,False,False,True,True,2,2
2019-10-22,normal,1.0,115.37559803921411,0.01094891109560403,0.028493779994027912,0.017630406832882084,0.0,-0.011434039917244676,False,False,True,True,2,2
2019-10-23,normal,1.0,114.28177354506212,-0.004932912549903579,0.0037948291560889746,0.0005735181113466492,-0.009480553190980845,-0.020806192084602326,False,False,True,True,2,2
2019-10-24,normal,1.0,115.49513183063557,0.008238161532596822,0.008340413535320224,0.012657349482351643,0.0,-0.0104098455530367,False,False,True,True,2,2
2019-10-25,normal,1.0,116.3313788689052,0.01761082215110399,0.028322170665350255,0.023674071532159502,0.0,-0.003244679172079823,False,False,True,True,2,2
2019-10-28,normal,1.0,116.82234669725165,0.026001601653347084,0.03177944931562848,0.01642958052557586,0.0,0.0,False,False,True,True,2,2
2019-10-29,normal,1.0,116.96955526477858,0.01381537563101265,0.02491555004615309,0.03384856212860754,0.0,0.0,False,False,True,True,2,2
2019-10-30,normal,1.0,117.14843713895014,0.025084171385891807,0.020027520812154975,0.052938265250048966,0.0,0.0,False,False,True,True,2,2
2019-10-31,normal,1.0,116.9678663154696,0.012751485378567073,0.021094695707493116,0.051674117495351224,-0.0015413848267250563,-0.0015413848267250563,False,False,True,True,2,2
2019-11-01,normal,1.0,116.69114945402059,0.0030926357842007146,0.020757921794078316,0.03949843643105533,-0.003903489419898598,-0.003903489419898598,False,False,True,True,2,2
2019-11-04,normal,1.0,115.92284717057834,-0.00769972143261588,0.018101675131198647,0.03188624874082757,-0.010461855047354418,-0.010461855047354418,False,False,True,True,2,2
2019-11-05,normal,1.0,116.06746401408803,-0.007712188429275679,0.00599664042164938,0.034661287368555005,-0.009227379820526016,-0.009227379820526016,False,False,True,True,2,2
2019-11-06,normal,1.0,116.63659007079146,-0.004369218067771463,0.020605355103286094,0.02447837806169262,-0.004369218067771463,-0.004369218067771463,False,False,True,True,2,2
2019-11-07,normal,1.0,111.86114716503486,-0.04365916307870066,-0.03146439687977198,-0.02338640942606862,-0.04513325233390875,-0.04513325233390875,False,False,False,True,2,2
2019-11-08,normal,1.0,112.6149399367756,-0.034931608235216904,-0.0319470031926441,-0.00452964100396247,-0.03869874249194938,-0.03869874249194938,False,False,True,True,2,2
2019-11-11,normal,1.0,113.21213301894574,-0.02338377824385074,-0.0309034510979469,-0.00010609644016357223,-0.03360099559275853,-0.03360099559275853,False,False,True,True,2,2
2019-11-12,normal,1.0,112.60392387520135,-0.029840749673537226,-0.03732280061845972,-0.013337168678978384,-0.03879277756269628,-0.03879277756269628,False,False,True,True,2,2
2019-11-13,normal,1.0,112.32259264811762,-0.0369866559032247,-0.04119427120575725,-0.021991769517517246,-0.04119427120575725,-0.04119427120575725,False,False,False,True,2,2
2019-11-14,normal,1.0,112.71484239928722,0.007631740384289598,-0.03636061809242308,-0.01603293855932597,-0.0378459572141302,-0.0378459572141302,False,False,True,True,2,2
2019-11-15,normal,1.0,112.46884785922049,-0.0012972708384618725,-0.03618356331697459,-0.01617673710046108,-0.03994581058029123,-0.03994581058029123,False,False,True,True,2,2
2019-11-18,normal,1.0,112.72924074120505,-0.004265375670113758,-0.027549413315167803,-0.009946428713855537,-0.03772305039377921,-0.03772305039377921,False,False,True,True,2,2
2019-11-19,normal,1.0,112.28565422782074,-0.0028264525464790635,-0.03258285875711264,-0.026781606023339122,-0.041509584164248325,-0.041509584164248325,False,False,False,True,2,2
2019-11-20,normal,1.0,111.74273582277098,-0.005162423798061755,-0.04195813890864086,-0.022217346157040296,-0.04614403271780265,-0.04614403271780265,False,False,False,True,2,2
2019-11-21,normal,1.0,111.91224738363353,-0.007120579673176808,0.00045681829566146526,-0.031021952096267236,-0.044697051733656123,-0.044697051733656123,False,False,False,True,2,2
2019-11-22,normal,1.0,112.46542897719972,-3.0398479986648574e-05,-0.0013276298833868605,-0.033232219279907715,-0.03997499476835431,-0.03997499476835431,False,False,True,True,2,2
2019-11-25,normal,1.0,113.03137132716833,0.0026801438914760833,-0.0015966635991846445,-0.032450772281674256,-0.035144009705383894,-0.035144009705383894,False,False,True,True,2,2
2019-11-26,normal,1.0,113.28340301858768,0.008885808232835801,0.006034240371049604,-0.031513774997662614,-0.03299262213612064,-0.03299262213612064,False,False,True,True,2,2
2019-11-27,normal,1.0,114.28616197166926,0.022761445119191093,0.017481517095167876,-0.02443289246689595,-0.022926846733851036,-0.02443289246689595,False,False,True,True,2,2
2019-11-29,normal,1.0,113.9269786329319,0.018002777143701687,0.01075400726153486,-0.02599763318188808,-0.023687921783458354,-0.027498945651295847,False,False,True,True,2,2
2019-12-02,normal,1.0,112.21735887541516,-0.0022057453925228288,-0.002236076821202304,-0.038338730910935315,-0.0378888922652324,-0.04209256550035079,False,False,True,True,2,2
2019-12-03,normal,1.0,110.81393765796501,-0.01961786045030789,-0.016990295247681475,-0.04407163589672414,-0.049921318938529025,-0.05407241987762723,False,False,False,True,2,2
2019-12-04,normal,1.0,110.97320419006088,-0.020393091723663437,-0.011688492593158628,-0.04389050684702489,-0.04855582521139579,-0.05271289229035803,False,False,False,True,2,2
2019-12-05,normal,1.0,113.58010085240707,-0.006178010592719163,0.016442814077419987,-0.02620523470833025,-0.006178010592719163,-0.03045995639114385,False,False,True,True,2,2
2019-12-06,normal,1.0,115.21372334782139,0.011294468881118291,0.029500577831043318,0.029970872530390658,0.0,-0.016515062756099708,False,False,True,True,2,2
2019-12-09,normal,1.0,113.5084318521882,0.011505109278203474,0.00927398654389977,0.007934044238839144,-0.014801114364519252,-0.031071735788028687,False,False,True,True,2,2
2019-12-10,normal,1.0,114.32843235015008,0.03171527667424656,0.011475230352000487,0.009860244670220508,-0.007683902333393777,-0.02407206496024561,False,False,True,True,2,2
2019-12-11,normal,1.0,116.0109157699946,0.04539574770956212,0.024076896338993237,0.030256422489941093,0.0,-0.009710085740250451,False,False,True,True,2,2
2019-12-12,normal,1.0,116.1190510669185,0.022353829548106274,0.016037716759651044,0.033799597474520215,0.0,-0.008787023516247827,False,False,True,True,2,2
2019-12-13,normal,1.0,117.02466808428173,0.015718133950008983,0.027190130805895052,0.03823654093155837,0.0,-0.0010565147746838255,False,False,True,True,2,2
2019-12-16,normal,1.0,118.6145081430835,0.04498411446247874,0.05700677089335637,0.05464322255310772,0.0,0.0,False,False,True,True,2,2
2019-12-17,normal,1.0,119.0777696475182,0.041541173964692035,0.07457394046460175,0.05631661195064375,0.0,0.0,False,False,True,True,2,2
2019-12-18,normal,1.0,119.45605533523616,0.02969668450917129,0.07644053541652207,0.06385856819133018,0.0,0.0,False,False,True,True,2,2
2019-12-19,normal,1.0,119.55278876664968,0.02957083844710673,0.05258568947745412,0.06989316027008496,0.0,0.0,False,False,True,True,2,2
2019-12-20,normal,1.0,120.03209500125912,0.025699085211772887,0.04182116082553322,0.07255548706649484,0.0,0.0,False,False,True,True,2,2
2019-12-23,normal,1.0,121.74096399088705,0.026358123443315673,0.07252793474778452,0.08247454438259227,0.0,0.0,False,False,True,True,2,2
2019-12-24,normal,1.0,121.63733981046022,0.021494945450511782,0.06392904468352523,0.0761378755494524,-0.0008511858049242704,-0.0008511858049242704,False,False,True,True,2,2
2019-12-26,normal,1.0,123.44577708559783,0.03339907499176231,0.06408760129386204,0.08970752816582217,0.0,0.0,False,False,True,True,2,2
2019-12-27,normal,1.0,123.16275408996667,0.030195576034308447,0.06065932298214305,0.07766987678261383,-0.0022926907854847745,-0.0022926907854847745,False,False,True,True,2,2
2019-12-30,normal,1.0,122.79662710453282,0.02303160753167477,0.049322583987968294,0.07785380230418082,-0.005258583941797235,-0.005258583941797235,False,False,True,True,2,2
2019-12-31,normal,1.0,123.1004766371141,0.011167257114284235,0.03781972849914128,0.09698247999029719,-0.0027971831571386163,-0.0027971831571386163,False,False,True,True,2,2
2020-01-02,normal,1.0,127.08156465713233,0.04475784208332323,0.0672148549078988,0.14680127196073922,0.0,0.0,False,False,True,True,2,2
2020-01-03,normal,1.0,128.16360982574716,0.03821785444210035,0.07289337042039867,0.15490591410017074,0.0,0.0,False,False,True,True,2,2
2020-01-06,normal,1.0,129.29117144398955,0.04975869043612202,0.08145675879086212,0.13832590809193257,0.0,0.0,False,False,True,True,2,2
2020-01-07,normal,1.0,132.09487190633294,0.07572068566577839,0.10049626231173647,0.1465202934857739,0.0,0.0,False,False,True,True,2,2
2020-01-08,normal,1.0,135.45701144671392,0.1003776357911712,0.11266583577285938,0.19336519090588244,0.0,0.0,False,False,True,True,2,2
2020-01-09,normal,1.0,135.14508749559056,0.06345155459970697,0.11104935134374538,0.18207767497140148,-0.0023027523477149314,-0.0023027523477149314,False,False,True,True,2,2
2020-01-10,normal,1.0,135.32186189754773,0.05585245360623836,0.09620486899049596,0.16645800957074908,-0.0009977301855603748,-0.0009977301855603748,False,False,True,True,2,2
2020-01-13,normal,1.0,143.9417984307059,0.11331498371536641,0.16871207934795573,0.23960536284225542,0.0,0.0,False,False,True,True,2,2
2020-01-14,normal,1.0,144.4867014136795,0.09381007247679896,0.1766341211528768,0.2346687564165486,0.0,0.0,False,False,True,True,2,2
2020-01-15,normal,1.0,141.42243508286856,0.044039238518866375,0.14883742895460483,0.19228614860731952,-0.02120794717319796,-0.02120794717319796,False,False,True,True,2,2
2020-01-16,normal,1.0,140.38730323987392,0.03878953975633337,0.10470235095578673,0.17895475919169468,-0.028372148673175168,-0.028372148673175168,False,False,True,True,2,2
2020-01-17,normal,1.0,141.07250394621613,0.0424960310775373,0.10072199228798295,0.18095732820171007,-0.02362983882986014,-0.02362983882986014,False,False,True,True,2,2
2020-01-21,normal,1.0,144.53993113147058,0.004155378821757871,0.11794122922064298,0.20900509827162872,0.0,0.0,False,False,True,True,2,2
2020-01-22,normal,1.0,147.5288389543659,0.02105479266203525,0.11684001676444367,0.2290782640494473,0.0,0.0,False,False,True,True,2,2
2020-01-23,normal,1.0,146.7959810700921,0.03799641820673516,0.08370899004987065,0.20580596914840066,-0.004967556780545834,-0.004967556780545834,False,False,True,True,2,2
2020-01-24,normal,1.0,144.04728201647487,0.026070582539414522,0.06587138819363125,0.1842357144683915,-0.023599161781297395,-0.023599161781297395,False,False,True,True,2,2
2020-01-27,normal,1.0,140.39019967586182,-0.004836550364303749,0.03745394651864409,0.1372620675271432,-0.04838809367104313,-0.04838809367104313,False,False,False,True,2,2
2020-01-28,normal,1.0,143.13341080167007,-0.009731015635542017,-0.005616072870070377,0.1621485071462061,-0.02979368768743207,-0.02979368768743207,False,False,True,True,2,2
2020-01-29,normal,1.0,145.52151898650118,-0.013606288655776955,0.007162026419711198,0.18506120581490726,-0.013606288655776955,-0.013606288655776955,False,False,True,True,2,2
2020-01-30,normal,1.0,151.8326011389184,0.03431034032478997,0.0736104285713215,0.2334038444587283,0.0,0.0,False,False,True,True,2,2
2020-01-31,normal,1.0,149.98142491189958,0.041195799131746424,0.06834038015270227,0.18019812957568915,-0.012192218358461071,-0.012192218358461071,False,False,True,True,2,2
2020-02-03,normal,1.0,155.04823387799632,0.10440924107222238,0.09906771015497418,0.20976799958117476,0.0,0.0,False,False,True,True,2,2
2020-02-04,normal,1.0,156.57820220834435,0.09393188726078638,0.08328681896163359,0.2110509979884887,0.0,0.0,False,False,True,True,2,2
2020-02-05,normal,1.0,155.7066076290568,0.06999025789100255,0.05543166158326818,0.17874831461638196,-0.005566512879792818,-0.005566512879792818,False,False,True,True,2,2
2020-02-06,normal,1.0,157.4522080639899,0.037011859659374924,0.07259208948513152,0.16237769003141223,0.0,0.0,False,False,True,True,2,2
2020-02-07,normal,1.0,156.0548008952758,0.04049418777654479,0.08335817733393691,0.15472048438584562,-0.00887511954196396,-0.00887511954196396,False,False,True,True,2,2
2020-02-10,normal,1.0,157.3343773290925,0.014744724231396722,0.12069345077043847,0.1626678433393891,-0.0007483587327623553,-0.0007483587327623553,False,False,True,True,2,2
2020-02-11,normal,1.0,157.86511708421781,0.008218991262660458,0.10292290388412839,0.09672880848584553,0.0,0.0,False,False,True,True,2,2
2020-02-12,normal,1.0,160.94114747404257,0.03361796859293298,0.10596115677552631,0.11388207979952703,0.0,0.0,False,False,True,True,2,2
2020-02-13,normal,1.0,159.33276132611002,0.011943644901796668,0.04939756107009852,0.12664416528216793,-0.009993629181697994,-0.009993629181697994,False,False,True,True,2,2
