rebalance_date,ticker,weight,raw_score,portfolio_sleeve_label,portfolio_sleeve_role,portfolio_selection_path,period_forward_return,weighted_forward_return,target_n,entry_signal_breakdown,regime_state,regime_state_score,engine_version,Name,sector,concentrated_score,concentrated_selection_source,raw_period_forward_return,risk_adjusted_forward_return,raw_weighted_forward_return,position_risk_action,position_risk_reason,position_risk_hard_stop,position_risk_enabled,weighting_mode,rebalance_action,active_rebalance_interval_months,next_scheduled_rebalance_date,portfolio_monster_early_score,portfolio_risk_entry_block_score,portfolio_defensive_rotation_action,target_stock_names,portfolio_mode,source_journal
2019-04-30,FDS,0.2337264208644349,1.334739408569825,concentrated_alpha,concentrated_alpha,preferred_final_label,0.0126717672790499,0.0029617268121594,5,"{""breakout_setup_quality_score"": 0.0, ""broken_momentum_penalty"": 0.0, ""entry_quality_score"": 0.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""portfolio_monster_early_score"": 0.5295878039098905, ""portfolio_risk_entry_block_score"": 0.1083333333333333, ""relative_strength_composite"": 0.0, ""rs_acceleration_score"": 0.0, ""selection_confirmation_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 0.0, ""theme_phase_multiplier_primary"": 0.0}",balanced,0,2026-05-07-style-regime-router,FACTSET RESEARCH SYSTEMS INC,Financials,0.5933295794788096,preferred_final_label,0.0126717672790499,0.0126717672790499,0.0029617268121594,hold,hold,-0.08,True,score_power,initial_rebalance,1,2019-05-31,0.5295878039098905,0.1083333333333333,neutral,5,concentrated_alpha,concentrated_champion
2019-04-30,NOW,0.2047368542555822,4.991392366511402,concentrated_alpha,concentrated_alpha,preferred_final_label,-0.040855147987449,-0.0083645544790965,5,"{""breakout_setup_quality_score"": 0.0, ""broken_momentum_penalty"": 0.0, ""entry_quality_score"": 0.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""portfolio_monster_early_score"": 0.6197579181880628, ""portfolio_risk_entry_block_score"": 0.1083333333333333, ""relative_strength_composite"": 0.0, ""rs_acceleration_score"": 0.0, ""selection_confirmation_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 0.0, ""theme_phase_multiplier_primary"": 0.0}",balanced,0,2026-05-07-style-regime-router,SERVICENOW INC,Information Technology,0.574994587571742,preferred_final_label,-0.040855147987449,-0.040855147987449,-0.0083645544790965,hold,hold,-0.08,True,score_power,initial_rebalance,1,2019-05-31,0.6197579181880628,0.1083333333333333,promote_monster_early,5,concentrated_alpha,concentrated_champion
2019-04-30,VICI,0.2012382705135333,1.3031187674679527,concentrated_alpha,concentrated_alpha,preferred_final_label,-0.0271335811158502,-0.0054603149365923,5,"{""breakout_setup_quality_score"": 0.0, ""broken_momentum_penalty"": 0.0, ""entry_quality_score"": 0.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""portfolio_monster_early_score"": 0.4892416655090366, ""portfolio_risk_entry_block_score"": 0.146875, ""relative_strength_composite"": 0.0, ""rs_acceleration_score"": 0.0, ""selection_confirmation_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 0.0, ""theme_phase_multiplier_primary"": 0.0}",balanced,0,2026-05-07-style-regime-router,VICI PPTYS INC,Real Estate,0.5726962463434048,preferred_final_label,-0.0271335811158502,-0.0271335811158502,-0.0054603149365923,hold,hold,-0.08,True,score_power,initial_rebalance,1,2019-05-31,0.4892416655090366,0.146875,neutral,5,concentrated_alpha,concentrated_champion
2019-04-30,MKTX,0.1819315835994295,1.0917350005897457,concentrated_alpha,concentrated_alpha,preferred_final_label,0.0677302327301503,0.0123222684981541,5,"{""breakout_setup_quality_score"": 0.0, ""broken_momentum_penalty"": 0.0, ""entry_quality_score"": 0.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""portfolio_monster_early_score"": 0.5278924954329459, ""portfolio_risk_entry_block_score"": 0.1083333333333333, ""relative_strength_composite"": 0.0, ""rs_acceleration_score"": 0.0, ""selection_confirmation_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 0.0, ""theme_phase_multiplier_primary"": 0.0}",balanced,0,2026-05-07-style-regime-router,MARKETAXESS HOLDINGS INC,Financials,0.5596370047148372,preferred_final_label,0.0677302327301503,0.0677302327301503,0.0123222684981541,hold,hold,-0.08,True,score_power,initial_rebalance,1,2019-05-31,0.5278924954329459,0.1083333333333333,neutral,5,concentrated_alpha,concentrated_champion
2019-04-30,GPK,0.1783668707670201,1.4793373022708391,concentrated_alpha,concentrated_alpha,preferred_final_label,-0.0659970402505136,-0.0117716855493691,5,"{""breakout_setup_quality_score"": 0.0, ""broken_momentum_penalty"": 0.0, ""entry_quality_score"": 0.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""portfolio_monster_early_score"": 0.4211488697891181, ""portfolio_risk_entry_block_score"": 0.0135416666666666, ""relative_strength_composite"": 0.0, ""rs_acceleration_score"": 0.0, ""selection_confirmation_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 0.0, ""theme_phase_multiplier_primary"": 0.0}",balanced,0,2026-05-07-style-regime-router,GRAPHIC PACKAGING HOLDING,Materials,0.5571512024556118,preferred_final_label,-0.0659970402505136,-0.0659970402505136,-0.0117716855493691,hold,hold,-0.08,True,score_power,initial_rebalance,1,2019-05-31,0.4211488697891181,0.0135416666666666,neutral,5,concentrated_alpha,concentrated_champion
2019-05-31,MA,0.4292799268325286,5.571582748985903,concentrated_alpha,concentrated_alpha,preferred_final_label,0.0722394965829713,0.0310109658075566,5,"{""breakout_setup_quality_score"": 0.0, ""broken_momentum_penalty"": 0.0, ""entry_quality_score"": 0.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""portfolio_monster_early_score"": 0.5638812032920313, ""portfolio_risk_entry_block_score"": 0.1333333333333333, ""relative_strength_composite"": 0.0, ""rs_acceleration_score"": 0.0, ""selection_confirmation_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 0.0, ""theme_phase_multiplier_primary"": 0.0}",risk_off_alert,0,2026-05-07-style-regime-router,MASTERCARD INC CLASS A,Financials,0.7872836610484352,preferred_final_label,0.0722394965829713,0.0722394965829713,0.0310109658075566,hold,hold,-0.08,True,score_power,rebalance,1,2019-06-28,0.5638812032920313,0.1333333333333333,neutral,5,concentrated_alpha,concentrated_champion
2019-05-31,PEG,0.1724066803431413,3.227225355572565,concentrated_alpha,concentrated_alpha,preferred_final_label,0.0056199546849147,0.000968917730905,5,"{""breakout_setup_quality_score"": 0.0, ""broken_momentum_penalty"": 0.0, ""entry_quality_score"": 0.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""portfolio_monster_early_score"": 0.4169990778557953, ""portfolio_risk_entry_block_score"": 0.1604166666666666, ""relative_strength_composite"": 0.0, ""rs_acceleration_score"": 0.0, ""selection_confirmation_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 0.0, ""theme_phase_multiplier_primary"": 0.0}",risk_off_alert,0,2026-05-07-style-regime-router,PUBLIC SERVICE ENTERPRISE GROUP IN,Utilities,0.6223918320305561,preferred_final_label,0.0056199546849147,0.0056199546849147,0.000968917730905,hold,hold,-0.08,True,score_power,rebalance,1,2019-06-28,0.4169990778557953,0.1604166666666666,neutral,5,concentrated_alpha,concentrated_champion
2019-05-31,TSCO,0.1331313885449388,1.6756493794146523,concentrated_alpha,concentrated_alpha,preferred_final_label,0.091550270849213,0.0121882146798209,5,"{""breakout_setup_quality_score"": 0.0, ""broken_momentum_penalty"": 0.0, ""entry_quality_score"": 0.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""portfolio_monster_early_score"": 0.4905936613436917, ""portfolio_risk_entry_block_score"": 0.1333333333333333, ""relative_strength_composite"": 0.0, ""rs_acceleration_score"": 0.0, ""selection_confirmation_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 0.0, ""theme_phase_multiplier_primary"": 0.0}",risk_off_alert,0,2026-05-07-style-regime-router,TRACTOR SUPPLY,Consumer Discretionary,0.5877974012681637,preferred_final_label,0.091550270849213,0.091550270849213,0.0121882146798209,hold,hold,-0.08,True,score_power,rebalance,1,2019-06-28,0.4905936613436917,0.1333333333333333,neutral,5,concentrated_alpha,concentrated_champion
2019-05-31,ORLY,0.1328038210208855,3.233920417532364,concentrated_alpha,concentrated_alpha,preferred_final_label,0.004064687196297,0.0005398059909229,5,"{""breakout_setup_quality_score"": 0.0, ""broken_momentum_penalty"": 0.0, ""entry_quality_score"": 0.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""portfolio_monster_early_score"": 0.345714406447388, ""portfolio_risk_entry_block_score"": 0.146875, ""relative_strength_composite"": 0.0, ""rs_acceleration_score"": 0.0, ""selection_confirmation_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 0.0, ""theme_phase_multiplier_primary"": 0.0}",risk_off_alert,0,2026-05-07-style-regime-router,OREILLY AUTOMOTIVE INC,Consumer Discretionary,0.5874887771924241,preferred_final_label,0.004064687196297,0.004064687196297,0.0005398059909229,hold,hold,-0.08,True,score_power,rebalance,1,2019-06-28,0.345714406447388,0.146875,neutral,5,concentrated_alpha,concentrated_champion
2019-05-31,FDS,0.1323781832585057,1.6745759310193344,concentrated_alpha,concentrated_alpha,preferred_final_label,0.0423838003213956,0.0056106904861376,5,"{""breakout_setup_quality_score"": 0.0, ""broken_momentum_penalty"": 0.0, ""entry_quality_score"": 0.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""portfolio_monster_early_score"": 0.4823842994322907, ""portfolio_risk_entry_block_score"": 0.0, ""relative_strength_composite"": 0.0, ""rs_acceleration_score"": 0.0, ""selection_confirmation_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 0.0, ""theme_phase_multiplier_primary"": 0.0}",risk_off_alert,0,2026-05-07-style-regime-router,FACTSET RESEARCH SYSTEMS INC,Financials,0.5870871851770161,preferred_final_label,0.0423838003213956,0.0423838003213956,0.0056106904861376,hold,hold,-0.08,True,score_power,rebalance,1,2019-06-28,0.4823842994322907,0.0,neutral,5,concentrated_alpha,concentrated_champion
2019-06-28,MA,0.3784644275523885,5.697436022336015,concentrated_alpha,concentrated_alpha,preferred_final_label,0.0158249993692494,0.0059891993272998,5,"{""breakout_setup_quality_score"": 0.0, ""broken_momentum_penalty"": 0.0, ""entry_quality_score"": 0.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""portfolio_monster_early_score"": 0.5722406873927529, ""portfolio_risk_entry_block_score"": 0.1333333333333333, ""relative_strength_composite"": 0.0, ""rs_acceleration_score"": 0.0, ""selection_confirmation_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 0.0, ""theme_phase_multiplier_primary"": 0.0}",balanced,0,2026-05-07-style-regime-router,MASTERCARD INC CLASS A,Financials,0.7735474013986526,preferred_final_label,0.0158249993692494,0.0158249993692494,0.0059891993272998,hold,hold,-0.08,True,score_power,rebalance,1,2019-07-31,0.5722406873927529,0.1333333333333333,neutral,5,concentrated_alpha,concentrated_champion
2019-06-28,VEEV,0.2339951715589883,3.8483724304725095,concentrated_alpha,concentrated_alpha,preferred_final_label,-0.0006037365515909,-0.0001412714379659,5,"{""breakout_setup_quality_score"": 0.0, ""broken_momentum_penalty"": 0.0, ""entry_quality_score"": 0.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""portfolio_monster_early_score"": 0.5185544869948623, ""portfolio_risk_entry_block_score"": 0.2416666666666667, ""relative_strength_composite"": 0.0, ""rs_acceleration_score"": 0.0, ""selection_confirmation_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 0.0, ""theme_phase_multiplier_primary"": 0.0}",balanced,0,2026-05-07-style-regime-router,VEEVA SYSTEMS INC CLASS A,Health Care,0.6805331410508075,preferred_final_label,-0.0006037365515909,-0.0006037365515909,-0.0001412714379659,hold,hold,-0.08,True,score_power,rebalance,1,2019-07-31,0.5185544869948623,0.2416666666666667,neutral,5,concentrated_alpha,concentrated_champion
2019-06-28,AVGO,0.1317018429602256,3.511470169845821,concentrated_alpha,concentrated_alpha,preferred_final_label,-0.0416004727547296,-0.0054788589298145,5,"{""breakout_setup_quality_score"": 0.0, ""broken_momentum_penalty"": 0.0, ""entry_quality_score"": 0.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""portfolio_monster_early_score"": 0.4057404072912752, ""portfolio_risk_entry_block_score"": 0.1604166666666666, ""relative_strength_composite"": 0.0, ""rs_acceleration_score"": 0.0, ""selection_confirmation_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 0.0, ""theme_phase_multiplier_primary"": 0.0}",balanced,0,2026-05-07-style-regime-router,BROADCOM INC,Information Technology,0.5950477765377643,preferred_final_label,-0.0416004727547296,-0.0416004727547296,-0.0054788589298145,hold,hold,-0.08,True,score_power,rebalance,1,2019-07-31,0.4057404072912752,0.1604166666666666,neutral,5,concentrated_alpha,concentrated_champion
2019-06-28,TSCO,0.1309865215890556,1.9151030593071008,concentrated_alpha,concentrated_alpha,preferred_final_label,-0.0080962051371353,-0.0010604937489848,5,"{""breakout_setup_quality_score"": 0.0, ""broken_momentum_penalty"": 0.0, ""entry_quality_score"": 0.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""portfolio_monster_early_score"": 0.5295930131745864, ""portfolio_risk_entry_block_score"": 0.1333333333333333, ""relative_strength_composite"": 0.0, ""rs_acceleration_score"": 0.0, ""selection_confirmation_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 0.0, ""theme_phase_multiplier_primary"": 0.0}",balanced,0,2026-05-07-style-regime-router,TRACTOR SUPPLY,Consumer Discretionary,0.5943495306601291,preferred_final_label,-0.0080962051371353,-0.0080962051371353,-0.0010604937489848,hold,hold,-0.08,True,score_power,rebalance,1,2019-07-31,0.5295930131745864,0.1333333333333333,neutral,5,concentrated_alpha,concentrated_champion
2019-06-28,FDS,0.1248520363393418,2.16641781124164,concentrated_alpha,concentrated_alpha,preferred_final_label,-0.0446920768460971,-0.0055798968024695,5,"{""breakout_setup_quality_score"": 0.0, ""broken_momentum_penalty"": 0.0, ""entry_quality_score"": 0.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""portfolio_monster_early_score"": 0.4833914787055541, ""portfolio_risk_entry_block_score"": 0.1333333333333333, ""relative_strength_composite"": 0.0, ""rs_acceleration_score"": 0.0, ""selection_confirmation_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 0.0, ""theme_phase_multiplier_primary"": 0.0}",balanced,0,2026-05-07-style-regime-router,FACTSET RESEARCH SYSTEMS INC,Financials,0.5882814193083901,preferred_final_label,-0.0446920768460971,-0.0446920768460971,-0.0055798968024695,hold,hold,-0.08,True,score_power,rebalance,1,2019-07-31,0.4833914787055541,0.1333333333333333,neutral,5,concentrated_alpha,concentrated_champion
2019-07-31,V,0.4250122087142297,5.871956051730469,concentrated_alpha,concentrated_alpha,preferred_final_label,0.0088757408445323,0.0037722982203097,5,"{""breakout_setup_quality_score"": 0.0, ""broken_momentum_penalty"": 0.0, ""entry_quality_score"": 0.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""portfolio_monster_early_score"": 0.5685191754910566, ""portfolio_risk_entry_block_score"": 0.1333333333333333, ""relative_strength_composite"": 0.0, ""rs_acceleration_score"": 0.0, ""selection_confirmation_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 0.0, ""theme_phase_multiplier_primary"": 0.0}",balanced,0,2026-05-07-style-regime-router,VISA INC CLASS A,Financials,0.7592782900396404,preferred_final_label,0.0088757408445323,0.0088757408445323,0.0037722982203097,hold,hold,-0.08,True,score_power,rebalance,1,2019-08-30,0.5685191754910566,0.1333333333333333,neutral,5,concentrated_alpha,concentrated_champion
2019-07-31,TSCO,0.1564935183290145,1.9093707268188496,concentrated_alpha,concentrated_alpha,preferred_final_label,-0.0732886427329247,-0.0114691975548335,5,"{""breakout_setup_quality_score"": 0.0, ""broken_momentum_penalty"": 0.0, ""entry_quality_score"": 0.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""portfolio_monster_early_score"": 0.4979452827862478, ""portfolio_risk_entry_block_score"": 0.1333333333333333, ""relative_strength_composite"": 0.0, ""rs_acceleration_score"": 0.0, ""selection_confirmation_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 0.0, ""theme_phase_multiplier_primary"": 0.0}",balanced,0,2026-05-07-style-regime-router,TRACTOR SUPPLY,Consumer Discretionary,0.5838592447020458,preferred_final_label,-0.0732886427329247,-0.0732886427329247,-0.0114691975548335,hold,hold,-0.08,True,score_power,rebalance,1,2019-08-30,0.4979452827862478,0.1333333333333333,neutral,5,concentrated_alpha,concentrated_champion
2019-07-31,ORLY,0.1463351565581947,3.491261329095209,concentrated_alpha,concentrated_alpha,preferred_final_label,-0.002258109248918,-0.0003304407704659,5,"{""breakout_setup_quality_score"": 0.0, ""broken_momentum_penalty"": 0.0, ""entry_quality_score"": 0.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""portfolio_monster_early_score"": 0.3374796095554487, ""portfolio_risk_entry_block_score"": 0.1604166666666666, ""relative_strength_composite"": 0.0, ""rs_acceleration_score"": 0.0, ""selection_confirmation_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 0.0, ""theme_phase_multiplier_primary"": 0.0}",balanced,0,2026-05-07-style-regime-router,OREILLY AUTOMOTIVE INC,Consumer Discretionary,0.5749254337299505,preferred_final_label,-0.002258109248918,-0.002258109248918,-0.0003304407704659,hold,hold,-0.08,True,score_power,rebalance,1,2019-08-30,0.3374796095554487,0.1604166666666666,neutral,5,concentrated_alpha,concentrated_champion
2019-07-31,WRB,0.1386997424645319,2.082986074574156,concentrated_alpha,concentrated_alpha,preferred_final_label,0.0273318469289254,0.0037909201301219,5,"{""breakout_setup_quality_score"": 0.0, ""broken_momentum_penalty"": 0.0, ""entry_quality_score"": 0.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""portfolio_monster_early_score"": 0.5246812979485659, ""portfolio_risk_entry_block_score"": 0.1333333333333333, ""relative_strength_composite"": 0.0, ""rs_acceleration_score"": 0.0, ""selection_confirmation_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 0.0, ""theme_phase_multiplier_primary"": 0.0}",balanced,0,2026-05-07-style-regime-router,WR BERKLEY CORP,Financials,0.5680043674015346,preferred_final_label,0.0273318469289254,0.0273318469289254,0.0037909201301219,hold,hold,-0.08,True,score_power,rebalance,1,2019-08-30,0.5246812979485659,0.1333333333333333,neutral,5,concentrated_alpha,concentrated_champion
2019-07-31,CBOE,0.1334593739340291,2.025894308899826,concentrated_alpha,concentrated_alpha,preferred_final_label,0.0766432845512592,0.0102287647724587,5,"{""breakout_setup_quality_score"": 0.0, ""broken_momentum_penalty"": 0.0, ""entry_quality_score"": 0.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""portfolio_monster_early_score"": 0.3959762898660935, ""portfolio_risk_entry_block_score"": 0.0270833333333333, ""relative_strength_composite"": 0.0, ""rs_acceleration_score"": 0.0, ""selection_confirmation_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 0.0, ""theme_phase_multiplier_primary"": 0.0}",balanced,0,2026-05-07-style-regime-router,CBOE GLOBAL MARKETS INC,Financials,0.5631434192863517,preferred_final_label,0.0766432845512592,0.0766432845512592,0.0102287647724587,hold,hold,-0.08,True,score_power,rebalance,1,2019-08-30,0.3959762898660935,0.0270833333333333,neutral,5,concentrated_alpha,concentrated_champion
2019-08-30,V,0.3217188628941941,5.4823618372132605,concentrated_alpha,concentrated_alpha,preferred_final_label,-0.0415463103550117,-0.0133662317248636,5,"{""breakout_setup_quality_score"": 0.0, ""broken_momentum_penalty"": 0.0, ""entry_quality_score"": 0.0, ""explosion_entry_score"": 0.0, ""explosion_exit_score"": 0.0, ""explosion_net_score"": 0.0, ""h1_oversold_value_score"": 0.0, ""h6_dynamic_leader_score"": 0.0, ""portfolio_hold_policy_exit_risk"": 0.0, ""portfolio_monster_early_score"": 0.5482073358350394, ""portfolio_risk_entry_block_score"": 0.1333333333333333, ""relative_strength_composite"": 0.0, ""rs_acceleration_score"": 0.0, ""selection_confirmation_score"": 0.0, ""stage2_overext_penalty"": 0.0, ""theme_phase_multiplier_max"": 0.0, ""theme_phase_multiplier_primary"": 0.0}",balanced,0,2026-05-07-style-regime-router,VISA INC CLASS A,Financials,0.764587525637384,preferred_final_label,-0.0415463103550117,-0.0415463103550117,-0.0133662317248636,hold,hold,-0.08,True,score_power,rebalance,1,2019-09-30,0.5482073358350394,0.1333333333333333,neutral,5,concentrated_alpha,concentrated_champion
