portfolio,official_metric_mode,status,valid_for_production,target_pass,cagr,cagr_target,cagr_gap_pp,max_dd,max_dd_target,max_dd_gap_pp,sharpe,start_date,end_date,years,ending_capital_usd,avg_cash_weight,latest_cash_weight,latest_position_count,broker_trade_count,total_fees_usd,order_preview_count,order_preview_buy_count,order_preview_sell_count,journal_trade_count,journal_win_rate,journal_avg_realized_return,journal_avg_holding_days,journal_profit_factor,legacy_cagr,legacy_max_dd,legacy_sharpe
main,broker_ledger_next_close,completed,True,False,0.23490497714939118,0.3,6.5095,-0.34796147804286615,-0.15,19.7961,1.0654864641786266,2019-05-01,2026-05-28,7.0746064339493495,444909.0488191104,0.05817072929472557,0.24377099471681873,14,2194,39839.148468449115,25,12,13,1571,0.5563335455124124,0.045974022666486425,67.86441756842775,2.231410422904151,0.3156864393722345,-0.17380745220390537,1.6969628112823019
concentrated,broker_ledger_next_close,completed,True,False,0.3264308372132292,0.5,17.3569,-0.37796626437954295,-0.18,19.7966,1.1169690498216993,2019-05-01,2026-05-28,7.0746064339493495,737811.3479920209,0.00042459865920133137,1.0606339545832904e-05,4,531,73001.84500638842,8,4,4,323,0.6099071207430341,0.07052084128811636,52.43653250773994,3.781723556209025,0.4598994043175977,-0.16913709691181067,1.7063787846843474
