target_n,single_name_cap,cagr,sharpe,max_dd,calmar,avg_turnover_monthly,avg_cash_weight
3,0.25,0.10436959715769856,0.5627781905753699,-0.3466887116322537,0.30104700169299853,0.6383928571428571,0.25297619047619047
3,0.35,0.1358671429975622,0.5807117374162383,-0.4429822379645938,0.30671013723223284,0.8537942469012153,0.0035714285714285718
3,0.5,0.15835233317743147,0.6358119341494147,-0.47879726232989706,0.33072940393782957,0.8650682433124838,2.64338815386942e-18
5,0.25,0.11587812111526663,0.5666896588870818,-0.3645888414119103,0.31783233043149617,0.8175208159668543,0.005952380952380952
5,0.35,0.1383091208424887,0.6167951289099098,-0.4114609107450108,0.3361415804773766,0.8335726485928777,0.0035714285714285774
5,0.5,0.13749419816710606,0.5979516723743638,-0.4443124253617947,0.30945386696117555,0.846347736385817,2.64338815386942e-18
7,0.25,0.13313342692089547,0.6513945154817662,-0.35174169222910867,0.37849771540354776,0.8066649472083031,0.005952380952380959
7,0.35,0.1378524936088692,0.6436945992968871,-0.3946027128621995,0.34934502251384447,0.8176945003489694,0.0035714285714285826
7,0.5,0.1405163757817105,0.6309391912855525,-0.41465330219089724,0.33887677980439634,0.8301268313151727,1.1895246692412391e-17
