as_of_date,snapshot_semantics,portfolio_kind,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd,first_entry_date,latest_entry_date,holding_days,open_lot_count,open_lot_quantity,avg_entry_price,entry_reasons,entry_sleeves,daily_review_action,daily_review_reason,monster_recommendation,monster_stage,monster_priority_score,monster_reason,risk_state,account_source,approval_status
2026-06-05,current_broker_ledger_mark_to_market,concentrated,equity,SNDK,208.0,1559.3199462890625,324338.548828125,0.3284805249740523,1187.0,77442.548828125,0.0,,,,0,0.0,0.0,,,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
2026-06-05,current_broker_ledger_mark_to_market,concentrated,equity,BE,850.0,263.6099853515625,224068.48754882807,0.2269299615667472,290.5199890136719,-22873.50311279297,0.0,,,,0,0.0,0.0,,,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
2026-06-05,current_broker_ledger_mark_to_market,concentrated,equity,WDC,392.0,511.7200012207031,200594.2404785156,0.2031559358492151,397.0710874730945,44942.3741890626,100005.43667393638,,,,0,0.0,0.0,,,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
2026-06-05,current_broker_ledger_mark_to_market,concentrated,equity,CIEN,145.0,488.2099914550781,70790.44876098633,0.0716944805240527,379.369998685363,15781.798951608696,68065.66381391331,,,,0,0.0,0.0,,,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
2026-06-05,current_broker_ledger_mark_to_market,concentrated,equity,LITE,60.0,863.6599731445312,51819.59838867188,0.0524813622807313,404.5267847059582,27547.991306314383,255127.8677278043,,,,0,0.0,0.0,,,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
2026-06-05,current_broker_ledger_mark_to_market,concentrated,cash,CASH,0.0,1.0,115779.17305324656,0.1172577348052012,1.0,0.0,0.0,,,,0,0.0,0.0,,,RESERVE_CASH,Combined cash is below target under macro gate `none`.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
2026-06-05,current_broker_ledger_mark_to_market,main,equity,SNDK,64.0,1559.3199462890625,99796.4765625,0.1375642682644536,769.933762550354,50520.715759277344,1654.1171838378907,,,,0,0.0,0.0,,,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
2026-06-05,current_broker_ledger_mark_to_market,main,equity,STM,1334.0,70.72000122070312,94340.48162841795,0.1300434621537136,55.75,19969.98162841797,209.54486854076373,,,,0,0.0,0.0,,,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
2026-06-05,current_broker_ledger_mark_to_market,main,equity,WDC,177.0,511.7200012207031,90574.44021606444,0.1248521693446976,334.93055675228675,31291.7316709097,36478.8212889139,,,,0,0.0,0.0,,,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
2026-06-05,current_broker_ledger_mark_to_market,main,equity,MRVL,304.0,263.4700012207031,80094.88037109375,0.1104066394876981,164.9499969482422,29950.081298828125,-6000.279212741853,,,,0,0.0,0.0,,,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
2026-06-05,current_broker_ledger_mark_to_market,main,equity,CIEN,97.0,488.2099914550781,47356.36917114258,0.0652782993657062,366.1724404049071,11837.642451866588,27638.69131207613,,,,0,0.0,0.0,,,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
2026-06-05,current_broker_ledger_mark_to_market,main,equity,BE,175.0,263.6099853515625,46131.74743652344,0.0635902218039886,290.5199890136719,-4709.250640869141,-3726.848004646301,,,,0,0.0,0.0,,,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
2026-06-05,current_broker_ledger_mark_to_market,main,equity,LITE,46.0,863.6599731445312,39728.35876464844,0.0547634825502465,348.9485536856967,23676.72529510639,69161.7765344415,,,,0,0.0,0.0,,,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
2026-06-05,current_broker_ledger_mark_to_market,main,equity,ON,324.0,117.26000213623048,37992.24069213867,0.0523703338090088,103.02999877929688,4610.521087646484,476.7266773509977,,,,0,0.0,0.0,,,HOLD,No preview order or no material target gap.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
2026-06-05,current_broker_ledger_mark_to_market,main,equity,PWR,49.0,695.1099853515625,34060.38928222656,0.0469504805159882,742.2100219726562,-2307.9017944335938,964.2205044555664,,,,0,0.0,0.0,,,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
