as_of_date,portfolio_kind,row_type,ticker,current_weight,target_portfolio_weight,target_combined_weight,delta_portfolio_weight,preview_action,review_action,review_reason,review_quantity_delta,review_trade_value_delta_usd,review_order_count,review_order_status,cash_policy_flag,macro_recommended_cash_floor,macro_cash_raise_gate,macro_cash_raise_confirmation_count
2026-06-05,concentrated,equity,SNDK,0.3284805249740523,0.27,0.20646939061762526,-0.05848052497405226,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-37.0,-57694.83801269531,1,ready,,0.03,none,0.0
2026-06-05,concentrated,equity,BE,0.2269299615667472,0.27,0.18952789478232532,0.04307003843325283,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,161.0,42441.20764160156,1,ready,,0.03,none,0.0
2026-06-05,concentrated,equity,WDC,0.2031559358492151,0.1850394269730272,0.15749279744318131,-0.018116508876187903,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-34.0,-17398.480041503906,1,ready,,0.03,none,0.0
2026-06-05,concentrated,equity,CIEN,0.0716944805240527,0.0851147150552286,0.08370278427857165,0.013420234531175912,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,27.0,13181.66976928711,1,ready,,0.03,none,0.0
2026-06-05,concentrated,equity,LITE,0.0524813622807313,0.0628458579717441,0.0655208483371671,0.010364495691012804,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,11.0,9500.259704589844,1,ready,,0.03,none,0.0
2026-06-05,concentrated,cash,CASH,0.1172577348052012,0.0,0.10285836843469759,,RESERVE_CASH,RESERVE_CASH,Combined cash is below target under macro gate `none`.,0.0,0.0,0,,below_combined_cash_target,0.03,none,0.0
2026-06-05,main,equity,SNDK,0.1375642682644536,0.12,0.20646939061762526,-0.017564268264453592,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-8.0,-12474.5595703125,1,ready,,0.03,none,0.0
2026-06-05,main,equity,STM,0.1300434621537136,0.1167285297146809,0.04943889750054877,-0.0133149324390327,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-136.0,-9617.920166015623,1,ready,,0.03,none,0.0
2026-06-05,main,equity,WDC,0.1248521693446976,0.12,0.15749279744318131,-0.004852169344697607,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-6.0,-3070.3200073242188,1,ready,,0.03,none,0.0
2026-06-05,main,equity,MRVL,0.1104066394876981,0.0787113580115535,0.03333720359858839,-0.0316952814761446,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-87.0,-22921.89010620117,1,ready,,0.03,none,0.0
2026-06-05,main,equity,CIEN,0.0652782993657062,0.0817810524545154,0.08370278427857165,0.016502753088809205,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,24.0,11717.039794921877,1,ready,,0.03,none,0.0
2026-06-05,main,equity,BE,0.0635902218039886,0.08,0.18952789478232532,0.0164097781960114,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,45.0,11862.449340820312,1,ready,,0.03,none,0.0
2026-06-05,main,equity,LITE,0.0547634825502465,0.0691616883834821,0.0655208483371671,0.014398205833235603,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,12.0,10363.919677734377,1,ready,,0.03,none,0.0
2026-06-05,main,equity,ON,0.0523703338090088,0.0525295365166536,0.022248223103178064,0.0001592027076447941,HOLD,HOLD,No preview order or no material target gap.,0.0,0.0,0,,,0.03,none,0.0
2026-06-05,main,equity,PWR,0.0469504805159882,0.0573759056106947,0.02430084164875366,0.010425425094706502,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,10.0,6951.099853515625,1,ready,,0.03,none,0.0
2026-06-05,main,equity,RVMD,0.0394955157488139,0.0421483893039479,0.01785141904643584,0.0026528735551340013,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,12.0,1790.7599487304688,1,ready,,0.03,none,0.0
2026-06-05,main,equity,FIX,0.0355848583537921,0.0428941777294582,0.01816728833405578,0.007309319375666104,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,2.0,3687.8798828125,1,ready,,0.03,none,0.0
2026-06-05,main,equity,MU,0.0333478039315322,0.0242477222667391,0.010269817144936747,-0.009100081664793102,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-7.0,-6048.070068359375,1,ready,,0.03,none,0.0
2026-06-05,main,equity,COHR,0.0197471238421046,0.0200303325340734,0.00848359488014193,0.0002832086919688018,HOLD,HOLD,No preview order or no material target gap.,0.0,0.0,0,,,0.03,none,0.0
2026-06-05,main,equity,TER,0.0123346983852451,0.0135018126198559,0.00571852255670722,0.0011671142346107999,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,2.0,715.8599853515625,1,ready,,0.03,none,0.0
2026-06-05,main,equity,KEYS,0.0090930706809217,0.0108894948543447,0.00461210829308502,0.0017964241734230012,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,3.0,989.4899597167968,1,ready,,0.03,none,0.0
2026-06-05,main,cash,CASH,0.0645775717620884,0.0,0.10285836843469759,,RESERVE_CASH,RESERVE_CASH,Combined cash is below target under macro gate `none`.,0.0,0.0,0,,below_combined_cash_target,0.03,none,0.0
