as_of_date,ticker,shares,price,market_value_usd,weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd
2026-06-26,AMAT,60.0,626.8400268554688,37610.401611328125,0.0460844605087643,351.90426274104226,16496.14584686559,6423.236167351784
2026-06-26,AVT,275.0,86.37000274658203,23751.75075531006,0.029103295173732294,69.9804792508212,4507.1189613342285,0.11082409858703812
2026-06-26,CIEN,94.0,479.5,45073.0,0.05522846870866432,370.28039669549145,10266.642710623804,17109.793219246803
2026-06-26,LITE,39.0,816.97998046875,31862.21923828125,0.03904114610054841,507.34914208250206,12075.60269706367,33885.72998951317
2026-06-26,LRCX,82.0,379.0899963378906,31085.37969970703,0.03808927562048718,196.88956672389332,14940.435228347778,12624.541802163125
2026-06-26,MRVL,275.0,266.7699890136719,73361.74697875977,0.08989099787964819,164.9499969482422,28000.497817993164,0.0
2026-06-26,MU,85.0,1132.3299560546875,96248.04626464844,0.11793384534859477,448.52101484923014,58123.760002463874,23743.062415358007
2026-06-26,ON,307.0,90.6500015258789,27829.550468444824,0.03409987037079181,103.02999877929688,-3800.6591567993164,-4379.665728988648
2026-06-26,ONTO,127.0,323.9200134277344,41137.841705322266,0.05040667369299529,266.55677903543307,7285.130767822266,1669.2530148315427
2026-06-26,PR,1591.0,18.719999313354492,29783.518907546997,0.036494090520253174,21.124856007766006,-3826.127000808716,0.0
2026-06-26,RVMD,233.0,182.0800018310547,42424.64042663574,0.051983403063447904,98.09643178260377,19568.171821289063,8002.679346446992
2026-06-26,SEB,4.0,4738.080078125,18952.3203125,0.023222497489306004,4720.468180338542,70.44759114583212,1470.0922147623692
2026-06-26,SNDK,58.0,2090.7099609375,121261.177734375,0.14858272491466537,765.9558747390221,76835.73699951172,647.2632458496093
2026-06-26,STM,663.0,71.41999816894531,47351.45878601074,0.05802029063680701,55.68721008300781,10430.838500976562,-3161.5682582950585
2026-06-26,TER,50.0,436.8599853515625,21842.999267578125,0.02676447987826007,177.34179414084284,12975.909560535983,30631.123303195403
2026-06-26,TPL,43.0,395.7900085449219,17018.97036743164,0.02085354141928391,525.7526074786518,-5588.391754150387,6782.163708572385
2026-06-26,UI,35.0,526.3300170898438,18421.55059814453,0.022572139213602415,1018.4410400390625,-17223.885803222656,-868.6440377807618
2026-06-26,WDC,146.0,586.4500122070312,85621.70178222656,0.1049132624334366,259.6541518868796,47712.19560674214,44283.18263716198
