rebalance_date,hard_stop,target_n,weighting_mode,active_rebalance_interval_months,gross_return,original_gross_return,cost,net_return,return_delta,risk_exit_count,n_positions
2020-12-31,-0.08,3,score_power,1,0.01605855883746727,0.01605855883746727,0.0017405332384721204,0.01431802559899515,0.0,0,3
2021-01-29,-0.08,3,score_power,1,0.13002016860457066,0.13002016860457066,0.005,0.12502016860457066,0.0,0,3
2021-02-26,-0.08,3,score_power,1,-0.0006789372670921454,-0.0006789372670921454,0.0036661121267386643,-0.00434504939383081,0.0,0,3
2021-03-31,-0.08,3,score_power,1,0.06837054409659296,0.06837054409659296,0.002626215306771375,0.06574432878982159,0.0,0,3
2021-04-30,-0.08,3,score_power,1,0.03516057561541651,0.03516057561541651,0.0038566033969680497,0.03130397221844846,0.0,0,3
2021-05-28,-0.08,3,score_power,1,0.1329336793289364,0.1329336793289364,0.002252710304545871,0.13068096902439053,0.0,0,3
2021-06-30,-0.08,3,score_power,1,0.0487183483847816,0.0487183483847816,0.0034365459525133105,0.04528180243226829,0.0,0,3
2021-07-30,-0.08,3,score_power,1,-0.026248183613308305,-0.026248183613308305,0.0038472278941046223,-0.030095411507412927,0.0,0,3
2021-08-31,-0.08,3,score_power,1,-0.0322442573599803,-0.0322442573599803,0.0036705800665947897,-0.03591483742657509,0.0,0,3
2021-09-30,-0.08,3,score_power,1,0.040174683609170585,0.040174683609170585,0.005,0.03517468360917059,0.0,0,3
2021-10-29,-0.08,3,score_power,1,-0.055753377362696296,-0.055753377362696296,0.0034336234273850776,-0.05918700079008137,0.0,0,3
2021-11-30,-0.08,3,score_power,1,0.04736401092981828,0.04736401092981828,0.005,0.042364010929818285,0.0,0,3
2021-12-31,-0.08,3,score_power,1,-0.027329277976762403,-0.027329277976762403,0.005,-0.032329277976762404,0.0,0,3
2022-01-31,-0.08,3,score_power,1,0.0029026033940018157,0.0029026033940018157,0.0034842641144893598,-0.0005816607204875441,0.0,0,3
2022-02-28,-0.08,3,score_power,1,0.03445088806719742,0.03445088806719742,0.005,0.02945088806719742,0.0,0,3
2022-03-31,-0.08,3,score_power,1,-0.08,-0.08,0.002957739438420578,-0.08295773943842058,0.0,0,3
2022-04-29,-0.08,3,score_power,1,-0.0020367123736893546,-0.0020367123736893546,0.005,-0.007036712373689354,0.0,0,3
2022-05-31,-0.08,3,score_power,1,-0.07260102336992462,-0.07260102336992462,0.005,-0.07760102336992462,0.0,0,3
2022-06-30,-0.08,3,score_power,1,0.045383084612465346,0.045383084612465346,0.005,0.04038308461246535,0.0,0,3
2022-07-29,-0.08,3,score_power,1,0.006699275115917029,0.006699275115917029,0.003524943690324949,0.0031743314255920797,0.0,0,3
2022-08-31,-0.08,3,score_power,1,-0.017788635096002887,-0.017788635096002887,0.00350315996748349,-0.021291795063486378,0.0,0,3
2022-09-30,-0.08,3,score_power,1,0.14859452577099283,0.14859452577099283,0.0005625903141774579,0.14803193545681537,0.0,0,3
2022-10-31,-0.08,3,score_power,1,0.020713850898270915,0.020713850898270915,0.0017082092878265513,0.019005641610444365,0.0,0,3
2022-11-30,-0.08,3,score_power,1,-0.02385293037485916,-0.02385293037485916,0.00400159904588538,-0.02785452942074454,0.0,0,3
2022-12-30,-0.08,3,score_power,1,0.0707820797765304,0.0707820797765304,0.0017890105348343456,0.06899306924169604,0.0,0,3
2023-01-31,-0.08,3,score_power,1,-0.01981055748667942,-0.01981055748667942,0.0033771593130342177,-0.023187716799713636,0.0,0,3
2023-02-28,-0.08,3,score_power,1,0.05548977968343703,0.05548977968343703,0.0033147694785877336,0.0521750102048493,0.0,0,3
2023-03-31,-0.08,3,score_power,1,-0.002464530062163934,-0.002464530062163934,0.0015862123792555849,-0.0040507424414195185,0.0,0,3
2023-04-28,-0.08,3,score_power,1,0.13186579939333445,0.13186579939333445,0.0016119203401758469,0.1302538790531586,0.0,0,3
2023-05-31,-0.08,3,score_power,1,0.06648273287478601,0.06648273287478601,0.0024108302187040988,0.06407190265608191,0.0,0,3
2023-06-30,-0.08,3,score_power,1,0.005208704822510353,0.005208704822510353,0.0027018126391475487,0.0025068921833628043,0.0,0,3
2023-07-31,-0.08,3,score_power,1,0.04738229006993619,0.04738229006993619,0.0035473671255207818,0.043834922944415405,0.0,0,3
2023-08-31,-0.08,3,score_power,1,-0.05569593263005564,-0.05569593263005564,0.0027673284430572544,-0.0584632610731129,0.0,0,3
2023-09-29,-0.08,3,score_power,1,-0.023820492420327098,-0.023820492420327098,0.0014977269771126445,-0.025318219397439744,0.0,0,3
2023-10-31,-0.08,3,score_power,1,0.03667927321686712,0.03667927321686712,0.005,0.03167927321686712,0.0,0,3
2023-11-30,-0.08,3,score_power,1,0.11246823691765193,0.11246823691765193,0.005,0.10746823691765192,0.0,0,3
2023-12-29,-0.08,3,score_power,1,0.06665655452027117,0.06665655452027117,0.002223381058512422,0.06443317346175874,0.0,0,3
2024-01-31,-0.08,3,score_power,1,0.28582719798138306,0.28582719798138306,0.0019109034138867732,0.2839162945674963,0.0,0,3
2024-02-29,-0.08,3,score_power,1,0.10839771964240563,0.10839771964240563,0.000590242965632772,0.10780747667677286,0.0,0,3
2024-03-28,-0.08,3,score_power,1,-0.06389552418566653,-0.06389552418566653,0.0011576236432439266,-0.06505314782891046,0.0,0,3
2024-04-30,-0.08,3,score_power,1,0.04436496995177301,0.04436496995177301,0.005,0.039364969951773014,0.0,0,3
2024-05-31,-0.08,3,score_power,1,-0.03524599440439951,-0.03524599440439951,0.0015276900542080963,-0.036773684458607604,0.0,0,3
2024-06-28,-0.08,3,score_power,1,0.005425397921600202,0.005425397921600202,0.0034527968585781055,0.0019726010630220963,0.0,0,3
2024-07-31,-0.08,3,score_power,1,0.05536423896702622,0.05536423896702622,0.003243544990690389,0.05212069397633583,0.0,0,3
2024-08-30,-0.08,3,score_power,1,0.09319751122563774,0.09319751122563774,0.0034613364363378016,0.08973617478929993,0.0,0,3
2024-09-30,-0.08,3,score_power,1,0.06200754118069703,0.06200754118069703,0.001940427430046562,0.06006711375065047,0.0,0,3
2024-10-31,-0.08,3,score_power,1,0.10832068444283427,0.10832068444283427,0.003179048827771333,0.10514163561506294,0.0,0,3
2024-11-29,-0.08,3,score_power,1,-0.008178980145455664,-0.008178980145455664,0.0006000891920579292,-0.008779069337513592,0.0,0,3
2024-12-31,-0.08,3,score_power,1,0.008281546969050507,0.008281546969050507,0.003311464311140744,0.004970082657909764,0.0,0,3
2025-01-31,-0.08,3,score_power,1,-0.00972972530044907,-0.00972972530044907,0.0002469447195680009,-0.009976670020017071,0.0,0,3
2025-02-28,-0.08,3,score_power,1,-0.03291400658053661,-0.03291400658053661,0.005,-0.037914006580536605,0.0,0,3
2025-03-31,-0.08,3,score_power,1,-0.007979863227651707,-0.007979863227651707,0.0013671535193050558,-0.009347016746956763,0.0,0,3
2025-04-30,-0.08,3,score_power,1,0.025433589180866214,0.025433589180866214,0.0011581278339421153,0.0242754613469241,0.0,0,3
2025-05-30,-0.08,3,score_power,1,0.05298402634790026,0.05298402634790026,0.0028953208472422914,0.05008870550065797,0.0,0,3
2025-06-30,-0.08,3,score_power,1,0.03836356076265206,0.03836356076265206,0.0029095574146052834,0.03545400334804678,0.0,0,3
2025-07-31,-0.08,3,score_power,1,0.0042277825191297125,0.0042277825191297125,0.0029998832201951794,0.0012278992989345331,0.0,0,3
2025-08-29,-0.08,3,score_power,1,-0.010585033286975815,-0.010585033286975815,0.005,-0.015585033286975816,0.0,0,3
2025-09-30,-0.08,3,score_power,1,0.1897083436896178,0.1897083436896178,0.005,0.1847083436896178,0.0,0,3
2025-10-31,-0.08,3,score_power,1,-0.03865005163623897,-0.03865005163623897,0.0015425714856762915,-0.04019262312191526,0.0,0,3
2025-11-28,-0.08,3,score_power,1,0.1528565599255717,0.1528565599255717,0.003285611762195453,0.14957094816337627,0.0,0,3
2025-12-31,-0.08,3,score_power,1,0.23170664177433462,0.23170664177433462,0.0017799663021960761,0.22992667547213855,0.0,0,3
2026-01-30,-0.08,3,score_power,1,0.026758256898904133,0.026758256898904133,0.002353883219093474,0.02440437367981066,0.0,0,3
2026-02-27,-0.08,3,score_power,1,0.01830488468374593,0.01830488468374593,0.005,0.013304884683745927,0.0,0,3
