rebalance_date,net_return,equity,drawdown
2022-03-31,-0.08295773943842058,2.683312227757475,-0.1333361711054264
2020-02-28,-0.081798941665325,0.9564970103574383,-0.13412707250624478
2022-05-31,-0.07760102336992462,2.4576679954670797,-0.20621538817969287
2024-03-28,-0.06505314782891046,5.835361298861543,-0.06505314782891047
2021-10-29,-0.05918700079008137,2.8195636513275315,-0.08932929809898238
2023-08-31,-0.0584632610731129,3.7018821662238865,-0.05846326107311295
2020-01-31,-0.056989839388582715,1.041707588632298,-0.05698983938858271
2020-08-31,-0.04773508583645158,1.6773507274245167,-0.047735085836451585
2025-10-31,-0.04019262312191526,9.22450272032668,-0.040192623121915294
2025-02-28,-0.037914006580536605,7.460040116871419,-0.05118199317344352
