rebalance_date,ticker,Name,sector,weight,raw_score,portfolio_sleeve_label,portfolio_sleeve_role,portfolio_selection_path,period_forward_return,weighted_forward_return,target_n,cash_target,regime_state,regime_state_score,policy_id
2019-04-30,HD,HOME DEPOT INC,Consumer Discretionary,0.12329599319362679,5.277890997801292,core_compounder,core_compounder,,-0.0673227694647077,-0.0100602442855359,18,0.0,bull,1,crisis_ladder
2019-04-30,NOW,SERVICENOW INC,Information Technology,0.05693562465634433,5.108029266922926,core_compounder,core_compounder,,-0.040855147987449,-0.002438090465038,18,0.0,bull,1,crisis_ladder
2019-04-30,AVGO,BROADCOM INC,Information Technology,0.05693562465634433,3.912126610055908,core_compounder,core_compounder,,-0.08,-0.004774116526587,18,0.0,bull,1,crisis_ladder
2019-04-30,V,VISA INC CLASS A,Financials,0.10749929356827764,4.732361590186107,core_compounder,core_compounder,,-0.0226626598753839,-0.0029023385673364,18,0.0,bull,1,crisis_ladder
2019-04-30,DHR,DANAHER CORP,Health Care,0.05038955616290315,4.498309133732495,core_compounder,core_compounder,,-0.0034676796751388,-0.0001762361113952,18,0.0,bull,1,crisis_ladder
2019-04-30,AMT,AMERICAN TOWER REIT CORP,Real Estate,0.04866335790180568,3.998830620012849,core_compounder,core_compounder,,0.0713515290706352,0.0034596713560298,18,0.0,bull,1,crisis_ladder
2019-04-30,MELI,MercadoLibre,Internet,0.04713785035472532,2.3758901309364293,core_compounder,core_compounder,,0.1636189025296279,0.0075959016776926,18,0.0,bull,1,crisis_ladder
2019-04-30,CSX,CSX CORP,Industrials,0.047055480585946795,3.385805956910272,core_compounder,core_compounder,,-0.0603066554977361,-0.0027929786781149,18,0.0,bull,1,crisis_ladder
2019-04-30,CDNS,CADENCE DESIGN SYSTEMS INC,Information Technology,0.046135393055509025,1.0757921437645244,core_compounder,core_compounder,,-0.08,-0.0036054773300073,18,0.0,bull,1,crisis_ladder
2019-04-30,DG,DOLLAR GENERAL CORP,Consumer Staples,0.046847132157226606,3.1178486843890907,core_compounder,core_compounder,,0.0150831070607175,0.0006942925879512,18,0.0,bull,1,crisis_ladder
2019-04-30,FDS,FACTSET RESEARCH SYSTEMS INC,Financials,0.0423880867134113,1.469979370861247,core_compounder,core_compounder,,0.0126717672790499,0.0005068706911619,18,0.0,bull,1,crisis_ladder
2019-04-30,VICI,VICI PPTYS INC,Real Estate,0.0423880867134113,1.5511578644759756,core_compounder,core_compounder,,-0.0271336402716475,-0.0010853456108659,18,0.0,bull,1,crisis_ladder
2019-04-30,CPRT,COPART INC,Industrials,0.0423880867134113,1.3018180104793875,core_compounder,core_compounder,,0.0633269265469711,0.0025330770618788,18,0.0,bull,1,crisis_ladder
2019-04-30,PAYC,PAYCOM SOFTWARE INC,Industrials,0.0423880867134113,1.010242501712585,core_compounder,core_compounder,,0.0398623737244305,0.0015944949489772,18,0.0,bull,1,crisis_ladder
2019-04-30,KEYS,KEYSIGHT TECHNOLOGIES INC,Information Technology,0.0423880867134113,2.0314115422703765,core_compounder,core_compounder,,-0.08,-0.0032,18,0.0,bull,1,crisis_ladder
2019-04-30,OGE,OGE ENERGY CORP,Utilities,0.0423880867134113,2.345887003189188,core_compounder,core_compounder,,-0.0139415985048043,-0.0005576639401921,18,0.0,bull,1,crisis_ladder
2019-04-30,MKTX,MARKETAXESS HOLDINGS INC,Financials,0.0423880867134113,1.1348969837814464,core_compounder,core_compounder,,0.0677299958617314,0.0027091998344692,18,0.0,bull,1,crisis_ladder
2019-04-30,FAST,FASTENAL,Industrials,0.0423880867134113,1.4485689721327488,core_compounder,core_compounder,,-0.08,-0.0032,18,0.0,bull,1,crisis_ladder
2019-04-30,CASH,Cash,Cash,0.029999999999999805,,cash,cash,,0.0,0.0,,,,,crisis_ladder
2019-05-31,V,VISA INC CLASS A,Financials,0.06035115736687288,4.883831990741417,core_compounder,core_compounder,,0.0853659099560941,0.0054517030521573,18,0.28,bear,-1,crisis_ladder
2019-05-31,ADBE,ADOBE INC,Information Technology,0.03550362453515313,5.134176845182616,core_compounder,core_compounder,,0.1073526929835406,0.0038900432401715,18,0.28,bear,-1,crisis_ladder
2019-05-31,UNH,UNITEDHEALTH GROUP INC,Health Care,0.043522237502219736,4.955006848485383,core_compounder,core_compounder,,0.0229787399965963,0.0010375263277295,18,0.28,bear,-1,crisis_ladder
2019-05-31,NOW,SERVICENOW INC,Information Technology,0.08062123862417543,5.105215532432832,core_compounder,core_compounder,,0.0762976558685986,0.0065921174670469,18,0.28,bear,-1,crisis_ladder
2019-05-31,MA,MASTERCARD INC CLASS A,Financials,0.048242691415763504,6.031275877970884,core_compounder,core_compounder,,0.0722400771547919,0.0036408998886015,18,0.28,bear,-1,crisis_ladder
2019-05-31,KO,COCA-COLA,Consumer Staples,0.024293743194106647,3.593891326856765,core_compounder,core_compounder,,0.0469625166061378,0.00111641298825,18,0.28,bear,-1,crisis_ladder
2019-05-31,HD,HOME DEPOT INC,Consumer Discretionary,0.04849402216476001,5.992953583262673,core_compounder,core_compounder,,0.1142406970999987,0.0057896547155928,18,0.28,bear,-1,crisis_ladder
2019-05-31,PAYC,PAYCOM SOFTWARE INC,Industrials,0.03350632533908751,1.8174347925061929,core_compounder,core_compounder,,0.0914339433533337,0.0031101631898119,18,0.28,bear,-1,crisis_ladder
2019-05-31,DHR,DANAHER CORP,Health Care,0.0342995379508487,3.7301683600864495,core_compounder,core_compounder,,0.0908774734004278,0.0031713823231608,18,0.28,bear,-1,crisis_ladder
