strategy,status,n,avg_return,median_return,hit_rate,loss_rate,worst_return,best_return,trade_sharpe
hold_3m_return,event_level,29,0.34759900133152616,0.3177771553781239,0.8620689655172413,0.13793103448275862,-0.06394467883746813,1.179508427626205,1.1871147561994513
hold_6m_return,event_level,29,1.0414939897006912,0.8459068274049208,1.0,0.0,0.5047479180716989,4.3706724355871645,1.3188472776548157
hold_12m_return,event_level,29,2.7125851852035643,1.8797041169416877,1.0,0.0,0.7982026667040656,7.5120303308718785,1.5267914885154656
hold_18m_return,event_level,20,3.70151301187557,2.0569991767393043,1.0,0.0,0.9011013405286403,13.362525220898949,1.0208858040354607
trail20_after_50pct_return,event_level,27,1.7760245397123553,1.1943045691487302,1.0,0.0,0.3295917836093556,6.015578054602121,1.179529156674596
ma50_5d_after_50pct_return,event_level,25,1.4002981357000885,1.2190847309064443,1.0,0.0,0.2751827073389743,5.377114486552542,1.3402691107667242
ma200_after_50pct_return,event_level,19,3.198273091136997,1.176044254879152,1.0,0.0,0.15269444859638726,18.142335887099815,0.7108671420934017
