rebalance_date,original_return,gross_defended_return,defense_turnover,cost,net_return,return_delta,risk_exit_count,relative_trim_count,equity,drawdown
2021-01-29,0.0018326421526095897,0.024341748940009775,0.3149319574099138,0.0007873298935247846,0.02355441904648499,0.0217217768938754,3,0,2.07980981757778,0.0
2021-02-26,-0.06080093534115064,-0.03409718986361333,0.4658015184576454,0.0011645037961441134,-0.03526169365975744,0.025539241681393203,4,0,2.0064722009197964,-0.03526169365975751
2021-03-31,0.015694491132507708,0.01400958837678255,0.03959491449440705,9.898728623601763e-05,0.013910601090546532,-0.0017838900419611756,0,1,2.034383435306063,-0.021841603923488773
2021-04-30,-0.017817215779870315,-0.010970112863322012,0.43328490417072346,0.0010832122604268087,-0.01205332512374882,0.005763890656121495,4,0,2.00986235033395,-0.03363166509392357
2021-05-28,0.03509263651918271,0.04470132161640116,0.22619655390899138,0.0005654913847724784,0.04413583023162868,0.009043193712445975,2,2,2.0985692938172313,0.0
2021-06-30,0.03514821648848065,0.03509426546778616,0.1201285651964213,0.0003003214129910533,0.03479394405479511,-0.0003542724336855346,2,0,2.171586796421419,0.0
2021-07-30,0.05435136651686896,0.05592245117959316,0.1172577311931132,0.000293144327982783,0.055629306851610376,0.0012779403347414134,1,0,2.2923906646744516,0.0
2021-08-31,-0.042053277474108926,-0.03682880713445225,0.24889142290928884,0.0006222285572732221,-0.037451035691725476,0.00460224178238345,4,1,2.2065382600723504,-0.037451035691725476
2021-09-30,0.07500995913712531,0.071661114077108,0.028557294529173,7.139323632293251e-05,0.07158972084078506,-0.00342023829634025,0,1,2.3645037181354414,0.0
2021-10-29,0.03792285154842033,0.04576005143623252,0.0871207801264077,0.00021780195031601926,0.0455422494859165,0.007619397937496171,1,0,2.4721885363771428,0.0
2021-11-30,-0.00919511161836872,-0.006419465578281576,0.2055658457732334,0.0005139146144330835,-0.00693338019271466,0.00226173142565406,2,0,2.455047913346369,-0.006933380192714722
2021-12-31,-0.09628670891730172,-0.05075357052466424,0.7150058608915493,0.0017875146522288732,-0.05254108517689311,0.04374562374040861,8,0,2.326057031817884,-0.05911017805033858
2022-01-31,-0.01613921674230075,-0.009836678750739243,0.27015245811040434,0.0006753811452760108,-0.010512059896015254,0.005627156846285496,2,1,2.301605380977867,-0.06900086821422446
2022-02-28,0.011786821876824498,0.011786821876824498,0.18484138016663498,0.00046210345041658744,0.01132471842640791,-0.0004621034504165879,2,0,2.327670413846146,-0.058457565191520566
2022-03-31,-0.05966631447629328,-0.03665633955366518,0.44602030986846763,0.001115050774671169,-0.037771390328336346,0.021894924147956935,5,0,2.239751066089043,-0.09402093200736383
2022-04-29,0.01750849397726008,0.01750849397726008,0.0,0.0,0.01750849397726008,0.0,0,0,2.278965734140225,-0.07815860295189103
2022-05-31,-0.1280728066189216,-0.051845910153385306,0.6009194898060284,0.001502298724515071,-0.05334820887790038,0.07472459774102122,8,0,2.157386994129735,-0.127337190353909
2022-06-30,0.030831102772199116,0.030831102772199116,0.0,0.0,0.030831102772199116,0.0,0,0,2.223901614265154,-0.10043203358423447
2022-07-29,0.03245813069664836,0.034332725441260245,0.07135632474933559,0.000178390811873339,0.034154334629386905,0.0016962039327385464,2,0,2.2998574941816,-0.06970788823739338
2022-08-31,-0.026049211364776403,-0.024331104319374394,0.0555103971990141,0.00013877599299753524,-0.02446988031237193,0.001579331052404473,2,0,2.2435802565634644,-0.09247202486776807
2022-09-30,0.06638098033095821,0.06638098033095821,0.0296149870878641,7.403746771966025e-05,0.06630694286323856,-7.40374677196537e-05,1,0,2.392345204444508,-0.03229661927388461
2022-10-31,0.01897300668253256,0.019275482052238745,0.0483455322997746,0.0001208638307494365,0.019154618221489308,0.00018161153895674895,0,1,2.4381696634896532,-0.013760630464431434
2022-11-30,-0.051700610586683474,-0.038310628035337725,0.6880878180973123,0.001720219545243281,-0.04003084758058101,0.011669763006102465,7,1,2.3405676653149023,-0.05324062834427812
2022-12-30,0.09419079087538267,0.0853461913726531,0.25963647950167307,0.0006490911987541827,0.08469710017389892,-0.009493690701483745,2,1,2.5388069593278675,0.0
2023-01-31,0.05776299602306688,0.059248451045047786,0.34823258350380193,0.0008705814587595048,0.05837786958628828,0.000614873563221402,4,0,2.6870171009042707,0.0
2023-02-28,-0.009810621176646148,-0.0038794381226545777,0.1621698575344184,0.000405424643836046,-0.004284862766490624,0.005525758410155524,1,1,2.6755036013756825,-0.004284862766490538
2023-03-31,-0.04463742711690631,-0.023878959330820782,0.5123173050581895,0.0012807932626454739,-0.025159752593466256,0.019477674523440056,6,0,2.608188592702142,-0.02933680927285509
2023-04-28,0.08931162266381673,0.09346996030927056,0.40553754980159745,0.0010138438745039937,0.09245611643476656,0.00314449377094983,6,0,2.8493315809128417,0.0
2023-05-31,0.07530751784212944,0.07530751784212944,0.0869971104846077,0.00021749277621151925,0.07509002506591791,-0.0002174927762115253,2,0,3.0632879607446983,0.0
2023-06-30,0.017798947069282527,0.018091152662955905,0.0477687296196805,0.00011942182404920125,0.017971730838906703,0.00017278376962417616,1,0,3.118340547457265,0.0
2023-07-31,-0.02578258395847264,-0.018864842081145347,0.2788142734058666,0.0006970356835146666,-0.019561877764660014,0.006220706193812625,4,0,3.057339950839323,-0.019561877764660007
2023-08-31,-0.07885095050948292,-0.05851250670880766,0.3975506912894219,0.0009938767282235547,-0.05950638343703121,0.019344567072451704,4,0,2.8754087074273245,-0.077904204602679
2023-09-29,-0.017039067071308617,-0.012224220187146412,0.24492390397802,0.00061230975994505,-0.012836529947091462,0.004202537124217155,2,0,2.838498437444306,-0.08974071489438384
2023-10-31,0.03771409482780676,0.03771409482780676,0.0,0.0,0.03771409482780676,0.0,0,0,2.945549836682662,-0.055411109898019006
2023-11-30,0.023761898215893636,0.023761898215893636,0.0,0.0,0.023761898215893636,0.0,0,0,3.0155416920917575,-0.03296588483555174
2023-12-29,0.0333133993971587,0.0333133993971587,0.0217749514563438,5.4437378640859505e-05,0.03325896201851784,-5.443737864085918e-05,1,0,3.115835478694294,-0.0008033339286864782
2024-01-31,0.21084180939400674,0.21218845440454212,0.0462057346732285,0.00011551433668307125,0.21207294006785904,0.0012311306738523042,1,0,3.7766198694287385,0.0
2024-02-29,0.06282615384149298,0.06056708852245848,0.14621289215032268,0.0003655322303758067,0.060201556292082674,-0.0026245975494103083,2,1,4.00397826309195,0.0
2024-03-28,-0.0318698943856006,-0.021527001697159657,0.3712321906038734,0.0009280804765096836,-0.02245508217366934,0.009414812211931262,5,0,3.9140686021726347,-0.022455082173669316
2024-04-30,0.029141497522448965,0.029141497522448965,0.0,0.0,0.029141497522448965,0.0,0,0,4.028130422645543,0.0
2024-05-31,-0.02117735011570578,0.0009656799592970909,0.2445594818343047,0.0006113987045857618,0.0003542812547113291,0.02153163137041711,3,0,4.029557513745819,0.0
2024-06-28,-0.038997986742463984,-0.03253148454728701,0.2595603522844629,0.0006489008807111572,-0.033180385427998164,0.00581760131446582,3,1,3.8958552423354464,-0.03318038542799817
2024-07-31,-0.006093465782650196,-0.005550104971798559,0.18400681771472982,0.00046001704428682454,-0.006010122016085384,8.33437665648121e-05,3,1,3.8724406769720043,-0.03899108927912065
2024-08-30,0.023451234373689553,0.027580787768046757,0.24395205042075022,0.0006098801260518756,0.026970907641994883,0.0035196732683053303,4,0,3.97688391681972,-0.013071806704933797
2024-09-30,0.023286421276864068,0.030096544662658098,0.3548685859791235,0.0008871714649478088,0.02920937319771029,0.005922951920846221,3,0,4.093046203310079,0.0
2024-10-31,0.16147257890667546,0.16147257890667546,0.0,0.0,0.16147257890667546,0.0,0,0,4.7539609293427345,0.0
2024-11-29,-0.06391521204422891,-0.029740399241520103,0.36737562633401266,0.0009184390658350317,-0.030658838307355135,0.033256373736873776,6,0,4.608210009890532,-0.030658838307355163
2024-12-31,0.05800732306502439,0.0641266022732392,0.30271252260281445,0.0007567813065070361,0.06336982096673216,0.005362497901707772,3,1,4.900231453194397,0.0
2025-01-31,-0.04759785825377206,-0.02850449172495739,0.46035527217506444,0.0011508881804376612,-0.02965537990539505,0.01794247834837701,5,0,4.7549132278255515,-0.02965537990539502
2025-02-28,-0.0620688169653176,-0.04840615387213095,0.36163755967987493,0.0009040938991996874,-0.04931024777133064,0.012758569193986963,6,0,4.520447278430296,-0.07750331354583784
2025-03-31,0.028793211418169783,0.029640884524852997,0.0347810136392444,8.6952534098111e-05,0.029553931990754886,0.0007607205725851038,1,0,4.6540442698648175,-0.05023990921267474
2025-04-30,0.05729406301974896,0.05729406301974896,0.0327384670934159,8.184616773353975e-05,0.05721221685201542,-8.184616773353887e-05,1,0,4.920312459871203,0.0
2025-05-30,0.03391196457597548,0.033558516253172105,0.0404168148162209,0.00010104203704055225,0.03345747421613155,-0.00045449035984392733,0,1,5.084933687132655,0.0
2025-06-30,0.05576566324999872,0.050817579322511325,0.11035394792563641,0.00027588486981409104,0.05054169445269723,-0.005223968797301491,2,0,5.341934851859941,0.0
2025-07-31,-0.006952664075679379,-0.002511343474314441,0.19999828963381547,0.0004999957240845387,-0.0030113391983989796,0.0039413248772804,3,0,5.325848474045241,-0.0030113391983991322
2025-08-29,0.11440098725240336,0.11440098725240336,0.0370544967684891,9.263624192122275e-05,0.11430835101048213,-9.263624192122621e-05,1,0,5.9346374308450445,0.0
2025-09-30,0.12216657768335157,0.12216657768335157,0.0579101080904316,0.00014477527022607902,0.12202180241312549,-0.0001447752702260774,1,0,6.6587925868251565,0.0
2025-10-31,-0.020588701746634238,-0.005928990652074058,0.3388814263392963,0.0008472035658482408,-0.006776194217922299,0.013812507528711939,3,0,6.613671314999968,-0.0067761942179221935
2025-11-28,0.09572059000233427,0.09572059000233427,0.0,0.0,0.09572059000233427,0.0,0,0,7.24673583535328,0.0
2025-12-31,0.17943044419684098,0.1980499142691478,0.0873298053038892,0.00021832451325972302,0.19783158975588808,0.018401145559047094,1,0,8.680369106202182,0.0
2026-01-30,0.04044065870725501,0.04228962541304857,0.1633124287606187,0.0004082810719015467,0.04188134434114703,0.0014406856338920193,3,0,9.04391463374729,0.0
2026-02-27,-0.08301660787835831,-0.03807256441481224,0.5980176713694938,0.0014950441784237346,-0.03956760859323598,0.04344899928512233,7,0,8.686068559368538,-0.03956760859323605
2026-03-31,0.06141608768952342,0.06141608768952342,0.15,0.000375,0.06104108768952342,-0.00037500000000000033,1,0,9.216275631978164,0.0
