rebalance_date,ticker,original_weight,defended_weight,cash_after_defense,list_action,reason,period_forward_return,bench_return,risk_adjusted_return,risk_return_cap,risk_exit_proxy,relative_trim_or_exit,sector,regime_state,theme_horizon_primary,theme_holding_profile_primary,theme_event_risk_sensitivity_max,theme_structural_growth_max,market_style_regime_label,style_cash_defense_preference,style_row_breakout_fit,style_row_turnaround_fit,score,main_v2_score,risk_penalty,stage2_overext_penalty,explosion_exit_score,rs_acceleration_score
2019-04-30,NOW,0.15,0.15,,hold,hold,-0.0507028931635488,-0.0613189316386945,-0.0507028931635488,-0.08,False,False,Information Technology,bull,structural_growth,long_duration,0.35,1.0,balanced,0.0776758603142298,0.2145759687974474,0.0398507408545241,5.051693003886845,2.096727966382552,-1.490130143217734,0.0,0.0,0.6736242903789362
2019-04-30,CPRT,0.1253395289324206,0.1253395289324206,,hold,hold,0.0538130359332365,-0.0613189316386945,0.0538130359332365,-0.08,False,False,Industrials,bull,unknown,neutral,0.35,0.35,balanced,0.0776758603142298,0.2919400936019693,0.0782659767701631,1.0679154526472252,2.0808649609347527,0.5657174126628661,0.0,0.0,1.2796365644305958
2019-04-30,SBUX,0.1151778512786316,0.1151778512786316,,hold,hold,-0.0221361458748228,-0.0613189316386945,-0.0221361458748228,-0.08,False,False,Consumer Discretionary,bull,unknown,neutral,0.35,0.35,balanced,0.0776758603142298,0.2202356310854313,0.0324365337395886,4.354074319481499,2.2307726675096524,-2.8681239474079283,0.0,0.0,-0.587393125233314
2019-04-30,SHOP,0.0942972239315383,0.0942972239315383,,hold,hold,0.1256331321500048,-0.0613189316386945,0.1256331321500048,-0.08,False,False,Software,bull,unknown,neutral,0.35,0.35,balanced,0.0776758603142298,0.2189550702014769,0.023296473216054,0.8618027536906172,1.825800981521193,0.1551768172133567,0.0,0.0,0.2438275594971739
2019-04-30,PAYC,0.0773466432621821,0.0,,risk_exit_proxy,distribution_risk_decay,0.0169291817007437,-0.0613189316386945,0.0169291817007437,-0.08,True,False,Industrials,bull,unknown,neutral,0.35,0.35,balanced,0.0776758603142298,0.2189550702014769,0.0040087770079975,0.7567476910377308,1.771982412786476,1.292978666632545,0.0,0.0,-0.1737525089971883
2019-04-30,ADBE,0.0752814277811324,0.0752814277811324,,hold,hold,-0.067766327218911,-0.0613189316386945,-0.067766327218911,-0.08,False,False,Information Technology,bull,structural_growth,long_duration,0.15,1.0,balanced,0.0776758603142298,0.2919400936019693,0.0171808657292666,4.558903954706061,1.514531154547842,-2.7438333142892133,0.0,0.0,0.0740551530221949
2019-04-30,CDNS,0.0635880164060556,0.0,,risk_exit_proxy,hard_stop,-0.0883620380174052,-0.0613189316386945,-0.08,-0.08,True,False,Information Technology,bull,unknown,neutral,0.35,0.35,balanced,0.0776758603142298,0.2447302272455605,0.0151975751119439,1.240102058619654,1.7237747852201566,-0.3259258434604501,0.0,0.0,0.6111500644478807
2019-04-30,MCO,0.0604601928858574,0.0604601928858574,,hold,hold,-0.0552852724815742,-0.0613189316386945,-0.0552852724815742,-0.08,False,False,Financials,bull,unknown,neutral,0.35,0.35,balanced,0.0776758603142298,0.2919400936019693,0.2058644735532615,1.504224863549517,1.181136547405786,-0.3936213964357796,0.0,0.0,0.9132038063297984
2019-04-30,ALGN,0.056445777274951,0.0,,risk_exit_proxy,hard_stop,-0.1456680915583611,-0.0613189316386945,-0.08,-0.08,True,False,Health Care,bull,unknown,neutral,0.35,0.35,balanced,0.0776758603142298,0.2116525456464071,0.021954641191311,0.0474287249144912,1.6966787709861433,0.528813789912138,0.0,0.0,2.3490647867223515
2019-04-30,HD,0.0251124641833532,0.0251124641833532,,hold,hold,-0.0667323437657306,-0.0613189316386945,-0.0667323437657306,-0.08,False,False,Consumer Discretionary,bull,unknown,neutral,0.35,0.35,balanced,0.0776758603142298,0.2686291289101488,0.0469765217130346,5.157952210593244,1.9453708642177807,-3.6446246281465737,0.0,0.0,0.25947854286689
2019-04-30,ENTG,0.0181046174759134,0.0,,risk_exit_proxy,hard_stop,-0.1735016742495063,-0.0613189316386945,-0.08,-0.08,True,False,Information Technology,bull,structural_growth,long_duration,0.15,1.0,balanced,0.0776758603142298,0.2919400936019693,0.0212382779280604,0.1798927610535644,1.5052495678175557,1.4064800298733526,0.0,0.0,0.3208508597642278
2019-04-30,CASH,0.0,0.21548505441910212,0.21548505441910212,cash_from_risk_exits,risk_exit_proxy_cash,0.0,-0.0613189316386945,0.0,-0.08,False,False,Cash,,,,,,,,,,,,,,,
2019-05-31,HEI,0.15,0.15,,hold,hold,0.0960680074164739,0.0801180564411814,0.0960680074164739,-0.08,False,False,Industrials,bear,unknown,neutral,0.35,0.35,cash_defense,0.5907781509154043,0.0418176028760785,0.0495768708464739,1.0496197998542298,2.304641007300772,0.7387584916249217,0.0,0.0,0.1747661398899067
2019-05-31,MA,0.15,0.15,,hold,hold,0.0598885912098925,0.0801180564411814,0.0598885912098925,-0.08,False,False,Financials,bear,unknown,neutral,0.35,0.35,cash_defense,0.5907781509154043,0.0336853447299569,0.0011394340221305,5.750334253880569,2.6778131270286365,-3.272704742988661,0.0,0.0,-0.1342027775672132
2019-05-31,SBUX,0.0908529293632151,0.0908529293632151,,hold,hold,0.1132423239795707,0.0801180564411814,0.1132423239795707,-0.08,False,False,Consumer Discretionary,bear,unknown,neutral,0.35,0.35,cash_defense,0.5907781509154043,0.0215883710996718,0.0261305633797824,4.293878840433539,2.303684138720821,-3.126887580541214,0.0,0.0,-0.5128955955649801
2019-05-31,HD,0.0717628699286874,0.0717628699286874,,hold,hold,0.117110278163055,0.0801180564411814,0.117110278163055,-0.08,False,False,Consumer Discretionary,bear,unknown,neutral,0.35,0.35,cash_defense,0.5907781509154043,0.0125452808628235,0.0995115718090616,5.746108023374369,2.2282750396600237,-3.635219807450444,0.0,0.0,0.3751967588148552
