rebalance_date,regime_state,style_regime,gross_return,cost,turnover,net_return,cash_weight,n_positions,selected_tickers,equity,drawdown
2020-10-30,neutral,quality_compounder,0.06439460000292199,0.0035215675502401744,0.7043135100480349,0.060873032452681816,0.23467058464767032,9,"GOOG,GOOGL,PWR,CPRT,LOW,MELI,SE,CTAS,UNH",1.5448015974636042,0.0
2020-11-30,neutral,balanced,0.03858796282809852,0.00202087799832692,0.404175599665384,0.0365670848297716,0.18708184124458738,11,"GOOG,GOOGL,TER,LSCC,UI,ENTG,CPRT,SE,PDD,FICO,CTAS",1.6012904885232226,0.0
2020-12-31,bull,balanced,0.033827845259606845,0.002887856681991996,0.5775713363983992,0.03093998857761485,0.05652202830578901,11,"ENPH,TER,AAPL,MELI,CPRT,PANW,DIS,GOOG,MSCI,PDD,FICO",1.6508343979475746,0.0
2021-01-29,neutral,quality_compounder,0.020212383757361813,0.00337148395262122,0.674296790524244,0.016840899804740593,0.2945560681121496,11,"GOOG,UI,GOOGL,AXON,GEN,HALO,MELI,ENPH,PTC,CRUS,CPRT",1.6786359346376292,0.0
2021-02-26,neutral,quality_compounder,-0.04192747152920035,0.003066847175078605,0.6133694350157209,-0.04499431870427895,0.14961442647804057,10,"TER,AMKR,GOOG,ENTG,LSCC,FTNT,MEDP,TROW,LPX,GOOGL",1.6031068544060885,-0.044994318704278946
2021-03-31,bull,balanced,0.0348375016759784,0.002651251681650017,0.5302503363300034,0.032186249994328384,0.0,14,"HD,AMKR,WSM,LPX,ENTG,LOW,TER,PWR,UNH,GOOGL,GOOG,WAL,TGT,FTNT",1.6547048523896242,-0.01425626710009098
2021-04-30,bull,balanced,-0.0038549071145997224,0.00295861284153398,0.5917225683067959,-0.006813519956133702,0.13498886115450248,10,"GOOG,LPX,PWR,GOOGL,PODD,UNH,FTNT,MSCI,HD,MORN",1.6434304878563564,-0.020972651695838174
2021-05-28,bull,balanced,-0.016312129067752285,0.002442001232525939,0.4884002465051878,-0.018754130300278223,0.029190314714206078,12,"FTNT,GOOG,LPX,LOW,GOOGL,WSM,STLD,GEN,CVS,ODFL,TGT,NEM",1.6126093783476485,-0.039333458153470335
2021-06-30,bull,balanced,0.08943031501387229,0.0023566908569513925,0.47133817139027845,0.0870736241569209,0.11556910169537438,10,"FTNT,GOOG,GOOGL,MSCI,SHOP,LOW,DHR,IDXX,BX,NDAQ",1.7530251212698176,0.0
2021-07-30,neutral,balanced,0.0885307935092631,0.0023564220386266023,0.47128440772532043,0.0861743714706365,0.0788087733988222,11,"FTNT,GOOGL,RGEN,ARES,GOOG,ORCL,CROX,MPWR,BX,WST,MSFT",1.9040909592674804,0.0
2021-08-31,bull,balanced,-0.04325721212743402,0.0014536872663476108,0.29073745326952216,-0.04471089939378163,0.09127945564788631,10,"GOOG,GOOGL,RGEN,MPWR,FTNT,NOW,DKS,WST,BX,CROX",1.818957339951063,-0.04471089939378159
2021-09-30,neutral,quality_compounder,0.07205400745303517,0.0020630270535619854,0.4126054107123971,0.06999098039947318,0.09511143465782057,13,"RGEN,MPWR,ORCL,GOOGL,GOOG,PWR,CPRT,CROX,AN,SITE,LSCC,MCO,IDXX",1.9462679474790556,0.0
2021-10-29,bull,balanced,0.014539320353297606,0.0030438335790719142,0.6087667158143828,0.011495486774225691,0.0645227887755162,12,"GOOG,GOOGL,SAIA,BLD,SITE,TSLA,ODFL,MSFT,MPWR,MEDP,RGEN,CPRT",1.9686412449284003,0.0
2021-11-30,neutral,quality_compounder,-0.0034524284807373783,0.0022535266701214185,0.45070533402428364,-0.005705955150858796,0.05959273330108805,13,"TSLA,SAIA,COST,GOOG,GOOGL,ON,HLI,BLD,MSFT,ENTG,WMS,FDS,EXP",1.957408266276708,-0.00570595515085881
2021-12-31,bull,quality_compounder,-0.08462993527492196,0.0019367631271306792,0.38735262542613585,-0.08656669840205264,0.0,14,"BLD,GOOG,GOOGL,ACLS,WMS,AAPL,ON,COST,SAIA,FDS,KNSL,TSLA,MSFT,COO",1.7879618952402474,-0.09177870785427145
2022-01-31,neutral,quality_compounder,0.01890306137391683,0.002378456983429908,0.4756913966859816,0.016524604390486922,0.3671479341937386,11,"AAPL,GOOGL,GOOG,LNG,ON,FICO,XOM,HPQ,NOC,FDS,STE",1.8175072582243579,-0.07677071030254634
2022-02-28,bear,balanced,0.011668310852404154,0.002757080429006886,0.5514160858013771,0.008911230423397268,0.3678226714885642,9,"FCX,FTNT,LPX,AAPL,LAD,NUE,NOC,ELV,BYD",1.8337034841985924,-0.06854360136842286
2022-03-31,neutral,quality_compounder,-0.0864041239016305,0.0019392461159572275,0.3878492231914455,-0.08834337001758773,0.0657385567473947,11,"AGCO,FCX,FTNT,STLD,AM,FANG,AAPL,NOC,ELV,SCCO,OKE",1.6717079387914964,-0.1508315986479819
2022-04-29,bear,cash_defense,0.019855971128202563,0.002597959374420142,0.5195918748840284,0.017258011753782422,0.4385801008778538,8,"LPX,STLD,RS,LOW,AGCO,FTNT,LAD,VLO",1.7005582940480513,-0.13617664039650823
2022-05-31,bear,balanced,-0.12525219452102415,0.0020093142338421886,0.4018628467684377,-0.12726150875486633,0.3009185194381474,9,"FANG,LPX,VLO,STLD,HALO,AMGN,DVN,WCC,VICI",1.4841426798218946,-0.2461081044373461
2022-06-30,bear,balanced,0.030030389999997943,0.0019739054161661143,0.39478108323322286,0.02805648458383183,0.35506287069358466,8,"FANG,VICI,UTHR,AFG,HALO,HD,VLO,NOC",1.5257825060385244,-0.2249565480916167
2022-07-29,bear,turnaround_accumulation,0.0335797196664739,0.0021303495825235304,0.4260699165047061,0.031449370083950365,0.3294628526443253,10,"FANG,ENPH,AM,NEE,WMS,HD,WCC,HALO,TMUS,ON",1.5737674047385473,-0.2005819197414076
2022-08-31,bear,balanced,-0.024826583900088135,0.002528661049157206,0.5057322098314412,-0.027355244949245343,0.2788025901297979,10,"AM,DKS,LOW,WCC,ENPH,MCK,OGE,FSLR,BJ,CHRW",1.530716611888786,-0.22245019714373693
2022-09-30,bear,quality_compounder,0.06620221397135427,0.001468930435397186,0.2937860870794372,0.06473328353595709,0.33325022177677255,10,"LOW,AM,LPX,DKS,FSLR,MCK,VRTX,ON,WCC,DLTR",1.6298049243393824,-0.1721168452921149
2022-10-31,bear,turnaround_accumulation,0.0023210823291752417,0.002466084508270818,0.49321690165416365,-0.00014500217909557645,0.31971531655003627,10,"WCC,LOW,GILD,AFG,FANG,FSLR,CHH,GTLS,TSCO,ORLY",1.6295685990738527,-0.172236890153584
2022-11-30,neutral,turnaround_accumulation,-0.06858265135708463,0.0036450975069195796,0.7290195013839159,-0.07222774886400421,0.08879929572164769,13,"CPRT,FSLR,MCHP,DKS,TPL,LNG,CTAS,ORLY,AXON,HALO,LSCC,ACLS,FICO",1.5118685275432793,-0.23202435617045802
2022-12-30,bear,balanced,0.06843265653618474,0.002164276466651183,0.43285529333023665,0.06626838006953356,0.343830946607399,8,"CPRT,DKS,CTAS,JBL,ACLS,HALO,COR,AGCO",1.6120576057416836,-0.18113185432101708
2023-01-31,neutral,breakout_growth,0.039563763662675853,0.0023548014465089875,0.4709602893017975,0.03720896221616687,0.09899588367150602,14,"ACLS,CPRT,NOW,DKS,AMKR,FSLR,LSCC,STLD,BEN,TPR,CNH,OGE,NOC,LNG",1.6720405962840104,-0.15066262042842515
2023-02-28,neutral,quality_compounder,-0.006569266033399411,0.0031713133720571223,0.6342626744114245,-0.009740579405456532,0.16187550600566059,11,"ACLS,STLD,BKNG,RS,MAS,ORLY,LSCC,MLI,QSR,JBL,HLI",1.655753952086759,-0.15893565861616454
2023-03-31,bull,breakout_growth,-0.05863924293192327,0.0021956435408550697,0.43912870817101396,-0.060834886472778335,0.018791993764287862,13,"ACLS,LSCC,STLD,FTNT,BKNG,MSFT,FSLR,NUE,QSR,JBL,NOW,PWR,STM",1.5550263483847069,-0.2101017123405523
2023-04-28,neutral,balanced,-0.0077209424181422905,0.003623710762140301,0.7247421524280602,-0.01134465318028259,0.04999999999999993,12,"BYD,ORLY,NOW,CHH,CHDN,FTNT,QSR,STLD,MANH,PWR,DKS,HD",1.5373851137760812,-0.21906283446174768
2023-05-31,bull,breakout_growth,0.07120418527964058,0.004257607672962214,0.8515215345924427,0.06694657760667837,0.02867465524354229,11,"NOW,AAPL,ONTO,EXP,ACLS,CXT,CDNS,ON,SNPS,GOOG,GOOGL",1.6403077856068438,-0.16678176390310162
2023-06-30,bull,quality_compounder,-0.0009742445728649097,0.0025775651365957182,0.5155130273191436,-0.003551809709460628,0.02322685343783204,11,"CXT,EXP,NOW,AN,STLD,LPX,AAPL,ACLS,PANW,EQT,TER",1.6344817244874215,-0.1697411965241703
2023-07-31,bull,quality_compounder,-0.013130500313695276,0.0028067663232667593,0.5613532646533519,-0.015937266636962037,0.18873277305341163,12,"EXP,ON,ONTO,STLD,UNP,SAIA,ACLS,CHRD,AAPL,CARR,MLI,CHH",1.608432553431024,-0.18297325245284957
2023-08-31,bull,quality_compounder,-0.06867042323457684,0.0034661077719561895,0.6932215543912379,-0.07213653100653303,0.022730901284372385,10,"EXE,EXP,FANG,MTDR,CHRD,EQT,AMGN,PWR,DINO,MLI",1.4924058086685297,-0.24191072776045153
2023-09-29,bear,quality_compounder,-0.0015859384615473046,0.0017473652047443936,0.3494730409488787,-0.003333303666291698,0.3335042318205055,8,"EXP,FANG,UNH,CHRD,AM,EXE,DINO,MLI",1.4874311669148998,-0.244437669510984
2023-10-31,bear,balanced,0.03310846182672757,0.0021605840262410103,0.43211680524820206,0.030947877800486558,0.4759558642048064,9,"CHRD,SSD,DINO,OGE,ELV,MPC,CTAS,FANG,HII",1.5334640049052173,-0.22105461883635913
2023-11-30,neutral,turnaround_accumulation,0.012648209793805515,0.0029472944095936225,0.5894588819187245,0.009700915384211892,0.1710735332740121,11,"FICO,PANW,ELV,OGE,DECK,EXPE,MCK,VALE,RGA,AIZ,CBOE",1.5483400094615374,-0.21349813560476805
2023-12-29,bull,balanced,0.016903108055113237,0.00269464876262465,0.53892975252493,0.014208459292488587,0.07441590301064638,11,"DKS,FICO,CTAS,ELV,OGE,COST,DHI,BLD,PHM,HII,AXON",1.570339535456903,-0.202323155881042
2024-01-31,neutral,quality_compounder,0.055621942461136664,0.0030577507565588504,0.61155015131177,0.052564191704577816,0.07465264563075813,12,"FICO,ELV,ISRG,URI,FDS,PANW,EXP,UBER,MSFT,DKS,COST,NOW",1.6528831638399373,-0.16039391732847053
2024-02-29,neutral,balanced,0.06249934388598513,0.0043980227079218025,0.8796045415843605,0.058101321178063325,0.04999999999999993,12,"FANG,KNSL,DKS,SFM,PR,FTNT,RL,PWR,WM,BLD,EXP,MLI",1.7489178594120152,-0.1116116946561162
2024-03-28,strong_bull,quality_compounder,-0.025140684723536675,0.0035104088990141535,0.7020817798028307,-0.02865109362255083,0.0244203800572943,10,"FANG,FTAI,CRH,WSM,PEG,EXP,BLD,DAL,KNSL,MLI",1.6988094500838504,-0.13706499116570303
2024-04-30,neutral,quality_compounder,0.02135763523144452,0.0031392538197013964,0.6278507639402793,0.018218381411743124,0.19397571825516435,10,"CMG,FANG,GE,PWR,TT,CRH,BLD,SFM,STLD,WM",1.7297590085913517,-0.12134371204121386
2024-05-31,neutral,balanced,-0.04982561108898182,0.002809760501811487,0.5619521003622974,-0.05263537159079331,0.3247367331982163,10,"FSLR,DECK,CMG,CROX,AAPL,GE,DKS,THC,FTAI,WSM",1.6387125004116236,-0.16759211225851167
2024-06-28,neutral,balanced,-0.0038859646395594987,0.002792381619596504,0.5584763239193008,-0.006678346259156002,0.07363393972200782,11,"FTAI,UTHR,AAPL,ACLS,CMG,LNG,FICO,FSLR,TRGP,CLH,DECK",1.6277686109146676,-0.17315122036170194
2024-07-31,neutral,quality_compounder,0.03472885595624086,0.0029239485357517732,0.5847897071503546,0.03180490742048909,0.039999999999999925,12,"MLI,LNG,UTHR,CRS,CW,AAPL,FTAI,PHM,SFM,DECK,ALSN,WSM",1.6795396408867869,-0.14685337147456146
2024-08-30,neutral,balanced,0.02501684099529892,0.003345931541274632,0.6691863082549263,0.02167090945402429,0.09611295284364008,12,"PLTR,AXON,LNG,UTHR,WDAY,HALO,BKNG,DECK,WM,PSN,TPL,CW",1.715936792368889,-0.12836490813678048
2024-09-30,neutral,balanced,0.05133169595764278,0.0028338426733410488,0.5667685346682098,0.048497853284301735,0.11300533513896294,11,"BKNG,CRS,AXON,PHM,VST,PLTR,TMUS,CACI,DECK,PSN,HLNE",1.7991560431703306,-0.08609247733414926
2024-10-31,neutral,quality_compounder,0.20530111971750278,0.0031281580280931483,0.6256316056186296,0.20217296168940962,0.11015507886541831,11,"PANW,AXON,PLTR,EXP,TPL,HLNE,CHH,CEG,VST,MO,ROIV",2.1628967489594757,0.0
2024-11-29,bull,balanced,-0.06827917164618989,0.0023020756352082946,0.4604151270416589,-0.07058124728139818,0.16184400486329176,11,"FICO,PLTR,EXP,AXON,ORCL,APO,VST,TPL,UAL,XPO,ROIV",2.0102367986770346,-0.07058124728139825
2024-12-31,neutral,quality_compounder,0.04244029477702433,0.002798622585241112,0.5597245170482223,0.03964167219178322,0.1752314612848913,11,"DECK,PLTR,GOOGL,ARES,FICO,WSM,DKS,EXPE,HLI,EXP,ROIV",2.0899259468780493,-0.03373753375723143
2025-01-31,neutral,balanced,-0.04130512962539514,0.0027139580579104003,0.54279161158208,-0.04401908768330554,0.1535474109723467,11,"JBL,PLTR,ISRG,WSM,APP,GTLS,ARES,TMUS,GOOGL,NOW,TPR",1.9979293133708091,-0.07627152598385889
2025-02-28,neutral,quality_compounder,-0.05036818953403272,0.0035725581607924904,0.7145116321584981,-0.05394074769482521,0.2940297061752317,10,"GILD,UBER,FTNT,HWM,NRG,ALSN,TMUS,WH,JBL,CEG",1.8901595123661787,-0.12609813053928953
2025-03-31,bear,cash_defense,0.020368291393319703,0.0012022463770923859,0.2404492754184772,0.019166045016227318,0.6075721063475912,8,"UBER,WH,BRO,JBL,ALSN,NRG,FTNT,MLI",1.9263863946680395,-0.1093488879694402
2025-04-30,bear,balanced,0.047592070742668274,0.0009841552305135727,0.1968310461027145,0.0466079155121547,0.5796994466073161,7,"UBER,NRG,FTNT,MELI,BKNG,SFM,THC",2.0161712489944916,-0.06783749618911339
2025-05-30,neutral,balanced,0.014903175763968306,0.0025369664216574957,0.5073932843314991,0.012366209342310811,0.1353121625578494,9,"AXON,NRG,THC,BKNG,CEG,GE,TXRH,PLTR,ATI",2.041103644729506,-0.05631017952593531
2025-06-30,bull,balanced,0.012921698536359761,0.0018581423018434295,0.3716284603686859,0.011063556234516332,0.007370810014939555,12,"BKNG,CEG,AXON,NRG,GE,ATI,UBER,CW,SPGI,FLEX,ORCL,DRS",2.063685509683447,-0.04586961412917989
2025-07-31,bull,quality_compounder,0.04761751893565591,0.003509087608156184,0.7018175216312368,0.044108431327499725,0.0,14,"GE,GOOGL,BBVA,NRG,MLI,GOOG,UEC,SPGI,FTI,ORCL,AXON,TLN,TXRH,BLD",2.154711440268876,-0.0037844195265158698
2025-08-29,bull,balanced,0.11130409931021588,0.003548100219752829,0.7096200439505658,0.10775599909046306,0.012230163195657173,13,"MLI,UBER,KGC,INSM,UEC,PDD,NEM,GOOGL,GOOG,APH,P,NEU,NRG",2.3868945242666992,0.0
2025-09-30,neutral,balanced,0.06352120340966541,0.002626912086362707,0.5253824172725413,0.06089429132330271,0.04999999999999993,11,"APH,UTHR,UBER,MLI,GE,PDD,TER,CW,KGC,NRG,FTI",2.5322427747853915,0.0
2025-10-31,neutral,quality_compounder,-0.0233971497628046,0.0031452034057333563,0.6290406811466712,-0.026542353168537956,0.22012452882872047,11,"GOOGL,P,UBER,TER,NXT,ROIV,NTRA,NRG,GOOG,SSD,PLTR",2.4650310927485592,-0.026542353168537924
2025-11-28,bull,quality_compounder,0.01623312209576168,0.0023418161306233984,0.4683632261246797,0.013891305965138281,0.276514598364885,10,"GOOG,GOOGL,RVMD,NTRA,APP,ROIV,TER,INSM,EXPE,TPR",2.4992735938715085,-0.013019755152298584
2025-12-31,neutral,balanced,0.04592726458760186,0.0005669908368568994,0.11339816737137988,0.04536027375074496,0.2614479281008868,9,"GOOG,GOOGL,RVMD,EXPE,NTRA,APP,TER,UAL,TPR",2.6126413282675283,0.0
2026-01-30,neutral,quality_compounder,0.06443193040856333,0.002621906900101729,0.5243813800203458,0.061810023508461605,0.04612068586969076,13,"MTSI,RGLD,QGEN,GOOGL,GOOG,UI,TER,FTI,RVMD,MLI,TPR,EXPE,APP",2.7741287501869225,0.0
2026-02-27,neutral,quality_compounder,-0.10810582279496131,0.004030821453662003,0.8061642907324006,-0.11213664424862331,0.07529709393469253,12,"TPL,UI,SW,SCCO,CW,XPO,RGLD,TRGP,WM,THC,ATI,USFD",2.4630472614273335,-0.11213664424862335
2026-03-31,bear,cash_defense,0.04538418377008295,0.0019446576328464166,0.3889315265692833,0.043439526137236534,0.32999999999999996,9,"UI,COST,CW,TPL,WM,SU,USFD,DUK,PBR",2.570040867317355,-0.07356828080016686
