adaptive_rebalance_policy,avg_rebalance_interval_months,rebalance_count,rebalanced_month_ratio,strategy_cagr,benchmark_cagr,excess_cagr,sharpe,sortino,max_dd,ir,beat_month_ratio,avg_turnover_monthly,avg_cash_weight,avg_stock_names,rebalance_interval_months,trade_cost_bps_per_side,starting_capital_usd,ending_capital_usd,months,benchmark_source,portfolio_mode,policy_mode,sleeve_test,sleeve_role,target_stock_names,weighting_mode,comparison_objective
False,1.0,83,1.0,0.4590237764170235,0.12431659548690965,0.33470718093011387,1.9039986545320031,5.6700870302388795,-0.1345731720552199,1.6940163719033674,0.6385542168674698,0.5985367584411396,0.08004832000183595,5.0,1,25.0,100000.0,1363844.0731742517,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,5,score_power,0.622230287671136
False,1.0,83,1.0,0.46138605828509305,0.12431659548690965,0.3370694627981834,1.8122950416569823,5.748376985858312,-0.12866320504174844,1.549606678978946,0.6024096385542169,0.6090329126402019,0.08420544955909282,4.0,1,25.0,100000.0,1379190.6539546095,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,4,score_power,0.6187062107195428
False,1.0,83,1.0,0.45614395635525673,0.12431659548690965,0.3318273608683471,1.8353199354376832,5.914377269106143,-0.12798492942384676,1.5497171038457935,0.5903614457831325,0.6185493811354752,0.07845892251744485,4.0,1,25.0,100000.0,1345333.0919623466,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,4,conviction_curve,0.6146051864163914
False,1.0,83,1.0,0.44551879251133375,0.12431659548690965,0.3212021970244241,1.8856398405100423,5.939167891643162,-0.13307386435314783,1.620495609793524,0.6385542168674698,0.6086556482840979,0.07517698647186631,5.0,1,25.0,100000.0,1278883.2016528728,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,5,conviction_curve,0.6065807887190529
False,1.0,83,1.0,0.4795645265245263,0.12431659548690965,0.35524793103761665,1.718088139506257,5.152660175832877,-0.22492009069927354,1.4296981868724579,0.5903614457831325,0.6393863998026937,0.07636608067090245,3.0,1,25.0,100000.0,1502309.958720927,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,3,score_power,0.5873684473541317
False,1.0,83,1.0,0.47887938363526783,0.12431659548690965,0.3545627881483582,1.601907488060323,5.159822805038801,-0.21694702055103976,1.2713018237804021,0.6024096385542169,0.6790160443272911,0.08163197028906281,2.0,1,25.0,100000.0,1497504.7889808826,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,2,winner_take_all,0.5813901473378212
False,1.0,83,1.0,0.47887938363526783,0.12431659548690965,0.3545627881483582,1.601907488060323,5.159822805038802,-0.21694702055103976,1.2713018237804021,0.6024096385542169,0.6790160443272911,0.08163197028906281,2.0,1,25.0,100000.0,1497504.7889808817,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,2,score_power,0.5813901473378212
False,1.0,83,1.0,0.4788793836352676,0.12431659548690965,0.35456278814835795,1.6019074880603232,5.159822805038802,-0.2169470205510401,1.2713018237804021,0.6024096385542169,0.6790160443272911,0.0816319702890628,2.0,1,25.0,100000.0,1497504.7889808812,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,2,conviction_curve,0.5813901473378209
False,1.0,83,1.0,0.46925074612277684,0.12431659548690965,0.3449341506358672,1.7147662958635557,5.121868655018297,-0.22697760423493618,1.4147977926793447,0.5783132530120482,0.6477011453838631,0.07205066224464475,3.0,1,25.0,100000.0,1431353.0887927199,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,3,winner_take_all,0.5743497326188995
False,1.0,83,1.0,0.4170210648802337,0.12431659548690965,0.29270446939332406,1.8228265149010219,5.613136529040494,-0.12827037226778681,1.5540408877445921,0.6626506024096386,0.6055339937622387,0.08080866371518883,7.0,1,25.0,100000.0,1114344.4444351713,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,7,conviction_curve,0.5733336491362203
False,1.0,83,1.0,0.4652760861426173,0.12431659548690965,0.34095949065570763,1.7250446672519173,5.155265122041797,-0.22416132374444497,1.4042769340876713,0.5783132530120482,0.6462156932283608,0.07153245784128236,3.0,1,25.0,100000.0,1404784.1901214903,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,3,conviction_curve,0.572067202572514
False,1.0,83,1.0,0.42834159904542624,0.12431659548690965,0.3040250035585166,1.7303212457857853,5.449734319835288,-0.1586224745344441,1.4061077067576164,0.6385542168674698,0.6335852841930684,0.07359550830510567,4.0,1,25.0,100000.0,1177394.2749003884,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,4,winner_take_all,0.5637635137470307
False,1.0,83,1.0,0.4171678380089954,0.12431659548690965,0.2928512425220857,1.7990987361468898,5.331437263369568,-0.14889805506534326,1.5893593970620354,0.6987951807228916,0.5943265936800279,0.09178575880418617,7.0,1,25.0,100000.0,1115143.0266304484,83,FRED:SP500 (fallback ^GSPC),concentrated_alpha,fixed_interval,future_early_concentrated,concentrated_alpha,7,score_power,0.5637602031511574
