rebalance_date,next_rebalance_date,regime_label,core_target,future_target,early_target,cash_target_used,cash_weight,rebalance_action,due_sleeves,active_rebalance_interval_months,target_n,drawdown_before_month,drawdown_after_month,equity_after_month
2019-04-30,2019-05-31,balanced,0.1,0.4,0.5,0.0,0.25201928848002164,initial_rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,-0.0017198886459116602,0.9982801113540883
2019-05-31,2019-06-28,risk_off_alert,0.18,0.36,0.18,0.28,0.2930681863231972,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.0017198886459116602,0.0,1.0460483565050662
2019-06-28,2019-07-31,balanced,0.1,0.4,0.5,0.0,0.033338691475328266,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,1.0567693359261878
2019-07-31,2019-08-30,balanced,0.1,0.4,0.5,0.0,0.026599681035964752,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,1.083907332370124
2019-08-30,2019-09-30,balanced,0.1,0.4,0.5,0.0,0.17631910260275088,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,-0.011555814695561207,1.0713819000900948
2019-09-30,2019-10-31,balanced,0.1,0.4,0.5,0.0,0.042146829499191116,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.011555814695561207,0.0,1.0939202282672726
2019-10-31,2019-11-29,growth_reentry_alert,0.1,0.4,0.5,0.0,0.0,rebalance,"core_compounder,early_scout,future_winner",1,20,0.0,0.0,1.097988618505193
2019-11-29,2019-12-31,balanced,0.1,0.4,0.5,0.0,0.003443765507584477,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,20,0.0,0.0,1.1351670818470116
2019-12-31,2020-01-31,balanced,0.1,0.4,0.5,0.0,0.0,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,1.2318828124494858
2020-01-31,2020-02-28,balanced,0.1,0.4,0.5,0.0,0.31566147176314774,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,-0.023836526648344764,1.2025190049628958
2020-02-28,2020-03-31,risk_off_alert,0.18,0.36,0.18,0.28,0.8350833275849092,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.023836526648344764,-0.07889059027573998,1.1346988502248072
2020-03-31,2020-04-30,systemic_alert,0.2,0.3,0.1,0.4,0.40713119079830484,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.07889059027573998,0.0,1.2750230019733633
2020-04-30,2020-05-29,balanced,0.1,0.4,0.5,0.0,0.0,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,1.4847557391313553
2020-05-29,2020-06-30,balanced,0.1,0.4,0.5,0.0,0.00547791252029657,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,1.5679846734840266
2020-06-30,2020-07-31,balanced,0.1,0.4,0.5,0.0,0.0,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,1.7300498573429015
2020-07-31,2020-08-31,balanced,0.1,0.4,0.5,0.0,0.14591846389474472,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,1.9337012825450581
2020-08-31,2020-09-30,balanced,0.1,0.4,0.5,0.0,0.13204016270161648,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,-0.023625830986302738,1.8880159828656518
2020-09-30,2020-10-30,balanced,0.1,0.4,0.5,0.0,0.12991188148554905,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.023625830986302738,-0.020830716217733962,1.8934208998784938
2020-10-30,2020-11-30,risk_off_alert,0.18,0.36,0.18,0.28,0.27893942092463064,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.020830716217733962,0.0,2.0609750071527717
2020-11-30,2020-12-31,growth_reentry_alert,0.1,0.4,0.5,0.0,0.04334556044665522,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,2.1603974144142697
2020-12-31,2021-01-29,balanced,0.1,0.4,0.5,0.0,0.19587052651317255,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,-0.002934348627736523,2.1540580552259176
2021-01-29,2021-02-26,risk_off_alert,0.18,0.36,0.18,0.28,0.5157303337090198,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.002934348627736523,0.0,2.253019892227299
2021-02-26,2021-03-31,risk_off_alert,0.18,0.36,0.18,0.28,0.5290903617341322,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,-0.01577248891502418,2.2174841609518148
2021-03-31,2021-04-30,growth_reentry_alert,0.1,0.4,0.5,0.0,0.21731521424524597,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.01577248891502418,0.0,2.321236970320396
2021-04-30,2021-05-28,balanced,0.1,0.4,0.5,0.0,0.11470990619874523,rebalance,"core_compounder,early_scout,future_winner",1,21,0.0,-0.0036488982390171345,2.3127670128270523
2021-05-28,2021-06-30,balanced,0.1,0.4,0.5,0.0,0.024571880826415416,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.0036488982390171345,0.0,2.4508942306568797
2021-06-30,2021-07-30,balanced,0.1,0.4,0.5,0.0,0.17465905987793834,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,2.5322199149168614
2021-07-30,2021-08-31,balanced,0.1,0.4,0.5,0.0,0.15136304858385097,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,2.6540416018665343
2021-08-31,2021-09-30,balanced,0.1,0.4,0.5,0.0,0.23682794130738233,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,-0.05463654400503131,2.5090339410949696
2021-09-30,2021-10-29,risk_off_alert,0.18,0.36,0.18,0.28,0.33346008744509437,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.05463654400503131,0.0,2.732047594964592
2021-10-29,2021-11-30,growth_reentry_alert,0.1,0.4,0.5,0.0,0.2614236735552767,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,2.7395007727087246
2021-11-30,2021-12-31,balanced,0.1,0.4,0.5,0.0,0.26082686419031437,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,2.758678749402138
2021-12-31,2022-01-31,balanced,0.1,0.4,0.5,0.0,0.43259595792232325,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,-0.06545517322234909,2.5781089539952076
2022-01-31,2022-02-28,balanced,0.1,0.4,0.5,0.0,0.1420368005870561,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.06545517322234909,-0.06299836037554735,2.5848865113869377
2022-02-28,2022-03-31,balanced,0.1,0.4,0.5,0.0,0.11487242428255864,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.06299836037554735,-0.023637645532693888,2.693470078985195
2022-03-31,2022-04-29,growth_reentry_alert,0.1,0.4,0.5,0.0,0.7856202198047235,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.023637645532693888,-0.09336341169293702,2.5011190895931494
2022-04-29,2022-05-31,risk_off_alert,0.1,0.5111111111111111,0.3888888888888889,0.0,0.41980226279140126,circuit_breaker_rebalance,"core_compounder,early_scout,future_winner",1,18,-0.09336341169293702,-0.08978551762180523,2.5109893499347926
2022-05-31,2022-06-30,balanced,0.1,0.5666666666666667,0.3333333333333333,0.0,0.6128420494649351,circuit_breaker_rebalance,"core_compounder,early_scout,future_winner",1,18,-0.08978551762180523,-0.14338723668288259,2.363119426629575
2022-06-30,2022-07-29,balanced,0.1,0.6777777777777778,0.2222222222222222,0.0,0.0720099845561494,circuit_breaker_rebalance,"core_compounder,early_scout,future_winner",1,18,-0.14338723668288259,-0.10835360595492646,2.4597659592331893
2022-07-29,2022-08-31,balanced,0.1,0.7333333333333334,0.16666666666666666,0.0,0.1569700570203359,circuit_breaker_rebalance,"core_compounder,early_scout,future_winner",1,18,-0.10835360595492646,-0.12730626433307957,2.4074816633207
2022-08-31,2022-09-30,balanced,0.1,0.775,0.125,0.0,0.15375618458535964,circuit_breaker_rebalance,"core_compounder,early_scout,future_winner",1,18,-0.12730626433307957,-0.16381077399610816,2.306777448255958
2022-09-30,2022-10-31,balanced,0.1,0.8583333333333334,0.04166666666666667,0.0,0.09869973927108718,circuit_breaker_rebalance,"core_compounder,early_scout,future_winner",1,18,-0.16381077399610816,-0.0798033481353732,2.538526948769943
2022-10-31,2022-11-30,balanced,0.1,0.4,0.5,0.0,0.13002964562611807,circuit_breaker_release,"core_compounder,early_scout,future_winner",1,18,-0.0798033481353732,-0.062161939614004,2.587193927567366
2022-11-30,2022-12-30,balanced,0.1,0.4,0.5,0.0,0.2579443327822557,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.062161939614004,-0.0930042787277688,2.5021098220723688
2022-12-30,2023-01-31,balanced,0.1,0.6222222222222222,0.2777777777777778,0.0,0.06278299654162803,circuit_breaker_rebalance,"core_compounder,early_scout,future_winner",1,18,-0.0930042787277688,-0.05116250858864753,2.6175378241925316
2023-01-31,2023-02-28,balanced,0.1,0.4,0.5,0.0,0.0820275021742015,circuit_breaker_release,"core_compounder,early_scout,future_winner",1,18,-0.05116250858864753,-0.0772751626828197,2.54550140025245
2023-02-28,2023-03-31,balanced,0.1,0.4,0.5,0.0,0.1747502811569246,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.0772751626828197,-0.04823192320275169,2.625622367819911
2023-03-31,2023-04-28,balanced,0.1,0.4,0.5,0.0,0.13003499527775692,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.04823192320275169,-0.04180807938428409,2.6433436892513957
2023-04-28,2023-05-31,balanced,0.1,0.4,0.5,0.0,0.18398398269606472,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.04180807938428409,0.0,2.8021321704643807
2023-05-31,2023-06-30,balanced,0.1,0.4,0.5,0.0,0.11429591154427614,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,3.071580044751671
2023-06-30,2023-07-31,growth_reentry_alert,0.1,0.4,0.5,0.0,0.14858475913588204,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,3.1369331630514443
2023-07-31,2023-08-31,balanced,0.1,0.4,0.5,0.0,0.07366560648960471,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,3.197987541737702
2023-08-31,2023-09-29,balanced,0.1,0.4,0.5,0.0,0.4882651139638863,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,-0.06381358704758557,2.993912485365929
2023-09-29,2023-10-31,systemic_alert,0.2,0.3,0.1,0.4,0.42525914699408546,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.06381358704758557,-0.06855669427984887,2.978744087528025
2023-10-31,2023-11-30,balanced,0.1,0.4,0.5,0.0,0.19827205239276519,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.06855669427984887,-0.005973932820029029,3.1788829790040714
2023-11-30,2023-12-29,balanced,0.1,0.4,0.5,0.0,0.12841781881206205,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.005973932820029029,0.0,3.2620700170129986
2023-12-29,2024-01-31,balanced,0.1,0.4,0.5,0.0,0.15751376238202605,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,3.4565503906947557
2024-01-31,2024-02-29,balanced,0.1,0.4,0.5,0.0,0.09494156765242912,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,3.7316452631982275
2024-02-29,2024-03-28,balanced,0.1,0.4,0.5,0.0,0.2152822141043817,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,3.98798763219551
2024-03-28,2024-04-30,balanced,0.1,0.4,0.5,0.0,0.4442820792472637,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,-0.046695917034004476,3.8017648925898726
2024-04-30,2024-05-31,balanced,0.1,0.4,0.5,0.0,0.18452616963376606,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.046695917034004476,0.0,4.204188155727026
2024-05-31,2024-06-28,balanced,0.1,0.4,0.5,0.0,0.3131930759821019,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,4.290647094219299
2024-06-28,2024-07-31,balanced,0.1,0.4,0.5,0.0,0.24566791631497942,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,-0.014921805896129273,4.226622891110567
2024-07-31,2024-08-30,systemic_alert,0.2,0.3,0.1,0.4,0.4446758211674461,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.014921805896129273,-0.0017823619898040422,4.282999607926899
2024-08-30,2024-09-30,balanced,0.1,0.4,0.5,0.0,0.17186953678519287,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.0017823619898040422,0.0,4.5260438673156305
2024-09-30,2024-10-31,balanced,0.1,0.4,0.5,0.0,0.16358214473021485,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,4.766325359221736
2024-10-31,2024-11-29,balanced,0.1,0.4,0.5,0.0,0.1434964199310266,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,5.1848254464216295
2024-11-29,2024-12-31,growth_reentry_alert,0.1,0.4,0.5,0.0,0.35386455209784407,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,-0.042005722752467264,4.967033106199305
2024-12-31,2025-01-31,balanced,0.1,0.4,0.5,0.0,0.14387969515900417,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.042005722752467264,-0.019939741043424886,5.081441369664622
2025-01-31,2025-02-28,balanced,0.1,0.4,0.5,0.0,0.20148836138025977,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.019939741043424886,-0.007234128676539386,5.14731775197682
2025-02-28,2025-03-31,risk_off_alert,0.18,0.36,0.18,0.28,0.808685950983847,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.007234128676539386,-0.04710315245524688,4.940603822964988
2025-03-31,2025-04-30,risk_off_alert,0.18,0.36,0.18,0.28,0.3706019282083164,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.04710315245524688,-0.047287863435418215,4.939646128774762
2025-04-30,2025-05-30,balanced,0.1,0.4,0.5,0.0,0.10369520936556877,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.047287863435418215,0.0,5.285394358542821
2025-05-30,2025-06-30,balanced,0.1,0.4,0.5,0.0,0.10381814311244847,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,5.342396276948238
2025-06-30,2025-07-31,balanced,0.1,0.4,0.5,0.0,0.16099587252156944,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,-0.000605099660137161,5.339163594776738
2025-07-31,2025-08-29,balanced,0.1,0.4,0.5,0.0,0.0,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.000605099660137161,0.0,5.3492577569343025
2025-08-29,2025-09-30,balanced,0.1,0.4,0.5,0.0,0.14826232713872006,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,0.0,5.576241314837822
2025-09-30,2025-10-31,balanced,0.1,0.4,0.5,0.0,0.14302332015007743,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,5.9244422492653275
2025-10-31,2025-11-28,balanced,0.1,0.4,0.5,0.0,0.40068379525557807,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,-0.020565291326843198,5.802604368460128
2025-11-28,2025-12-31,growth_reentry_alert,0.1,0.4,0.5,0.0,0.09930187486762568,rebalance,"core_compounder,early_scout,future_winner",1,18,-0.020565291326843198,-0.009526401051042323,5.868003636395087
2025-12-31,2026-01-30,balanced,0.1,0.4,0.5,0.0,0.1592657271129195,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,-0.009526401051042323,0.0,6.33172566572166
2026-01-30,2026-02-27,balanced,0.1,0.4,0.5,0.0,0.26082746591761513,rebalance,"core_compounder,early_scout,future_winner",1,18,0.0,0.0,6.627829757881495
2026-02-27,2026-03-31,risk_off_alert,0.18,0.36,0.18,0.28,0.5292827202882578,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,18,0.0,-0.028080911233983142,6.441714258776472
