rebalance_date,original_return,gross_defended_return,defense_turnover,cost,net_return,return_delta,risk_exit_count,relative_trim_count,equity,drawdown
2019-04-30,-0.01770576924564184,-0.011669930620322408,0.21474451330341038,0.0005368612832585259,-0.012206791903580934,0.005498977342060906,4,0,0.987793208096419,-0.012206791903580982
2019-05-31,0.04963856407926977,0.04963856407926977,0.0414733206865271,0.00010368330171631776,0.04953488077755345,-0.00010368330171631884,1,0,1.0367234268923522,0.0
2019-06-28,0.03243746145987461,0.03243746145987461,0.1224814562305339,0.00030620364057633477,0.03213125781929828,-0.000306203640576333,2,0,1.0700346546091368,0.0
2019-07-31,0.01997725759561358,0.01997725759561358,0.0583828832201776,0.000145957208050444,0.019831300387563137,-0.00014595720805044357,1,0,1.0912548332697931,0.0
2019-08-30,-0.07253261876164094,-0.024006478569042113,0.3896706551417618,0.0009741766378544045,-0.024980655206896518,0.04755196355474442,5,0,1.063994572537021,-0.024980655206896518
2019-09-30,0.013942070895491314,0.016254447736621686,0.2564358151808532,0.000641089537952133,0.015613358198669552,0.0016712873031782382,4,0,1.0806071009194818,-0.009757328926009778
2019-10-31,-0.003839449442540336,-0.0037813765582887663,0.0186677148153006,4.66692870382515e-05,-0.0038280458453270176,1.1403597213318403e-05,1,0,1.076470487396376,-0.01354802326888016
2019-11-29,0.0454127383997821,0.0454127383997821,0.12331045370865429,0.0003082761342716357,0.04510446226551046,-0.00030827613427163864,2,0,1.1250241098750815,0.0
2019-12-31,-0.02559744053978353,-0.017116455947769917,0.2228404846530037,0.0005571012116325093,-0.017673557159402428,0.007923883380381101,2,0,1.1051409319634984,-0.017673557159402442
2020-01-31,-0.03132430641660482,-0.026454675398500688,0.1354601814550851,0.00033865045363771275,-0.0267933258521384,0.004530980564466422,3,0,1.0755305308608645,-0.04399334963560253
2020-02-28,-0.0881003182160565,-0.04136915017497981,0.43694264010052813,0.0010923566002513203,-0.04246150677523113,0.04563881144082537,8,0,1.029861883937748,-0.08458683249721644
2020-03-31,0.08605579343969393,0.08605579343969393,0.0,0.0,0.08605579343969393,0.0,0,0,1.118487465493309,-0.005810226042620825
2020-04-30,0.09387649137302592,0.09395597704563051,0.0193231168657957,4.8307792164489255e-05,0.09390766925346603,3.1177880440103056e-05,1,0,1.223522016467002,0.0
2020-05-29,0.0637302390489434,0.06430641018258249,0.10463388009991331,0.00026158470024978327,0.0640448254823327,0.00031458643338930226,2,0,1.301882270485423,0.0
2020-06-30,0.12869296781617803,0.12958104476333332,0.0138539321333665,3.463483033341625e-05,0.1295464099329999,0.0008534421168218675,1,0,1.4705364447822322,0.0
2020-07-31,0.07452850791060264,0.07452850791060264,0.0,0.0,0.07452850791060264,0.0,0,0,1.5801333318400144,0.0
2020-08-31,-0.028667792965906026,-0.021402048411578157,0.3032015021720379,0.0007580037554300947,-0.02216005216700825,0.006507740798897776,5,0,1.5451174947756112,-0.022160052167008115
2020-09-30,0.0360780588982641,0.030429422893976054,0.04487953437592785,0.00011219883593981963,0.030317224058036236,-0.005760834840227862,0,1,1.591961168060715,0.0
2020-10-30,0.09047425479702764,0.09047425479702764,0.0,0.0,0.09047425479702764,0.0,0,0,1.7359926684068139,0.0
2020-11-30,0.057041892536448445,0.05376241448193058,0.01129041644679835,2.8226041116995873e-05,0.05373418844081358,-0.0033077040956348627,0,1,1.8292748255828564,0.0
2020-12-31,0.06321761169392304,0.06321761169392304,0.2138403418753626,0.0005346008546884065,0.06268301083923464,-0.0005346008546883996,2,0,1.9439392793028056,0.0
2021-01-29,0.001995904258324445,0.02429169740396541,0.3143687353289827,0.0007859218383224568,0.023505775565642956,0.02150987130731851,3,0,1.989633079715335,0.0
2021-02-26,-0.061813553473927724,-0.03463239014570898,0.4741056072026545,0.0011852640180066362,-0.035817654163715615,0.02599589931021211,4,0,1.9183690901534027,-0.03581765416371563
2021-03-31,0.015527684172630698,0.013844956942711583,0.03954354524446135,9.885886311115338e-05,0.013746098079600429,-0.0017815860930302692,0,1,1.9447391798195253,-0.022563909071230848
2021-04-30,-0.01798432481697452,-0.011117475734030628,0.4343464760496801,0.0010858661901242002,-0.012203341924154829,0.00578098289281969,4,0,1.921006862654887,-0.03449189589784396
2021-05-28,0.03426217267060343,0.043854403634238086,0.2253428864746973,0.0005633572161867433,0.04329104641805134,0.009028873747447916,2,2,2.004169259915475,0.0
2021-06-30,0.03542220352871327,0.03536855929876913,0.11974624089859179,0.00029936560224647947,0.03506919369652265,-0.0003530098321906164,2,0,2.074453859892067,0.0
2021-07-30,0.05594868947876739,0.05605223690062718,0.1392171882067026,0.0003480429705167565,0.055704193930110425,-0.00024449554865696443,1,1,2.1900096400025606,0.0
2021-08-31,-0.0422101857724412,-0.03693548282715086,0.2504437489816888,0.000626109372454222,-0.03756159219960508,0.004648593572836118,4,1,2.1077493909915805,-0.03756159219960509
2021-09-30,0.07473852267910007,0.07134708214141063,0.02892052769753215,7.230131924383038e-05,0.07127478082216679,-0.0034637418569332806,0,1,2.257978766862561,0.0
2021-10-29,0.03777205084025218,0.04560859201860397,0.0871134577047662,0.0002177836442619155,0.045390808374342055,0.007618757534089873,1,0,2.3604702483825526,0.0
2021-11-30,-0.009056815538084807,-0.00630015873645868,0.2048555262507546,0.0005121388156268865,-0.006812297552085567,0.0022445179859992403,2,0,2.3443900226877252,-0.006812297552085567
2021-12-31,-0.09762050490720228,-0.05089460652282582,0.7161606215877004,0.0017904015539692512,-0.05268500807679507,0.044935496830407214,8,0,2.2208758154072648,-0.05913839967732748
2022-01-31,-0.01629121173755207,-0.009987908852002689,0.26994641800924435,0.0006748660450231109,-0.0106627748970258,0.005628436840526271,2,1,2.1971951165133285,-0.06917059513082358
2022-02-28,0.011526315715297221,0.011526315715297221,0.1885526318718904,0.000471381579679726,0.011054934135617495,-0.000471381579679726,2,0,2.2214849638094836,-0.05888033736849885
2022-03-31,-0.0623000649778097,-0.03822770167957537,0.4627894138240437,0.0011569735345601092,-0.03938467521413548,0.022915389763674215,5,0,2.1339925000167614,-0.09594602961887733
2022-04-29,0.0198497303840645,0.0198497303840645,0.0,0.0,0.0198497303840645,0.0,0,0,2.1763516757837102,-0.07800080205416893
2022-05-31,-0.12852712121693066,-0.05191111163808173,0.6018097347315872,0.0015045243368289679,-0.0534156359749107,0.07511148524201997,8,0,2.0601004669166607,-0.12724997558080298
2022-06-30,0.030839483846425646,0.030839483846425646,0.0,0.0,0.030839483846425646,0.0,0,0,2.123632901988151,-0.1003348153007596
