cost_bps,cagr,sharpe,max_dd,ending_equity
25.0,0.3561554302461394,1.7363271711850294,-0.12724997558080298,8.436576928715848
50.0,0.3481377223652533,1.6960656981031412,-0.13277618336356245,8.093564392098763
75.0,0.34015996863450426,1.6561489597666863,-0.13827474457811284,7.764195962748133
