as_of_date,ticker,shares,price,market_value_usd,weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd
2026-06-18,AMAT,38.0,617.1099853515625,23450.179443359375,0.0422948963884492,350.676466431042,10124.47371897978,5000.0995988913155
2026-06-18,AVT,178.0,91.47000122070312,16281.660217285156,0.02936570841964357,70.00121624550123,3821.4437255859375,-85.0075022506714
2026-06-18,CIEN,60.0,428.2200012207031,25693.200073242188,0.04634042300657972,350.7197294656029,4650.016305306013,14571.315807731098
2026-06-18,LITE,25.0,850.0,21250.0,0.03832663841338145,507.926418351247,8551.839541218826,19654.22232554143
2026-06-18,LRCX,53.0,389.0400085449219,20619.12045288086,0.037188779952918714,201.97044468525817,9914.686884562176,8951.21349551519
2026-06-18,MRVL,176.0,310.5799865722656,54662.07763671875,0.09858887927090372,164.9499969482422,25630.878173828125,0.0
2026-06-18,MU,54.0,1133.989990234375,61235.45947265625,0.11044467356638918,446.6543715138915,37116.12341090611,15670.017847333636
2026-06-18,ON,197.0,121.62000274658203,23959.14054107666,0.04321286193944628,103.02999877929688,3662.230781555176,-3464.8203274154657
2026-06-18,ONTO,82.0,333.760009765625,27368.32080078125,0.04936168166178679,266.4351293052115,5520.640197753906,1010.8097042846678
2026-06-18,PR,1022.0,18.43000030517578,18835.46031188965,0.033971758904630195,21.11686977901571,-2745.9806022644043,0.0
2026-06-18,RVMD,150.0,162.99000549316406,24448.50082397461,0.04409547533316392,98.0155180824409,9746.173111608474,5327.787167779955
2026-06-18,SEB,2.0,4795.0,9590.0,0.017296586465144852,4624.4344482421875,341.131103515625,1395.7034326171874
2026-06-18,SNDK,37.0,2184.75,80835.75,0.14579588522938822,757.2227156355574,52818.509521484375,467.05864501953124
2026-06-18,STM,425.0,78.38999938964844,33315.749740600586,0.06008850323664497,55.75,9621.999740600586,-2436.495332107544
2026-06-18,TER,32.0,437.9200134277344,14013.4404296875,0.025274732436522052,181.1583586719026,8216.372952186617,22035.485820472684
2026-06-18,TPL,28.0,355.1099853515625,9943.07958984375,0.017933403113195977,526.8034177507673,-4807.416107177734,4094.307528381348
2026-06-18,UI,23.0,589.4600219726562,13557.580505371094,0.02445254050774905,1018.4410400390625,-9866.563415527344,-871.3015527343749
2026-06-18,WDC,93.0,746.22998046875,69399.38818359375,0.12516918856576448,263.9168046200507,44855.125353929034,28303.172939680586
