rebalance_date,ticker,action,reason,stage,score,bad_months,distribution_risk,theme_event_risk,theme_structural_growth
2019-10-31,VST,enter,monster_scout,scout,1.1191180077613856,0,0.0045461999719623,0.15,1.0
2019-10-31,NRG,enter,monster_scout,scout,1.0604895550753342,0,0.0045461999719623,0.15,1.0
2019-11-29,ADBE,hold,hold,confirm,0.6498646971273626,0,0.0887855024560437,0.15,1.0
2019-11-29,CTAS,hold,watch_stale,winner,-0.2531574459064986,1,0.0887855024560437,0.35,0.35
2019-11-29,MU,hold,hold,confirm,0.7613008152507872,0,0.0887855024560437,0.15,1.0
2019-11-29,SYY,hold,hold,confirm,0.5783033153563125,0,0.0887855024560437,0.35,0.35
2019-11-29,AAPL,hold,hold,confirm,1.0632540244219484,0,0.2832172563443867,0.35,0.35
2019-11-29,VST,hold,watch_stale,scout,-0.13110446616197674,1,0.0887855024560437,0.15,1.0
2019-11-29,NRG,hold,hold,scout,0.5400822428635339,0,0.0887855024560437,0.15,1.0
2019-11-29,DPZ,enter,monster_scout,scout,1.2430591456880957,0,0.0887855024560437,0.35,0.35
2019-12-31,ADBE,hold,hold,confirm,0.7783432151138152,0,0.2348553780376331,0.15,1.0
2019-12-31,CTAS,exit,stale_leader_review_exit,winner,,,,,
2019-12-31,MU,hold,hold,winner,1.0207029409351733,0,0.2771331967867516,0.15,1.0
2019-12-31,SYY,hold,hold,confirm,0.6744963240867078,0,0.2348553780376331,0.35,0.35
2019-12-31,AAPL,hold,hold,winner,0.8700649375952011,0,0.4612691649383784,0.35,0.35
2019-12-31,VST,hold,watch_stale,scout,-0.6393605824495036,2,0.2348553780376331,0.15,1.0
2019-12-31,NRG,hold,hold,scout,0.5275347184067412,0,0.2348553780376331,0.15,1.0
2019-12-31,DPZ,hold,hold,confirm,0.9174836990115337,0,0.2348553780376331,0.35,0.35
2019-12-31,UNH,enter,monster_scout,scout,1.2730710485115204,0,0.2348553780376331,0.35,0.35
2020-01-31,ADBE,hold,hold,winner,1.4714760106172942,0,0.5233173424357056,0.15,1.0
2020-01-31,MU,hold,hold,winner,0.6475535248125577,0,0.5233173424357056,0.15,1.0
2020-01-31,SYY,hold,watch_stale,confirm,0.014615788173577504,1,0.5233173424357056,0.35,0.35
2020-01-31,AAPL,hold,hold,winner,0.5994985232319863,0,0.5233173424357056,0.35,0.35
2020-01-31,VST,exit,stale_leader_review_exit,scout,,,,,
2020-01-31,NRG,hold,watch_stale,scout,-0.32038570800171823,1,0.5233173424357056,0.15,1.0
2020-01-31,DPZ,hold,watch_stale,confirm,0.16266877437354127,1,0.5233173424357056,0.35,0.35
2020-01-31,UNH,hold,watch_stale,scout,0.13562130969193764,1,0.5233173424357056,0.35,0.35
2020-01-31,AMD,enter,monster_scout,scout,1.2785507851692408,0,0.5233173424357056,0.15,1.0
2020-02-28,ADBE,hold,hold,winner,0.7423733940618273,0,0.574271932049267,0.15,1.0
2020-02-28,MU,hold,hold,winner,0.4955207752806328,0,0.574271932049267,0.15,1.0
2020-02-28,SYY,exit,stale_leader_review_exit,confirm,,,,,
2020-02-28,AAPL,hold,watch_stale,winner,-0.2716513590824047,1,0.574271932049267,0.35,0.35
2020-02-28,NRG,hold,watch_stale,scout,-0.29657385261802405,2,0.574271932049267,0.15,1.0
2020-02-28,DPZ,trim,distribution_trim,confirm,0.7585740789410125,0,0.7031272709420548,0.35,0.35
2020-02-28,UNH,exit,stale_leader_review_exit,scout,,,,,
2020-02-28,AMD,hold,watch_stale,scout,0.24551625009493333,1,0.574271932049267,0.15,1.0
2020-02-28,XYZ,enter,monster_scout,scout,1.4191683094772682,0,0.5743567405690044,0.35,0.35
2020-02-28,NOW,enter,monster_scout,scout,1.1014345806126378,0,0.574271932049267,0.35,1.0
2020-03-31,ADBE,hold,watch_stale,winner,0.2994806690788155,1,0.1666666666666666,0.15,1.0
2020-03-31,MU,hold,watch_stale,winner,-0.22578227319285793,1,0.1666666666666666,0.15,1.0
2020-03-31,AAPL,exit,stale_leader_review_exit,winner,,,,,
2020-03-31,NRG,exit,failed_scout_timeout,scout,,,,,
2020-03-31,DPZ,hold,hold,confirm,0.6649311226493871,0,0.3302579186701307,0.35,0.35
2020-03-31,AMD,hold,watch_stale,scout,0.10436631944402891,2,0.3177707629428142,0.15,1.0
2020-03-31,XYZ,hold,watch_stale,scout,0.14141829161455055,1,0.1666666666666666,0.35,0.35
2020-03-31,NOW,hold,hold,scout,0.5339669597868841,0,0.1666666666666666,0.35,1.0
2020-03-31,QGEN,enter,monster_scout,scout,1.3949551613893667,0,0.5264358859357058,0.35,0.35
2020-03-31,MASI,enter,monster_scout,scout,1.2334524245980811,0,0.3824266483728995,0.35,0.35
2020-04-30,ADBE,hold,hold,winner,0.917492532662558,0,0.0461183803727712,0.15,1.0
2020-04-30,MU,hold,watch_stale,winner,-0.010024427442203554,2,0.0,0.15,1.0
2020-04-30,DPZ,hold,hold,winner,1.1447536705007857,0,0.2072755359558114,0.35,0.35
2020-04-30,AMD,hold,hold,confirm,0.545073967208869,0,0.20585337795874,0.15,1.0
2020-04-30,XYZ,exit,stale_leader_review_exit,scout,,,,,
2020-04-30,NOW,hold,hold,confirm,1.14342295484188,0,0.3523399302840936,0.35,1.0
2020-04-30,QGEN,hold,hold,confirm,1.4806154747221694,0,0.1684983204055947,0.35,0.35
2020-04-30,MASI,hold,hold,confirm,1.1458158975354278,0,0.3805361477169475,0.35,0.35
2020-04-30,AMZN,enter,monster_scout,scout,1.699289293460506,0,0.4577548729634303,0.35,0.85
2020-05-29,ADBE,hold,hold,monster,0.9757452091228398,0,0.0845416028619771,0.15,1.0
2020-05-29,MU,exit,stale_leader_review_exit,winner,,,,,
2020-05-29,DPZ,hold,hold,winner,0.637757236794302,0,0.0976358505043422,0.35,0.35
2020-05-29,AMD,hold,hold,confirm,0.6771925529815188,0,0.0221946364096716,0.15,1.0
2020-05-29,NOW,hold,hold,winner,1.100618865103331,0,0.2899979338777165,0.35,1.0
2020-05-29,QGEN,hold,hold,winner,1.167642469177235,0,0.0263740464468921,0.35,0.35
2020-05-29,MASI,hold,hold,winner,1.1351346234716302,0,0.2814558052145332,0.35,0.35
2020-05-29,AMZN,hold,hold,confirm,1.2729138817200014,0,0.0606589979198473,0.35,0.85
2020-05-29,CDNS,enter,monster_scout,scout,1.4772860642445285,0,0.2278179860230326,0.35,0.35
2020-06-30,ADBE,hold,hold,monster,1.0983369356382977,0,0.2485837577638949,0.15,1.0
2020-06-30,DPZ,hold,watch_stale,winner,-0.25692804490575016,1,0.1781995084460573,0.35,0.35
2020-06-30,AMD,hold,watch_stale,confirm,-0.08127759267731471,1,0.1781995084460573,0.15,1.0
2020-06-30,NOW,hold,hold,monster,1.169505359914488,0,0.1840735666834733,0.35,1.0
2020-06-30,QGEN,hold,hold,winner,0.44122482784194,0,0.1781995084460573,0.35,0.35
2020-06-30,MASI,hold,hold,winner,0.5978027251001895,0,0.1781995084460573,0.35,0.35
2020-06-30,AMZN,hold,hold,winner,1.0704244921689967,0,0.3048492987909817,0.35,0.85
2020-06-30,CDNS,hold,hold,confirm,1.3573493547709208,0,0.1792226084638519,0.35,0.35
2020-07-31,ADBE,hold,hold,monster,0.9368124443774377,0,0.0,0.15,1.0
2020-07-31,DPZ,exit,stale_leader_review_exit,winner,,,,,
2020-07-31,AMD,hold,hold,winner,0.5780130788033878,0,0.5751543417165605,0.15,1.0
2020-07-31,NOW,hold,hold,monster,0.8748112614963356,0,0.0084768853418405,0.35,1.0
2020-07-31,QGEN,hold,hold,winner,0.7927716894253983,0,0.1305434866454703,0.35,0.35
2020-07-31,MASI,hold,watch_stale,winner,-0.0023220345154496003,1,0.0,0.35,0.35
2020-07-31,AMZN,hold,hold,winner,0.8851785804958114,0,0.1614396565922313,0.35,0.85
2020-07-31,CDNS,hold,hold,winner,1.303583612704114,0,0.2569285670635322,0.35,0.35
2020-07-31,MELI,enter,monster_scout,scout,1.743433597766858,0,0.4364200792722574,0.35,0.35
2020-08-31,ADBE,hold,hold,monster,1.1038603751849898,0,0.2167062311978252,0.15,1.0
2020-08-31,AMD,hold,hold,monster,0.8661613547127107,0,0.5727883774571684,0.15,1.0
2020-08-31,NOW,hold,hold,monster,0.8568038658441978,0,0.1774481685764588,0.35,1.0
2020-08-31,QGEN,hold,hold,winner,0.6972008116807707,0,0.1774481685764588,0.35,0.35
2020-08-31,MASI,exit,stale_leader_review_exit,winner,,,,,
2020-08-31,AMZN,hold,hold,monster,1.126809667994295,0,0.2448956736889699,0.35,0.85
2020-08-31,CDNS,hold,hold,monster,0.9905125109401675,0,0.1774481685764588,0.35,0.35
2020-08-31,MELI,hold,hold,confirm,1.0612530356371468,0,0.1774481685764588,0.35,0.35
2020-08-31,WDAY,enter,monster_scout,scout,1.6174704027969178,0,0.5545491909112408,0.35,0.35
2020-09-30,ADBE,hold,hold,monster,0.4584771392891457,0,0.0152594274428024,0.15,1.0
2020-09-30,AMD,hold,hold,monster,0.7895213296064728,0,0.1364370872136801,0.15,1.0
2020-09-30,NOW,hold,hold,monster,0.7557554690485208,0,0.0957982454238906,0.35,1.0
2020-09-30,QGEN,hold,hold,winner,0.7668480752087384,0,0.0890068310861651,0.35,0.35
2020-09-30,AMZN,hold,watch_stale,monster,0.0388837209274604,1,0.0152594274428024,0.35,0.85
2020-09-30,CDNS,hold,watch_stale,monster,0.2444242539178671,1,0.0152594274428024,0.35,0.35
2020-09-30,MELI,hold,watch_stale,confirm,0.22744566488314016,1,0.0486419323276888,0.35,0.35
2020-09-30,WDAY,hold,hold,confirm,1.2900606800272247,0,0.0152594274428024,0.35,0.35
2020-10-30,ADBE,hold,watch_stale,monster,-0.24587823727591718,1,0.6666666666666666,0.15,1.0
2020-10-30,AMD,hold,watch_stale,monster,-0.429424625404921,1,0.6666666666666666,0.15,1.0
2020-10-30,NOW,hold,watch_stale,monster,0.36446533573914847,1,0.6666666666666666,0.35,1.0
2020-10-30,QGEN,hold,watch_stale,winner,-0.3254757514733328,1,0.6666666666666666,0.35,0.35
2020-10-30,AMZN,hold,watch_stale,monster,-0.2589877100797496,2,0.6666666666666666,0.35,0.85
2020-10-30,CDNS,exit,stale_leader_review_exit,monster,,,,,
2020-10-30,MELI,hold,hold,confirm,0.4648545525173631,0,0.6666666666666666,0.35,0.35
2020-10-30,WDAY,hold,hold,winner,0.8916410877594256,0,0.6666666666666666,0.35,0.35
2020-10-30,PWR,enter,monster_scout,scout,1.392788577911856,0,0.7051619952202425,0.35,1.0
2020-11-30,ADBE,hold,watch_stale,monster,-0.3880210256708165,2,0.0,0.15,1.0
2020-11-30,AMD,hold,watch_stale,monster,0.36282090005657247,2,0.1799513501533997,0.15,1.0
2020-11-30,NOW,hold,watch_stale,monster,0.3287239014369393,2,0.0,0.35,1.0
2020-11-30,QGEN,exit,stale_leader_review_exit,winner,,,,,
2020-11-30,AMZN,exit,stale_leader_review_exit,monster,,,,,
2020-11-30,MELI,hold,hold,winner,0.42047433223652375,0,0.3372464403484029,0.35,0.35
2020-11-30,WDAY,hold,watch_stale,winner,0.1170090877110525,1,0.0,0.35,0.35
2020-11-30,PWR,hold,hold,scout,0.6786712106882633,0,0.2619880055176163,0.35,1.0
2020-11-30,ROKU,enter,monster_scout,scout,1.308793463592504,0,0.7632471167819322,0.35,0.35
2020-11-30,LRCX,enter,monster_scout,scout,1.2097572561579906,0,0.2750668081011166,0.15,1.0
2020-12-31,ADBE,exit,stale_leader_review_exit,monster,,,,,
2020-12-31,AMD,exit,stale_leader_review_exit,monster,,,,,
2020-12-31,NOW,exit,stale_leader_review_exit,monster,,,,,
2020-12-31,MELI,hold,hold,winner,0.43743277720679297,0,0.2797559821229182,0.35,0.35
2020-12-31,WDAY,exit,stale_leader_review_exit,winner,,,,,
2020-12-31,PWR,hold,hold,confirm,0.5454155490006972,0,0.2303153445334578,0.35,1.0
2020-12-31,ROKU,trim,distribution_trim,confirm,0.6977277234163863,0,0.6886472884068543,0.35,0.35
2020-12-31,LRCX,hold,hold,confirm,1.0211039533103548,0,0.0461299446190852,0.15,1.0
2020-12-31,MU,enter,monster_scout,scout,1.252993638231111,0,0.3468764090296779,0.15,1.0
2020-12-31,AMAT,enter,monster_scout,scout,1.1615362166674899,0,0.0461299446190852,0.15,1.0
2020-12-31,HPQ,enter,monster_scout,scout,1.1356001143675607,0,0.2249381334416738,0.35,0.35
2021-01-29,MELI,hold,watch_stale,winner,0.30068589735459594,1,0.620677260116638,0.35,0.35
2021-01-29,PWR,hold,watch_stale,confirm,-0.33330655688647826,1,0.620677260116638,0.35,1.0
2021-01-29,ROKU,trim,distribution_trim,winner,0.3425754460179451,1,0.719273789032062,0.35,0.35
2021-01-29,LRCX,hold,hold,confirm,0.4959195125813142,0,0.620677260116638,0.15,1.0
2021-01-29,MU,hold,hold,confirm,1.0388785418845297,0,0.620677260116638,0.15,1.0
2021-01-29,AMAT,hold,hold,confirm,1.3195201184252336,0,0.620677260116638,0.15,1.0
2021-01-29,HPQ,hold,hold,confirm,1.0106021031598342,0,0.620677260116638,0.35,0.35
2021-01-29,WDC,enter,monster_scout,scout,1.0306368787597993,0,0.8080590621032873,0.15,1.0
2021-02-26,MELI,exit,stale_leader_review_exit,winner,,,,,
2021-02-26,PWR,hold,watch_stale,winner,0.33747784657343594,2,0.6595936467340549,0.35,1.0
2021-02-26,ROKU,exit,stale_leader_review_exit,winner,,,,,
2021-02-26,LRCX,hold,hold,winner,0.9370870528084377,0,0.6595936467340549,0.15,1.0
2021-02-26,MU,hold,hold,winner,1.1391624187081668,0,0.6595936467340549,0.15,1.0
2021-02-26,AMAT,hold,hold,winner,1.2185000588505261,0,0.6595936467340549,0.15,1.0
2021-02-26,HPQ,hold,hold,winner,0.9063017493358618,0,0.6595936467340549,0.35,0.35
2021-02-26,WDC,trim,distribution_trim,confirm,1.1413411365202895,0,1.0137338742398334,0.15,1.0
2021-02-26,INTC,enter,monster_scout,scout,1.1349597204801378,0,0.6595936467340549,0.15,1.0
2021-02-26,FTNT,enter,monster_scout,scout,1.1135979808662586,0,0.6595936467340549,0.35,0.35
2021-03-31,PWR,hold,hold,winner,0.8395004978935252,0,0.1078643972493161,0.35,1.0
2021-03-31,LRCX,hold,hold,monster,1.1008006955687568,0,0.1408317415550897,0.15,1.0
2021-03-31,MU,hold,hold,monster,0.9253600573563299,0,0.0226958771055505,0.15,1.0
2021-03-31,AMAT,hold,hold,monster,1.537420177587686,0,0.4984091929370746,0.15,1.0
2021-03-31,HPQ,hold,hold,monster,1.0271093335814203,0,0.2027267870483635,0.35,0.35
2021-03-31,WDC,hold,hold,winner,0.974457463504939,0,0.5355219383263069,0.15,1.0
2021-03-31,INTC,hold,hold,confirm,1.2844569610342342,0,0.0,0.15,1.0
2021-03-31,FTNT,hold,hold,confirm,0.9868932080651954,0,0.042102989244871,0.35,0.35
2021-04-30,PWR,hold,hold,winner,0.8651711360420323,0,0.1695863180447288,0.35,1.0
2021-04-30,LRCX,hold,hold,monster,0.5171971595709539,0,0.1695863180447288,0.15,1.0
2021-04-30,MU,hold,watch_stale,monster,-0.05760424404416528,1,0.1695863180447288,0.15,1.0
2021-04-30,AMAT,hold,hold,monster,0.8599595030183277,0,0.1695863180447288,0.15,1.0
2021-04-30,HPQ,hold,hold,monster,0.6487373632380511,0,0.1695863180447288,0.35,0.35
2021-04-30,WDC,trim,distribution_trim,winner,0.47475689586489334,0,0.7396239570420614,0.15,1.0
2021-04-30,INTC,hold,watch_stale,confirm,0.037910100361825794,1,0.1695863180447288,0.15,1.0
2021-04-30,FTNT,hold,hold,winner,1.130400883213185,0,0.1743837543204713,0.35,0.35
2021-05-28,PWR,hold,watch_stale,winner,0.31167396472994185,1,0.0,0.35,1.0
2021-05-28,LRCX,hold,watch_stale,monster,0.2907840058268236,1,0.0186507096039566,0.15,1.0
2021-05-28,MU,hold,watch_stale,monster,-0.37446313392044867,2,0.0,0.15,1.0
2021-05-28,AMAT,hold,hold,monster,0.488940383000639,0,0.1497338992911264,0.15,1.0
2021-05-28,HPQ,hold,watch_stale,monster,-0.7792780358053295,1,0.0,0.35,0.35
2021-05-28,WDC,trim,distribution_trim,winner,-0.1806002927482727,1,0.9456564270223417,0.15,1.0
2021-05-28,INTC,hold,watch_stale,confirm,0.003238651836250106,2,0.0,0.15,1.0
2021-05-28,FTNT,hold,hold,monster,1.2350574693154488,0,0.4024865983128551,0.35,0.35
2021-06-30,PWR,hold,watch_stale,winner,-0.23946108610524114,2,0.0593572842445382,0.35,1.0
2021-06-30,LRCX,hold,hold,monster,0.6465308480406963,0,0.0593572842445382,0.15,1.0
2021-06-30,MU,exit,stale_leader_review_exit,monster,,,,,
2021-06-30,AMAT,hold,hold,monster,0.5010242994845671,0,0.2228518596081137,0.15,1.0
2021-06-30,HPQ,exit,stale_leader_review_exit,monster,,,,,
2021-06-30,WDC,trim,distribution_trim,winner,-0.6477622143741405,2,1.4192899959962098,0.15,1.0
2021-06-30,INTC,exit,stale_leader_review_exit,confirm,,,,,
2021-06-30,FTNT,hold,hold,monster,1.2845080978048748,0,0.392971227406968,0.35,0.35
2021-06-30,NVDA,enter,monster_scout,scout,1.7399819811092188,0,0.6779693391141479,0.15,1.0
2021-06-30,MSCI,enter,monster_scout,scout,1.535330343656802,0,0.2923092402797,0.35,0.35
2021-06-30,POOL,enter,monster_scout,scout,1.4978058517896389,0,0.1171378740858577,0.35,0.35
2021-07-30,PWR,exit,stale_leader_review_exit,winner,,,,,
2021-07-30,LRCX,hold,hold,monster,0.46849253611343716,0,0.1871044479504801,0.15,1.0
2021-07-30,AMAT,hold,watch_stale,monster,0.3615810538387293,1,0.1871044479504801,0.15,1.0
2021-07-30,WDC,exit,stale_leader_review_exit,winner,,,,,
2021-07-30,FTNT,hold,hold,monster,1.2845465102615135,0,0.4598958024526154,0.35,0.35
2021-07-30,NVDA,hold,hold,confirm,1.322944820191547,0,0.1871044479504801,0.15,1.0
2021-07-30,MSCI,hold,hold,confirm,1.393127447159445,0,0.3337011662183559,0.35,0.35
2021-07-30,POOL,hold,hold,confirm,1.1596697027339051,0,0.1871044479504801,0.35,0.35
2021-07-30,DXCM,enter,monster_scout,scout,1.550984295149257,0,0.5902574571582367,0.35,0.35
2021-07-30,RMD,enter,monster_scout,scout,1.541739472489918,0,0.3454735776169902,0.35,0.35
2021-08-31,LRCX,hold,watch_stale,monster,-0.12270298424519019,1,0.0,0.15,1.0
2021-08-31,AMAT,hold,watch_stale,monster,-0.487135844154963,2,0.0,0.15,1.0
2021-08-31,FTNT,hold,hold,monster,1.222532440678835,0,0.4388508947696691,0.35,0.35
2021-08-31,NVDA,hold,hold,winner,1.5125256588713896,0,0.3759630611443226,0.15,1.0
2021-08-31,MSCI,hold,hold,winner,1.403192557139437,0,0.1466718107241991,0.35,0.35
2021-08-31,POOL,hold,hold,winner,0.9974749387891214,0,0.0487732036892912,0.35,0.35
2021-08-31,DXCM,hold,hold,confirm,1.6930112868041316,0,0.1454896320420677,0.35,0.35
2021-08-31,RMD,exit,missing_from_candidate_book,scout,,,,,
2021-08-31,DOCU,enter,monster_scout,scout,1.701071184659802,0,0.0049460535165532,0.35,0.35
2021-09-30,LRCX,hold,watch_stale,monster,-0.46138373264336585,2,0.6350733748970517,0.15,1.0
2021-09-30,AMAT,exit,stale_leader_review_exit,monster,,,,,
2021-09-30,FTNT,hold,watch_stale,monster,0.24309890635225512,1,0.6350733748970517,0.35,0.35
2021-09-30,NVDA,hold,watch_stale,winner,0.3693730719795976,1,0.6350733748970517,0.15,1.0
2021-09-30,MSCI,hold,hold,winner,0.5498437843279043,0,0.6350733748970517,0.35,0.35
2021-09-30,POOL,hold,watch_stale,winner,-0.15930548056967914,1,0.6350733748970517,0.35,0.35
2021-09-30,DXCM,hold,hold,winner,1.6900431688655957,0,0.6350733748970517,0.35,0.35
2021-09-30,DOCU,hold,watch_stale,scout,0.14423935429823964,1,0.6350733748970517,0.35,0.35
2021-09-30,PAYC,enter,monster_scout,scout,1.5542548994003664,0,0.645684703161572,0.35,0.35
2021-10-29,LRCX,exit,stale_leader_review_exit,monster,,,,,
2021-10-29,FTNT,hold,hold,monster,0.6504057525489123,0,0.3255533254900009,0.35,0.35
2021-10-29,NVDA,hold,hold,monster,1.4029747348294033,0,0.5685710146615153,0.15,1.0
2021-10-29,MSCI,hold,hold,winner,0.8405715681760837,0,0.1055357362207381,0.35,0.35
2021-10-29,POOL,hold,hold,winner,0.7620652513310765,0,0.1885248374214818,0.35,0.35
2021-10-29,DXCM,hold,hold,monster,0.9862532410202544,0,0.4337471032893081,0.35,0.35
2021-10-29,DOCU,hold,hold,confirm,0.7937619070028226,0,0.1055357362207381,0.35,0.35
2021-10-29,PAYC,trim,distribution_trim,confirm,1.7386342543010458,0,0.7517529580764486,0.35,0.35
2021-10-29,DDOG,enter,monster_scout,scout,1.6682909156249428,0,0.516698285722547,0.15,1.0
2021-11-30,FTNT,hold,watch_stale,monster,-0.0008361171169905257,1,0.493952824554047,0.35,0.35
2021-11-30,NVDA,trim,distribution_trim,monster,1.023605968107605,0,0.8170774637781439,0.15,1.0
2021-11-30,MSCI,hold,watch_stale,winner,0.10111718756786031,1,0.493952824554047,0.35,0.35
2021-11-30,POOL,hold,hold,winner,0.6307423806169495,0,0.493952824554047,0.35,0.35
2021-11-30,DXCM,hold,watch_stale,monster,-0.0238855490548614,1,0.493952824554047,0.35,0.35
2021-11-30,DOCU,hold,watch_stale,confirm,-0.09452422038421349,1,0.493952824554047,0.35,0.35
2021-11-30,PAYC,trim,distribution_trim,confirm,-0.3173217060117168,1,0.688465041730834,0.35,0.35
2021-11-30,DDOG,hold,hold,confirm,1.0590039443978865,0,0.493952824554047,0.15,1.0
2021-12-31,FTNT,exit,stale_leader_review_exit,monster,,,,,
2021-12-31,NVDA,hold,hold,monster,0.7511977116837519,0,0.1238753694744251,0.15,1.0
2021-12-31,MSCI,exit,stale_leader_review_exit,winner,,,,,
2021-12-31,POOL,hold,hold,winner,0.8421591426606904,0,0.003708849882656,0.35,0.35
2021-12-31,DXCM,exit,stale_leader_review_exit,monster,,,,,
2021-12-31,DOCU,exit,failed_recovery_after_peak,confirm,,,,,
2021-12-31,PAYC,exit,stale_leader_review_exit,confirm,,,,,
2021-12-31,DDOG,hold,hold,confirm,0.5974893249645734,0,0.1339351508420697,0.15,1.0
2021-12-31,QCOM,enter,monster_scout,scout,1.5518402162973928,0,0.0561798554744349,0.15,1.0
