ticker,date,tier,score,fired,fwd_30d,fwd_60d,fwd_90d,fwd_180d,spy_30d,spy_60d,spy_90d,spy_180d
AM,2024-02-29,T1,24.0,False,6.113207547169819,7.018867924528305,8.754716981132082,10.037735849056606,3.3204282384545536,0.7506024572354164,3.9189349346185898,10.279303124876549
AMAT,2024-02-29,T1,24.0,False,4.399109041206839,3.908069251797097,10.888933886807738,-2.353953629644634,3.3204282384545536,0.7506024572354164,3.9189349346185898,10.279303124876549
AMCR,2024-02-29,T1,0.0,False,7.215332581736189,2.0293122886133164,9.69560315670801,26.719278466741848,3.3204282384545536,0.7506024572354164,3.9189349346185898,10.279303124876549
AMD,2024-02-29,T1,16.0,False,2.2374532683811177,-9.255692760847401,-6.457460065707488,-17.095275858162438,3.3204282384545536,0.7506024572354164,3.9189349346185898,10.279303124876549
AME,2024-02-29,T1,80.0,True,2.338854073410923,-0.5763205013428863,-6.720008952551471,-5.668084153983887,3.3204282384545536,0.7506024572354164,3.9189349346185898,10.279303124876549
AMG,2024-02-29,T1,16.0,False,7.057469794796378,1.5917662852393821,1.2913124081058491,9.448315540497344,3.3204282384545536,0.7506024572354164,3.9189349346185898,10.279303124876549
AMGN,2024-02-29,T1,8.0,False,2.4724284581561395,-0.3892452966193227,6.815396813955177,18.752252576948038,3.3204282384545536,0.7506024572354164,3.9189349346185898,10.279303124876549
AMH,2024-02-29,T1,24.0,False,1.6302846090080259,-0.22105554020447338,-2.017131804365835,8.372478585244547,3.3204282384545536,0.7506024572354164,3.9189349346185898,10.279303124876549
AMKR,2024-02-29,T1,8.0,False,6.227347611202627,3.690280065897844,7.182866556836909,7.512355848434926,3.3204282384545536,0.7506024572354164,3.9189349346185898,10.279303124876549
AMP,2024-02-29,T1,80.0,True,6.769920124683426,1.3905123709331946,4.2226767971946355,7.023183323592441,3.3204282384545536,0.7506024572354164,3.9189349346185898,10.279303124876549
AMT,2024-02-29,T1,0.0,False,1.9766721717588753,-9.687241948802638,-4.355904211395545,16.25206440957887,3.3204282384545536,0.7506024572354164,3.9189349346185898,10.279303124876549
AMZN,2024-02-29,T1,60.0,True,4.169554169554179,4.504504504504503,5.116655116655133,-1.3629013629013587,3.3204282384545536,0.7506024572354164,3.9189349346185898,10.279303124876549
AN,2024-02-29,T1,8.0,False,14.651710289433616,14.547846558648402,13.329178784101936,23.1616119651018,3.3204282384545536,0.7506024572354164,3.9189349346185898,10.279303124876549
ANET,2024-02-29,T1,16.0,False,6.153677197349627,-3.4776878866639827,12.863784456565508,24.889263096240445,3.3204282384545536,0.7506024572354164,3.9189349346185898,10.279303124876549
AON,2024-02-29,T1,0.0,False,5.055719952150106,-11.52804885726878,-13.171315242712344,6.891015551218271,3.3204282384545536,0.7506024572354164,3.9189349346185898,10.279303124876549
AOS,2024-02-29,T1,16.0,False,7.926167209554813,1.7131137652310224,-2.1474242972614355,-1.266739051755339,3.3204282384545536,0.7506024572354164,3.9189349346185898,10.279303124876549
APA,2024-02-29,T1,0.0,False,14.791318864774627,9.248747913188637,-2.604340567612684,-4.607679465776293,3.3204282384545536,0.7506024572354164,3.9189349346185898,10.279303124876549
APD,2024-02-29,T1,8.0,False,4.242502474075982,2.456865023019672,11.98743599672991,19.09556387418787,3.3204282384545536,0.7506024572354164,3.9189349346185898,10.279303124876549
APG,2024-02-29,T1,16.0,False,12.20000000000001,9.942857142857143,1.0000000000000009,0.28571428571428914,3.3204282384545536,0.7506024572354164,3.9189349346185898,10.279303124876549
APH,2024-02-29,T1,80.0,True,6.460544531610513,12.718043377941868,22.814951545916017,-38.818643285648356,3.3204282384545536,0.7506024572354164,3.9189349346185898,10.279303124876549
APLS,2024-02-29,T1,0.0,False,-8.227946916471495,-25.308352849336448,-35.81576893052303,-40.39032006245121,3.3204282384545536,0.7506024572354164,3.9189349346185898,10.279303124876549
APO,2024-02-29,T1,60.0,True,0.5903927005993292,-0.7871902674657871,1.2344574648895268,1.4312550317559625,3.3204282384545536,0.7506024572354164,3.9189349346185898,10.279303124876549
APP,2024-02-29,T1,24.0,False,19.324254438889852,25.823133942423727,44.612997759007065,51.69798310636098,3.3204282384545536,0.7506024572354164,3.9189349346185898,10.279303124876549
APPF,2024-02-29,T1,60.0,True,2.3987383798140804,-1.2076693227091595,-4.270418326693237,-4.872177954847279,3.3204282384545536,0.7506024572354164,3.9189349346185898,10.279303124876549
APTV,2024-02-29,T1,0.0,False,1.1171765900723774,-8.074139900977528,3.4911768439761293,-11.108289958105876,3.3204282384545536,0.7506024572354164,3.9189349346185898,10.279303124876549
AR,2024-02-29,T1,8.0,False,13.90416339355851,34.72113118617437,34.44619010212095,4.281225451688919,3.3204282384545536,0.7506024572354164,3.9189349346185898,10.279303124876549
ARE,2024-02-29,T1,8.0,False,6.1861614497528805,-1.8533772652388758,-5.065897858319612,-1.8863261943986909,3.3204282384545536,0.7506024572354164,3.9189349346185898,10.279303124876549
ARES,2024-02-29,T1,16.0,False,1.3180952380952293,2.780952380952395,8.319999999999993,10.620952380952374,3.3204282384545536,0.7506024572354164,3.9189349346185898,10.279303124876549
ARMK,2024-02-29,T1,0.0,False,6.1704211557296995,5.909239307868108,1.6976820111002322,16.45445641527914,3.3204282384545536,0.7506024572354164,3.9189349346185898,10.279303124876549
ARW,2024-02-29,T1,8.0,False,10.820065057353201,10.23797294983737,10.041088854648184,14.372538948810142,3.3204282384545536,0.7506024572354164,3.9189349346185898,10.279303124876549
ASH,2024-02-29,T1,8.0,False,3.772780560588296,3.3997655334114807,4.785249920068213,-5.286155813705628,3.3204282384545536,0.7506024572354164,3.9189349346185898,10.279303124876549
ASTS,2024-02-29,T1,0.0,False,-9.090909090909093,-26.959247648902817,182.75862068965517,773.6677115987461,3.3204282384545536,0.7506024572354164,3.9189349346185898,10.279303124876549
ATI,2024-02-29,T1,24.0,False,5.266406089282039,6.768154700678863,24.31598436535691,33.57333881917302,3.3204282384545536,0.7506024572354164,3.9189349346185898,10.279303124876549
ATO,2024-02-29,T1,0.0,False,5.699804374888862,5.495287213231381,-0.9959096567668468,14.787479992886364,3.3204282384545536,0.7506024572354164,3.9189349346185898,10.279303124876549
ATR,2024-02-29,T1,60.0,True,2.47845595043088,4.25183391496331,3.1550459368990813,7.92678584146429,3.3204282384545536,0.7506024572354164,3.9189349346185898,10.279303124876549
AU,2024-02-29,T1,8.0,False,23.264852859522467,37.70127706829538,33.81454747362576,66.29650194336479,3.3204282384545536,0.7506024572354164,3.9189349346185898,10.279303124876549
AUR,2024-02-29,T1,8.0,False,8.045977011494255,16.858237547892728,-6.513409961685824,58.62068965517242,3.3204282384545536,0.7506024572354164,3.9189349346185898,10.279303124876549
AVB,2024-02-29,T1,0.0,False,5.210636729602536,8.306401315416467,6.928615977773989,26.478426036173943,3.3204282384545536,0.7506024572354164,3.9189349346185898,10.279303124876549
AVGO,2024-02-29,T1,60.0,True,2.7911774286113245,3.815669060507809,7.852367731227994,-87.73246886196895,3.3204282384545536,0.7506024572354164,3.9189349346185898,10.279303124876549
AVT,2024-02-29,T1,16.0,False,6.991799741044447,7.811825636599035,15.192058696590415,17.54423823910227,3.3204282384545536,0.7506024572354164,3.9189349346185898,10.279303124876549
AVTR,2024-02-29,T1,24.0,False,3.9430894308942976,-2.1138211382113914,-4.1869918699187,3.902439024390225,3.3204282384545536,0.7506024572354164,3.9189349346185898,10.279303124876549
AVY,2024-02-29,T1,80.0,True,4.244490100859166,1.9751587598057396,3.6374673141576386,2.1666044079193147,3.3204282384545536,0.7506024572354164,3.9189349346185898,10.279303124876549
AWI,2024-02-29,T1,80.0,True,2.028747433264888,-2.381930184804937,-5.675564681724843,2.6201232032854183,3.3204282384545536,0.7506024572354164,3.9189349346185898,10.279303124876549
AWK,2024-02-29,T1,0.0,False,3.6468492918327433,3.706216605885859,5.2582478161309565,20.235773047239427,3.3204282384545536,0.7506024572354164,3.9189349346185898,10.279303124876549
AXON,2024-02-29,T1,100.0,True,1.1836233102645366,1.3194489360325967,-8.094560507082349,17.214281094366445,3.3204282384545536,0.7506024572354164,3.9189349346185898,10.279303124876549
AXP,2024-02-29,T1,60.0,True,4.430582947300832,9.581250286657795,8.214465899188173,17.914965830390294,3.3204282384545536,0.7506024572354164,3.9189349346185898,10.279303124876549
AXS,2024-02-29,T1,60.0,True,3.7994891443167145,-1.0057471264367845,13.026819923371647,25.367177522349937,3.3204282384545536,0.7506024572354164,3.9189349346185898,10.279303124876549
AXTA,2024-02-29,T1,8.0,False,5.880541871921197,-2.4938423645320063,4.8953201970443505,9.390394088669973,3.3204282384545536,0.7506024572354164,3.9189349346185898,10.279303124876549
AYI,2024-02-29,T1,80.0,True,7.466208110053585,1.575621850755815,1.3076861553227292,0.0,3.3204282384545536,0.7506024572354164,3.9189349346185898,10.279303124876549
AZO,2024-02-29,T1,80.0,True,4.649656995238449,-0.4263486097183522,-9.04895039878869,6.1455296484948185,3.3204282384545536,0.7506024572354164,3.9189349346185898,10.279303124876549
BA,2024-02-29,T1,0.0,False,-6.7681159420289845,-16.188405797101446,-17.077294685990342,-17.531400966183575,3.3204282384545536,0.7506024572354164,3.9189349346185898,10.279303124876549
BAC,2024-02-29,T1,16.0,False,10.52171378606821,9.443310988050113,12.853395511512677,16.43835616438356,3.3204282384545536,0.7506024572354164,3.9189349346185898,10.279303124876549
BAH,2024-02-29,T1,60.0,True,0.767089810603494,0.18328694589642147,4.84013305274591,5.559704025524392,3.3204282384545536,0.7506024572354164,3.9189349346185898,10.279303124876549
BALL,2024-02-29,T1,80.0,True,7.226997771410382,12.575612862145814,5.921680993314249,1.0665393186883199,3.3204282384545536,0.7506024572354164,3.9189349346185898,10.279303124876549
A,2024-03-31,T1,16.0,False,-4.068448903855392,-0.02061713971548418,-10.913339289395918,1.7524568758161108,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
AA,2024-03-31,T1,8.0,False,11.423498076353944,30.0088783663806,17.727138206569993,16.217815921870393,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
AAL,2024-03-31,T1,16.0,False,-8.925081433224747,-24.29967426710098,-26.188925081433222,-24.690553745928334,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
AAON,2024-03-31,T1,16.0,False,6.526674233825203,-15.017026106696928,-0.97616345062429,21.555051078320098,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
AAPL,2024-03-31,T1,0.0,False,1.1779799393515367,10.969209237228839,22.824819220900405,32.83764870538839,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
ABBV,2024-03-31,T1,60.0,True,-11.301482701812182,-14.997254255903346,-5.809994508511796,6.9686985172981775,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
ABNB,2024-03-31,T1,16.0,False,-1.6428225024248344,-11.123908826382145,-8.080746847720665,-22.25387972841901,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
ABT,2024-03-31,T1,8.0,False,-5.622030617631535,-11.376033784972716,-8.578215731127925,-1.0821749076192044,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
ACGL,2024-03-31,T1,60.0,True,-1.287321505841621,9.855041107745555,9.141064474253579,22.68498485504111,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
ACHC,2024-03-31,T1,8.0,False,-5.81923756627114,-17.86165109820753,-14.743751577884368,-20.121181519818222,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
ACI,2024-03-31,T1,0.0,False,-4.990671641791044,-5.037313432835832,-7.882462686567171,-13.759328358208966,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
ACM,2024-03-31,T1,80.0,True,-4.18026101141924,-12.836460032626428,-10.134584013050574,5.250815660685171,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
ACN,2024-03-31,T1,8.0,False,-12.535702951443984,-15.244799630708872,-12.463575776809666,0.8914918784801218,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
ADBE,2024-03-31,T1,8.0,False,-6.248513674197387,-5.350772889417355,10.095124851367409,2.1561632976615064,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
ADC,2024-03-31,T1,0.0,False,1.1379551820728473,3.08123249299721,8.43837535014005,31.004901960784316,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
ADI,2024-03-31,T1,8.0,False,3.0891349410991475,15.34961322614896,15.405227766823405,17.321401486425003,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
ADM,2024-03-31,T1,8.0,False,-3.3752587167648507,-4.426046807833151,-3.7573634771533193,-4.473809902881709,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
ADP,2024-03-31,T1,16.0,False,-2.318411147593502,-3.8640185793224924,-4.4246015856490795,9.265636261712174,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
ADSK,2024-03-31,T1,16.0,False,-16.75754550341756,-19.933184855233865,-4.980416250672004,4.408263574226234,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
ADT,2024-03-31,T1,8.0,False,-2.529761904761907,4.464285714285721,13.095238095238093,8.630952380952372,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
AEE,2024-03-31,T1,0.0,False,0.5273120605732817,-5.219037317468899,-3.853434288804747,16.94159004867497,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
AEP,2024-03-31,T1,16.0,False,0.662020905923355,1.5911730545876912,1.904761904761898,18.281068524970976,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
AES,2024-03-31,T1,8.0,False,-0.3904071388733943,17.512548800892368,-2.0078081427774674,11.935303959843836,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
AFG,2024-03-31,T1,60.0,True,-6.433177022274316,-8.155041031652988,-9.8622508792497,-0.9964830011723214,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
AFL,2024-03-31,T1,60.0,True,-1.5373864430468176,1.5373864430468398,4.01816911250874,28.802702073142328,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
AFRM,2024-03-31,T1,16.0,False,-10.30595813204508,-22.92002147074611,-18.921095008051523,10.466988727858295,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
AGCO,2024-03-31,T1,8.0,False,-3.1539587059014718,-14.93253129572426,-20.43570151194928,-20.086164851243694,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
AGNC,2024-03-31,T1,16.0,False,-6.666666666666665,-4.343434343434338,-3.6363636363636487,6.363636363636349,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
AGO,2024-03-31,T1,8.0,False,-10.085959885386819,-12.733524355300862,-11.575931232091685,-8.871060171919765,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
AIG,2024-03-31,T1,60.0,True,-3.108609440962018,-0.7675578866572996,-5.027504157605223,-6.178840987591149,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
AIT,2024-03-31,T1,80.0,True,-6.489496330043043,-3.5839028094153402,-1.797013414325488,12.913186535054422,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
AIZ,2024-03-31,T1,60.0,True,-6.86357841053975,-10.194432639184015,-11.681895452613688,6.220781980450485,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
AJG,2024-03-31,T1,16.0,False,-6.594944808830583,-1.8876979683250639,3.7074068149096195,11.762118061110227,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
AKAM,2024-03-31,T1,8.0,False,-6.4178006620081,-16.4766458256712,-17.175432144170657,-6.61088635527769,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
ALB,2024-03-31,T1,8.0,False,-4.562016092303023,-6.300288446940949,-27.493547897373627,-27.091240321846065,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
ALGM,2024-03-31,T1,0.0,False,12.20326409495549,10.756676557863498,4.7477744807121525,-9.829376854599413,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
ALGN,2024-03-31,T1,16.0,False,-7.0444010734325495,-22.92022444498659,-26.375335447670167,-22.295071968772874,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
ALK,2024-03-31,T1,8.0,False,2.5587345894394042,-5.443126308443835,-6.024656896952784,4.67550593161199,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
ALL,2024-03-31,T1,80.0,True,-1.9825443615975824,-5.496792092942604,-7.716316975897342,8.872319519102945,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
ALLE,2024-03-31,T1,60.0,True,-7.349120332566262,-11.372578130799504,-12.293074010838101,6.725558607378823,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
ALLY,2024-03-31,T1,80.0,True,-3.5230352303523227,-6.6518847006652,-2.266568120226664,-13.845774821384582,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
ALNY,2024-03-31,T1,0.0,False,-1.3984610237537498,-1.6861826697892157,62.59618601538976,83.94780863164941,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
ALSN,2024-03-31,T1,80.0,True,-6.25924100542139,-8.230655495317885,-6.481025135534734,18.900936421882708,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
AM,2024-03-31,T1,80.0,True,0.8534850640113723,2.4893314366998487,4.836415362731139,6.756756756756754,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
AMAT,2024-03-31,T1,16.0,False,-0.47034863986811226,6.216360374339347,14.430490229355586,-0.6352131115744619,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
AMCR,2024-03-31,T1,0.0,False,-4.837013669821233,2.3133543638275578,2.8391167192429068,19.348054679284953,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
AMD,2024-03-31,T1,8.0,False,-11.241620034350941,-8.504626295085615,-10.127984929913014,-8.942323674441809,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
AME,2024-03-31,T1,60.0,True,-2.8485511208310554,-8.851831601968286,-8.851831601968286,-5.921268452706407,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
AMG,2024-03-31,T1,60.0,True,-5.105392010509346,-5.386039290619227,-6.711649847733925,5.260643697378642,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
AMGN,2024-03-31,T1,8.0,False,-2.792628024760835,4.238182329769269,9.893781654473832,13.488323016319658,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
AMH,2024-03-31,T1,16.0,False,-1.8216421968461183,-3.588907014681897,1.0331702011962873,4.051114736269712,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
AMKR,2024-03-31,T1,16.0,False,-2.3883374689826375,0.8995037220843605,24.131513647642677,-4.187344913151369,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
AMP,2024-03-31,T1,80.0,True,-5.038317671745274,-2.3857312289024657,-2.565915518657058,6.883496031384007,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
AMT,2024-03-31,T1,16.0,False,-11.437825800900846,-6.209828432612996,-1.6245761425173422,16.564603471835614,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
AMZN,2024-03-31,T1,60.0,True,0.3215434083601254,0.9091917063976052,7.13493735447388,4.207783568023071,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
AN,2024-03-31,T1,16.0,False,-0.09059065104481956,-1.1535209566372884,-3.7444135765189124,10.285058581954342,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
ANET,2024-03-31,T1,16.0,False,-9.073039519966898,6.321125594868615,20.86350782812607,31.13318159873093,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
AON,2024-03-31,T1,0.0,False,-15.785688601222581,-17.34987414599066,-12.028047464940684,4.180151024811218,-2.487238801690028,0.5792723727225724,4.043435869004153,9.25306364348939
