ticker,side,quantity,reference_price,limit_price,gross_value_usd,estimated_fee_usd,cash_impact_usd,current_shares,current_weight,target_weight,target_value_usd,current_value_usd,trade_value_delta_usd,order_type,time_in_force,reason,status,estimated_cash_after_usd,client_order_id,idempotency_key
SNDK,SELL,16.0,1980.0999755859375,1975.1497256469727,31681.599609375,79.2039990234375,31602.395610351563,67.0,0.16064533208625748,0.12,99100.31992191839,132666.6983642578,-33566.378442339425,limit,day,target_rebalance,ready,148872.43737910513,r1k-M-20260615-S-SNDK-dec6d29508df,dec6d29508df83c0107d7fef41e53bcde647dae479194f0239211d05912bee00
MRVL,SELL,91.0,279.70001220703125,279.00076217651366,25452.701110839844,63.631752777099614,25389.069358062745,342.0,0.11583099338146266,0.084983192898334,70182.18003509169,95657.40417480469,-25475.224139713,limit,day,target_rebalance,ready,174261.5067371679,r1k-M-20260615-S-MRVL-f4cc186c6979,f4cc186c6979d2d96a58a60a4a01ce6ca670ce391cb58c2643d85855a8673a48
MU,SELL,12.0,981.6099853515625,979.1559603881836,11779.31982421875,29.448299560546875,11749.871524658203,39.0,0.04635640667017922,0.0317887935437548,26252.330084315956,38282.78942871094,-12030.459344394982,limit,day,target_rebalance,ready,186011.3782618261,r1k-M-20260615-S-MU-f3fa1d3f3e11,f3fa1d3f3e1149cc3935350c6c9401de01fe7355ab7111b8f719e85266a0a18a
WDC,SELL,8.0,562.9299926757812,561.5226676940919,4503.43994140625,11.258599853515625,4492.181341552734,170.0,0.11588027021137828,0.1101648111187043,90978.06688334423,95698.09875488281,-4720.03187153858,limit,day,target_rebalance,ready,190503.55960337882,r1k-M-20260615-S-WDC-93af9e658292,93af9e6582923e18513c9c6b84565e4174f7f1783e80d702a973e1ffe4e97469
CIEN,BUY,56.0,445.9800109863281,447.0949610137939,24974.880615234375,62.43720153808594,-25037.31781677246,115.0,0.06210397863963009,0.0928146322136947,76649.66454843614,51287.701263427734,25361.9632850084,limit,day,target_rebalance,ready,165466.24178660635,r1k-M-20260615-B-CIEN-a8086e11be52,a8086e11be5253c85b450e967523395efe560c4441bc5647bdd7202c423548ba
ON,BUY,35.0,116.79000091552734,117.08197591781615,4087.650032043457,10.219125080108643,-4097.869157123566,364.0,0.05147700072017569,0.0564344161624174,46605.57246918539,42511.56033325195,4094.012135933437,limit,day,target_rebalance,ready,161368.3726294828,r1k-M-20260615-B-ON-23e888cc95e0,23e888cc95e0ad493c50b62a6fd395bd41b4b09c3a92c9645611946f8932b9f2
COHR,BUY,3.0,385.0299987792969,385.9925737762451,1155.0899963378906,2.8877249908447267,-1157.9777213287352,51.0,0.023777759692258336,0.0254280655653834,20999.41193770843,19636.52993774414,1362.881999964291,limit,day,target_rebalance,ready,160210.39490815406,r1k-M-20260615-B-COHR-ac7cb11b9523,ac7cb11b952321c06f0fc0fcf413d1ed352737298f1d2b277895ea2bdabcad9b
TER,BUY,1.0,403.20001220703125,404.2080122375488,403.20001220703125,1.0080000305175782,-404.2080122375488,26.0,0.012694046185492731,0.0133819593336004,11051.303759515846,10483.200317382812,568.1034421330332,limit,day,target_rebalance,ready,159806.1868959165,r1k-M-20260615-B-TER-63c11856edb6,63c11856edb60c90509efaffd7e44b18d2d1fb5e4be328087005d6c9afef129f
