as_of_date,ticker,shares,price,market_value_usd,weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd
2026-06-18,AMAT,56.0,617.1099853515625,34558.1591796875,0.04301632228620247,352.48451412044454,14819.026388942606,6024.3736246186445
2026-06-18,AVT,256.0,91.47000122070312,23416.3203125,0.02914750105993805,69.97202691435814,5503.481422424316,2.17040645599365
2026-06-18,CIEN,87.0,428.2200012207031,37255.14010620117,0.04637339348121113,351.41624228983727,6681.92702698533,22180.893979942164
2026-06-18,LITE,36.0,850.0,30600.0,0.038089397502731756,500.10650155915533,12596.165943870408,30746.9577367021
2026-06-18,LRCX,77.0,389.0400085449219,29956.080657958984,0.037287877902120715,196.9001053139265,14794.772548786643,11527.671092833034
2026-06-18,MRVL,254.0,310.5799865722656,78887.31658935547,0.09819510978744463,164.9499969482422,36990.01736450195,0.0
2026-06-18,MU,79.0,1133.989990234375,89585.20922851562,0.11151132825720016,449.0779033874824,54108.054860904514,22856.328180553617
2026-06-18,ON,284.0,121.62000274658203,34540.0807800293,0.042993819170163435,103.02999877929688,5279.561126708984,-4102.018247003555
2026-06-18,ONTO,118.0,333.760009765625,39383.68115234375,0.04902289825269496,266.0797530352059,7986.270294189453,1558.7789632415768
2026-06-18,PR,1473.0,18.43000030517578,27147.390449523926,0.033791756405025505,21.119279445795808,-3961.308174133301,0.0
2026-06-18,RVMD,216.0,162.99000549316406,35205.84118652344,0.04382252546965806,98.34804663987371,13962.663112310714,7389.248219113998
2026-06-18,SEB,3.0,4795.0,14385.0,0.017905751080941057,4583.36982421875,634.8905273437485,1558.4733801269529
2026-06-18,SNDK,54.0,2184.75,117976.5,0.146851431518988,776.8355678982205,76027.3793334961,863.0176611328125
2026-06-18,STM,613.0,78.38999938964844,48053.06962585449,0.059814133013255465,55.75,13878.319625854492,-2884.030438566208
2026-06-18,TER,46.0,437.9200134277344,20144.32061767578,0.02507467436042901,175.926090081838,12051.720473911233,30491.75068972402
2026-06-18,TPL,40.0,355.1099853515625,14204.3994140625,0.01768094822123518,525.4131149291992,-6812.125183105469,6030.116286010741
2026-06-18,UI,33.0,589.4600219726562,19452.180725097656,0.02421313215468044,1018.4410400390625,-14156.373596191406,-853.3140435791016
2026-06-18,WDC,135.0,746.22998046875,100741.04736328125,0.1253975750935146,258.3833217778355,65859.29892327345,40404.50482439958
