hard_stop,target_n,weighting_mode,active_rebalance_interval_months,cagr,sharpe,max_dd,calmar,ending_equity,months,target_pass,rank_score
-0.1,7,score_power,1,0.3908106493794776,1.7308727739727074,-0.17667424131580634,2.2120409091266513,9.793480234957922,83,False,4.543369964399437
-0.12,7,score_power,1,0.3908106493794776,1.7308727739727074,-0.17667424131580634,2.2120409091266513,9.793480234957922,83,False,4.543369964399437
-0.08,10,score_power,1,0.3653776732285332,1.747785866538995,-0.1515689667580119,2.410636432007078,8.619826258555513,83,False,1.7877609549196336
-0.1,10,score_power,1,0.3653776732285332,1.747785866538995,-0.1515689667580119,2.410636432007078,8.619826258555513,83,False,1.7877609549196336
-0.12,10,score_power,1,0.3653776732285332,1.747785866538995,-0.1515689667580119,2.410636432007078,8.619826258555513,83,False,1.7877609549196336
-0.08,7,winner_take_all,1,0.36701664092492603,1.5718728069800427,-0.21357138371704731,1.7184729271182348,8.69164792538387,83,False,1.7301319250048564
-0.1,7,winner_take_all,1,0.36701664092492603,1.5718728069800427,-0.21357138371704731,1.7184729271182348,8.69164792538387,83,False,1.7301319250048564
-0.12,7,winner_take_all,1,0.36701664092492603,1.5718728069800427,-0.21357138371704731,1.7184729271182348,8.69164792538387,83,False,1.7301319250048564
-0.08,5,winner_take_all,2,0.36215222826841154,1.5625886215526907,-0.14371730921083103,2.5198929082170602,8.479964726608207,83,False,1.2556164218671264
-0.1,5,winner_take_all,2,0.36215222826841154,1.5625886215526907,-0.14371730921083103,2.5198929082170602,8.479964726608207,83,False,1.2556164218671264
-0.12,5,winner_take_all,2,0.36215222826841154,1.5625886215526907,-0.14371730921083103,2.5198929082170602,8.479964726608207,83,False,1.2556164218671264
-0.08,3,winner_take_all,2,0.35919742602131755,1.4445399760230442,-0.13167135202606084,2.727984641262163,8.353547093387297,83,False,0.8245854863419106
-0.1,3,winner_take_all,2,0.35919742602131755,1.4445399760230442,-0.13167135202606084,2.727984641262163,8.353547093387297,83,False,0.8245854863419106
-0.12,3,winner_take_all,2,0.35919742602131755,1.4445399760230442,-0.13167135202606084,2.727984641262163,8.353547093387297,83,False,0.8245854863419106
-0.08,7,winner_take_all,2,0.35570396348342515,1.560693276373356,-0.15386748767281733,2.3117551918426806,8.206166442793052,83,False,0.534261771877303
-0.1,7,winner_take_all,2,0.35570396348342515,1.560693276373356,-0.15386748767281733,2.3117551918426806,8.206166442793052,83,False,0.534261771877303
-0.12,7,winner_take_all,2,0.35570396348342515,1.560693276373356,-0.15386748767281733,2.3117551918426806,8.206166442793052,83,False,0.534261771877303
-0.08,4,winner_take_all,2,0.3518417476745028,1.546179835201082,-0.1362313458198453,2.5826783517193204,8.045823323195421,83,False,0.11254073357654482
-0.1,4,winner_take_all,2,0.3518417476745028,1.546179835201082,-0.1362313458198453,2.5826783517193204,8.045823323195421,83,False,0.11254073357654482
-0.12,4,winner_take_all,2,0.3518417476745028,1.546179835201082,-0.1362313458198453,2.5826783517193204,8.045823323195421,83,False,0.11254073357654482
-0.08,3,score_power,3,0.3542493740162289,1.2734669284159703,-0.19031963949716912,1.8613390344378944,8.145460043169399,83,False,0.050578430703979826
-0.1,3,score_power,3,0.3542493740162289,1.2734669284159703,-0.19031963949716912,1.8613390344378944,8.145460043169399,83,False,0.050578430703979826
-0.12,3,score_power,3,0.3542493740162289,1.2734669284159703,-0.19031963949716912,1.8613390344378944,8.145460043169399,83,False,0.050578430703979826
-0.08,5,score_power,2,0.34987960283724284,1.6278349083437158,-0.13823585218227352,2.531033717475134,7.965395158102484,83,False,-0.023644631741846833
-0.1,5,score_power,2,0.34987960283724284,1.6278349083437158,-0.13823585218227352,2.531033717475134,7.965395158102484,83,False,-0.023644631741846833
-0.12,5,score_power,2,0.34987960283724284,1.6278349083437158,-0.13823585218227352,2.531033717475134,7.965395158102484,83,False,-0.023644631741846833
-0.08,10,winner_take_all,2,0.34673515913371356,1.5705864481819223,-0.14924137228328427,2.323317950169703,7.837938871212233,83,False,-0.4377874193928727
-0.1,10,winner_take_all,2,0.34673515913371356,1.5705864481819223,-0.14924137228328427,2.323317950169703,7.837938871212233,83,False,-0.4377874193928727
-0.12,10,winner_take_all,2,0.34673515913371356,1.5705864481819223,-0.14924137228328427,2.323317950169703,7.837938871212233,83,False,-0.4377874193928727
-0.08,10,winner_take_all,1,0.34598725696057264,1.54802591525963,-0.19844588455847167,1.743484163102552,7.807881715691474,83,False,-0.5918217036358536
-0.1,10,winner_take_all,1,0.34598725696057264,1.54802591525963,-0.19844588455847167,1.743484163102552,7.807881715691474,83,False,-0.5918217036358536
-0.12,10,winner_take_all,1,0.34598725696057264,1.54802591525963,-0.19844588455847167,1.743484163102552,7.807881715691474,83,False,-0.5918217036358536
-0.08,3,winner_take_all,3,0.34876068710915065,1.2416779387350787,-0.20223270397941218,1.7245513719910277,7.919839566000852,83,False,-0.596879183237765
-0.1,3,winner_take_all,3,0.34876068710915065,1.2416779387350787,-0.20223270397941218,1.7245513719910277,7.919839566000852,83,False,-0.596879183237765
-0.12,3,winner_take_all,3,0.34876068710915065,1.2416779387350787,-0.20223270397941218,1.7245513719910277,7.919839566000852,83,False,-0.596879183237765
-0.08,7,score_power,2,0.34351105250024827,1.6630734818488848,-0.13975179662024506,2.458008131614143,7.709069029431788,83,False,-0.6904625397440531
-0.1,7,score_power,2,0.34351105250024827,1.6630734818488848,-0.13975179662024506,2.458008131614143,7.709069029431788,83,False,-0.6904625397440531
-0.12,7,score_power,2,0.34351105250024827,1.6630734818488848,-0.13975179662024506,2.458008131614143,7.709069029431788,83,False,-0.6904625397440531
-0.08,3,conviction_curve,2,0.3444845357887909,1.4354282415767932,-0.1350195983412108,2.551366912810961,7.747787400610647,83,False,-0.8062924199974211
-0.1,3,conviction_curve,2,0.3444845357887909,1.4354282415767932,-0.1350195983412108,2.551366912810961,7.747787400610647,83,False,-0.8062924199974211
-0.12,3,conviction_curve,2,0.3444845357887909,1.4354282415767932,-0.1350195983412108,2.551366912810961,7.747787400610647,83,False,-0.8062924199974211
-0.08,3,conviction_curve,3,0.3466557556806924,1.2343143144974607,-0.21226231168897425,1.6331479334336256,7.834743067045129,83,False,-0.8458148723153512
-0.1,3,conviction_curve,3,0.3466557556806924,1.2343143144974607,-0.21226231168897425,1.6331479334336256,7.834743067045129,83,False,-0.8458148723153512
-0.12,3,conviction_curve,3,0.3466557556806924,1.2343143144974607,-0.21226231168897425,1.6331479334336256,7.834743067045129,83,False,-0.8458148723153512
-0.08,3,score_power,2,0.3383586880447953,1.425183069930349,-0.13583283902708798,2.4909932713496428,7.506888190834215,83,False,-1.4911940841692581
-0.1,3,score_power,2,0.3383586880447953,1.425183069930349,-0.13583283902708798,2.4909932713496428,7.506888190834215,83,False,-1.4911940841692581
-0.12,3,score_power,2,0.3383586880447953,1.425183069930349,-0.13583283902708798,2.4909932713496428,7.506888190834215,83,False,-1.4911940841692581
-0.08,4,score_power,2,0.33704677322361776,1.5637519140214207,-0.13737545218689906,2.453471619988309,7.45613881504561,83,False,-1.4984784835675278
-0.1,4,score_power,2,0.33704677322361776,1.5637519140214207,-0.13737545218689906,2.453471619988309,7.45613881504561,83,False,-1.4984784835675278
-0.12,4,score_power,2,0.33704677322361776,1.5637519140214207,-0.13737545218689906,2.453471619988309,7.45613881504561,83,False,-1.4984784835675278
-0.08,5,conviction_curve,2,0.3333081574786805,1.583950728376463,-0.1374980278611524,2.4240940954823014,7.313122960769899,83,False,-1.8896499768298387
-0.1,5,conviction_curve,2,0.3333081574786805,1.583950728376463,-0.1374980278611524,2.4240940954823014,7.313122960769899,83,False,-1.8896499768298387
-0.12,5,conviction_curve,2,0.3333081574786805,1.583950728376463,-0.1374980278611524,2.4240940954823014,7.313122960769899,83,False,-1.8896499768298387
-0.08,10,score_power,2,0.33107675263255776,1.7213898725826737,-0.12739316081367036,2.5988581374223227,7.228886922660892,83,False,-1.9875604986496458
-0.1,10,score_power,2,0.33107675263255776,1.7213898725826737,-0.12739316081367036,2.5988581374223227,7.228886922660892,83,False,-1.9875604986496458
-0.12,10,score_power,2,0.33107675263255776,1.7213898725826737,-0.12739316081367036,2.5988581374223227,7.228886922660892,83,False,-1.9875604986496458
-0.08,4,conviction_curve,2,0.3269268025161436,1.5331452708254263,-0.13679465671903213,2.389909155498897,7.074431048536942,83,False,-2.641701109117813
-0.1,4,conviction_curve,2,0.3269268025161436,1.5331452708254263,-0.13679465671903213,2.389909155498897,7.074431048536942,83,False,-2.641701109117813
-0.12,4,conviction_curve,2,0.3269268025161436,1.5331452708254263,-0.13679465671903213,2.389909155498897,7.074431048536942,83,False,-2.641701109117813
-0.08,2,winner_take_all,3,0.3594929268093652,1.142124594291609,-0.25176089416997094,1.427914084888264,8.366116743961799,83,False,-2.7415037678452885
-0.1,2,winner_take_all,3,0.3594929268093652,1.142124594291609,-0.25176089416997094,1.427914084888264,8.366116743961799,83,False,-2.7415037678452885
-0.12,2,winner_take_all,3,0.3594929268093652,1.142124594291609,-0.25176089416997094,1.427914084888264,8.366116743961799,83,False,-2.7415037678452885
-0.08,2,score_power,3,0.3594929268093652,1.142124594291609,-0.25176089416997094,1.427914084888264,8.366116743961799,83,False,-2.7415037678452885
-0.1,2,score_power,3,0.3594929268093652,1.142124594291609,-0.25176089416997094,1.427914084888264,8.366116743961799,83,False,-2.7415037678452885
-0.12,2,score_power,3,0.3594929268093652,1.142124594291609,-0.25176089416997094,1.427914084888264,8.366116743961799,83,False,-2.7415037678452885
-0.08,2,conviction_curve,3,0.35949292680936495,1.142124594291609,-0.25176089416997105,1.4279140848882628,8.366116743961793,83,False,-2.741503767845324
-0.1,2,conviction_curve,3,0.35949292680936495,1.142124594291609,-0.25176089416997105,1.4279140848882628,8.366116743961793,83,False,-2.741503767845324
-0.12,2,conviction_curve,3,0.35949292680936495,1.142124594291609,-0.25176089416997105,1.4279140848882628,8.366116743961793,83,False,-2.741503767845324
-0.08,2,conviction_curve,2,0.3247181643809882,1.3100083298285332,-0.11684224167880786,2.779116180204917,6.993385710853442,83,False,-3.0878358299415725
-0.1,2,conviction_curve,2,0.3247181643809882,1.3100083298285332,-0.11684224167880786,2.779116180204917,6.993385710853442,83,False,-3.0878358299415725
-0.12,2,conviction_curve,2,0.3247181643809882,1.3100083298285332,-0.11684224167880786,2.779116180204917,6.993385710853442,83,False,-3.0878358299415725
-0.08,2,winner_take_all,2,0.3247181643809882,1.3100083298285332,-0.11684224167880786,2.779116180204917,6.993385710853442,83,False,-3.0878358299415725
-0.1,2,winner_take_all,2,0.3247181643809882,1.3100083298285332,-0.11684224167880786,2.779116180204917,6.993385710853442,83,False,-3.0878358299415725
-0.12,2,winner_take_all,2,0.3247181643809882,1.3100083298285332,-0.11684224167880786,2.779116180204917,6.993385710853442,83,False,-3.0878358299415725
-0.08,2,score_power,2,0.3247181643809882,1.3100083298285332,-0.11684224167880786,2.779116180204917,6.993385710853441,83,False,-3.0878358299415725
-0.1,2,score_power,2,0.3247181643809882,1.3100083298285332,-0.11684224167880786,2.779116180204917,6.993385710853441,83,False,-3.0878358299415725
-0.12,2,score_power,2,0.3247181643809882,1.3100083298285332,-0.11684224167880786,2.779116180204917,6.993385710853441,83,False,-3.0878358299415725
-0.08,7,conviction_curve,2,0.32126834150159644,1.5748163790505114,-0.1385197052694339,2.3192970334198963,6.868384794291483,83,False,-3.2241857610433162
-0.1,7,conviction_curve,2,0.32126834150159644,1.5748163790505114,-0.1385197052694339,2.3192970334198963,6.868384794291483,83,False,-3.2241857610433162
-0.12,7,conviction_curve,2,0.32126834150159644,1.5748163790505114,-0.1385197052694339,2.3192970334198963,6.868384794291483,83,False,-3.2241857610433162
-0.08,10,conviction_curve,2,0.3180102888896219,1.6060824355083632,-0.1330829625274148,2.389564245115993,6.752092300043504,83,False,-3.545868749160645
-0.1,10,conviction_curve,2,0.3180102888896219,1.6060824355083632,-0.1330829625274148,2.389564245115993,6.752092300043504,83,False,-3.545868749160645
-0.12,10,conviction_curve,2,0.3180102888896219,1.6060824355083632,-0.1330829625274148,2.389564245115993,6.752092300043504,83,False,-3.545868749160645
-0.08,7,score_power,3,0.317490146605778,1.4891781934849833,-0.1847251052036113,1.7187168265830888,6.733683241573844,83,False,-3.7716307850830484
-0.1,7,score_power,3,0.317490146605778,1.4891781934849833,-0.1847251052036113,1.7187168265830888,6.733683241573844,83,False,-3.7716307850830484
-0.12,7,score_power,3,0.317490146605778,1.4891781934849833,-0.1847251052036113,1.7187168265830888,6.733683241573844,83,False,-3.7716307850830484
-0.08,5,score_power,3,0.3145371844813707,1.3859582397698291,-0.18500702397202795,1.7001364474082183,6.629982610102448,83,False,-4.199958491251424
-0.1,5,score_power,3,0.3145371844813707,1.3859582397698291,-0.18500702397202795,1.7001364474082183,6.629982610102448,83,False,-4.199958491251424
-0.12,5,score_power,3,0.3145371844813707,1.3859582397698291,-0.18500702397202795,1.7001364474082183,6.629982610102448,83,False,-4.199958491251424
-0.08,4,score_power,3,0.3053047112901577,1.2768779372809709,-0.19602595011292556,1.5574708915543038,6.314524896998048,83,False,-5.335629770914612
-0.1,4,score_power,3,0.3053047112901577,1.2768779372809709,-0.19602595011292556,1.5574708915543038,6.314524896998048,83,False,-5.335629770914612
-0.12,4,score_power,3,0.3053047112901577,1.2768779372809709,-0.19602595011292556,1.5574708915543038,6.314524896998048,83,False,-5.335629770914612
-0.08,10,score_power,3,0.30178792718052194,1.5635004663756094,-0.16245136446900799,1.8577124800825924,6.197787146621571,83,False,-5.402278908235988
-0.1,10,score_power,3,0.30178792718052194,1.5635004663756094,-0.16245136446900799,1.8577124800825924,6.197787146621571,83,False,-5.402278908235988
-0.12,10,score_power,3,0.30178792718052194,1.5635004663756094,-0.16245136446900799,1.8577124800825924,6.197787146621571,83,False,-5.402278908235988
-0.08,4,conviction_curve,3,0.29712281526319995,1.2593200820630845,-0.20683271499206302,1.4365368422234448,6.045783574044306,83,False,-6.264002953976987
-0.1,4,conviction_curve,3,0.29712281526319995,1.2593200820630845,-0.20683271499206302,1.4365368422234448,6.045783574044306,83,False,-6.264002953976987
-0.12,4,conviction_curve,3,0.29712281526319995,1.2593200820630845,-0.20683271499206302,1.4365368422234448,6.045783574044306,83,False,-6.264002953976987
-0.08,5,conviction_curve,3,0.2949380244628148,1.3291388706102811,-0.2002452630534578,1.472883902297742,5.975700237050555,83,False,-6.42792370153355
-0.1,5,conviction_curve,3,0.2949380244628148,1.3291388706102811,-0.2002452630534578,1.472883902297742,5.975700237050555,83,False,-6.42792370153355
-0.12,5,conviction_curve,3,0.2949380244628148,1.3291388706102811,-0.2002452630534578,1.472883902297742,5.975700237050555,83,False,-6.42792370153355
-0.08,7,conviction_curve,3,0.2857322962294029,1.357375609724544,-0.189152483871463,1.51059235586655,5.687979100416048,83,False,-7.401224288912604
-0.1,7,conviction_curve,3,0.2857322962294029,1.357375609724544,-0.189152483871463,1.51059235586655,5.687979100416048,83,False,-7.401224288912604
-0.12,7,conviction_curve,3,0.2857322962294029,1.357375609724544,-0.189152483871463,1.51059235586655,5.687979100416048,83,False,-7.401224288912604
-0.08,10,conviction_curve,3,0.27921734375650087,1.3844035775561139,-0.17838167590611576,1.5652804153687627,5.491593023861793,83,False,-8.080070285134909
-0.1,10,conviction_curve,3,0.27921734375650087,1.3844035775561139,-0.17838167590611576,1.5652804153687627,5.491593023861793,83,False,-8.080070285134909
-0.12,10,conviction_curve,3,0.27921734375650087,1.3844035775561139,-0.17838167590611576,1.5652804153687627,5.491593023861793,83,False,-8.080070285134909
-0.08,5,winner_take_all,3,0.27436207544656277,1.207934931098502,-0.21060729566418157,1.3027187618611262,5.3490353321279205,83,False,-8.822844065443778
-0.1,5,winner_take_all,3,0.27436207544656277,1.207934931098502,-0.21060729566418157,1.3027187618611262,5.3490353321279205,83,False,-8.822844065443778
-0.12,5,winner_take_all,3,0.27436207544656277,1.207934931098502,-0.21060729566418157,1.3027187618611262,5.3490353321279205,83,False,-8.822844065443778
-0.08,4,winner_take_all,3,0.2712471489016617,1.1674751591316492,-0.21449294401712093,1.2645970716874053,5.259253573921481,83,False,-9.209831405702689
-0.1,4,winner_take_all,3,0.2712471489016617,1.1674751591316492,-0.21449294401712093,1.2645970716874053,5.259253573921481,83,False,-9.209831405702689
-0.12,4,winner_take_all,3,0.2712471489016617,1.1674751591316492,-0.21449294401712093,1.2645970716874053,5.259253573921481,83,False,-9.209831405702689
-0.08,7,winner_take_all,3,0.2680294314052796,1.2183117408237147,-0.20978472286428884,1.2776403722146614,5.167865777062253,83,False,-9.508235527459822
-0.1,7,winner_take_all,3,0.2680294314052796,1.2183117408237147,-0.20978472286428884,1.2776403722146614,5.167865777062253,83,False,-9.508235527459822
-0.12,7,winner_take_all,3,0.2680294314052796,1.2183117408237147,-0.20978472286428884,1.2776403722146614,5.167865777062253,83,False,-9.508235527459822
-0.08,1,conviction_curve,2,0.2559841451787199,1.135016576410047,-0.2149870634022243,1.1906955754811779,4.837716567592824,83,False,-10.921714517332987
-0.1,1,conviction_curve,2,0.2559841451787199,1.135016576410047,-0.2149870634022243,1.1906955754811779,4.837716567592824,83,False,-10.921714517332987
-0.12,1,conviction_curve,2,0.2559841451787199,1.135016576410047,-0.2149870634022243,1.1906955754811779,4.837716567592824,83,False,-10.921714517332987
-0.08,1,winner_take_all,2,0.2559841451787199,1.135016576410047,-0.2149870634022243,1.1906955754811779,4.837716567592824,83,False,-10.921714517332987
-0.1,1,winner_take_all,2,0.2559841451787199,1.135016576410047,-0.2149870634022243,1.1906955754811779,4.837716567592824,83,False,-10.921714517332987
-0.12,1,winner_take_all,2,0.2559841451787199,1.135016576410047,-0.2149870634022243,1.1906955754811779,4.837716567592824,83,False,-10.921714517332987
-0.08,1,score_power,2,0.2559841451787199,1.135016576410047,-0.2149870634022243,1.1906955754811779,4.837716567592824,83,False,-10.921714517332987
-0.1,1,score_power,2,0.2559841451787199,1.135016576410047,-0.2149870634022243,1.1906955754811779,4.837716567592824,83,False,-10.921714517332987
-0.12,1,score_power,2,0.2559841451787199,1.135016576410047,-0.2149870634022243,1.1906955754811779,4.837716567592824,83,False,-10.921714517332987
-0.08,10,winner_take_all,3,0.25353087646410377,1.221149156716634,-0.19442128376473333,1.3040284044770438,4.772735104408656,83,False,-11.084875715996688
-0.1,10,winner_take_all,3,0.25353087646410377,1.221149156716634,-0.19442128376473333,1.3040284044770438,4.772735104408656,83,False,-11.084875715996688
-0.12,10,winner_take_all,3,0.25353087646410377,1.221149156716634,-0.19442128376473333,1.3040284044770438,4.772735104408656,83,False,-11.084875715996688
-0.08,1,conviction_curve,1,0.14693706016062213,0.9419068340079434,-0.1874398418760339,0.78391583502189,2.5811632311782797,83,False,-23.082456390199656
-0.1,1,conviction_curve,1,0.14693706016062213,0.9419068340079434,-0.1874398418760339,0.78391583502189,2.5811632311782797,83,False,-23.082456390199656
-0.12,1,conviction_curve,1,0.14693706016062213,0.9419068340079434,-0.1874398418760339,0.78391583502189,2.5811632311782797,83,False,-23.082456390199656
-0.08,1,winner_take_all,1,0.14693706016062213,0.9419068340079434,-0.1874398418760339,0.78391583502189,2.5811632311782797,83,False,-23.082456390199656
-0.1,1,winner_take_all,1,0.14693706016062213,0.9419068340079434,-0.1874398418760339,0.78391583502189,2.5811632311782797,83,False,-23.082456390199656
-0.12,1,winner_take_all,1,0.14693706016062213,0.9419068340079434,-0.1874398418760339,0.78391583502189,2.5811632311782797,83,False,-23.082456390199656
-0.08,1,score_power,1,0.14693706016062213,0.9419068340079434,-0.1874398418760339,0.78391583502189,2.5811632311782797,83,False,-23.082456390199656
-0.1,1,score_power,1,0.14693706016062213,0.9419068340079434,-0.1874398418760339,0.78391583502189,2.5811632311782797,83,False,-23.082456390199656
-0.12,1,score_power,1,0.14693706016062213,0.9419068340079434,-0.1874398418760339,0.78391583502189,2.5811632311782797,83,False,-23.082456390199656
-0.08,1,conviction_curve,3,0.190053602156538,0.7199886100444896,-0.3238808329853876,0.5868010169194314,3.3317196665320514,83,False,-29.086079284260485
-0.1,1,conviction_curve,3,0.190053602156538,0.7199886100444896,-0.3238808329853876,0.5868010169194314,3.3317196665320514,83,False,-29.086079284260485
-0.12,1,conviction_curve,3,0.190053602156538,0.7199886100444896,-0.3238808329853876,0.5868010169194314,3.3317196665320514,83,False,-29.086079284260485
-0.08,1,winner_take_all,3,0.190053602156538,0.7199886100444896,-0.3238808329853876,0.5868010169194314,3.3317196665320514,83,False,-29.086079284260485
-0.1,1,winner_take_all,3,0.190053602156538,0.7199886100444896,-0.3238808329853876,0.5868010169194314,3.3317196665320514,83,False,-29.086079284260485
-0.12,1,winner_take_all,3,0.190053602156538,0.7199886100444896,-0.3238808329853876,0.5868010169194314,3.3317196665320514,83,False,-29.086079284260485
-0.08,1,score_power,3,0.190053602156538,0.7199886100444896,-0.3238808329853876,0.5868010169194314,3.3317196665320514,83,False,-29.086079284260485
-0.1,1,score_power,3,0.190053602156538,0.7199886100444896,-0.3238808329853876,0.5868010169194314,3.3317196665320514,83,False,-29.086079284260485
-0.12,1,score_power,3,0.190053602156538,0.7199886100444896,-0.3238808329853876,0.5868010169194314,3.3317196665320514,83,False,-29.086079284260485
