signal_date,effective_next_trading_day,portfolio,crisis_state,prior_cash_weight,target_cash_weight,policy_cash_floor,equity_drawdown,equity_drawdown_cash_floor,base_cash_floor,turnover_from_cash_action,estimated_cost_usd,cash_action
2019-07-23,2019-07-24,main,WATCH,0.0732634936905557,0.15,0.15,-0.005632746902136998,0.0,0.0714860866025244,0.0767365063094443,19.615504623764522,RAISE_CASH
2019-07-25,2019-07-26,main,GREEN,0.15,0.0706097423932331,0.03,0.0,0.0,0.0706097423932331,0.07939025760676689,20.52045755692982,RELEASE_CASH
2019-08-02,2019-08-05,main,WATCH,0.0706097423932331,0.15,0.15,-0.031868904352669536,0.0,0.0889036009346174,0.07939025760676689,20.00975219687618,RAISE_CASH
2019-09-03,2019-09-04,main,GREEN,0.15,0.2458103295340618,0.03,-0.011312220890743685,0.0,0.2458103295340618,0.0958103295340618,24.6610650918033,RAISE_CASH
2019-10-01,2019-10-02,main,WATCH,0.2458103295340618,0.15,0.15,-0.054461478354247084,0.0,0.1374015547700681,0.0958103295340618,23.810402916180106,RELEASE_CASH
2019-12-02,2019-12-03,main,GREEN,0.15,0.04999999999999999,0.03,-0.047217675414238935,0.0,0.0308660509857277,0.1,25.36596752810859,RELEASE_CASH
2020-02-03,2020-02-04,main,WATCH,0.04999999999999999,0.0899934461719836,0.03,-0.02616764747744116,0.0,0.0899934461719836,0.03999344617198361,11.352450872729278,RAISE_CASH
2020-02-04,2020-02-05,main,WATCH,0.0899934461719836,0.15,0.15,0.0,0.0,0.0871296022348203,0.060006553828016396,17.59143289116563,RAISE_CASH
2020-02-06,2020-02-07,main,GREEN,0.15,0.0891851041975722,0.03,-0.021607729061716152,0.0,0.0891851041975722,0.0608148958024278,17.443173883284846,RELEASE_CASH
2020-02-25,2020-02-26,main,WATCH,0.0891851041975722,0.35,0.03,-0.10016962703377374,0.35,0.0912622505238014,0.2608148958024278,73.10918588346793,RAISE_CASH
2020-03-02,2020-03-03,main,DEFENSE_REVIEW,0.35,0.4379813697586879,0.35,-0.0973123681595206,0.0,0.4379813697586879,0.08798136975868792,24.740422913185693,RAISE_CASH
2020-03-09,2020-03-10,main,DEFENSE_REVIEW,0.4379813697586879,0.55,0.35,-0.16545024051167945,0.55,0.4732295726343059,0.11201863024131214,29.12201372458979,RAISE_CASH
2020-03-10,2020-03-11,main,DEFENSE_REVIEW,0.55,0.4591409932704822,0.35,-0.14381425168907536,0.35,0.4591409932704822,0.09085900672951785,24.233429933600547,RELEASE_CASH
2020-03-11,2020-03-12,main,CRISIS_DEFENSE,0.4591409932704822,0.55,0.35,-0.17031032680881608,0.55,0.4736960018282738,0.09085900672951785,23.483486616748607,RAISE_CASH
2020-03-12,2020-03-13,main,CRISIS_DEFENSE,0.55,0.75,0.55,-0.2125858457885289,0.75,0.5035789365223212,0.19999999999999996,49.058257782027574,RAISE_CASH
2020-03-25,2020-03-26,main,CRISIS_DEFENSE,0.75,0.65,0.55,-0.19972087979395592,0.55,0.4917901432564657,0.09999999999999998,24.929891827991213,RELEASE_CASH
2020-03-26,2020-03-27,main,CRISIS_DEFENSE,0.65,0.55,0.55,-0.18445230030777315,0.55,0.4783609400981139,0.09999999999999998,25.40553092108616,RELEASE_CASH
2020-04-01,2020-04-02,main,CRISIS_DEFENSE,0.55,0.7853148817024721,0.55,-0.21343843448703725,0.75,0.7853148817024721,0.23531488170247206,57.658192380199296,RAISE_CASH
2020-04-14,2020-04-15,main,DEFENSE_REVIEW,0.7853148817024721,0.7529966706587494,0.35,-0.18173088338253485,0.55,0.7529966706587494,0.03231821104372268,8.238011253837701,RELEASE_CASH
2020-05-01,2020-05-04,main,DEFENSE_REVIEW,0.7529966706587494,0.6529966706587494,0.35,-0.17002069703070333,0.55,0.3218309614388543,0.09999999999999998,25.855096953134083,RELEASE_CASH
2020-05-04,2020-05-05,main,DEFENSE_REVIEW,0.6529966706587494,0.5529966706587495,0.35,-0.16017101333812545,0.55,0.3143839475592008,0.09999999999999998,26.161929335481727,RELEASE_CASH
