ticker,target_weight,Name,sector,portfolio_sleeve_label
VRT,0.3079229774216048,VERTIV HOLDINGS CLASS A,Industrials,future_winner
GLW,0.2688244807821819,CORNING INC,Information Technology,future_winner
WDC,0.2322718076005712,WESTERN DIGITAL CORP,Information Technology,future_winner
MU,0.190980734195642,MICRON TECHNOLOGY INC,Information Technology,future_winner
