as_of_date,ticker,shares,price,market_value_usd,weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd
2026-05-14,AMD,29.0,449.5799865722656,13037.819610595703,0.03963165093090743,449.5799865722656,0.0,805.3398665046692
2026-05-14,CBOE,57.0,364.8699951171875,20797.589721679688,0.06321937568333771,364.8699951171875,0.0,140.59798248291068
2026-05-14,FIX,10.0,2043.239990234375,20432.39990234375,0.062109291645077135,2043.239990234375,0.0,0.0
2026-05-14,FTI,289.0,72.94000244140625,21079.660705566406,0.06407679963189818,69.38573051901425,1027.184585571289,0.0
2026-05-14,GOOG,132.0,397.239990234375,52435.6787109375,0.15939110810432047,397.239990234375,0.0,-419.44125705719125
2026-05-14,HPE,393.0,33.53499984741211,13179.254940032959,0.04006157830933195,33.53499984741211,0.0,0.0
2026-05-14,LRCX,73.0,300.489990234375,21935.769287109375,0.06667915167204233,124.12329072952271,12874.769063854217,13742.628712792395
2026-05-14,MLI,94.0,140.1300048828125,13172.220458984375,0.04004019527860103,140.1300048828125,0.0,1453.6402065277093
2026-05-14,MRVL,119.0,184.6132049560547,21968.971389770508,0.06678007760767722,184.6132049560547,0.0,0.0
2026-05-14,NXPI,44.0,293.8612060546875,12929.89306640625,0.03930358172507033,293.8612060546875,0.0,0.0
2026-05-14,ON,110.0,118.91999816894531,13081.199798583984,0.039763515653615474,118.91999816894531,0.0,-294.3671213054668
2026-05-14,PR,650.0,20.270000457763672,13175.500297546387,0.04005016515246657,19.15477236527663,724.8982601165753,397.8839923715602
2026-05-14,PWR,27.0,775.489990234375,20938.229736328125,0.06364688550736801,775.489990234375,0.0,576.7217317771908
2026-05-14,STM,203.0,64.78820037841797,13152.004676818848,0.039978744449704125,64.78820037841797,0.0,-1046.8520182514187
2026-05-14,TKR,112.0,117.0,13104.0,0.03983282245879167,117.0,0.0,0.0
2026-05-14,UMC,1214.0,17.299999237060547,21002.199073791504,0.06384133600049877,17.299999237060547,0.0,0.0
2026-05-14,VRT,59.0,373.9800109863281,22064.82064819336,0.06707143494082468,304.9936161364539,4070.197296142578,3375.497213363648
