as_of_date,snapshot_semantics,portfolio_kind,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd,first_entry_date,latest_entry_date,holding_days,open_lot_count,open_lot_quantity,avg_entry_price,entry_reasons,entry_sleeves,target_portfolio_weight,target_combined_weight,delta_portfolio_weight,preview_action,review_action,review_reason,review_quantity_delta,review_trade_value_delta_usd,review_order_count,review_order_status,monster_recommendation,monster_stage,monster_priority_score,monster_reason,entry_monster_early_score_max,entry_stale_mega_leader_score_max,entry_risk_entry_block_score_max,account_source,approval_status,risk_state,combined_current_cash_weight,combined_target_cash_weight,combined_cash_gap_weight,macro_recommended_cash_floor,macro_cash_raise_gate,macro_cash_raise_confirmation_count,cash_policy_flag
2026-06-12,current_broker_ledger_mark_to_market,concentrated,equity,SNDK,272.0,1980.0999755859373,538587.193359375,0.3996988278266689,1120.185884363511,233896.6328125,7119.895704345703,,,,0,0.0,0.0,,,0.285,0.2231713818874114,-0.1146988278266689,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-78.0,-154447.79809570312,1,ready,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,blocked_by_safety_audit,green,0.10114154992460425,0.12106243196888772,0.019920882044283467,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,concentrated,equity,BE,1113.0,260.2200012207031,289624.8613586426,0.2149377464258933,290.5199890136719,-33723.88641357422,0.0,,,,0,0.0,0.0,,,0.285,0.1782051141691652,0.07006225357410667,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,362.0,94199.64044189452,1,ready,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,blocked_by_safety_audit,green,0.10114154992460425,0.12106243196888772,0.019920882044283467,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,concentrated,equity,WDC,436.0,562.9249877929688,245435.2946777344,0.1821435800916373,393.6287162473581,73813.17439388623,129371.62456447251,,,,0,0.0,0.0,,,0.1657205303991813,0.14491327963524767,-0.016423049692456004,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-39.0,-21954.07452392578,1,ready,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,blocked_by_safety_audit,green,0.10114154992460425,0.12106243196888772,0.019920882044283467,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,concentrated,equity,CIEN,257.0,445.9800109863281,114616.86282348631,0.085059998240896,439.7343262405113,1605.1409796749358,94367.56933936728,,,,0,0.0,0.0,,,0.1215389593856582,0.11076954889240447,0.036478961144762206,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,110.0,49057.801208496094,1,ready,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,blocked_by_safety_audit,green,0.10114154992460425,0.12106243196888772,0.019920882044283467,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,concentrated,equity,LITE,76.0,921.5599975585938,70038.55981445312,0.0519773410984646,539.0750774738422,29068.853926441123,307142.7792849999,,,,0,0.0,0.0,,,0.0642405102151603,0.06381799551527424,0.012263169116695706,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,17.0,15666.519958496094,1,ready,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,blocked_by_safety_audit,green,0.10114154992460425,0.12106243196888772,0.019920882044283467,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,concentrated,cash,CASH,0.0,1.0,89179.77198051225,0.0661825063164396,1.0,0.0,0.0,,,,0,0.0,0.0,,,0.0,0.12106243196888772,,RESERVE_CASH,RESERVE_CASH,Combined cash is below target under macro gate `none`.,0.0,0.0,0,,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,blocked_by_safety_audit,green,0.10114154992460425,0.12106243196888772,0.019920882044283467,0.03,none,0.0,below_combined_cash_target
2026-06-12,current_broker_ledger_mark_to_market,main,equity,SNDK,66.0,1980.0999755859373,130686.59838867188,0.1618369234050219,773.96728515625,79604.75756835938,1797.9534606933594,,,,0,0.0,0.0,,,0.12,0.2231713818874114,-0.0418369234050219,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-17.0,-33661.69958496094,1,ready,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,blocked_by_safety_audit,green,0.10114154992460425,0.12106243196888772,0.019920882044283467,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,main,equity,STM,1248.0,77.30000305175781,96470.40380859376,0.1194649913956,55.75,26894.40380859375,222.22428508758583,,,,0,0.0,0.0,,,0.1062264401768636,0.03980505456457596,-0.013238551218736405,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-138.0,-10667.400421142578,1,ready,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,blocked_by_safety_audit,green,0.10114154992460425,0.12106243196888772,0.019920882044283467,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,main,equity,MRVL,337.0,279.70001220703125,94258.90411376952,0.1167263608769827,164.9499969482422,38670.75514221192,-1692.660255022049,,,,0,0.0,0.0,,,0.0850567488490959,0.031872371166600647,-0.03166961202788679,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-91.0,-25452.701110839844,1,ready,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,blocked_by_safety_audit,green,0.10114154992460425,0.12106243196888772,0.019920882044283467,0.03,none,0.0,
2026-06-12,current_broker_ledger_mark_to_market,main,equity,WDC,167.0,562.9249877929688,94008.47296142578,0.1164162372092173,338.117215656259,37542.897946830526,33761.65770456717,,,,0,0.0,0.0,,,0.1101929045059861,0.14491327963524767,-0.0062233327032312075,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-8.0,-4503.39990234375,1,ready,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,blocked_by_safety_audit,green,0.10114154992460425,0.12106243196888772,0.019920882044283467,0.03,none,0.0,
