as_of_date,account_source,approval_status,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,target_weight,target_value_usd,delta_weight,delta_value_usd,suggested_action,suggested_quantity_delta,preview_trade_value_delta_usd,preview_order_count,preview_order_status,monster_recommendation,monster_stage,monster_priority_score,monster_reason,portfolio_sources,source_current,source_target,risk_state,block_reason
2026-06-12,simulated_broker_replay,blocked_by_safety_audit,cash,CASH,0.0,1.0,218175.52220080193,0.10129414349822013,0.12090955212692356,260424.77643162213,0.019615408628703423,42249.254230820196,RESERVE_CASH,0.0,0.0,0,,,,0.0,,,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-12,simulated_broker_replay,blocked_by_safety_audit,equity,SNDK,338.0,1980.0999755859375,669273.7917480469,0.3107292459624757,0.2235223561774708,481440.53642578295,-0.0872068897850049,-187833.25532226393,SELL,-94.0,-186129.39770507812,2,ready,,,0.0,,"concentrated,main",account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-12,simulated_broker_replay,blocked_by_safety_audit,equity,BE,1117.0,260.2200012207031,290665.7413635254,0.13494977355248544,0.17881134248835867,385138.3374746595,0.04386156893587323,94472.5961111341,BUY,363.0,94459.86044311523,1,ready,,,0.0,,concentrated,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-12,simulated_broker_replay,blocked_by_safety_audit,equity,WDC,600.0,562.9299926757812,337757.99560546875,0.15681368161476458,0.14443402031884306,311093.67944039655,-0.012379661295921524,-26664.316165072203,SELL,-46.0,-25894.779663085938,2,ready,,,0.0,,"concentrated,main",account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-12,simulated_broker_replay,blocked_by_safety_audit,equity,CIEN,370.0,445.9800109863281,165012.6040649414,0.07661175839783424,0.1106866166492543,238405.79083938219,0.034074858251420065,73393.18677444078,BUY,164.0,73140.72180175781,2,ready,,,0.0,,"concentrated,main",account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-12,simulated_broker_replay,blocked_by_safety_audit,equity,LITE,120.0,921.5599975585938,110587.19970703125,0.051343228439167124,0.06433852347446681,138577.51763227058,0.012995295035299684,27990.31792523933,BUY,30.0,27646.799926757812,2,ready,,,0.0,,"concentrated,main",account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-12,simulated_broker_replay,blocked_by_safety_audit,equity,STM,1241.0,77.30000305175781,95929.30378723145,0.044537886585484514,0.039562420219157374,85212.7417513915,-0.00497546636632714,-10716.562035839946,SELL,-138.0,-10667.400421142578,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-12,simulated_broker_replay,blocked_by_safety_audit,equity,MRVL,334.0,279.70001220703125,93419.80407714844,0.04337278052235826,0.03153438904650093,67921.31864587491,-0.01183839147585733,-25498.485431273526,SELL,-91.0,-25452.701110839844,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-12,simulated_broker_replay,blocked_by_safety_audit,equity,ON,357.0,116.79000091552734,41694.03032684326,0.01935763026183732,0.021074569957272065,45392.113964278265,0.0017169396954347452,3698.0836374350038,BUY,31.0,3620.490028381348,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
2026-06-12,simulated_broker_replay,blocked_by_safety_audit,equity,PWR,46.0,707.739990234375,32556.03955078125,0.015115060153060769,0.01961552389659776,42249.50250413761,0.004500463743536992,9693.462953356357,BUY,13.0,9200.619873046877,1,ready,,,0.0,,main,account_ledger_preview/*/positions_current.csv,account_ledger_preview/*/target_weights.csv,green,Live trading safety audit did not pass.
