rebalance_date,net_return,drawdown,regime_state
2021-12-31,-0.1452637995689561,-0.14526379956895608,
2026-02-27,-0.14068933830130065,-0.25725520707302363,
2022-05-31,-0.12387436433216376,-0.312670390960173,
2023-04-28,-0.10446137831674498,-0.23577875287596473,
2025-02-28,-0.08881510476150943,-0.08881510476150956,
2022-11-30,-0.08406520166320598,-0.27718046498183746,
2022-03-31,-0.06843846461197833,-0.21715757268122193,
2025-03-31,-0.06117555641534441,-0.1445573477249814,
2024-06-28,-0.0574854448502055,-0.05748544485020546,
2025-06-30,-0.055146463283477186,-0.17561144017039199,
