rebalance_date,ticker,Name,sector,weight,raw_score,concentrated_score,portfolio_sleeve_label,concentrated_selection_source,period_forward_return,raw_period_forward_return,risk_adjusted_forward_return,weighted_forward_return,raw_weighted_forward_return,position_risk_action,position_risk_reason,position_risk_hard_stop,position_risk_enabled,target_n,weighting_mode,rebalance_action,active_rebalance_interval_months,next_scheduled_rebalance_date,portfolio_monster_early_score,portfolio_risk_entry_block_score,portfolio_defensive_rotation_action,target_stock_names,portfolio_mode
2019-04-30,NOW,SERVICENOW INC,Information Technology,0.5,5.690673533143507,0.5728477186326488,future_winner,monster_extreme_early,-0.04085514798744905,-0.04085514798744905,-0.04085514798744905,-0.020427573993724524,-0.020427573993724524,hold,hold,-0.08,True,1,conviction_curve,initial_rebalance,1,2019-05-31,0.6210305830813218,0.10833333333333334,promote_monster_early,1,concentrated_alpha
2019-05-31,MA,MASTERCARD INC CLASS A,Financials,0.5,5.57305179714444,0.7630145307853302,early_scout,preferred_final_label,0.07223935609353194,0.07223935609353194,0.07223935609353194,0.03611967804676597,0.03611967804676597,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2019-06-28,0.5654869834447285,0.13333333333333333,neutral,1,concentrated_alpha
2019-06-28,MA,MASTERCARD INC CLASS A,Financials,0.5,5.616641304708197,0.7686798484871455,early_scout,preferred_final_label,0.015825234306343194,0.015825234306343194,0.015825234306343194,0.007912617153171597,0.007912617153171597,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2019-07-31,0.5718069665345639,0.13333333333333333,neutral,1,concentrated_alpha
2019-07-31,V,VISA INC CLASS A,Financials,0.5,5.880489886659214,0.7629795414498466,early_scout,preferred_final_label,0.008876219519348805,0.008876219519348805,0.008876219519348805,0.004438109759674402,0.004438109759674402,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2019-08-30,0.5688076508815141,0.13333333333333333,neutral,1,concentrated_alpha
2019-08-30,V,VISA INC CLASS A,Financials,0.5,5.676874275638687,0.7503045828005233,early_scout,preferred_final_label,-0.04154628062058863,-0.04154628062058863,-0.04154628062058863,-0.020773140310294314,-0.020773140310294314,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2019-09-30,0.5505068313331081,0.13333333333333333,neutral,1,concentrated_alpha
2019-09-30,AEP,AMERICAN ELECTRIC POWER INC,Utilities,0.5,4.162748920220136,0.7258886789237274,early_scout,preferred_final_label,0.01478488711027448,0.01478488711027448,0.01478488711027448,0.00739244355513724,0.00739244355513724,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2019-10-31,0.574275683365387,0.13333333333333333,neutral,1,concentrated_alpha
2019-10-31,BKNG,BOOKING HOLDINGS INC,Consumer Discretionary,0.5,5.037248495840238,0.7355378151676941,early_scout,preferred_final_label,-0.061973084927520516,-0.061973084927520516,-0.061973084927520516,-0.030986542463760258,-0.030986542463760258,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2019-11-29,0.5103503543639589,0.0,neutral,1,concentrated_alpha
2019-11-29,MA,MASTERCARD INC CLASS A,Financials,0.5,6.288997973865365,0.7645233974978789,early_scout,preferred_final_label,0.03396513926336309,0.03396513926336309,0.03396513926336309,0.016982569631681543,0.016982569631681543,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2019-12-31,0.5301748659698133,0.146875,neutral,1,concentrated_alpha
2019-12-31,LRCX,LAM RESEARCH CORP,Information Technology,0.5,2.6380691320950067,0.658532692032324,early_scout,monster_extreme_early,0.01426730067426396,0.01426730067426396,0.01426730067426396,0.00713365033713198,0.00713365033713198,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2020-01-31,0.6495866890305105,0.2416666666666667,promote_monster_early,1,concentrated_alpha
2020-01-31,MA,MASTERCARD INC CLASS A,Financials,0.5,6.257674883964226,0.7666270551668471,early_scout,preferred_final_label,-0.06245279204385601,-0.06245279204385601,-0.06245279204385601,-0.031226396021928005,-0.031226396021928005,hold,hold,-0.08,True,1,conviction_curve,rebalance,1,2020-02-28,0.521637054722834,0.13333333333333333,neutral,1,concentrated_alpha
