date,signal_date,ticker,decision,reason,current_weight,target_weight,unrealized_return,held_days
2019-06-03,2019-05-31,ELS,buy,staged_new_entry,0.0,0.5,0.0,0
2019-06-03,2019-05-31,PEG,buy,staged_new_entry,0.0,0.5,0.0,0
2019-07-01,2019-06-28,ELS,hold,defer_target_exit_min_holding,0.43276477853122414,0.0,0.022664478216806394,28
2019-07-01,2019-06-28,PEG,hold,defer_target_exit_min_holding,0.4194376189704666,0.0,-0.008284406604793348,28
2019-07-01,2019-06-28,VEEV,buy,staged_new_entry,0.0,0.5,0.0,0
2019-07-01,2019-06-28,WRB,buy,staged_new_entry,0.0,0.5,0.0,0
2019-08-01,2019-07-31,ELS,hold,defer_target_exit_min_holding,0.4430028337268751,0.0,0.05170896432430716,59
2019-08-01,2019-07-31,PEG,hold,defer_target_exit_min_holding,0.40864118608401845,0.0,-0.029334248249268002,59
2019-08-01,2019-07-31,VEEV,hold,defer_target_exit_min_holding,0.1474420942111877,0.0,0.010827700857916067,31
2019-08-01,2019-07-31,TER,buy,staged_new_entry,0.0,0.5,0.0,0
2019-09-03,2019-08-30,ELS,sell,target_exit_policy,0.45579486056885704,0.0,0.1512302358533777,92
2019-09-03,2019-08-30,PEG,sell,target_exit_policy,0.41096400315704923,0.0,0.03856825954452314,92
2019-09-03,2019-08-30,VEEV,sell,target_exit_policy,0.13235401220060364,0.0,-0.034624112190882794,64
2019-09-03,2019-08-30,WRB,hold,defer_tiny_stale_position,0.0007697392240944319,0.0,0.07512812264858981,64
2019-09-03,2019-08-30,AEP,buy,staged_new_entry,0.0,0.5,0.0,0
2019-09-03,2019-08-30,BKNG,buy,staged_new_entry,0.0,0.5,0.0,0
2019-10-01,2019-09-30,WRB,hold,defer_tiny_stale_position,0.0007636139756673566,0.0,0.07224902644214914,92
2019-11-01,2019-10-31,AEP,hold,defer_target_exit_min_holding,0.4942784080409006,0.0,0.007684194801818478,59
2019-11-01,2019-10-31,WRB,hold,defer_tiny_stale_position,0.0007349317511799253,0.0,0.04751972233408397,123
2019-11-01,2019-10-31,BKNG,hold,skip_sell_inside_band,0.504945332807854,0.5,0.043801446593891624,59
2019-11-01,2019-10-31,LRCX,buy,staged_new_entry,0.0,0.5,0.0,0
2019-12-02,2019-11-29,AEP,sell,target_exit_policy,0.5060873166553822,0.0,-0.020185896221081467,90
2019-12-02,2019-11-29,BKNG,sell,target_exit_policy,0.4930981253418488,0.0,-0.032006794235845626,90
2019-12-02,2019-11-29,WRB,hold,defer_tiny_stale_position,0.0007710396289130642,0.0,0.04365587795676751,154
2019-12-02,2019-11-29,CPRT,buy,staged_new_entry,0.0,0.5,0.0,0
2019-12-02,2019-11-29,PANW,buy,staged_new_entry,0.0,0.5,0.0,0
2020-01-02,2019-12-31,CPRT,hold,defer_target_exit_min_holding,0.43316222502950485,0.0,0.06275584731600303,31
