rebalance_date,ticker,weight,stage,monster_onset_score,cum_return,peak_return,months_held,bad_months,period_forward_return,risk_adjusted_forward_return,weighted_forward_return,risk_exit_proxy,risk_exit_reason,hard_stop_proxy,sector,industry_group,theme_horizon_primary,theme_holding_profile_primary,theme_event_risk_sensitivity_max,theme_structural_growth_max,technical_leadership_signal,leadership_signal,growth_signal,rs_acceleration_score,revenue_growth_final,revision_score,portfolio_monster_early_score,portfolio_risk_entry_block_score,portfolio_defensive_rotation_action,distribution_risk_score,explosion_exit_score,stage2_overext_penalty
2019-04-30,NOW,0.05,scout,1.3937867631100012,-0.05070289316354881,0.0,1,0,-0.0507028931635488,-0.0507028931635488,-0.00253514465817744,False,none,,Information Technology,Software - Application,structural_growth,long_duration,0.35,1.0,0.99,1.883217106049316,0.7857785432953626,0.6736232130822675,nan,0.0,0.6196661200810774,0.1083333333333333,promote_monster_early,0.3672267736497565,0.0,0.0
2019-04-30,ALGN,0.05,scout,1.3772401112756953,-0.14566809155836113,0.0,1,0,-0.1456680915583611,-0.1456680915583611,-0.007283404577918056,False,none,,Health Care,Medical Devices,unknown,neutral,0.35,0.35,1.0,1.0,1.0,2.3490660747603007,nan,1.0,0.3731305627997054,0.0135416666666666,neutral,0.5299017883206816,0.0,0.0
2019-04-30,CDNS,0.05,scout,1.354793679000251,-0.08836203801740516,0.0,1,0,-0.0883620380174052,-0.0883620380174052,-0.00441810190087026,False,none,,Information Technology,Software - Application,unknown,neutral,0.35,0.35,1.0,1.883217106049316,1.0,0.611148663571897,nan,1.0,0.5899529516142084,0.1083333333333333,promote_monster_early,0.4061825144742517,0.0,0.0
2019-05-31,NOW,0.12,confirm,0.9170761070524543,0.026508967814092177,0.026508967814092177,2,0,0.0813358224960263,0.0813358224960263,0.009760298699523157,False,none,,Information Technology,Software - Application,structural_growth,long_duration,0.35,1.0,0.704576820339858,2.4679803656208703,0.3705520216508062,-0.9853886159181636,nan,0.0,0.5841263050412704,0.1333333333333333,promote_monster_early,0.5259785323702689,0.0,0.0
2019-05-31,ALGN,0.025,scout,0.48369602051398125,-0.17650568590437066,0.0,2,0,-0.0360955666542521,-0.0360955666542521,-0.0009023891663563025,False,none,,Health Care,Medical Devices,unknown,neutral,0.35,0.35,0.7325929237459932,0.7325929237459932,1.0,1.4651858474919863,nan,1.0,0.2996318742448338,0.0270833333333333,neutral,0.8662343182848671,0.0,0.0
2019-05-31,CDNS,0.05,scout,0.31653164934207384,0.05620978786748987,0.05620978786748987,2,1,0.1585846925137757,0.1585846925137757,0.007929234625688784,False,none,,Information Technology,Software - Application,unknown,neutral,0.35,0.35,0.6039229888627353,2.4679803656208703,1.0,-0.9981512470570224,nan,1.0,0.429983924674893,0.2552083333333333,neutral,0.5259785323702689,0.0,0.0
2019-05-31,SBAC,0.05,scout,0.9853089032600114,0.04003674710300986,0.04003674710300986,1,0,0.0400367471030098,0.0400367471030098,0.00200183735515049,False,none,,Real Estate,Equity REITs,unknown,neutral,0.35,0.35,1.0,1.0,1.0,0.3641141436945423,nan,1.0,0.5079399021915302,0.0,neutral,0.5259785323702689,0.0,0.0
2019-05-31,BR,0.05,scout,0.9642671936261531,0.04162127753446154,0.04162127753446154,1,0,0.0416212775344615,0.0416212775344615,0.002081063876723075,False,none,,Industrials,Software - Infrastructure,unknown,neutral,0.35,0.35,1.0,1.0,0.3206190704450933,1.823492146803203,nan,0.0,0.3769763708808378,0.0135416666666666,neutral,0.5259785323702689,0.0,0.0
2019-05-31,SHOP,0.05,scout,0.9384735551388381,0.11342424231255666,0.11342424231255666,1,0,0.1134242423125566,0.1134242423125566,0.00567121211562783,False,none,,Software,Software - Application,unknown,neutral,0.35,0.35,1.107192146248348,2.4679803656208703,0.4954938089512284,-0.8694274685433934,nan,0.0,0.5368048886023856,0.2416666666666667,neutral,0.5259785323702689,0.0,0.0
2019-06-28,NOW,0.12,confirm,0.8012636830528431,0.025489707329710676,0.026508967814092177,3,0,-0.0009929387042298,-0.0009929387042298,-0.000119152644507576,False,none,,Information Technology,Software - Application,structural_growth,long_duration,0.35,1.0,0.74,1.937126511733565,0.3037569088052536,-1.6591367950633764,nan,0.0,0.5685317166564503,0.2416666666666667,neutral,0.0516149525445256,0.0,0.0
2019-06-28,ALGN,0.025,scout,0.12426834544592602,-0.38965646952924793,0.0,3,1,-0.2588369828138545,-0.2588369828138545,-0.0064709245703463624,False,none,,Health Care,Medical Devices,unknown,neutral,0.35,0.35,0.2487600542466217,0.9414239574304932,1.0,0.4955603658048135,nan,1.0,0.2487600542466217,0.1458333333333333,neutral,0.8208819089262231,0.0,0.0
2019-06-28,CDNS,0.12,confirm,0.8187930439019371,0.10235354840303157,0.10235354840303157,3,0,0.0436880637403549,0.0436880637403549,0.005242567648842588,False,none,,Information Technology,Software - Application,unknown,neutral,0.35,0.35,0.94,1.937126511733565,1.0,-1.7259702596229038,nan,1.0,0.5582839850254765,0.2416666666666667,neutral,0.1758975842089262,0.0,0.0
2019-06-28,SBAC,0.05,scout,0.6822886767622931,0.1368715504955027,0.1368715504955027,2,0,0.0931070980542017,0.0931070980542017,0.004655354902710085,False,none,,Real Estate,Equity REITs,unknown,neutral,0.35,0.35,0.7611447638894479,0.7611447638894479,1.0,-0.3612726084995513,nan,1.0,0.4463483500472409,0.1333333333333333,neutral,0.0516149525445256,0.0,0.0
