rebalance_date,next_rebalance_date,regime_label,core_target,future_target,early_target,cash_target_used,cash_weight,cash_weight_start,cash_weight_end,stock_weight_start,stock_weight_end,rebalance_action,due_sleeves,active_rebalance_interval_months,target_n,drawdown_before_month,drawdown_after_month,equity_after_month
2019-06-28,2019-07-31,balanced,0.25,0.45,0.3,0.0,0.08164886258116485,0.0,0.08164886258116485,1.0,0.9183511374188352,initial_rebalance,"core_compounder,early_scout,future_winner",1,12,0.0,0.0,1.01175003672471
2019-07-31,2019-08-30,balanced,0.25,0.45,0.3,0.0,0.17780036211629952,0.0,0.17780036211629952,1.0000000000000002,0.8221996378837004,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,12,0.0,0.0,1.0150851416997126
2019-08-30,2019-09-30,balanced,0.25,0.45,0.3,0.0,0.1356205052683728,0.0,0.1356205052683728,1.0,0.8643794947316272,rebalance,"core_compounder,early_scout,future_winner",1,12,0.0,-0.013885235711726222,1.0009904452397411
2019-09-30,2019-10-31,balanced,0.25,0.45,0.3,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,12,-0.013885235711726222,-0.004898044399179738,1.0101132096067198
2019-10-31,2019-11-29,growth_reentry_alert,0.25,0.45,0.3,0.0,0.013257305358561762,0.0,0.013257305358561762,1.0,0.9867426946414382,rebalance,"core_compounder,early_scout,future_winner",1,14,-0.004898044399179738,-0.0032825478087963275,1.0117530761920845
2019-11-29,2019-12-31,balanced,0.25,0.45,0.3,0.0,0.0,0.0,0.0,1.0,1.0,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,14,-0.0032825478087963275,0.0,1.049686537491667
2019-12-31,2020-01-31,balanced,0.25,0.45,0.3,0.0,0.0,0.0,0.0,1.0000000000000002,1.0,rebalance,"core_compounder,early_scout,future_winner",1,12,0.0,0.0,1.164717738564073
2020-01-31,2020-02-28,balanced,0.25,0.45,0.3,0.0,0.25551793504289533,0.0,0.25551793504289533,1.0,0.7444820649571047,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,12,0.0,-0.03338731380022073,1.1258309419379509
2020-02-28,2020-03-31,risk_off_alert,0.18,0.36,0.18,0.28,0.9331660725764654,0.28,0.9331660725764654,0.72,0.06683392742353453,rebalance,"core_compounder,early_scout,future_winner",1,12,-0.03338731380022073,-0.09059301255583815,1.0592024498503305
2020-03-31,2020-04-30,systemic_alert,0.2,0.3,0.1,0.4,0.4175788942179973,0.4117361389872334,0.4175788942179973,0.5882638610127666,0.5824211057820028,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,12,-0.09059301255583815,-0.0034218153717925645,1.160732289502455
2020-04-30,2020-05-29,balanced,0.25,0.45,0.3,0.0,0.035646561151942945,0.039999999999999994,0.035646561151942945,0.96,0.964353438848057,rebalance,"core_compounder,early_scout,future_winner",1,12,-0.0034218153717925645,0.0,1.2994304024322942
2020-05-29,2020-06-30,balanced,0.25,0.45,0.3,0.0,0.0,0.0,0.0,0.9999999999999999,1.0,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,12,0.0,0.0,1.4380244785027876
2020-06-30,2020-07-31,balanced,0.25,0.45,0.3,0.0,0.0,0.0,0.0,1.0000000000000002,1.0,rebalance,"core_compounder,early_scout,future_winner",1,12,0.0,0.0,1.5853393733738341
2020-07-31,2020-08-31,balanced,0.25,0.45,0.3,0.0,0.050224701272564766,0.0,0.050224701272564766,1.0,0.9497752987274353,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,12,0.0,0.0,1.8017013927791297
2020-08-31,2020-09-30,balanced,0.25,0.45,0.3,0.0,0.14503601619218745,0.0,0.14503601619218745,1.0,0.8549639838078126,rebalance,"core_compounder,early_scout,future_winner",1,13,0.0,-0.024402874250668952,1.7577347002538855
2020-09-30,2020-10-30,balanced,0.25,0.45,0.3,0.0,0.028984146185696218,0.0,0.028984146185696218,1.0,0.9710158538143038,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,12,-0.024402874250668952,-0.01525460185666976,1.7742171553676767
2020-10-30,2020-11-30,risk_off_alert,0.18,0.36,0.18,0.28,0.28201071772495234,0.2631188496728939,0.28201071772495234,0.7368811503271061,0.7179892822750478,rebalance,"core_compounder,early_scout,future_winner",1,12,-0.01525460185666976,0.0,1.9022403914245989
2020-11-30,2020-12-31,growth_reentry_alert,0.25,0.45,0.3,0.0,0.0,0.0,0.0,1.0,1.0,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,14,0.0,0.0,2.003149685432243
2020-12-31,2021-01-29,balanced,0.25,0.45,0.3,0.0,0.08109787333808907,0.0,0.08109787333808907,1.0,0.9189021266619111,rebalance,"core_compounder,early_scout,future_winner",1,12,0.0,0.0,2.019909999333028
2021-01-29,2021-02-26,risk_off_alert,0.18,0.36,0.18,0.28,0.3947497208385284,0.2799999999999999,0.3947497208385284,0.7200000000000001,0.6052502791614716,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,12,0.0,0.0,2.1290015312904846
2021-02-26,2021-03-31,risk_off_alert,0.18,0.36,0.18,0.28,0.4936968817692625,0.28,0.4936968817692625,0.72,0.5063031182307375,rebalance,"core_compounder,early_scout,future_winner",1,12,0.0,-0.014683416049972128,2.0977405160355187
2021-03-31,2021-04-30,growth_reentry_alert,0.25,0.45,0.3,0.0,0.1446423835577658,0.0,0.1446423835577658,1.0,0.8553576164422342,"partial_rebalance:core_compounder,early_scout","core_compounder,early_scout",1,13,-0.014683416049972128,0.0,2.1924154382462318
2021-04-30,2021-05-28,balanced,0.25,0.45,0.3,0.0,0.1661442956771938,0.010665705720513494,0.1661442956771938,0.9893342942794866,0.8338557043228061,rebalance,"core_compounder,early_scout,future_winner",1,15,0.0,-0.0018243924946384866,2.1884156119755658
