ticker,Name,sector,portfolio_sleeve_label,portfolio_candidate_gate_label,governance_catalyst_score,governance_catalyst_label,event_regime_label,live_event_alert_label,portfolio_monster_early_score,rs_acceleration_score,market_cap_live,ownership_flow_pillar_score,insider_cluster_boost_score,event_revision_pillar_score,selection_flow_confirmation_score,event_reaction_score,live_event_growth_reentry_score,live_event_defensive_score,live_event_risk_score,focus_live_event_growth_score,focus_event_stress_penalty
ELV,ELEVANCE HEALTH INC,Health Care,unassigned,rejected,0.7074586043382005,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,1.4107884667020358,81394631117.61841,0.0666666666666666,0.0,1.527744621924919,0.2,2.017746769042839,0.7930302672809909,0.1179384947061152,0.0,0.1015992669011395,0.0002214485252326
UMC,United Microelectronics,Semiconductors,early_scout,adr_global_alpha_fallback,0.700578158839437,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,0.6899159682898115,38070534144.0,0.0666666666666666,0.0,0.7683137850434028,0.0,2.9840825006843823,0.7930302672809909,0.1179384947061152,0.0,0.3035281346207336,0.0
NEM,NEWMONT,Materials,future_winner,rejected,0.6977352795912113,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,-3.0,121615608920.1325,0.0666666666666666,0.0,1.82897729241618,0.2,1.5509119625325083,0.7930302672809909,0.1179384947061152,0.0,0.2719014392727173,0.0
MLI,MUELLER INDUSTRIES INC,Industrials,future_winner,future_relaxed,0.6724616713171289,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,-0.5555477535813487,15432892972.040268,0.0666666666666666,0.0,1.978208581326908,0.2,1.183446188824322,0.7930302672809909,0.1179384947061152,0.0,0.2937702625438457,0.0
YMM,Full Truck Alliance,Industrials,early_scout,early_relaxed,0.6627524511734257,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,0.6047975372741424,9491489792.0,0.0666666666666666,0.0,2.119547873752337,0.2,0.9369982930274876,0.7930302672809909,0.1179384947061152,0.0,0.0488506055986391,0.0040395770370557
BE,Bloom Energy,Industrials,future_winner,future_relaxed,0.6534521258644073,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,0.0,81087839142.31519,0.0666666666666666,0.0,0.7703339699340888,0.2,2.6672153676632697,0.7930302672809909,0.1179384947061152,0.0,0.3824940866471308,0.0
SBUX,STARBUCKS CORP,Consumer Discretionary,future_winner,future_relaxed,0.6427650361325739,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,0.177502478335974,121332460956.57349,0.0666666666666666,0.0,1.0854958100558512,0.2,2.175752315955364,0.7930302672809909,0.1179384947061152,0.0,0.1781487957821241,0.0
WDC,WESTERN DIGITAL CORP,Information Technology,future_winner,future_relaxed,0.6404228917969707,growth_reentry,balanced,growth_reentry_alert,0.0,-0.8634199311938184,160714933434.579,0.0666666666666666,0.0,0.4742234138858516,0.0,2.9751678819446754,0.7930302672809909,0.1179384947061152,0.0,0.4672691712029607,0.0
PWR,QUANTA SERVICES INC,Industrials,future_winner,future_relaxed,0.6357921108641489,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,1.160190539849684,117807722274.50336,0.0666666666666666,0.0,0.8637993864171589,0.2,2.424861379017454,0.7930302672809909,0.1179384947061152,0.0,0.3550838216639849,0.0
ALNY,ALNYLAM PHARMACEUTICALS INC,Health Care,future_winner,future_relaxed,0.6287491987324235,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,-0.880415058090753,37598844243.62183,0.0666666666666666,0.0,2.116559807446603,0.2,0.7124238930688896,0.7930302672809909,0.1179384947061152,0.0,0.0590606814865318,0.0029174937813182
RVMD,REVOLUTION MEDICINES INC,Health Care,unassigned,rejected,0.623820194250047,growth_reentry,balanced,growth_reentry_alert,0.0,-2.1495334703335414,29479289525.399887,0.0666666666666666,0.0,0.5620112415188203,0.0,2.7474327947878923,0.7930302672809909,0.1179384947061152,0.0,0.3748882754447141,0.0
JEF,JEFFERIES FINANCIAL GROUP INC,Financials,unassigned,rejected,0.6065226112402198,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,-0.6464801486924074,10642746183.16505,0.0666666666666666,0.0,1.1156737653027065,0.2,1.8973776602909664,0.7930302672809909,0.1179384947061152,0.0,-0.0048907110818793,0.0020872703682626
CMI,CUMMINS INC,Industrials,future_winner,future_relaxed,0.6019362214048093,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,-2.374916158892073,97317480120.85974,0.0666666666666666,0.0,0.8953716225239423,0.2,2.1570591344794785,0.7930302672809909,0.1179384947061152,0.0,0.2758235229178283,0.0
NET,CLOUDFLARE INC CLASS A,Information Technology,future_winner,future_relaxed,0.5900213522409868,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,0.948353271987898,77811377422.94312,0.0666666666666666,0.0,1.2765789778179533,0.2,1.5693501996619807,0.7930302672809909,0.1179384947061152,0.0,0.2233276668902378,0.0
CRS,CARPENTER TECHNOLOGY CORP,Industrials,future_winner,future_relaxed,0.5749722183703759,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,-0.329946409279775,22745576742.039677,0.0666666666666666,0.0,1.0534415955554908,0.2,1.7665391502078576,0.7930302672809909,0.1179384947061152,0.0,0.2805505338987531,0.0
NTES,NetEase,Internet,core_compounder,core_strict,0.573852597846163,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,-0.0131049649081401,75142774784.0,0.0666666666666666,0.0,2.0111684849007103,0.2,0.4842872296440318,0.7930302672809909,0.1179384947061152,0.0,0.1058043068981806,0.0013088412347315
PDD,PDD Holdings (Pinduoduo / Temu),Internet,unassigned,rejected,0.5648788624870917,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,0.640812543527764,145300307968.00003,0.0666666666666666,0.0,2.0402802075880344,0.2,0.3880560249290919,0.7930302672809909,0.1179384947061152,0.0,0.059962422392257,0.0027544379919119
EXEL,EXELIXIS INC,Health Care,early_scout,early_relaxed,0.5644115150138075,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,0.5767424606043668,11698065792.942451,0.0666666666666666,0.0,1.5108998515558285,0.2,1.0861901198302846,0.7930302672809909,0.1179384947061152,0.0,0.156853374331895,0.0
CSX,CSX CORP,Industrials,unassigned,rejected,0.5636032121073498,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,-0.3412007249276843,84847262676.80511,0.0666666666666666,0.0,0.9876316402444804,0.2,1.7784923822023642,0.7930302672809909,0.1179384947061152,0.0,0.20144901376061,0.0
BLD,TOPBUILD CORP,Consumer Discretionary,unassigned,rejected,0.5614085474337169,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,-1.8906585009949253,12462615322.398224,0.0666666666666666,0.0,0.901778096497285,0.2,1.879038581198445,0.7930302672809909,0.1179384947061152,0.0,0.0219674176109992,0.0004235430944239
MPWR,MONOLITHIC POWER SYSTEMS INC,Information Technology,core_compounder,core_strict,0.5605585847406006,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,-1.130980248285892,81224172500.0,0.0666666666666666,0.0,0.7523189418869757,0.2,2.0719451309007093,0.7930302672809909,0.1179384947061152,0.0,0.3504380160423097,0.0
R,RYDER SYSTEM INC,Industrials,early_scout,early_relaxed,0.5540398284291684,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,-0.6813793834794225,9365935010.64148,0.0666666666666666,0.0,1.06893311701482,0.2,1.6063345219873688,0.7930302672809909,0.1179384947061152,0.0,0.2163036398684915,0.0
RKLB,ROCKET LAB CORP,Industrials,future_winner,future_relaxed,0.5536127685308262,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,-3.0,48128886115.462006,0.0666666666666666,0.0,1.0780417970808085,0.2,1.5913425492437692,0.7930302672809909,0.1179384947061152,0.0,0.2625902831254151,0.0
AKAM,AKAMAI TECHNOLOGIES INC,Information Technology,unassigned,rejected,0.547382014649251,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,1.2476929828853716,17961931975.48117,0.0666666666666666,0.0,1.4711770400202502,0.2,1.0256238661140125,0.7930302672809909,0.1179384947061152,0.0,0.2965765517815691,0.0
WU,WESTERN UNION,Financials,unassigned,rejected,0.5428097212658191,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,-0.1584095112157598,2796075417.5884094,0.0666666666666666,0.0,1.4970702777981342,0.2,0.9641242213282532,0.7930302672809909,0.1179384947061152,0.0,0.0401995273741489,0.0021039768845792
LYV,LIVE NATION ENTERTAINMENT INC,Communication,future_winner,future_relaxed,0.5365329128764287,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,1.007725973699815,39543642422.33215,0.0666666666666666,0.0,1.0521226216128978,0.2,1.5120357455050004,0.7930302672809909,0.1179384947061152,0.0,0.1625125164192104,0.0
AXON,AXON ENTERPRISE INC,Industrials,unassigned,rejected,0.5313195969952635,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,0.6773413236217259,30357760189.766693,0.0666666666666666,0.0,1.38019369077928,0.2,1.0486625551473845,0.7930302672809909,0.1179384947061152,0.0,-0.0623253684906455,0.0052862046431966
HXL,HEXCEL CORP,Industrials,early_scout,early_relaxed,0.5285506464717528,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,-1.0860691967416212,7265900772.831299,0.0666666666666666,0.0,0.7243356855953399,0.2,1.8958698841639048,0.7930302672809909,0.1179384947061152,0.0,0.1741243513020514,0.0
LRCX,LAM RESEARCH CORP,Information Technology,core_compounder,core_strict,0.519893991875192,growth_reentry,balanced,growth_reentry_alert,0.0,-3.0,368036809237.3352,0.0666666666666666,0.0,0.4481982720995369,0.2,2.2063420715145705,0.7930302672809909,0.1179384947061152,0.0,0.3887218666004736,0.0
ROK,ROCKWELL AUTOMATION INC,Industrials,future_winner,future_relaxed,0.5189054150201354,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,-1.5262559175566357,50435476110.34485,0.0666666666666666,0.0,0.7226009254254857,0.2,1.833881354712928,0.7930302672809909,0.1179384947061152,0.0,0.1489268142331942,0.0
RGLD,ROYAL GOLD INC,Materials,future_winner,future_relaxed,0.5112524330022798,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,-1.351789566527507,19775170395.368076,0.0666666666666666,0.0,1.864475419019778,0.2,0.2603621498015007,0.7930302672809909,0.1179384947061152,0.0,0.1989814816865645,0.0
AMKR,AMKOR TECHNOLOGY INC,Information Technology,early_scout,early_relaxed,0.5090844984644443,growth_reentry,balanced,growth_reentry_alert,0.0,-0.7712893711130819,18933742816.942825,0.0666666666666666,0.0,-0.0372315766318415,0.0,2.7815185804180897,0.7930302672809909,0.1179384947061152,0.0,0.3677317464069958,0.0
CBOE,CBOE GLOBAL MARKETS INC,Financials,future_winner,future_relaxed,0.49561693167478893,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,0.8776498512439238,35692171755.68799,0.0666666666666666,0.0,0.9537493928600138,0.2,1.3704268424979142,0.7930302672809909,0.1179384947061152,0.0,0.2060155316386429,0.0
ZTO,ZTO Express,Industrials,future_winner,adr_global_alpha_fallback,0.494508632682777,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,0.3581490469249176,19730726912.0,0.0666666666666666,0.0,1.7972600774276806,0.2,0.2383572697942791,0.7930302672809909,0.1179384947061152,0.0,0.2715081905219932,0.0
GNTX,GENTEX CORP,Consumer Discretionary,unassigned,rejected,0.4872000126834358,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,-0.2437326740582819,5015015857.930634,0.0666666666666666,0.0,1.6646105734649823,0.2,0.3684256786868585,0.7930302672809909,0.1179384947061152,0.0,0.0959873667419919,0.0011559221627539
TMUS,T MOBILE US INC,Communication,unassigned,rejected,0.485581854521543,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,0.7582384629590634,209433661252.1716,0.0666666666666666,0.0,1.2835866345274902,0.2,0.8667106097009996,0.7930302672809909,0.1179384947061152,0.0,0.042234488190059,0.001780362268816
FANG,DIAMONDBACK ENERGY INC,Energy,future_winner,future_relaxed,0.48031059708690366,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,0.0849924152247363,56600752582.39746,0.0666666666666666,0.0,1.4268297106901309,0.2,0.6376108548051895,0.7930302672809909,0.1179384947061152,0.0,0.2532036151451957,0.0
WCC,WESCO INTERNATIONAL INC,Industrials,future_winner,future_relaxed,0.4800085454295505,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,-1.7549442165005718,17541066556.52893,0.0666666666666666,0.0,0.6370798836419034,0.2,1.6885969464871389,0.7930302672809909,0.1179384947061152,0.0,0.1902033839688278,0.0
SNX,TD SYNNEX CORP,Information Technology,future_winner,future_relaxed,0.47911229572525577,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,0.3642933369933345,18796241258.062683,0.0666666666666666,0.0,0.7439774034249463,0.0,1.5400919220811162,0.7930302672809909,0.1179384947061152,0.0,0.2687557959406848,0.0
HPQ,HP INC,Information Technology,unassigned,rejected,0.4787659538975339,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,1.5237017753304705,19699412123.755714,0.0666666666666666,0.0,0.912458410539672,0.2,1.316353255198434,0.7930302672809909,0.1179384947061152,0.0,0.0186325337329006,0.0019269728730589
EXE,EXPAND ENERGY CORP,Energy,early_scout,early_relaxed,0.4787566998626934,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,-0.1173810900214414,23221944299.42315,0.0666666666666666,0.0,1.609043180076726,0.2,0.3873807342602356,0.7930302672809909,0.1179384947061152,0.0,0.0859838883524629,0.0018482920791448
CUZ,COUSINS PROPERTIES REIT INC,Real Estate,early_scout,early_relaxed,0.4770936337205904,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,0.7219387884889918,4424489453.942551,0.0666666666666666,0.0,0.8579519402207874,0.2,1.3754358488365832,0.7930302672809909,0.1179384947061152,0.0,0.0793362178973671,0.0004606335086146
ON,ON SEMICONDUCTOR CORP,Information Technology,early_scout,early_relaxed,0.4750979328861222,growth_reentry,balanced,growth_reentry_alert,0.0,0.268177369918118,40738335508.456375,0.0666666666666666,0.0,-0.4672836293259041,0.0,3.1283442134880266,0.7930302672809909,0.1179384947061152,0.0,0.2839343443924174,0.0
OKE,ONEOK INC,Energy,future_winner,future_relaxed,0.4709853111922674,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,0.602814009034156,53911910953.36923,0.0666666666666666,0.0,1.6549847211721822,0.2,0.2712356015315457,0.7930302672809909,0.1179384947061152,0.0,0.2165861494356863,0.0
WAL,WESTERN ALLIANCE,Financials,unassigned,rejected,0.46745630262871596,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,-0.7487691941384746,9175457033.392937,0.0666666666666666,0.0,1.251182774787246,0.2,0.7875689262236613,0.7930302672809909,0.1179384947061152,0.0,0.0541447580044234,0.000874471961526
AMZN,AMAZON.COM INC,Consumer Discretionary,core_compounder,core_strict,0.46660380599462736,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,0.3246350674457868,2962412343268.28,0.0666666666666666,0.0,0.6447196559658127,0.2,1.5890456538224385,0.7930302672809909,0.1179384947061152,0.0,0.0970394195875587,0.0
LLY,ELI LILLY,Health Care,core_compounder,rejected,0.46373434657635465,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,-0.9451415285580193,932371067514.4332,0.0666666666666666,0.0,1.2514431101764871,0.2,0.7620241822917496,0.7930302672809909,0.1179384947061152,0.0,0.0857206670741378,0.0006437181232171
JAZZ,JAZZ PHARMACEUTICALS PLC,Health Care,future_winner,future_relaxed,0.46248265549517065,growth_reentry,balanced,growth_reentry_alert,0.0,0.2948116595064647,13965296990.485537,0.0666666666666666,0.0,0.5508308832906963,0.0,1.6867563473928824,0.7930302672809909,0.1179384947061152,0.0,0.1929108039198398,0.0
BALL,BALL CORP,Materials,future_winner,rejected,0.462067162205033,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,-0.6298328156632703,15807055073.688046,0.0666666666666666,0.0,1.3542972358189462,0.2,0.6135858484827059,0.7930302672809909,0.1179384947061152,0.0,0.1173030201052911,0.0005327558370445
PFGC,PERFORMANCE FOOD GROUP,Consumer Staples,unassigned,rejected,0.4613771605687655,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,0.3985741383199515,14685237094.11621,0.0666666666666666,0.0,0.7016312370955549,0.0,1.478323766733038,0.7930302672809909,0.1179384947061152,0.0,0.0187089709913458,2.714353601028568e-06
EMR,EMERSON ELECTRIC,Industrials,unassigned,rejected,0.46027676221719505,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,-1.1447521659132942,81642976158.14209,0.0666666666666666,0.0,0.8023667402798896,0.2,1.3366692495541206,0.7930302672809909,0.1179384947061152,0.0,0.0943395121117712,0.0
CRUS,CIRRUS LOGIC INC,Information Technology,early_scout,early_relaxed,0.4591336861798024,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,0.1150732283832034,8787502709.579468,0.0666666666666666,0.0,0.7945220646696136,0.2,1.3395083101185372,0.7930302672809909,0.1179384947061152,0.0,0.1992542574061789,0.0
GOOG,ALPHABET INC CLASS C,Communication,core_compounder,core_strict,0.45668665527979513,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,-2.2788158527901032,4796724326049.805,0.0666666666666666,0.0,0.6729965327898981,0.2,1.4852288132914426,0.7930302672809909,0.1179384947061152,0.0,0.2359697601757413,0.0
CARR,CARRIER GLOBAL CORP,Industrials,unassigned,rejected,0.45587026159260347,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,1.0039351360471929,56354880433.18485,0.0666666666666666,0.0,0.9181308725675816,0.2,1.1529404023399206,0.7930302672809909,0.1179384947061152,0.0,0.0724743857809233,0.0
GOOGL,ALPHABET INC CLASS A,Communication,core_compounder,core_strict,0.45347444514091234,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,-2.337108400050978,4836101326049.805,0.0666666666666666,0.0,0.6564523589391877,0.2,1.485872977499838,0.7930302672809909,0.1179384947061152,0.0,0.2401890357351319,0.0
JBL,JABIL INC,Information Technology,early_scout,early_relaxed,0.45278863301115146,growth_reentry,balanced,growth_reentry_alert,0.0,0.1545115599856164,38582310153.2738,0.0666666666666666,0.0,0.2337752962487402,0.0,2.0448703135553625,0.7930302672809909,0.1179384947061152,0.0,0.2577508486911063,0.0
CACC,CREDIT ACCEPTANCE CORP,Financials,early_scout,early_relaxed,0.44664435104601935,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,0.5990995975763862,5623961492.94989,0.0666666666666666,0.0,0.6987079452839431,0.2,1.383998235074211,0.7930302672809909,0.1179384947061152,0.0,0.0509895444789413,0.0
