target_n,single_name_cap,cagr,sharpe,max_dd,calmar,avg_turnover_monthly,avg_cash_weight
3,0.25,0.0916326179881437,0.5087289362536871,-0.34999671030550983,0.2618099407510379,0.6413690476190477,0.25297619047619047
3,0.35,0.11600867820517324,0.5193887782393805,-0.4490336591109102,0.25835185370039127,0.8567908410879737,0.0035714285714285735
3,0.5,0.1287734282481836,0.5491369243769945,-0.4871704748714024,0.2643292951654669,0.8679840235619309,1.32169407693471e-18
5,0.25,0.0982543960936344,0.4997206033422973,-0.38280625889988773,0.2566687294403148,0.8256290406195187,0.005952380952380952
5,0.35,0.11623070514211298,0.5412807129391959,-0.4231154519842595,0.27470210458406263,0.839664763514189,0.00357142857142858
5,0.5,0.116687248667253,0.5290440942441361,-0.45401662555952393,0.2570109597274091,0.8532949303737851,1.7182023000151233e-17
7,0.25,0.11810482067362349,0.5906928974595715,-0.36174581926107285,0.32648565480279107,0.8114919081577202,0.005952380952380957
7,0.35,0.122682612459029,0.5839660600833403,-0.4037814844680737,0.3038341706545717,0.8236012174242456,0.0035714285714285826
7,0.5,0.1261900549616617,0.5775025001721132,-0.42483748109027186,0.2970313604106134,0.8375180248814553,1.9825411154020653e-17
