as_of_date,ticker,shares,price,market_value_usd,weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd
2026-06-26,AMAT,70.0,626.8400268554688,43878.80187988281,0.04564126288530853,357.1585787325318,18877.701368605587,8745.098061612149
2026-06-26,AVT,325.0,86.37000274658203,28070.25089263916,0.029197736614474123,69.81799357845225,5379.402979642182,220.85860687134198
2026-06-26,CIEN,111.0,479.5,53224.5,0.05536234565130272,420.04815665803073,6599.154610958591,23893.567311915853
2026-06-26,LITE,46.0,816.97998046875,37581.0791015625,0.03909058217868937,738.7104696264918,3600.397498743878,44356.549275738835
2026-06-26,LRCX,97.0,379.0899963378906,36771.72964477539,0.038248723929587135,218.09289797562712,15616.718541139559,17935.132659674684
2026-06-26,MRVL,324.0,266.7699890136719,86433.47644042969,0.08990521279746731,164.9499969482422,32989.67742919922,0.0
2026-06-26,MU,100.0,1132.3299560546875,113232.99560546875,0.11778117674834715,472.7795505381143,65955.04055165732,30549.37505195177
2026-06-26,ON,362.0,90.6500015258789,32815.300552368164,0.03413337864764519,103.02999877929688,-4481.559005737305,-4193.884044933317
2026-06-26,ONTO,150.0,323.9200134277344,48588.002014160156,0.05053961544052321,270.32064434401906,8039.9053625573,3057.73442401039
2026-06-26,PR,1875.0,18.719999313354492,35099.99871253967,0.03650984529838518,21.181624607591814,-4615.547426694982,-177.82563541973343
2026-06-26,RVMD,275.0,182.0800018310547,50072.00050354004,0.05208322106039864,102.65200532302032,21842.699039709452,11428.820740163439
2026-06-26,SEB,4.0,4738.080078125,18952.3203125,0.01971357002949451,4936.83623046875,-795.0246093749993,2678.775887451172
2026-06-26,SNDK,68.0,2090.7099609375,142168.27734375,0.14787868953123012,847.5905800223368,84532.1179022311,6815.250736837503
2026-06-26,STM,781.0,71.41999816894531,55779.01856994629,0.058019470472429044,55.68721008300781,12287.307495117188,-3191.0619506168364
2026-06-26,TER,59.0,436.8599853515625,25774.739135742188,0.026810022021909432,252.02730486995088,10905.128148415086,40382.30331318616
2026-06-26,TPL,52.0,395.7900085449219,20581.080444335938,0.02140775187059706,502.4247255699274,-5545.005285300285,6807.868866843256
2026-06-26,UI,42.0,526.3300170898438,22105.860717773438,0.022993777338949695,1018.4410400390625,-20668.662963867188,-782.7526023864752
2026-06-26,WDC,172.0,586.4500122070312,100869.40209960938,0.10492098008771929,315.83796068474527,46545.27286183319,61365.76461581268
