as_of_date,snapshot_semantics,portfolio_kind,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd,first_entry_date,latest_entry_date,holding_days,open_lot_count,open_lot_quantity,avg_entry_price,entry_reasons,entry_sleeves,daily_review_action,daily_review_reason,monster_recommendation,monster_stage,monster_priority_score,monster_reason,risk_state,account_source,approval_status
2026-06-18,current_broker_ledger_mark_to_market,concentrated,equity,SNDK,226.0,2184.75,493753.5,0.3829261916677835,1119.1511524841849,240825.33953857425,5897.287351074218,2026-03-02,2026-05-01,108,2,226.0,1119.1511524841849,target_rebalance,"future_winner,unassigned",EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
2026-06-18,current_broker_ledger_mark_to_market,concentrated,equity,BE,927.0,328.9100036621094,304899.5733947754,0.2364621870653943,290.5199890136719,35587.54357910156,0.0,2026-05-01,2026-05-01,48,1,927.0,290.5199890136719,target_rebalance,future_winner,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
2026-06-18,current_broker_ledger_mark_to_market,concentrated,equity,WDC,363.0,746.22998046875,270881.48291015625,0.2100797556758745,393.9945553099469,127861.45933264552,107245.68321765124,2026-02-02,2026-05-01,136,2,363.0,404.2890241638688,target_rebalance,future_winner,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
2026-06-18,current_broker_ledger_mark_to_market,concentrated,equity,CIEN,213.0,428.2200012207031,91210.86026000977,0.0707377818245499,439.53807663038987,-2410.75006226328,78460.78550871636,2026-03-02,2026-05-01,108,2,213.0,471.3604121678312,target_rebalance,future_winner,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
2026-06-18,current_broker_ledger_mark_to_market,concentrated,equity,LITE,64.0,850.0,54400.0,0.0421894423568185,537.5448472401682,19997.129776629237,255811.10907980087,2026-02-02,2026-05-01,136,2,64.0,637.3146924972534,target_rebalance,"future_winner,unassigned",BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
2026-06-18,current_broker_ledger_mark_to_market,concentrated,cash,CASH,0.0,1.0,74276.69856780273,0.057604641409579,1.0,0.0,0.0,,,,0,0.0,0.0,,,RESERVE_CASH,Combined cash is below target under macro gate `none`.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
2026-06-18,current_broker_ledger_mark_to_market,main,equity,SNDK,60.0,2184.75,131085.0,0.1645465974714048,761.0600128173828,85421.39923095703,1510.2809069824218,2026-03-02,2026-05-01,108,2,60.0,761.0600128173828,target_rebalance,"future_winner,unassigned",EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
2026-06-18,current_broker_ledger_mark_to_market,main,equity,WDC,154.0,746.22998046875,114919.4169921875,0.1442544841092573,337.99684083636345,62867.903503387526,30811.204442550577,2026-02-02,2026-05-01,136,2,154.0,369.5811840899579,target_rebalance,future_winner,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
2026-06-18,current_broker_ledger_mark_to_market,main,equity,MRVL,311.0,310.5799865722656,96590.3758239746,0.1212466543869952,164.9499969482422,45290.92677307129,-1577.6762463760376,2026-05-01,2026-05-01,48,1,311.0,164.9499969482422,target_rebalance,future_winner,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
2026-06-18,current_broker_ledger_mark_to_market,main,equity,STM,1140.0,78.38999938964844,89364.59930419922,0.1121763798291296,55.75,25809.59930419922,235.38676857948272,2026-05-01,2026-05-01,48,1,1140.0,55.75,target_rebalance,early_scout,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
2026-06-18,current_broker_ledger_mark_to_market,main,equity,CIEN,104.0,428.2200012207031,44534.880126953125,0.0559031391363391,384.7685052914754,4518.955576639688,23358.46903321215,2026-03-02,2026-05-01,108,2,104.0,409.59461622971753,target_rebalance,future_winner,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
2026-06-18,current_broker_ledger_mark_to_market,main,equity,ON,330.0,121.62000274658205,40134.60090637207,0.0503796164322102,103.02999877929688,6134.701309204102,446.0788851165774,2026-05-01,2026-05-01,48,1,330.0,103.02999877929688,target_rebalance,future_winner,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
2026-06-18,current_broker_ledger_mark_to_market,main,equity,MU,34.0,1133.989990234375,38555.65966796875,0.0483976245308748,470.0354830366454,22574.453244722805,20260.92299879221,2026-01-02,2026-05-01,167,2,34.0,475.4681234920726,target_rebalance,future_winner,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
2026-06-18,current_broker_ledger_mark_to_market,main,equity,LITE,40.0,850.0,34000.0,0.0426790579702312,325.85889053728863,20965.644378508456,62478.780859147184,2026-02-02,2026-05-01,136,2,40.0,476.0710113525391,target_rebalance,"future_winner,unassigned",BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
2026-06-18,current_broker_ledger_mark_to_market,main,equity,PWR,42.0,702.25,29494.5,0.0370234551559701,742.2100219726562,-1678.3209228515625,970.8225282669068,2026-05-01,2026-05-01,48,1,42.0,742.2100219726562,target_rebalance,future_winner,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
2026-06-18,current_broker_ledger_mark_to_market,main,equity,FIX,12.0,1967.4100341796875,23608.92041015625,0.0296354847882245,1866.2886962890625,1213.4560546875,0.0,2026-05-01,2026-05-01,48,1,12.0,1866.2886962890625,target_rebalance,future_winner,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
2026-06-18,current_broker_ledger_mark_to_market,main,equity,COHR,46.0,389.5700073242188,17920.220336914062,0.0224946506646609,280.01750584652547,5039.4150679738905,7022.863912929735,2025-12-01,2026-05-01,199,3,46.0,298.9191310716712,target_rebalance,"future_winner,unassigned",BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
2026-06-18,current_broker_ledger_mark_to_market,main,equity,TER,24.0,437.9200134277344,10510.080322265623,0.0131929508042871,213.4003681650596,5388.4714863041945,12197.074185931297,2026-01-02,2026-03-02,167,2,24.0,261.62128067016596,target_rebalance,"future_winner,unassigned",HOLD,No preview order or no material target gap.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
2026-06-18,current_broker_ledger_mark_to_market,main,equity,KEYS,20.0,363.6700134277344,7273.400268554687,0.0091300550500688,313.2699890136719,1008.00048828125,-3687.373660430908,2026-03-02,2026-03-02,108,1,20.0,313.2699890136719,target_rebalance,future_winner,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit
