as_of_date,snapshot_semantics,portfolio_kind,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd,first_entry_date,latest_entry_date,holding_days,open_lot_count,open_lot_quantity,avg_entry_price,entry_reasons,entry_sleeves,target_portfolio_weight,target_combined_weight,delta_portfolio_weight,preview_action,review_action,review_reason,review_quantity_delta,review_trade_value_delta_usd,review_order_count,review_order_status,monster_recommendation,monster_stage,monster_priority_score,monster_reason,entry_monster_early_score_max,entry_stale_mega_leader_score_max,entry_risk_entry_block_score_max,account_source,approval_status,risk_state,combined_current_cash_weight,combined_target_cash_weight,combined_cash_gap_weight,macro_recommended_cash_floor,macro_cash_raise_gate,macro_cash_raise_confirmation_count,cash_policy_flag
2026-06-18,current_broker_ledger_mark_to_market,concentrated,equity,SNDK,226.0,2184.75,493753.5,0.3829261916677835,1119.1511524841849,240825.33953857425,5897.287351074218,2026-03-02,2026-05-01,108,2,226.0,1119.1511524841849,target_rebalance,"future_winner,unassigned",0.285,0.22198846737984224,-0.09792619166778355,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-57.0,-124530.75,1,ready,,,0.0,,0.6223460694327045,0.0,0.3333333333333333,simulated_broker_replay,blocked_by_safety_audit,green,0.09248446840771365,0.12183405347795212,0.029349585070238465,0.03,none,0.0,
2026-06-18,current_broker_ledger_mark_to_market,concentrated,equity,BE,927.0,328.9100036621094,304899.5733947754,0.2364621870653943,290.5199890136719,35587.54357910156,0.0,2026-05-01,2026-05-01,48,1,927.0,290.5199890136719,target_rebalance,future_winner,0.285,0.17616189820154574,0.048537812934605684,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,190.0,62492.90069580078,1,ready,,,0.0,,0.4967532435431986,0.0,0.3333333333333333,simulated_broker_replay,blocked_by_safety_audit,green,0.09248446840771365,0.12183405347795212,0.029349585070238465,0.03,none,0.0,
2026-06-18,current_broker_ledger_mark_to_market,concentrated,equity,WDC,363.0,746.22998046875,270881.48291015625,0.2100797556758745,393.9945553099469,127861.45933264552,107245.68321765124,2026-02-02,2026-05-01,136,2,363.0,404.2890241638688,target_rebalance,future_winner,0.1659400505412809,0.14473584639908935,-0.044139705134593615,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-76.0,-56713.478515625,1,ready,,,0.0,,0.5689028094988305,0.0,0.3333333333333333,simulated_broker_replay,blocked_by_safety_audit,green,0.09248446840771365,0.12183405347795212,0.029349585070238465,0.03,none,0.0,
2026-06-18,current_broker_ledger_mark_to_market,concentrated,equity,CIEN,213.0,428.2200012207031,91210.86026000977,0.0707377818245499,439.53807663038987,-2410.75006226328,78460.78550871636,2026-03-02,2026-05-01,108,2,213.0,471.3604121678312,target_rebalance,future_winner,0.1209037413550152,0.11012522528051943,0.05016595953046531,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,151.0,64661.22018432617,1,ready,,,0.0,,0.6170724691932816,0.0,0.2416666666666667,simulated_broker_replay,blocked_by_safety_audit,green,0.09248446840771365,0.12183405347795212,0.029349585070238465,0.03,none,0.0,
2026-06-18,current_broker_ledger_mark_to_market,concentrated,equity,LITE,64.0,850.0,54400.0,0.0421894423568185,537.5448472401682,19997.129776629237,255811.10907980087,2026-02-02,2026-05-01,136,2,64.0,637.3146924972534,target_rebalance,"future_winner,unassigned",0.0646562081037038,0.06420983861436225,0.022466765746885303,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,34.0,28900.0,1,ready,,,0.0,,0.5902439481999984,0.0,0.3333333333333333,simulated_broker_replay,blocked_by_safety_audit,green,0.09248446840771365,0.12183405347795212,0.029349585070238465,0.03,none,0.0,
2026-06-18,current_broker_ledger_mark_to_market,concentrated,cash,CASH,0.0,1.0,74276.69856780273,0.057604641409579,1.0,0.0,0.0,,,,0,0.0,0.0,,,0.0,0.12183405347795212,,RESERVE_CASH,RESERVE_CASH,Combined cash is below target under macro gate `none`.,0.0,0.0,0,,,,0.0,,0.0,0.0,0.0,simulated_broker_replay,blocked_by_safety_audit,green,0.09248446840771365,0.12183405347795212,0.029349585070238465,0.03,none,0.0,below_combined_cash_target
2026-06-18,current_broker_ledger_mark_to_market,main,equity,SNDK,60.0,2184.75,131085.0,0.1645465974714048,761.0600128173828,85421.39923095703,1510.2809069824218,2026-03-02,2026-05-01,108,2,60.0,761.0600128173828,target_rebalance,"future_winner,unassigned",0.12,0.22198846737984224,-0.0445465974714048,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-16.0,-34956.0,1,ready,,,0.0,,0.6223460694327045,0.0,0.3333333333333333,simulated_broker_replay,blocked_by_safety_audit,green,0.09248446840771365,0.12183405347795212,0.029349585070238465,0.03,none,0.0,
2026-06-18,current_broker_ledger_mark_to_market,main,equity,WDC,154.0,746.22998046875,114919.4169921875,0.1442544841092573,337.99684083636345,62867.903503387526,30811.204442550577,2026-02-02,2026-05-01,136,2,154.0,369.5811840899579,target_rebalance,future_winner,0.1104153943715569,0.14473584639908935,-0.03383908973770042,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-36.0,-26864.279296875,1,ready,,,0.0,,0.5689028094988305,0.0,0.3333333333333333,simulated_broker_replay,blocked_by_safety_audit,green,0.09248446840771365,0.12183405347795212,0.029349585070238465,0.03,none,0.0,
2026-06-18,current_broker_ledger_mark_to_market,main,equity,MRVL,311.0,310.5799865722656,96590.3758239746,0.1212466543869952,164.9499969482422,45290.92677307129,-1577.6762463760376,2026-05-01,2026-05-01,48,1,311.0,164.9499969482422,target_rebalance,future_winner,0.085362735260021,0.03259901077201638,-0.035883919126974195,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-92.0,-28573.35876464844,1,ready,,,0.0,,0.625831293923754,0.0,0.2416666666666667,simulated_broker_replay,blocked_by_safety_audit,green,0.09248446840771365,0.12183405347795212,0.029349585070238465,0.03,none,0.0,
2026-06-18,current_broker_ledger_mark_to_market,main,equity,STM,1140.0,78.38999938964844,89364.59930419922,0.1121763798291296,55.75,25809.59930419922,235.38676857948272,2026-05-01,2026-05-01,48,1,1140.0,55.75,target_rebalance,early_scout,0.1056389984119841,0.04034227390543956,-0.0065373814171455075,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-66.0,-5173.739959716797,1,ready,,,0.0,,0.5539029656042761,0.0,0.325,simulated_broker_replay,blocked_by_safety_audit,green,0.09248446840771365,0.12183405347795212,0.029349585070238465,0.03,none,0.0,
