as_of_date,portfolio_kind,row_type,ticker,current_weight,target_portfolio_weight,target_combined_weight,delta_portfolio_weight,preview_action,review_action,review_reason,review_quantity_delta,review_trade_value_delta_usd,review_order_count,review_order_status,cash_policy_flag,macro_recommended_cash_floor,macro_cash_raise_gate,macro_cash_raise_confirmation_count
2026-06-18,concentrated,equity,SNDK,0.3829261916677835,0.285,0.22198846737984224,-0.09792619166778355,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-57.0,-124530.75,1,ready,,0.03,none,0.0
2026-06-18,concentrated,equity,BE,0.2364621870653943,0.285,0.17616189820154574,0.048537812934605684,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,190.0,62492.90069580078,1,ready,,0.03,none,0.0
2026-06-18,concentrated,equity,WDC,0.2100797556758745,0.1659400505412809,0.14473584639908935,-0.044139705134593615,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-76.0,-56713.478515625,1,ready,,0.03,none,0.0
2026-06-18,concentrated,equity,CIEN,0.0707377818245499,0.1209037413550152,0.11012522528051943,0.05016595953046531,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,151.0,64661.22018432617,1,ready,,0.03,none,0.0
2026-06-18,concentrated,equity,LITE,0.0421894423568185,0.0646562081037038,0.06420983861436225,0.022466765746885303,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,34.0,28900.0,1,ready,,0.03,none,0.0
2026-06-18,concentrated,cash,CASH,0.057604641409579,0.0,0.12183405347795212,,RESERVE_CASH,RESERVE_CASH,Combined cash is below target under macro gate `none`.,0.0,0.0,0,,below_combined_cash_target,0.03,none,0.0
2026-06-18,main,equity,SNDK,0.1645465974714048,0.12,0.22198846737984224,-0.0445465974714048,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-16.0,-34956.0,1,ready,,0.03,none,0.0
2026-06-18,main,equity,WDC,0.1442544841092573,0.1104153943715569,0.14473584639908935,-0.03383908973770042,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-36.0,-26864.279296875,1,ready,,0.03,none,0.0
2026-06-18,main,equity,MRVL,0.1212466543869952,0.085362735260021,0.03259901077201638,-0.035883919126974195,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-92.0,-28573.35876464844,1,ready,,0.03,none,0.0
2026-06-18,main,equity,STM,0.1121763798291296,0.1056389984119841,0.04034227390543956,-0.0065373814171455075,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-66.0,-5173.739959716797,1,ready,,0.03,none,0.0
2026-06-18,main,equity,CIEN,0.0559031391363391,0.0926794611583633,0.11012522528051943,0.0367763220220242,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,68.0,29118.96008300781,1,ready,,0.03,none,0.0
2026-06-18,main,equity,ON,0.0503796164322102,0.0565392822796569,0.021591677755666103,0.006159665847446698,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,40.0,4864.800109863281,1,ready,,0.03,none,0.0
2026-06-18,main,equity,MU,0.0483976245308748,0.0314494861899499,0.01201018378754684,-0.0169481383409249,SELL,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",-11.0,-12473.889892578123,1,ready,,0.03,none,0.0
2026-06-18,main,equity,LITE,0.0426790579702312,0.0634873591219573,0.06420983861436225,0.020808301151726098,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,19.0,16150.0,1,ready,,0.03,none,0.0
2026-06-18,main,equity,PWR,0.0370234551559701,0.0527335948983447,0.020138331121910488,0.015710139742374597,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,17.0,11938.25,1,ready,,0.03,none,0.0
2026-06-18,main,equity,FIX,0.0296354847882245,0.0396083058545,0.015125939735636433,0.009972821066275502,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,4.0,7869.64013671875,1,ready,,0.03,none,0.0
2026-06-18,main,equity,COHR,0.0224946506646609,0.0253755418403508,0.009690616863196617,0.0028808911756899,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,5.0,1947.8500366210935,1,ready,,0.03,none,0.0
2026-06-18,main,equity,TER,0.0131929508042871,0.0134631015598921,0.005141397958240227,0.00027015075560499896,HOLD,HOLD,No preview order or no material target gap.,0.0,0.0,0,,,0.03,none,0.0
2026-06-18,main,equity,KEYS,0.0091300550500688,0.0112735615802763,0.004305238747035982,0.002143506530207501,BUY,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,4.0,1454.6800537109375,1,ready,,0.03,none,0.0
2026-06-18,main,cash,CASH,0.1489398496703458,0.0,0.12183405347795212,,RESERVE_CASH,RESERVE_CASH,Combined cash is below target under macro gate `none`.,0.0,0.0,0,,below_combined_cash_target,0.03,none,0.0
