date,signal_date,ticker,decision,reason,current_weight,target_weight,unrealized_return,held_days
2019-05-01,2019-04-30,FDS,buy,staged_new_entry,0.0,0.3673197422034068,0.0,0
2019-05-01,2019-04-30,NOW,buy,staged_new_entry,0.0,0.3192349914888197,0.0,0
2019-05-01,2019-04-30,VICI,buy,staged_new_entry,0.0,0.3134452663077733,0.0,0
2019-06-03,2019-05-31,FDS,hold,defer_target_exit_min_holding,0.3269399075672783,0.0,0.020546049929980104,33
2019-06-03,2019-05-31,NOW,sell,target_exit_policy,0.25559730835082717,0.0,-0.0814349666087032,33
2019-06-03,2019-05-31,VICI,hold,defer_target_exit_min_holding,0.2647597324730914,0.0,-0.03197551622955186,33
2019-06-03,2019-05-31,MA,buy,staged_new_entry,0.0,0.5000000000000001,0.0,0
2019-06-03,2019-05-31,PEG,buy,staged_new_entry,0.0,0.2728843081281341,0.0,0
2019-06-03,2019-05-31,TSCO,buy,staged_new_entry,0.0,0.2271156918718659,0.0,0
2019-07-01,2019-06-28,FDS,hold,defer_target_exit_min_holding,0.32037885444152486,0.0,0.05685086438100462,61
2019-07-01,2019-06-28,PEG,hold,defer_target_exit_min_holding,0.0018088143288237171,0.0,-0.008284325303021811,28
2019-07-01,2019-06-28,TSCO,hold,defer_target_exit_min_holding,0.00038687288309590724,0.0,0.09266053393659668,28
2019-07-01,2019-06-28,VICI,hold,defer_target_exit_min_holding,0.25610589939608486,0.0,-0.0104467192388491,61
2019-07-01,2019-06-28,VEEV,buy,staged_new_entry,0.0,0.3181470291850282,0.0,0
2019-07-01,2019-06-28,AVGO,buy,staged_new_entry,0.0,0.1818529708149718,0.0,0
2019-08-01,2019-07-31,FDS,sell,target_exit_policy,0.31574345247900115,0.0,0.029907748217162577,92
2019-08-01,2019-07-31,MA,hold,defer_target_exit_min_holding,0.43833556764599707,0.0,0.13305042123993438,59
2019-08-01,2019-07-31,PEG,hold,defer_target_exit_min_holding,0.0017904510238997825,0.0,-0.029334166947496576,59
2019-08-01,2019-07-31,VICI,sell,target_exit_policy,0.24366536544491096,0.0,-0.06904752103465961,92
2019-08-01,2019-07-31,V,buy,staged_new_entry,0.0,0.5,0.0,0
2019-08-01,2019-07-31,ORLY,buy,staged_new_entry,0.0,0.2439750602487168,0.0,0
2019-09-03,2019-08-30,MA,sell,target_exit_policy,0.44854501100237826,0.0,0.15764080480120302,92
2019-09-03,2019-08-30,PEG,hold,defer_tiny_stale_position,0.0019186799856593308,0.0,0.038568422148065995,92
2019-09-03,2019-08-30,TSCO,sell,target_exit_policy,0.12323549366189958,0.0,-0.06859051329992893,92
2019-09-03,2019-08-30,V,hold,skip_buy_inside_band,0.42615839875156997,0.4565807350607576,0.0016104066332569555,33
2019-09-03,2019-08-30,BKNG,buy,staged_new_entry,0.0,0.3047874048456033,0.0,0
2019-09-03,2019-08-30,AEP,buy,staged_new_entry,0.0,0.2386318600936391,0.0,0
2019-10-01,2019-09-30,PEG,hold,defer_tiny_stale_position,0.0019666316244195507,0.0,0.05554569545738541,120
2019-10-01,2019-09-30,V,hold,defer_target_exit_min_holding,0.41800762638025035,0.0,-0.025832955166282923,61
2019-10-01,2019-09-30,LRCX,buy,staged_new_entry,0.0,0.2493660596540338,0.0,0
2019-11-01,2019-10-31,AEP,hold,defer_target_exit_min_holding,0.1966054542257913,0.0,0.008407275058208707,59
2019-11-01,2019-10-31,LRCX,hold,defer_target_exit_min_holding,0.12547179294751964,0.0,0.20777840392301727,31
2019-11-01,2019-10-31,PEG,hold,defer_tiny_stale_position,0.0019189276711703072,0.0,0.07761473610867764,151
2019-11-01,2019-10-31,V,hold,skip_sell_inside_band,0.4147356491941578,0.3914588240488429,0.011280170116672483,92
2019-11-01,2019-10-31,ORLY,buy,staged_new_entry,0.0,0.2015692207196587,0.0,0
2019-12-02,2019-11-29,AEP,sell,target_exit_policy,0.19683218640171027,0.0,-0.019483536261622802,90
2019-12-02,2019-11-29,BKNG,sell,target_exit_policy,0.24939041347297347,0.0,-0.029529640458911488,90
2019-12-02,2019-11-29,LRCX,hold,defer_target_exit_min_holding,0.1220769400233729,0.0,0.14128249439105534,62
2019-12-02,2019-11-29,PEG,hold,defer_tiny_stale_position,0.0018390287104188621,0.0,0.0030250763118753188,182
2019-12-02,2019-11-29,V,sell,target_exit_policy,0.42977304191754123,0.0,0.017788781563179645,123
2019-12-02,2019-11-29,MA,buy,staged_new_entry,0.0,0.4961920773704819,0.0,0
2019-12-02,2019-11-29,CPRT,buy,staged_new_entry,0.0,0.2569656863239101,0.0,0
2019-12-02,2019-11-29,PANW,buy,staged_new_entry,0.0,0.246842236305608,0.0,0
2020-01-02,2019-12-31,PANW,hold,defer_target_exit_min_holding,0.20698805179493537,0.0,0.047616913482037004,31
2020-01-02,2019-12-31,PEG,hold,defer_tiny_stale_position,0.0017495962196433048,0.0,0.012513399548206072,213
2020-01-02,2019-12-31,MA,hold,skip_buy_inside_band,0.4199649599488576,0.4587514913014059,0.05906360538664601,31
2020-02-03,2020-01-31,CPRT,sell,target_exit_policy,0.2457232528370867,0.0,0.13956737921245987,63
2020-02-03,2020-01-31,PANW,sell,target_exit_policy,0.19689817358470083,0.0,0.05010903742514827,63
2020-02-03,2020-01-31,PEG,hold,defer_tiny_stale_position,0.0016778938932182285,0.0,0.023205639416074453,245
2020-02-03,2020-01-31,JD,buy,staged_new_entry,0.0,0.1972447552107619,0.0,0
2020-03-02,2020-02-28,JD,hold,defer_target_exit_min_holding,0.18874566130481493,0.0,0.10459185543480065,28
2020-03-02,2020-02-28,LRCX,sell,target_exit_policy,0.30070690040551323,0.0,0.0927169768317253,153
2020-03-02,2020-02-28,PEG,hold,defer_tiny_stale_position,0.0015499972563394083,0.0,-0.07371680397858349,273
2020-03-02,2020-02-28,MA,hold,skip_sell_inside_band,0.4803503606536806,0.4768775613705752,0.05199763409364255,91
2020-03-02,2020-02-28,RNG,buy,staged_new_entry,0.0,0.2908884715951161,0.0,0
2020-03-02,2020-02-28,NVDA,buy,staged_new_entry,0.0,0.2322339670343086,0.0,0
2020-04-01,2020-03-31,NVDA,sell,target_exit_policy,0.08760195571336346,0.0,-0.12068162942140948,30
2020-04-01,2020-03-31,PEG,sell,target_exit_policy,0.0015093635886181376,0.0,-0.25537666907455414,303
2020-04-01,2020-03-31,RNG,sell,target_exit_policy,0.2611931845944562,0.0,-0.12180583265417178,30
2020-04-01,2020-03-31,MA,hold,skip_sell_inside_band,0.4336636956322748,0.4217410275705677,-0.21595746698291418,121
2020-04-01,2020-03-31,VEEV,buy,staged_new_entry,0.0,0.249774496295948,0.0,0
2020-05-01,2020-04-30,JD,sell,target_exit_policy,0.2948043814140443,0.0,0.04009611138012947,88
2020-05-01,2020-04-30,MA,sell,target_exit_policy,0.4532980734259753,0.0,-0.07690199634504158,151
2020-05-01,2020-04-30,VEEV,hold,defer_target_exit_min_holding,0.23046022005032193,0.0,0.22317771475198223,30
2020-05-01,2020-04-30,NVDA,buy,staged_new_entry,0.0,0.4963661280846773,0.0,0
2020-05-01,2020-04-30,AMZN,buy,staged_new_entry,0.0,0.2922053731684771,0.0,0
2020-05-01,2020-04-30,SE,buy,staged_new_entry,0.0,0.2114284987468457,0.0,0
2020-06-01,2020-05-29,AMZN,hold,defer_target_exit_min_holding,0.22186685989180713,0.0,0.0809259666667379,31
2020-06-01,2020-05-29,NVDA,hold,skip_buy_inside_band,0.43547852231088174,0.4754252992235621,0.24566778722656513,31
2020-06-01,2020-05-29,SE,hold,skip_buy_inside_band,0.11991715088778196,0.1205458166999362,0.5054765070909639,31
2020-07-01,2020-06-30,AMZN,hold,defer_target_exit_min_holding,0.22617593419624338,0.0,0.2592517637409464,61
2020-07-01,2020-06-30,NVDA,hold,defer_target_exit_min_holding,0.41257608909172294,0.0,0.3486591709120752,61
2020-07-01,2020-06-30,SE,hold,defer_target_exit_min_holding,0.14563856017253443,0.0,1.089448733754459,61
2020-07-01,2020-06-30,VEEV,sell,target_exit_policy,0.21557158778508054,0.0,0.5778777271073177,91
2020-07-01,2020-06-30,NOW,buy,staged_new_entry,0.0,0.5,0.0,0
2020-07-01,2020-06-30,ETSY,buy,staged_new_entry,0.0,0.2724928085371293,0.0,0
2020-07-01,2020-06-30,MELI,buy,staged_new_entry,0.0,0.2275071914628705,0.0,0
2020-08-03,2020-07-31,AMZN,sell,target_exit_policy,0.2189809520851266,0.0,0.3612578521981884,94
2020-08-03,2020-07-31,NOW,hold,defer_target_exit_min_holding,0.20274425778488767,0.0,0.0555914844543699,33
2020-08-03,2020-07-31,SE,sell,target_exit_policy,0.15128270633641464,0.0,1.4233297363666702,94
2020-08-03,2020-07-31,MA,buy,staged_new_entry,0.0,0.2762567320617312,0.0,0
2020-08-03,2020-07-31,MNST,buy,staged_new_entry,0.0,0.2310756972049256,0.0,0
2020-09-01,2020-08-31,MA,hold,defer_target_exit_min_holding,0.22625229985832804,0.0,0.14175121423382953,29
2020-09-01,2020-08-31,MNST,hold,defer_target_exit_min_holding,0.12458629054328782,0.0,0.08992806178476864,29
2020-09-01,2020-08-31,NOW,hold,defer_target_exit_min_holding,0.1943474910830736,0.0,0.1929029187526885,62
2020-09-01,2020-08-31,NVDA,sell,target_exit_policy,0.454709354413564,0.0,0.9564951450492503,123
2020-09-01,2020-08-31,META,buy,staged_new_entry,0.0,0.5,0.0,0
2020-09-01,2020-08-31,JD,buy,staged_new_entry,0.0,0.2671231176675239,0.0,0
2020-09-01,2020-08-31,SE,buy,staged_new_entry,0.0,0.232876882332476,0.0,0
2020-10-01,2020-09-30,JD,hold,defer_target_exit_min_holding,0.02863661464910668,0.0,-0.04752075079611007,30
2020-10-01,2020-09-30,MA,hold,defer_target_exit_min_holding,0.23164838221800918,0.0,0.09846760760352624,59
2020-10-01,2020-09-30,META,sell,target_exit_policy,0.4074836016947795,0.0,-0.09751552193673707,30
2020-10-01,2020-09-30,MNST,hold,defer_target_exit_min_holding,0.1273330520676739,0.0,0.046762682300784064,59
2020-10-01,2020-09-30,NOW,sell,target_exit_policy,0.20488062749224387,0.0,0.1816981667414126,92
2020-10-01,2020-09-30,BIO,buy,staged_new_entry,0.0,0.4367802270424301,0.0,0
2020-10-01,2020-09-30,CPRT,buy,staged_new_entry,0.0,0.3044080524043793,0.0,0
2020-10-01,2020-09-30,DDOG,buy,staged_new_entry,0.0,0.2588117205531906,0.0,0
2020-11-02,2020-10-30,BIO,hold,defer_target_exit_min_holding,0.4101951228149722,0.0,0.13480928227526445,32
2020-11-02,2020-10-30,JD,hold,defer_target_exit_min_holding,0.02939968325746342,0.0,-0.0020608553494465554,62
2020-11-02,2020-10-30,MA,sell,target_exit_policy,0.19191016493623925,0.0,-0.07128273064894741,91
2020-11-02,2020-10-30,MNST,sell,target_exit_policy,0.11931951650372052,0.0,0.0010277728008543097,91
2020-11-02,2020-10-30,GOOG,buy,staged_new_entry,0.0,0.3413595480050947,0.0,0
2020-11-02,2020-10-30,CBRE,buy,staged_new_entry,0.0,0.2754471684180809,0.0,0
2020-12-01,2020-11-30,BIO,hold,defer_target_exit_min_holding,0.3813676033866761,0.0,0.07002559841255396,61
2020-12-01,2020-11-30,CBRE,hold,defer_target_exit_min_holding,0.022430409430261828,0.0,0.1703057059529558,29
2020-12-01,2020-11-30,JD,hold,defer_tiny_stale_position,0.030058942781552654,0.0,0.03479206874176555,91
2020-12-01,2020-11-30,LRCX,buy,staged_new_entry,0.0,0.4390843126772508,0.0,0
2021-01-04,2020-12-31,BIO,sell,target_exit_policy,0.38770342046788925,0.0,0.10454870770967739,95
2021-01-04,2020-12-31,CBRE,hold,defer_tiny_stale_position,0.02132341069045177,0.0,0.1296753762767684,63
2021-01-04,2020-12-31,GOOG,sell,target_exit_policy,0.23289051123540339,0.0,0.0628587182683582,63
2021-01-04,2020-12-31,JD,hold,defer_tiny_stale_position,0.02993961203038245,0.0,0.046551073121571473,125
2021-01-04,2020-12-31,TWLO,buy,staged_new_entry,0.0,0.3357898730657483,0.0,0
2021-01-04,2020-12-31,CPRT,hold,skip_sell_inside_band,0.2574928241323566,0.244229754067095,0.12521584698100408,95
2021-02-01,2021-01-29,CBRE,hold,defer_tiny_stale_position,0.022179483264337285,0.0,0.20941718202863968,91
2021-02-01,2021-01-29,CPRT,sell,target_exit_policy,0.22987140795476463,0.0,0.033911545010091526,123
2021-02-01,2021-01-29,JD,hold,defer_tiny_stale_position,0.030752805108681128,0.0,0.10643706157474342,153
