portfolio,official_metric_mode,status,valid_for_production,target_pass,cagr,cagr_target,cagr_gap_pp,max_dd,max_dd_target,max_dd_gap_pp,sharpe,start_date,end_date,years,ending_capital_usd,avg_cash_weight,latest_cash_weight,latest_position_count,broker_trade_count,total_fees_usd,order_preview_count,order_preview_buy_count,order_preview_sell_count,journal_trade_count,journal_win_rate,journal_avg_realized_return,journal_avg_holding_days,journal_profit_factor,legacy_cagr,legacy_max_dd,legacy_sharpe
main,broker_ledger_next_close,completed,True,False,0.1286319220673693,0.3,17.1368,-0.27072447057026816,-0.15,12.0724,0.6351022076912176,2019-06-03,2026-05-15,6.9486652977412735,231829.42029326214,0.05654700293809124,0.018159942157374306,17,2624,32161.775710651877,0,0,0,1872,0.5614316239316239,0.03353637278557616,68.78258547008546,1.957238282166889,0.2028785105431481,-0.15275979516510796,1.4848607897809738
concentrated,broker_ledger_next_close,completed,True,False,0.16889553858006412,0.5,33.1104,-0.33804466965479363,-0.18,15.8045,0.72196241424563,2019-06-03,2026-05-15,6.9486652977412735,295767.64392332087,0.000941717924495457,0.002403619391185368,7,936,49153.67563196182,0,0,0,571,0.5971978984238179,0.03854434130017077,55.399299474605954,2.440552535396184,0.28111314811671373,-0.11445174764460198,1.583793078975827
