ticker,side,quantity,reference_price,limit_price,gross_value_usd,estimated_fee_usd,cash_impact_usd,current_shares,current_weight,target_weight,target_value_usd,current_value_usd,trade_value_delta_usd,order_type,time_in_force,reason,status,estimated_cash_after_usd,client_order_id,idempotency_key
GOOG,BUY,58.0,399.0400085449219,400.0376085662842,23144.32049560547,57.860801239013675,-23202.181296844483,70.0,0.07655548966517847,0.14,51081.798324895055,27932.80059814453,23148.997726750524,limit,day,target_rebalance,ready,237462.41021636117,r1k-M-20260513-B-GOOG-a66d9efc9a4d,a66d9efc9a4d78ba5288cc5963a789102fdc8ef9553ba2a950e3aa5996d6bb4a
MRVL,BUY,116.0,177.9499969482422,178.39487194061277,20642.199645996094,51.60549911499024,-20693.805145111084,0.0,0.0,0.05701102776964,20801.613020169585,0.0,20801.613020169585,limit,day,target_rebalance,ready,216768.6050712501,r1k-M-20260513-B-MRVL-0c965a5a613a,0c965a5a613a70385c9bd1247cbdbe2050356d98c540704f760381e4b62e0797
AMD,BUY,46.0,445.5,446.61375,20493.0,51.2325,-20544.2325,0.0,0.0,0.05701102776964,20801.613020169585,0.0,20801.613020169585,limit,day,target_rebalance,ready,196224.37257125007,r1k-M-20260513-B-AMD-2850146d0ae8,2850146d0ae8f8bf17df2989f27504124632e725a5f8fb9973d762ea015d96ff
WDC,BUY,38.0,494.0899963378906,495.3252213287353,18775.419860839844,46.93854965209961,-18822.358410491943,0.0,0.0,0.0525270453633083,19165.542413222345,0.0,19165.542413222345,limit,day,target_rebalance,ready,177402.01416075812,r1k-M-20260513-B-WDC-ba4b66db2b91,ba4b66db2b919d6dea0a2342c278a2bf8f957d85e884b82b92b96a2cbcb1b2aa
FIX,BUY,9.0,2034.6300048828125,2039.7165798950193,18311.670043945312,45.77917510986328,-18357.449219055175,0.0,0.0,0.0509525870729817,18591.06983566933,0.0,18591.06983566933,limit,day,target_rebalance,ready,159044.56494170293,r1k-M-20260513-B-FIX-54c2ad6dd80e,54c2ad6dd80ed84b0135d6c5864fd5735028875df2e5e60dbc32fe607118e09b
UMC,BUY,1131.0,15.920000076293945,15.95980007648468,18005.520086288452,45.01380021572113,-18050.533886504174,0.0,0.0,0.0493794794984856,18017.090093785224,0.0,18017.090093785224,limit,day,target_rebalance,ready,140994.03105519875,r1k-M-20260513-B-UMC-3999d3ff5523,3999d3ff5523319c8cc430264c1e48a9950d84c46fb25475535db6dc381ebd04
CBOE,BUY,47.0,366.70001220703125,367.6167622375488,17234.90057373047,43.08725143432617,-17277.987825164793,0.0,0.0,0.0480349769352535,17526.521459625747,0.0,17526.521459625747,limit,day,target_rebalance,ready,123716.04323003396,r1k-M-20260513-B-CBOE-be828619417f,be828619417f7495686381216811c88d0849d4406eb97a8836f0baa0bfe5d93c
HPE,BUY,455.0,32.06999969482422,32.15017469406128,14591.84986114502,36.47962465286255,-14628.329485797882,0.0,0.0,0.04,14594.799521398587,0.0,14594.799521398587,limit,day,target_rebalance,ready,109087.71374423608,r1k-M-20260513-B-HPE-e263f72c7806,e263f72c7806d5b5ffa1813b253e0985e1498b41c006421c12ea3a8440ee1c8a
TKR,BUY,126.0,115.73999786376953,116.02934785842895,14583.239730834961,36.4580993270874,-14619.697830162047,0.0,0.0,0.04,14594.799521398587,0.0,14594.799521398587,limit,day,target_rebalance,ready,94468.01591407403,r1k-M-20260513-B-TKR-6893d13243d7,6893d13243d7f6a98e38c6f183ef8b3ec54f56ec0a84e1ccc87bd8d9cf0e7def
STM,BUY,230.0,63.38999938964844,63.54847438812256,14579.69985961914,36.44924964904785,-14616.149109268188,0.0,0.0,0.04,14594.799521398587,0.0,14594.799521398587,limit,day,target_rebalance,ready,79851.86680480585,r1k-M-20260513-B-STM-6b2bd2ce20fb,6b2bd2ce20fb0a7a1f0fad1d8f1f65eaadbae7493aafd9fde54fc01c50ada0c5
ON,BUY,126.0,115.70999908447266,115.99927408218383,14579.459884643555,36.44864971160889,-14615.908534355163,0.0,0.0,0.04,14594.799521398587,0.0,14594.799521398587,limit,day,target_rebalance,ready,65235.95827045068,r1k-M-20260513-B-ON-06efd6840561,06efd6840561824b3b8cf7dfc6049407dd8659d8832e9ec7b60624aab4ac815f
MLI,BUY,104.0,139.5500030517578,139.8988780593872,14513.200317382812,36.283000793457035,-14549.48331817627,0.0,0.0,0.04,14594.799521398587,0.0,14594.799521398587,limit,day,target_rebalance,ready,50686.47495227441,r1k-M-20260513-B-MLI-477821e02ddd,477821e02ddd36d60ec7545d65dd6b78e077fdfa502eb4f10003645fc9dd6e44
ECG,BUY,90.0,160.77000427246094,161.17192928314208,14469.300384521484,36.173250961303715,-14505.473635482787,0.0,0.0,0.04,14594.799521398587,0.0,14594.799521398587,limit,day,target_rebalance,ready,36181.00131679162,r1k-M-20260513-B-ECG-4b4c65c92a70,4b4c65c92a70110b770841d83adf527bdb5b43f9b18adb9c4c5c392828e51656
NXPI,BUY,48.0,298.4100036621094,299.1560286712646,14323.68017578125,35.80920043945313,-14359.489376220703,0.0,0.0,0.04,14594.799521398587,0.0,14594.799521398587,limit,day,target_rebalance,ready,21821.511940570916,r1k-M-20260513-B-NXPI-db75aa5fe216,db75aa5fe216b4f1e726b3b1b336820579b374db28f94c0e17fcf162105b6fe6
VRT,BUY,22.0,369.989990234375,370.91496520996094,8139.77978515625,20.349449462890625,-8160.12923461914,34.0,0.03447710165398221,0.05701102776964,20801.613020169585,12579.65966796875,8221.953352200835,limit,day,target_rebalance,ready,13661.382705951775,r1k-M-20260513-B-VRT-cb9845900879,cb9845900879266a79afd778335af4b0465b3f3567d434043cd479e123236920
FTI,BUY,98.0,72.68000030517578,72.86170030593871,7122.640029907227,17.806600074768067,-7140.446629981994,146.0,0.029082359175945184,0.0487611691928266,17791.48721995753,10611.280044555664,7180.207175401865,limit,day,target_rebalance,ready,6520.936075969781,r1k-M-20260513-B-FTI-a3ad7d010c3a,a3ad7d010c3aefae03e7eaa806f55fb1c995977644cf752f387b0d592221f1ba
PR,BUY,230.0,20.239999771118164,20.29059977054596,4655.199947357178,11.637999868392944,-4666.837947225571,491.0,0.027236660217355827,0.04,14594.799521398587,9937.839887619019,4656.959633779568,limit,day,target_rebalance,ready,1854.09812874421,r1k-M-20260513-B-PR-4b68511762c2,4b68511762c284f4b25273c2b2be1039e718d0dead6720f1bc69e3c849a91e7d
