rebalance_date,portfolio_sleeve_label,candidate_count,gate_pass_count,adr_candidate_count,adr_gate_pass_count,adr_candidate_share,source_mix,latest_core_selected_count,latest_concentrated_selected_count,top10_gate_tickers,avg_score,gate_avg_score,avg_portfolio_core_compounder_engine_score,gate_avg_portfolio_core_compounder_engine_score,avg_portfolio_future_winner_engine_score,gate_avg_portfolio_future_winner_engine_score,avg_portfolio_early_scout_engine_score,gate_avg_portfolio_early_scout_engine_score,avg_selection_confirmation_score,gate_avg_selection_confirmation_score,avg_sage_g_score,gate_avg_sage_g_score,avg_sage_q_score,gate_avg_sage_q_score,avg_sage_v_score,gate_avg_sage_v_score,avg_sales_growth_yoy,gate_avg_sales_growth_yoy,avg_eps_growth_yoy,gate_avg_eps_growth_yoy,avg_sales_cagr_3y,gate_avg_sales_cagr_3y,avg_sales_cagr_5y,gate_avg_sales_cagr_5y,avg_mom_6m,gate_avg_mom_6m,avg_mom_12m,gate_avg_mom_12m,avg_mom_24m,gate_avg_mom_24m,avg_mom_36m,gate_avg_mom_36m,avg_multi_year_winner_score,gate_avg_multi_year_winner_score
2019-03-29,core_compounder,12,9,0,0,0.0,current_constituents_proxy,0,0,"UNH,META,AAPL,HD,INTC,MSFT,PG,SIRI,BAC",3.105003395949867,3.49060035757255,0.2293369501073161,0.37097285648250183,0.05816978611065495,0.1348934492917279,-0.03307418764933189,0.040646503820437115,0.7631882812499998,0.916301875,0.2542743312077769,0.3390324416103693,0.33985618094715836,0.38597279076687696,0.11257369070892544,0.17977964812898647,0.1028035526503075,0.1028035526503075,0.5987864576902497,0.5987864576902497,0.2759455838834748,0.2759455838834748,0.2792911695786081,0.27929116957860817,0.013713555542699476,0.008133201723857921,0.16014717478112056,0.13544368499467735,0.368680920735376,0.38609179394913484,0.6951903748560305,0.7721821287146378,0.3570511113413318,0.434413530457495
2019-03-29,early_scout,210,204,7,6,0.03333333333333333,adr_whitelist+current_constituents_proxy,0,0,"ELS,PAYC,CPRT,PEG,NXST,KEYS,LNG,VICI,ZS,OLED",0.17795752329226186,0.19289446390460485,0.11167718499757205,0.11803571396443269,0.08290996661845108,0.08715667804761787,0.02316527124646563,0.027679753286823813,0.8396196668650795,0.8585186480800654,0.20364615186226415,0.20963574456409548,0.0482448761637793,0.04762904944267838,0.0681638722583969,0.06869672008250736,0.9247004849582524,0.9357747422631418,-7.413880046657709,-7.552457243791498,0.14966502745760432,0.14966502745760432,0.0959068793766034,0.0959068793766034,0.07592637634992609,0.07542779291543672,0.23702341754869033,0.24062511558222757,0.4701880015557084,0.48050423561053746,0.8388227828655614,0.8529979512038622,0.6881792395397316,0.7262135089979267
2019-03-29,future_winner,50,49,2,2,0.04,adr_whitelist+current_constituents_proxy,0,0,"NOW,MELI,UI,CDNS,W,SSNC,EPAM,SNPS,AMT,DHR",1.7601692255653723,1.7503177020062424,0.25764979665421006,0.259569495005385,0.2416869829785954,0.2429443203701216,0.17478833378674657,0.17686763197117228,0.949861675,0.964211568877551,0.36690600394786105,0.37439388157945,-0.05471018404488908,-0.05869236859859042,-0.013447368962971743,-0.029453199050688432,0.6592193209173658,0.6732452639156075,0.06538451803487777,0.06538451803487776,0.31642074940918574,0.3164207494091857,0.2234556270324798,0.2234556270324798,0.12950977784193687,0.1305343571194349,0.4201186253157049,0.41932230991366454,0.9296090647314068,0.9360529613974184,1.5211082442231731,1.533880071997043,2.699258174624815,2.718966510578694
2019-03-29,unassigned,219,0,7,0,0.0319634703196347,adr_whitelist+current_constituents_proxy,0,0,,-0.1022643976634702,,-0.04486565888979729,,-0.1370180563859043,,-0.20092564737339602,,0.8140806624809742,,0.12978441323340065,,-0.04585984312534361,,0.2553036546610577,,0.22048549668733372,,-0.23642640421785022,,0.13377297533977128,,0.12128406995006985,,-0.057368419395805274,,0.03418873913343413,,0.23705994159111282,,0.5586302733797806,,-0.46248664901612085,
2019-04-30,core_compounder,12,7,0,0,0.0,current_constituents_proxy,0,0,"UNH,HD,V,AAPL,INTC,BAC,SIRI",3.086692354134593,3.2992841863790674,0.19239229840891933,0.41093666569876314,0.023183205726882053,0.08003523697646621,-0.06530943443341078,-0.020114447082832405,0.63764109375,0.892388125,0.4247195077854047,0.7280905847749795,0.5138939787928776,0.7438360801378175,0.039951627915964384,-0.06589808057465021,0.06356614377740967,0.07416050107364462,0.682590558151817,0.8532381976897713,0.2969289373233727,0.2969289373233727,0.2976300148442658,0.2976300148442658,0.10565495527576589,0.06739679689338952,0.1895313130823014,0.0895419346345276,0.4381433746062233,0.4214728068451678,0.8074557574832029,0.8731229827550899,0.6067198962975454,0.42760471729956734
2019-04-30,early_scout,213,206,6,6,0.028169014084507043,adr_whitelist+current_constituents_proxy,0,0,"CPRT,OKTA,PAYC,AXON,IR,NXST,HUBS,OLED,PEG,ENTG",-0.20597336825962945,-0.186807140728518,0.09652469775792728,0.10085342954117676,0.08108111689903943,0.08420514834610046,0.017741768313395204,0.02147262492237319,0.8349068278560251,0.8566342807443365,0.25372033626087165,0.2623419010852702,0.02386316891414825,0.023262994242809837,0.10708695320342429,0.10264593438985356,0.4010612812962503,0.4080161012031217,-8.227515502418441,-8.371857879653852,0.15137432889813435,0.15137432889813437,0.1162168917231918,0.1162168917231918,0.21832734313544963,0.219261696823549,0.20248851629075978,0.2048809886507465,0.4345299287532004,0.44235252020419424,0.8214891413847818,0.8255657824451946,0.5022322217948508,0.524060831211738
2019-04-30,future_winner,49,46,4,4,0.08163265306122448,adr_whitelist+current_constituents_proxy,0,0,"NOW,W,UI,ON,MELI,AMD,EPAM,FDS,CDNS,SSNC",1.7938619173427288,1.8404445808192853,0.26521607987069173,0.28321173583507303,0.2559818076844057,0.2702866994470796,0.18047765420577036,0.19502943064599987,0.9021838715986394,0.9462134221014492,0.4195675313737917,0.4469306312459955,0.11798910837221889,0.10908069865455516,-0.11019634688392256,-0.1625228004113021,0.6777861741137283,0.710061706214382,-0.004835731478418472,-0.005045980673132318,0.33226214487335043,0.33226214487335043,0.21858657341105392,0.21858657341105392,0.30405415385194456,0.3117286761388635,0.42141109419899714,0.42933788545415197,0.8818743220110382,0.9030013190500156,1.474674233285015,1.5077293186047502,2.5266340661314963,2.6073022499627867
2019-04-30,unassigned,223,0,8,0,0.03587443946188341,adr_whitelist+current_constituents_proxy,0,0,,0.24673524427688187,,-0.04565866928808248,,-0.13221065529919435,,-0.19196363828117008,,0.8458682841928251,,0.10745596776304349,,-0.0433605838535999,,0.18651810720398612,,2.061568821078542,,0.2013986557427188,,0.11833703272861514,,0.09332783797334365,,0.10394984653234407,,0.12571490805001276,,0.30842787333579635,,0.6082059701429071,,-0.2212900783514974,
2019-05-31,core_compounder,12,5,1,0,0.08333333333333333,adr_whitelist+current_constituents_proxy,0,0,"UNH,V,AAPL,BAC,SIRI",2.735266253507216,2.9109917721211014,0.10024314866059336,0.2825455847123345,-0.05001419400587397,-0.013688968087697284,-0.10673199009054142,-0.08301434068415738,0.5070480555555555,0.8493433750000001,0.38967500529302224,0.9352200127032534,0.4188546788305769,0.8353157505204993,0.2824723052399158,0.2756848559676933,0.0632218200707384,0.079027275088423,0.7123764941282361,1.0685647411923542,0.4126069014417029,0.4126069014417029,0.4146163482879854,0.4146163482879854,0.038414261730745185,-0.010960282699521784,0.09357271910338916,-0.02733969340847555,0.326840963798281,0.3087225084784842,0.6778595991993713,0.8079692295038272,0.4807211555113022,0.34830750778722896
2019-05-31,early_scout,95,92,7,7,0.07368421052631578,adr_whitelist+current_constituents_proxy,0,0,"WING,MELI,MA,PODD,TSCO,VEEV,TAL,NXST,LDOS,PEG",0.5344396074193127,0.5434658017930191,0.15307069570986134,0.15587401401236842,0.15261818969118382,0.15525691244026418,0.10143175335110521,0.10441541923385708,0.7802964627192982,0.7989775000000001,0.2706308619894223,0.27945578140212085,0.04729566502018358,0.06142410418648199,0.2391112287884164,0.23363354657564736,0.25298869868682633,0.2529886986868264,-0.3399059748513091,-0.34713801686942203,0.19731402263573905,0.19731402263573905,0.17579539291758117,0.17579539291758123,0.1706553616285541,0.1710002044595934,0.1828993079084638,0.18416312985685518,0.39258385790346556,0.393822348286052,0.8172033435569723,0.8187944937119987,0.8246395854329862,0.8269947426008718
