rebalance_date,policy,gross_return,cost,turnover,net_return,cash_weight,n_positions,selected_tickers,monster_count,winner_count,scout_count,equity,drawdown
2019-04-30,concentrated,-0.007247183082966595,0.00037500000000000006,0.07500000000000001,-0.007622183082966596,0.85,3,"ADBE,V,NOW",0,0,3,0.9923778169170334,-0.007622183082966583
2019-05-31,concentrated,0.04257065764564344,0.0009,0.18,0.04167065764564344,0.49,6,"ADBE,V,NOW,PYPL,KO,MSFT",0,0,3,1.0337308531809142,0.0
2019-06-28,concentrated,0.0166853253729674,0.001225,0.245,0.0154603253729674,0.0,8,"ADBE,V,NOW,PYPL,KO,MSFT,DIS,HD",0,3,2,1.0497126685191664,0.0
2019-07-31,concentrated,-0.0005705475813163963,0.0006293706293706293,0.12587412587412586,-0.0011999182106870255,0.0,8,"ADBE,V,NOW,PYPL,KO,MSFT,DIS,HD",2,3,0,1.0484530991722214,-0.001199918210687101
2019-08-30,concentrated,-0.025823273797945804,0.0007402597402597403,0.14805194805194805,-0.026563533538205543,0.0,8,"ADBE,V,NOW,PYPL,KO,MSFT,DIS,HD",4,2,0,1.0206024801091247,-0.027731577681259778
2019-09-30,concentrated,-0.006220910194910533,0.0008928571428571429,0.17857142857142858,-0.007113767337767676,0.0,8,"ADBE,NOW,PYPL,KO,MSFT,DIS,HD,GOOGL",4,1,1,1.0133421515212797,-0.03464806902749373
2019-10-31,concentrated,0.01645899175701786,0.00012999646268128766,0.02599929253625753,0.016328995294336575,0.0,8,"ADBE,NOW,PYPL,KO,MSFT,DIS,HD,GOOGL",4,1,0,1.0298890107450236,-0.01888484188926498
2019-11-29,concentrated,0.024892068701518742,0.0006643356643356644,0.1328671328671329,0.024227733037183077,0.0,8,"ADBE,NOW,PYPL,KO,MSFT,DIS,HD,GOOGL",4,4,0,1.0548408867552828,0.0
2019-12-31,concentrated,0.05989615464713142,0.0006379731379731378,0.12759462759462756,0.05925818150915828,0.0,8,"ADBE,NOW,PYPL,KO,MSFT,DIS,HD,GOOGL",7,1,0,1.1173488394859086,0.0
2020-01-31,concentrated,-0.03648177839018535,0.0,0.0,-0.03648177839018535,0.0,8,"ADBE,NOW,PYPL,KO,MSFT,DIS,HD,GOOGL",7,1,0,1.0765859667392528,-0.036481778390185404
2020-02-28,concentrated,-0.11763226765096296,0.0002546296296296295,0.050925925925925895,-0.1178868972805926,0.0,8,"ADBE,NOW,PYPL,KO,MSFT,DIS,HD,GOOGL",8,0,0,0.9496705874645349,-0.15006795200908096
2020-03-31,concentrated,0.1865531648348104,0.0006250000000000001,0.12500000000000003,0.18592816483481042,0.0,8,"ADBE,NOW,PYPL,KO,MSFT,HD,GOOGL,AMZN",7,0,1,1.126241096989412,0.0
2020-04-30,concentrated,0.12116298468116853,9.532332114232352e-05,0.019064664228464704,0.1210676613600262,0.0,8,"ADBE,NOW,PYPL,KO,MSFT,HD,GOOGL,AMZN",7,0,0,1.2625924727294706,0.0
2020-05-29,concentrated,0.039825108956688206,0.0002046245140167795,0.0409249028033559,0.039620484442671425,0.0,8,"ADBE,NOW,PYPL,KO,MSFT,HD,GOOGL,AMZN",7,1,0,1.3126169981526827,0.0
2020-06-30,concentrated,0.06933139615643047,0.0002546296296296295,0.050925925925925895,0.06907676652680084,0.0,8,"ADBE,NOW,PYPL,KO,MSFT,HD,GOOGL,AMZN",8,0,0,1.4032883360731858,0.0
2020-07-31,concentrated,0.08079603116379003,0.0,0.0,0.08079603116379003,0.0,8,"ADBE,NOW,PYPL,KO,MSFT,HD,GOOGL,AMZN",8,0,0,1.5166684642063382,0.0
2020-08-31,concentrated,-0.03456954414122026,0.0,0.0,-0.03456954414122026,0.0,8,"ADBE,NOW,PYPL,KO,MSFT,HD,GOOGL,AMZN",8,0,0,1.4642379267853605,-0.034569544141220265
2020-09-30,concentrated,-0.011505844211513376,0.0,0.0,-0.011505844211513376,0.0,8,"ADBE,NOW,PYPL,KO,MSFT,HD,GOOGL,AMZN",8,0,0,1.4473906333111788,-0.04567763656338164
2020-10-30,concentrated,0.07048553150509913,0.0,0.0,0.07048553150509913,0.0,8,"ADBE,NOW,PYPL,KO,MSFT,HD,GOOGL,AMZN",8,0,0,1.5494107313956194,0.0
2020-11-30,concentrated,0.0210469593064761,0.0,0.0,0.0210469593064761,0.0,8,"ADBE,NOW,PYPL,KO,MSFT,HD,GOOGL,AMZN",8,0,0,1.5820211160083204,0.0
2020-12-31,concentrated,0.03875492542679344,0.0,0.0,0.03875492542679344,0.0,8,"ADBE,NOW,PYPL,KO,MSFT,HD,GOOGL,AMZN",8,0,0,1.6433322263828354,0.0
2021-01-29,concentrated,0.018663405036516128,0.0,0.0,0.018663405036516128,0.0,8,"ADBE,NOW,PYPL,KO,MSFT,HD,GOOGL,AMZN",8,0,0,1.674002401333378,0.0
2021-02-26,concentrated,-0.0002196373934970279,0.0,0.0,-0.0002196373934970279,0.0,8,"ADBE,NOW,PYPL,KO,MSFT,HD,GOOGL,AMZN",8,0,0,1.6736347278092414,-0.00021963739349706302
2021-03-31,concentrated,0.06546489870559369,0.0,0.0,0.06546489870559369,0.0,8,"ADBE,NOW,PYPL,KO,MSFT,HD,GOOGL,AMZN",8,0,0,1.7831990557354371,0.0
2021-04-30,concentrated,-0.027678867962318665,0.0,0.0,-0.027678867962318665,0.0,8,"ADBE,NOW,PYPL,KO,MSFT,HD,GOOGL,AMZN",8,0,0,1.7338421245212046,-0.027678867962318665
2021-05-28,concentrated,0.07445800073885184,0.0,0.0,0.07445800073885184,0.0,8,"ADBE,NOW,PYPL,KO,MSFT,HD,GOOGL,AMZN",8,0,0,1.8629405427098567,0.0
2021-06-30,concentrated,0.04223742810617665,0.0,0.0,0.04223742810617665,0.0,8,"ADBE,NOW,PYPL,KO,MSFT,HD,GOOGL,AMZN",8,0,0,1.9416263599486459,0.0
2021-07-30,concentrated,0.043558577335025835,0.0,0.0,0.043558577335025835,0.0,8,"ADBE,NOW,PYPL,KO,MSFT,HD,GOOGL,AMZN",8,0,0,2.0262008419041937,0.0
2021-08-31,concentrated,-0.06373496415091803,0.0,0.0,-0.06373496415091803,0.0,8,"ADBE,NOW,PYPL,KO,MSFT,HD,GOOGL,AMZN",8,0,0,1.89706100388287,-0.06373496415091806
2021-09-30,concentrated,0.08030168448484803,0.0,0.0,0.08030168448484803,0.0,8,"ADBE,NOW,PYPL,KO,MSFT,HD,GOOGL,AMZN",8,0,0,2.049398198065181,0.0
2021-10-29,concentrated,-0.019505625376411338,0.0,0.0,-0.019505625376411338,0.0,8,"ADBE,NOW,PYPL,KO,MSFT,HD,GOOGL,AMZN",8,0,0,2.0094234045666295,-0.019505625376411206
2021-11-30,concentrated,-0.008028554594193391,0.0006250000000000001,0.12500000000000003,-0.008653554594193391,0.0,8,"ADBE,NOW,KO,MSFT,HD,GOOGL,AMZN,AMD",7,0,1,1.9920347494323623,-0.027990386976516013
2021-12-31,concentrated,-0.04900345072257014,9.532332114232352e-05,0.019064664228464704,-0.04909877404371246,0.0,8,"ADBE,NOW,KO,MSFT,HD,GOOGL,AMZN,AMD",7,0,0,1.8942282853827594,-0.07571486733467236
2022-01-31,concentrated,-0.026041273699217687,0.0,0.0,-0.026041273699217687,0.0,8,"ADBE,NOW,KO,MSFT,HD,GOOGL,AMZN,AMD",7,0,0,1.8449001681543071,-0.0997844294505279
2022-02-28,concentrated,0.03842834811689321,0.0006906077348066296,0.13812154696132592,0.03773774038208658,1.1102230246251565e-16,8,"NOW,KO,MSFT,HD,GOOGL,AMZN,AMD,FCX",6,0,1,1.9145225317309824,-0.06581232796121994
2022-03-31,concentrated,-0.10425852281343047,0.00010632083187288233,0.021264166374576465,-0.10436484364530335,0.0,8,"NOW,KO,MSFT,HD,GOOGL,AMZN,AMD,FCX",6,0,0,1.7147136870514683,-0.16330867828891704
2022-04-29,concentrated,-0.006638389759690519,0.001728395061728395,0.345679012345679,-0.008366784821418914,1.1102230246251565e-16,8,"KO,MSFT,HD,GOOGL,FCX,JNJ,BMY,DG",4,1,3,1.7003670466015668,-0.17030909453962229
2022-05-31,concentrated,-0.05105681184591551,0.0007818930041152266,0.1563786008230453,-0.05183870485003074,0.0,8,"KO,MSFT,HD,GOOGL,DG,AMGN,SO,XOM",4,0,4,1.6122222211360697,-0.21331919650453757
