rebalance_date,ticker,weight,stage,monster_onset_score,cum_return,peak_return,months_held,period_forward_return,weighted_forward_return,sector,industry_group,rs_acceleration_score,revenue_growth_final,revision_score,portfolio_monster_early_score,portfolio_risk_entry_block_score,portfolio_defensive_rotation_action,explosion_exit_score,stage2_overext_penalty
2019-06-28,KO,0.0923076923076923,confirm,1.4073669342647004,0.1122347923150504,0.1122347923150504,2,0.0477778035670712,0.004410258790806572,Consumer Staples,Food Beverage & Tobacco,-0.0354879283058672,nan,1.0,0.4322972935072612,0.1333333333333333,neutral,0.0,0.0
2019-06-28,MSFT,0.0923076923076923,confirm,1.4220950444282827,0.12883501831005573,0.12883501831005573,2,0.0270806441823117,0.002499751770674926,Information Technology,Software - Infrastructure,-0.3423353951574962,nan,0.0,0.4125626463558542,0.1333333333333333,neutral,0.0,0.0
2019-06-28,DIS,0.038461538461538464,scout,1.7385712630232126,0.03871785285631879,0.03871785285631879,1,0.0387178528563187,0.0014891481867814885,Communication,Other,1.0027606272514151,nan,0.0,0.4070100350464497,0.0,neutral,0.0,0.0
2019-06-28,HD,0.038461538461538464,scout,1.5785835478923995,0.0317120333219294,0.0317120333219294,1,0.0317120333219294,0.001219693589304977,Consumer Discretionary,Specialty Retail,0.4901697577216343,nan,1.0,0.4667872708763929,0.0135416666666666,neutral,0.0,0.0
2019-07-31,ADBE,0.22727272727272727,monster,1.5223190881179685,0.010745052759246754,0.05203149685527997,4,-0.0392444943135696,-0.008919203253083999,Information Technology,Software - Application,-0.3674201700222197,nan,1.0,0.5151693977161991,0.1333333333333333,neutral,0.0,0.0
2019-07-31,V,0.22727272727272727,monster,1.2015947281046966,0.10647133858982505,0.10647133858982505,4,0.017091482759761,0.0038844278999456815,Financials,Consumer Finance,-0.3137104094098499,nan,0.0,0.5681690169790775,0.1333333333333333,neutral,0.0,0.0
2019-07-31,NOW,0.1272727272727273,winner,0.5497553804965087,-0.01691558346943922,0.026508967814092177,4,-0.0413512593018312,-0.00526288754750579,Information Technology,Software - Application,-2.1390580236042083,nan,0.0,0.4190203282124082,0.146875,neutral,0.0,0.0
2019-07-31,PYPL,0.05454545454545454,confirm,0.5733226614896998,-0.00622152330964143,0.03681706717295086,3,-0.0028972232248442,-0.00015803035771877455,Financials,Consumer Finance,-1.482388314765431,nan,0.0,0.3519131618511522,0.1739583333333333,neutral,0.0,0.0
2019-07-31,KO,0.1272727272727273,winner,1.487166025909201,0.1623886493328377,0.1623886493328377,3,0.0450928683083138,0.00573909233014903,Consumer Staples,Food Beverage & Tobacco,0.2803303938083725,nan,1.0,0.4222777620312491,0.0,neutral,0.0,0.0
2019-07-31,MSFT,0.1272727272727273,winner,1.3465900810427083,0.15036845676564803,0.15036845676564803,3,0.0190758065672247,0.002427829926737689,Information Technology,Software - Infrastructure,-0.5870121047076797,nan,0.0,0.4255822498248274,0.1333333333333333,neutral,0.0,0.0
2019-07-31,DIS,0.05454545454545454,confirm,1.1772330496504895,0.002122708250619443,0.03871785285631879,2,-0.0352310731013895,-0.0019216948964394273,Communication,Other,-0.6140572479726027,nan,0.0,0.3858363391949048,0.1333333333333333,neutral,0.0,0.0
2019-07-31,HD,0.05454545454545454,confirm,1.6646996993580574,0.10056039395249816,0.10056039395249816,2,0.0667321485132719,0.0036399353734511944,Consumer Discretionary,Specialty Retail,0.4865498164263606,nan,1.0,0.5168295428037306,0.0,neutral,0.0,0.0
2019-08-30,ADBE,0.17857142857142858,monster,1.0721320143807336,-0.035729688639104085,0.05203149685527997,5,-0.0459806766023527,-0.008210835107562982,Information Technology,Software - Application,0.274282971232587,nan,1.0,0.3706900780550535,0.0135416666666666,neutral,0.0,0.0
2019-08-30,V,0.17857142857142858,monster,1.3015835772058764,0.05817231056111316,0.10647133858982505,5,-0.0436514045544713,-0.007794893670441304,Financials,Consumer Finance,-0.0580862516041048,nan,0.0,0.5483358890883082,0.1333333333333333,neutral,0.0,0.0
2019-08-30,NOW,0.1,winner,0.5194656013996433,-0.07286530177986761,0.026508967814092177,5,-0.0569124251891639,-0.005691242518916391,Information Technology,Software - Application,-1.0547528451925523,nan,0.0,0.3828840714601713,0.1604166666666666,neutral,0.0,0.0
2019-08-30,PYPL,0.04285714285714286,confirm,0.8059728095096224,-0.062485319564776876,0.03681706717295086,4,-0.056616034231808,-0.0024264014670774855,Financials,Consumer Finance,-0.7193058062215723,nan,0.0,0.3570624683652875,0.1604166666666666,neutral,0.0,0.0
2019-08-30,KO,0.17857142857142858,monster,1.483271824973627,0.15448898634068575,0.1623886493328377,4,-0.0067960599896481,-0.0012135821410085893,Consumer Staples,Food Beverage & Tobacco,-0.3878505548636961,nan,1.0,0.446752641060024,0.1333333333333333,neutral,0.0,0.0
2019-08-30,MSFT,0.17857142857142858,monster,1.510701438528753,0.14733673638602895,0.15036845676564803,4,-0.0026354342052659,-0.0004706132509403393,Information Technology,Software - Infrastructure,-0.0023032462086808,nan,0.0,0.4233828909724177,0.1333333333333333,neutral,0.0,0.0
2019-08-30,DIS,0.04285714285714286,confirm,0.556493939417015,-0.0556368124773442,0.03871785285631879,3,-0.057637173823546,-0.0024701645924376857,Communication,Other,-0.8785665213274318,nan,0.0,0.2462750535500872,0.1604166666666666,neutral,0.0,0.0
2019-08-30,HD,0.1,winner,1.0446121934942942,0.12757360399787765,0.12757360399787765,3,0.0245449592714903,0.0024544959271490304,Consumer Discretionary,Specialty Retail,0.8416394196623724,nan,0.0,0.5202327385590835,0.0,neutral,0.0,0.0
2019-09-30,ADBE,0.19455252918287938,monster,0.4660777319811225,-0.05556875944540607,0.05203149685527997,6,-0.0205741798462121,-0.004002758724943988,Information Technology,Software - Application,-0.5823815598597826,nan,0.0,0.2311217873600221,0.1875,neutral,0.0,0.0
2019-09-30,NOW,0.10894941634241247,winner,0.0939773390624064,-0.11636786107601982,0.026508967814092177,6,-0.0469215092258615,-0.005112071044062733,Information Technology,Software - Application,-1.9753413195580023,nan,0.0,0.3135584591850091,0.1875,neutral,0.0,0.0
2019-09-30,PYPL,0.04669260700389105,confirm,0.28130826228115485,-0.05085650508699302,0.03681706717295086,5,0.0124038745424075,0.0005791692393342023,Financials,Consumer Finance,-1.34540260881035,nan,0.0,0.2259749735745077,0.30625,neutral,0.0,0.0
2019-09-30,KO,0.19455252918287938,monster,1.4008384567994774,0.13310563725008895,0.1623886493328377,5,-0.0185219169204674,-0.003603485782192101,Consumer Staples,Food Beverage & Tobacco,-0.0010103117923946,nan,1.0,0.4153138315551867,0.1333333333333333,neutral,0.0,0.0
2019-09-30,MSFT,0.19455252918287938,monster,1.2652352060920335,0.17904776847315973,0.17904776847315973,5,0.0276388187368745,0.00537720208888609,Information Technology,Software - Infrastructure,-0.3948701166249518,nan,0.0,0.4387073942272637,0.1333333333333333,neutral,0.0,0.0
2019-09-30,DIS,0.04669260700389105,confirm,0.48038120812830615,-0.06365113922942367,0.03871785285631879,4,-0.0084864878872538,-0.0003962562437628234,Communication,Other,-0.9925949029656008,nan,0.0,0.2055089417279468,0.1875,neutral,0.0,0.0
2019-09-30,HD,0.19455252918287938,monster,1.0668404012710953,0.12999316234145453,0.12999316234145453,4,0.0021458096704269,0.00041747269852663427,Consumer Discretionary,Specialty Retail,0.7553672357463366,nan,0.0,0.5054739016482688,0.0,neutral,0.0,0.0
2019-09-30,GOOGL,0.019455252918287938,scout,1.5951234607391835,0.026715834843717756,0.026715834843717756,1,0.0267158348437177,0.0005197633238077374,Communication,Internet Content & Information,1.3483720879310663,nan,1.0,0.5150004458630265,0.0,neutral,0.0,0.0
2019-10-31,ADBE,0.1893939393939394,monster,0.8362426487356067,0.009053339467600452,0.05203149685527997,7,0.0684243554618744,0.012959158231415607,Information Technology,Software - Application,-0.745687109533184,nan,0.0,0.2597262683166292,0.1875,neutral,0.0,0.0
2019-10-31,NOW,0.10606060606060606,winner,-1.6907778481408235,-0.03525992096903774,0.026508967814092177,7,0.0917892599580512,0.00973522454100543,Information Technology,Software - Application,-2.1444620586332066,nan,0.0,0.1256609020622609,0.30625,neutral,0.0,0.0
2019-10-31,PYPL,0.045454545454545456,confirm,0.41853390855845235,-0.04813692462065167,0.03681706717295086,6,0.00286529958949,0.00013024089043136365,Financials,Consumer Finance,-0.9893811404192177,nan,1.0,0.2063486420911815,0.3130208333333333,neutral,0.0,0.0
2019-10-31,KO,0.1893939393939394,monster,1.1910265541686327,0.12234481091803318,0.1623886493328377,6,-0.009496754740512,-0.0017986277917636363,Consumer Staples,Food Beverage & Tobacco,0.1944514587856403,nan,0.0,0.3361187439514562,0.0,neutral,0.0,0.0
2019-10-31,MSFT,0.1893939393939394,monster,1.213889159730348,0.2095485781301576,0.2095485781301576,6,0.0258690194516,0.0048994355021969695,Information Technology,Software - Infrastructure,-0.6977738126777758,nan,0.0,0.4692821520276273,0.1333333333333333,neutral,0.0,0.0
2019-10-31,DIS,0.045454545454545456,confirm,0.5495230425522253,0.05608203674265577,0.05608203674265577,5,0.1278723999018314,0.00581238181371961,Communication,Other,-0.9619536396283026,nan,0.0,0.2057202270081623,0.2010416666666666,neutral,0.0,0.0
2019-10-31,HD,0.1893939393939394,monster,0.9873781134588983,0.03607860903952664,0.12999316234145453,5,-0.0831107270661071,-0.015740668004944527,Consumer Discretionary,Specialty Retail,0.0611573625141409,nan,0.0,0.5228729028472663,0.0,neutral,0.0,0.0
2019-10-31,GOOGL,0.045454545454545456,confirm,1.411625632777949,0.03714670329871805,0.03714670329871805,2,0.0101594502597577,0.00046179319362535,Communication,Internet Content & Information,0.1567022929157497,nan,1.0,0.5395738981608448,0.0,neutral,0.0,0.0
2019-11-29,ADBE,0.16025641025641024,monster,1.3169159025564452,0.07686307712883389,0.07686307712883389,8,0.0672013411075092,0.010769445690305959,Information Technology,Software - Application,-0.0167355796802831,nan,0.0,0.3946704255153814,0.1360416666666666,neutral,0.0,0.0
2019-11-29,NOW,0.08974358974358974,winner,-0.5623260820868933,-0.028578292830502172,0.026508967814092177,8,0.0069258324431249,0.0006215490654086449,Information Technology,Software - Application,-1.743093980877672,nan,0.0,0.3660705272650439,0.1353645833333333,neutral,0.0,0.0
2019-11-29,PYPL,0.08974358974358974,winner,1.0483648932289216,-0.03482348015268988,0.03681706717295086,7,0.0139867222632372,0.0012552186646494923,Financials,Consumer Finance,-0.970514287870949,nan,1.0,0.3165993241971384,0.1739583333333333,neutral,0.0,0.0
2019-11-29,KO,0.16025641025641024,monster,0.9540560410440412,0.16444370758013327,0.16444370758013327,7,0.0375097708409815,0.006011181224516265,Consumer Staples,Food Beverage & Tobacco,-0.3610642994984889,nan,0.0,0.3116230243838083,0.1604166666666666,neutral,0.0,0.0
2019-11-29,MSFT,0.16025641025641024,monster,1.4372085830625492,0.2650829785535238,0.2650829785535238,7,0.0459133278542784,0.007357905104852307,Information Technology,Software - Infrastructure,-0.5592540427368485,nan,0.0,0.4859761933872749,0.1333333333333333,neutral,0.0,0.0
2019-11-29,DIS,0.08974358974358974,winner,1.3169494813087597,0.009268029234532182,0.05608203674265577,6,-0.0443280028249654,-0.003978154099676382,Communication,Other,-0.2573938214108837,nan,0.0,0.4481920532253111,0.1333333333333333,neutral,0.0,0.0
2019-11-29,HD,0.16025641025641024,monster,0.4250539232548241,0.034114093826513425,0.12999316234145453,6,-0.0018961063338953,-0.00030386319453450317,Consumer Discretionary,Specialty Retail,-1.1839293159457935,nan,0.0,0.2566689958093391,0.1739583333333333,neutral,0.0,0.0
2019-11-29,GOOGL,0.08974358974358974,winner,1.4178612275792144,0.07365423447277131,0.07365423447277131,3,0.0351999683920687,0.00315897152236514,Communication,Internet Content & Information,0.2775865102831242,nan,1.0,0.4606388054392931,0.0135416666666666,neutral,0.0,0.0
2019-12-31,ADBE,0.13227513227513227,monster,1.4922191904656814,0.15325510312633805,0.15325510312633805,9,0.0709394050366951,0.00938351918474803,Information Technology,Software - Application,0.7197034191541112,nan,0.0,0.4275054226498184,0.0,neutral,0.0,0.0
2019-12-31,NOW,0.07407407407407408,winner,-0.6436806449819211,0.15363143151582426,0.15363143151582426,9,0.1875701592846264,0.01389408587293529,Information Technology,Software - Application,-0.6365486503783966,nan,0.0,0.335457739786774,0.146875,neutral,0.0,0.0
2019-12-31,PYPL,0.13227513227513227,monster,1.2385268116338843,0.007761738526088191,0.03681706717295086,8,0.0441216894558469,0.0058362023089744575,Financials,Consumer Finance,0.0456017576346348,nan,1.0,0.3437123971396645,0.040625,neutral,0.0,0.0
2019-12-31,KO,0.13227513227513227,monster,1.2092111273780763,0.2366426036316096,0.2366426036316096,8,0.0620029079821429,0.008201442854780807,Consumer Staples,Food Beverage & Tobacco,0.0878358740859123,nan,0.0,0.3663493869489846,0.0135416666666666,neutral,0.0,0.0
2019-12-31,MSFT,0.13227513227513227,monster,1.394789726991195,0.357904190010194,0.357904190010194,8,0.0733716388807954,0.00970524323820045,Information Technology,Software - Infrastructure,-0.345920988697742,nan,0.0,0.4710977433047659,0.1333333333333333,neutral,0.0,0.0
2019-12-31,DIS,0.13227513227513227,monster,1.427654323913531,-0.028938332680514156,0.05608203674265577,7,-0.0378555158871162,-0.005007343371311666,Communication,Other,0.4667804199131975,nan,0.0,0.4139004028064021,0.0,neutral,0.0,0.0
2019-12-31,HD,0.13227513227513227,monster,0.4780180164275693,0.08707549448173091,0.12999316234145453,7,0.0512142721691815,0.006774374625553108,Consumer Discretionary,Specialty Retail,-1.0298657171178505,nan,0.0,0.2430868393982385,0.1739583333333333,neutral,0.0,0.0
2019-12-31,GOOGL,0.13227513227513227,monster,1.4694877417831786,0.1638200435100834,0.1638200435100834,4,0.0839803040329729,0.011108505824467313,Communication,Internet Content & Information,0.594663602309591,nan,1.0,0.5175311830826096,0.0,neutral,0.0,0.0
2020-01-31,ADBE,0.13227513227513227,monster,2.1934932003118313,0.15642043191223243,0.15642043191223243,10,0.0027446908991024,0.00036305435173312166,Information Technology,Software - Application,1.485770614147928,nan,1.0,0.579485282616041,0.0,neutral,0.0,0.0
2020-01-31,NOW,0.07407407407407408,winner,0.21297478029367223,0.1479384484454218,0.15363143151582426,10,-0.0049348369980887,-0.0003655434813399038,Information Technology,Software - Application,1.9505273336802205,nan,0.0,0.4946390593316351,0.1083333333333333,neutral,0.0,0.0
2020-01-31,PYPL,0.13227513227513227,monster,1.1433206255830006,-0.012164304769291534,0.03681706717295086,9,-0.0197725737479603,-0.0026154198079312565,Financials,Consumer Finance,0.0264272125409623,nan,1.0,0.3774399793530424,0.0135416666666666,neutral,0.0,0.0
2020-01-31,KO,0.13227513227513227,monster,1.3233836954742053,0.18738762024696576,0.2366426036316096,9,-0.0398296025383552,-0.005268465944226878,Consumer Staples,Food Beverage & Tobacco,0.3820152509111768,nan,0.0,0.3818891052975449,0.0,neutral,0.0,0.0
2020-01-31,MSFT,0.13227513227513227,monster,1.3580901804227519,0.3461140587100826,0.357904190010194,9,-0.0086825943883588,-0.0011484913212114814,Information Technology,Software - Infrastructure,-0.3471255098265364,nan,0.0,0.4657777538597915,0.1333333333333333,neutral,0.0,0.0
2020-01-31,DIS,0.13227513227513227,monster,0.6898172603040018,-0.17363533383631446,0.05608203674265577,8,-0.1490090753507151,-0.01971019515221099,Communication,Other,0.1865496758792802,nan,0.0,0.2990002499297423,0.040625,neutral,0.0,0.0
2020-01-31,HD,0.13227513227513227,monster,0.9515716908944167,0.09986728263961275,0.12999316234145453,8,0.0117671571319712,0.0015565022661337565,Consumer Discretionary,Specialty Retail,-0.9741421089824268,nan,0.0,0.3235003004743175,0.1604166666666666,neutral,0.0,0.0
2020-01-31,GOOGL,0.13227513227513227,monster,1.4663723573057115,0.08205436787720144,0.1638200435100834,5,-0.0702562875496427,-0.009293159728788716,Communication,Internet Content & Information,0.7763506144505818,nan,1.0,0.5186301158884135,0.0,neutral,0.0,0.0
2020-02-28,ADBE,0.125,monster,1.453954635766387,0.046004961693520974,0.15642043191223243,11,-0.0954803868659867,-0.011935048358248337,Information Technology,Software - Application,0.7654247232204536,nan,1.0,0.4695378168494599,0.0135416666666666,neutral,0.0,0.0
2020-02-28,NOW,0.125,monster,1.4991433949070552,-0.0041892674250888495,0.15363143151582426,11,-0.13252253731594,-0.0165653171644925,Information Technology,Software - Application,1.0185854593384798,nan,0.0,0.5218514866671674,0.0135416666666666,neutral,0.0,0.0
2020-02-28,PYPL,0.125,monster,0.7930630627824713,-0.11401816988273084,0.03681706717295086,10,-0.1031081035087028,-0.01288851293858785,Financials,Consumer Finance,0.7369409803455788,nan,1.0,0.2817808979900962,0.0541666666666666,neutral,0.0,0.0
2020-02-28,KO,0.125,monster,0.808547119786938,0.0010177063051093338,0.2366426036316096,10,-0.1569579392305717,-0.01961974240382146,Consumer Staples,Food Beverage & Tobacco,0.0411307261848832,nan,1.0,0.3063415657650229,0.1458333333333333,neutral,0.0,0.0
2020-02-28,MSFT,0.125,monster,0.7703489112572242,0.2979894170403041,0.357904190010194,10,-0.035750790476027,-0.004468848809503375,Information Technology,Software - Infrastructure,-0.4297097223489428,nan,0.0,0.3355038939599091,0.146875,neutral,0.0,0.0
2020-02-28,DIS,0.125,monster,-0.058260856588522175,-0.30480766169752127,0.05608203674265577,9,-0.1587341923392745,-0.01984177404240931,Communication,Other,-1.3395866254052895,nan,0.0,0.1839954473462816,0.30625,neutral,0.0,0.0
2020-02-28,HD,0.125,monster,0.5320188215529429,-0.019512679629190233,0.12999316234145453,9,-0.1085403340503943,-0.013567541756299288,Consumer Discretionary,Specialty Retail,0.0148599936039433,nan,0.0,0.2037970371286415,0.159375,neutral,0.0,0.0
2020-02-28,GOOGL,0.125,monster,1.1889396672323957,-0.08021499182580905,0.1638200435100834,6,-0.1499641464609159,-0.01874551830761449,Communication,Internet Content & Information,0.3660498706867005,nan,1.0,0.4938875258303477,0.0135416666666666,neutral,0.0,0.0
2020-03-31,ADBE,0.14084507042253522,monster,1.118936333602706,0.18310994359467747,0.18310994359467747,12,0.1310748867569218,0.01846125165590448,Information Technology,Software - Application,0.0897914310635816,nan,1.0,0.3474169753093726,0.0270833333333333,neutral,0.0,0.0
2020-03-31,NOW,0.14084507042253522,monster,1.2642078366646419,0.2415062505538823,0.2415062505538823,12,0.2467291322957181,0.034750582013481426,Information Technology,Software - Application,0.3921841726257424,nan,0.0,0.4196018911429209,0.0135416666666666,neutral,0.0,0.0
2020-03-31,PYPL,0.14084507042253522,monster,0.7127707547328441,0.14522125733271452,0.14522125733271452,11,0.2926012909103703,0.041211449423995815,Financials,Consumer Finance,0.6595435334926487,nan,1.0,0.2121325179003264,0.1729166666666667,neutral,0.0,0.0
2020-03-31,KO,0.14084507042253522,monster,0.6501410098781772,0.07500989177033346,0.2366426036316096,11,0.0739169597092734,0.010410839395672309,Consumer Staples,Food Beverage & Tobacco,-0.157127805754935,nan,1.0,0.2003367829048515,0.2927083333333333,neutral,0.0,0.0
2020-03-31,MSFT,0.14084507042253522,monster,0.9954136263021547,0.4914150987293162,0.4914150987293162,11,0.1490194597503455,0.020988656302865564,Information Technology,Software - Infrastructure,-0.4200737002906709,nan,0.0,0.3361697799546713,0.146875,neutral,0.0,0.0
2020-03-31,HD,0.14084507042253522,monster,0.32720339115564473,0.20823286305214017,0.20823286305214017,10,0.232277907066865,0.032715198178431694,Consumer Discretionary,Specialty Retail,0.2088510324204482,nan,0.0,0.1812446153485298,0.1729166666666667,neutral,0.0,0.0
2020-03-31,GOOGL,0.14084507042253522,monster,1.0708578512813112,0.08352128083716481,0.1638200435100834,7,0.1780158093552717,0.025072649204967847,Communication,Internet Content & Information,0.2689746393768173,nan,1.0,0.3384091746385781,0.0677083333333333,neutral,0.0,0.0
2020-03-31,AMZN,0.014084507042253523,scout,2.118669658748118,0.20891682859811467,0.20891682859811467,1,0.2089168285981146,0.0029424905436354174,Consumer Discretionary,Internet Content & Information,1.0583222032541744,nan,0.3222072299770606,0.5064623552400878,0.0135416666666666,neutral,0.0,0.0
2020-04-30,ADBE,0.13812154696132597,monster,1.7546885058854573,0.32852856257007956,0.32852856257007956,13,0.1229121771503098,0.016976820048385334,Information Technology,Software - Application,0.0239287910609031,nan,1.0,0.480970382277809,0.0135416666666666,neutral,0.0,0.0
2020-04-30,NOW,0.13812154696132597,monster,1.8201869325747841,0.39523832718342833,0.39523832718342833,13,0.1238270661633482,0.017103185934164118,Information Technology,Software - Application,0.0886025498156324,nan,0.0,0.5800771737133582,0.0,neutral,0.0,0.0
2020-04-30,PYPL,0.13812154696132597,monster,1.642759670531093,0.49065102819251827,0.49065102819251827,12,0.3016271036256603,0.041661202158240374,Financials,Consumer Finance,0.9587428252647892,nan,1.0,0.435657701155679,0.0155729166666666,neutral,0.0,0.0
2020-04-30,KO,0.13812154696132597,monster,0.5674509244915527,0.11129969128769823,0.2366426036316096,12,0.0337576424135059,0.004662657791920705,Consumer Staples,Food Beverage & Tobacco,-0.359977751233125,nan,1.0,0.1697836578129579,0.32046875,neutral,0.0,0.0
2020-04-30,MSFT,0.13812154696132597,monster,1.6138888107401386,0.567455015752055,0.567455015752055,12,0.0509850792629931,0.007042138019750429,Information Technology,Software - Infrastructure,-0.2883190860961424,nan,0.0,0.4119888053858828,0.1333333333333333,neutral,0.0,0.0
2020-04-30,HD,0.13812154696132597,monster,1.2958680491845855,0.38581432378653746,0.38581432378653746,11,0.1469761882538149,0.02030057848809598,Consumer Discretionary,Specialty Retail,0.1695936211304203,nan,0.0,0.3321764434462641,0.0270833333333333,neutral,0.0,0.0
2020-04-30,GOOGL,0.13812154696132597,monster,1.7704639105971007,0.17428047206153474,0.17428047206153474,8,0.0837631829014435,0.011569500400751864,Communication,Internet Content & Information,-0.0488834818029126,nan,1.0,0.4851607882080551,0.155,neutral,0.0,0.0
2020-04-30,AMZN,0.03314917127071823,confirm,2.6101569441065577,0.27627433787036093,0.27627433787036093,2,0.0557172401598176,0.0018469803367895336,Consumer Discretionary,Internet Content & Information,2.1432102792716456,nan,0.3222072299770606,0.6434044885101817,0.1083333333333333,promote_monster_early,0.0,0.0
2020-05-29,ADBE,0.13227513227513227,monster,1.817840060018112,0.4644429498065481,0.4644429498065481,14,0.1023044525091263,0.013532334987979669,Information Technology,Software - Application,-0.3631143847597539,nan,1.0,0.5387364105365147,0.1333333333333333,neutral,0.0,0.0
2020-05-29,NOW,0.13227513227513227,monster,1.8079114281162165,0.4308203623802853,0.4308203623802853,14,0.0255024783247508,0.003373343693750106,Information Technology,Software - Application,-0.1869640887652012,nan,0.0,0.6038202123377395,0.2416666666666667,neutral,0.0,0.0
2020-05-29,PYPL,0.13227513227513227,monster,1.8725659592043264,0.6426993741496205,0.6426993741496205,13,0.102001302170279,0.013492235736809391,Financials,Consumer Finance,1.5001633094662488,nan,0.0,0.5135614506776907,0.1083333333333333,neutral,0.0,0.0
2020-05-29,KO,0.13227513227513227,monster,0.6700562303672144,0.06347531789169758,0.2366426036316096,13,-0.0430346321257274,-0.005692411656842248,Consumer Staples,Food Beverage & Tobacco,-0.3511428855899506,nan,1.0,0.2079521578999583,0.30625,neutral,0.0,0.0
2020-05-29,MSFT,0.13227513227513227,monster,1.5787494715134496,0.6991782873898165,0.6991782873898165,13,0.0840363967795028,0.011115925499934232,Information Technology,Software - Infrastructure,-0.4987993675779593,nan,0.0,0.4015305772961601,0.1333333333333333,neutral,0.0,0.0
2020-05-29,HD,0.13227513227513227,monster,1.6559765945198925,0.38061856403905003,0.38581432378653746,12,-0.0037492466763447,-0.0004959321000455952,Consumer Discretionary,Specialty Retail,0.0351423175419409,nan,0.4298237900120738,0.4565110516904713,0.0135416666666666,neutral,0.0,0.0
2020-05-29,GOOGL,0.13227513227513227,monster,1.9099280515894188,0.150542844292338,0.17428047206153474,9,-0.0202146151059837,-0.002673890887034881,Communication,Internet Content & Information,-0.2295848932125208,nan,1.0,0.5555537941681595,0.1333333333333333,neutral,0.0,0.0
2020-05-29,AMZN,0.07407407407407408,winner,2.27326778444637,0.3998716287652708,0.3998716287652708,3,0.0968422597144349,0.0071735007195877715,Consumer Discretionary,Internet Content & Information,0.853947328530294,nan,0.3222072299770606,0.6011776061080973,0.1083333333333333,neutral,0.0,0.0
