horizon,status,start_date,end_date,period_return,cagr,max_dd,sharpe,realized_volatility,start_equity_usd,end_equity_usd,avg_cash_weight,end_cash_weight,series,series_type
1M,completed,2026-05-11,2026-06-09,-0.012791893251371311,-0.14968722335323992,-0.03528880350628816,-0.9445156173347806,0.15826306038335175,381540.623166485,376659.9962438776,0.276627883637287,0.2801072768399512,main,portfolio
3M,completed,2026-03-09,2026-06-09,0.06259184633249815,0.27255859295623885,-0.05929461177331774,1.5024266650049825,0.16870313234007656,354472.8839618971,376659.9962438776,0.28618262378815773,0.2801072768399512,main,portfolio
6M,completed,2025-12-09,2026-06-09,0.21055515471670638,0.4673682293206396,-0.09920084278001728,1.9889178496023072,0.20608186887101168,311146.4973539545,376659.9962438776,0.16366481453481588,0.2801072768399512,main,portfolio
YTD,completed,2026-01-02,2026-06-09,0.15090231619283978,0.383895057479672,-0.09920084278001728,1.6942732783823127,0.2062632044250001,327273.6451603129,376659.9962438776,0.18649120537591068,0.2801072768399512,main,portfolio
1Y,completed,2025-06-09,2026-06-09,0.35809481991159053,0.3583795686168936,-0.10918089684923482,1.583601832784312,0.20784542356749144,277344.4024095442,376659.9962438776,0.0834955495240174,0.2801072768399512,main,portfolio
2Y,completed,2024-06-10,2026-06-09,0.5787430680318617,0.2570708405534994,-0.24755961288038486,1.2108435503990633,0.2080752918286573,238582.20116427203,376659.9962438776,0.08547170940850958,0.2801072768399512,main,portfolio
FULL,completed,2019-06-03,2026-06-09,2.773186550344806,0.2083312081625659,-0.32650881233768303,0.9914580132333157,0.21476157020871636,99825.43699289324,376659.9962438776,0.05940999927642093,0.2801072768399512,main,portfolio
1M,completed,2026-05-11,2026-06-09,-0.059045693909782315,-0.5353774932204571,-0.07489410403112517,-3.334377955632641,0.22218741892648902,726030.3021794481,683161.3391877336,0.00012423271427980002,0.0001300785934437,concentrated,portfolio
3M,completed,2026-03-09,2026-06-09,0.01508089248386657,0.06122701839425826,-0.0879139772248494,0.35048676277846547,0.2792375377117584,673011.7217713185,683161.3391877336,9.866987855664298e-05,0.0001300785934437,concentrated,portfolio
6M,completed,2025-12-09,2026-06-09,0.28000725064827936,0.6411988673362459,-0.0879139772248494,1.9022048250178138,0.2853062524595705,533716.7729649469,683161.3391877336,0.0001115821010883165,0.0001300785934437,concentrated,portfolio
