rebalance_date,policy,gross_return,cost,turnover,net_return,cash_weight,n_positions,selected_tickers,monster_count,winner_count,scout_count,equity,drawdown
2019-04-30,lifecycle_review_main,-0.0076838509570894865,0.000225,0.045,-0.007908850957089486,0.91,3,"ALGN,CDNS,ADBE",0,0,3,0.9920911490429105,-0.007908850957089486
2019-05-31,lifecycle_review_main,0.013217251958249486,0.0003,0.06,0.012917251958249486,0.85,5,"CDNS,ADBE,SBAC,BR,MKTX",0,0,5,1.004906240380647,0.0
2019-06-28,lifecycle_review_main,0.012025608400255693,0.0007250000000000001,0.14500000000000002,0.011300608400255693,0.56,8,"CDNS,ADBE,SBAC,BR,MKTX,HEI,NOC,MSCI",0,0,4,1.0162622922821618,0.0
2019-07-31,lifecycle_review_main,0.024866089982167515,0.00085,0.16999999999999998,0.024016089982167515,0.21999999999999997,11,"CDNS,ADBE,SBAC,BR,MKTX,HEI,NOC,MSCI,MU,HUM,RMD",0,1,4,1.040668938939094,0.0
2019-08-30,lifecycle_review_main,-0.061884152432344186,0.0012273584905660377,0.24547169811320751,-0.06311151092291023,1.1102230246251565e-16,12,"CDNS,ADBE,SBAC,MKTX,HEI,NOC,MSCI,MU,RMD,KLAC,TGT,EW",0,3,4,0.974990749832106,-0.06311151092291023
2019-09-30,lifecycle_review_main,0.02288044557813075,0.0024028301886792453,0.48056603773584905,0.020477615389451507,0.020000000000000018,11,"ADBE,NOC,MSCI,MU,RMD,KLAC,TGT,EW,SYY,SHW,LHX",0,3,4,0.9949562354154408,-0.043926268780785205
2019-10-31,lifecycle_review_main,0.007552364688513444,0.0011662334836903708,0.23324669673807416,0.006386131204823073,0.0,12,"ADBE,NOC,MU,RMD,KLAC,TGT,EW,SYY,SHW,AAPL,VST,J",1,2,4,1.0013101564778606,-0.037820656491734606
2019-11-29,lifecycle_review_main,0.04341116389288742,0.00021090133785392473,0.04218026757078495,0.043200262555033495,0.0,12,"ADBE,NOC,MU,RMD,KLAC,TGT,EW,SYY,SHW,AAPL,VST,J",1,2,3,1.0445670181367257,0.0
2019-12-31,lifecycle_review_main,0.0023356595908057436,0.0009690336793278666,0.19380673586557332,0.001366625911477877,0.0,12,"ADBE,NOC,MU,RMD,KLAC,TGT,EW,SYY,AAPL,UNH,LW,HCA",1,4,3,1.0459945504899866,0.0
2020-01-31,lifecycle_review_main,-0.005627016218609178,0.0008412082121643165,0.1682416424328633,-0.006468224430773495,0.0,12,"ADBE,NOC,MU,RMD,KLAC,SYY,AAPL,UNH,LW,HCA,AMD,ADSK",2,3,4,1.0392288229840514,-0.006468224430773439
2020-02-28,lifecycle_review_main,-0.07582887253595058,0.0004817114795974545,0.0963422959194909,-0.07631058401554804,0.0,12,"ADBE,NOC,MU,RMD,KLAC,AAPL,LW,AMD,ADSK,XYZ,NOW,TMUS",2,3,5,0.9599246645763478,-0.0822852144624655
