target_n,single_name_cap,cagr,sharpe,max_dd,calmar,avg_turnover_monthly,avg_cash_weight
3,0.25,0.10288718360666027,0.5528676555511045,-0.346688864808961,0.2967709495468079,0.6443452380952381,0.25297619047619047
3,0.35,0.13177820961737607,0.565649030794416,-0.44298242338081795,0.29747954469988197,0.8615333231196132,0.0035714285714285735
3,0.5,0.14790446106335242,0.6017218117322501,-0.47920104316157963,0.3086480365057995,0.8725013891694401,3.96508223080413e-18
5,0.25,0.11787765707569453,0.5701938950512283,-0.36109955413820016,0.3264408823683575,0.8226735511156058,0.005952380952380952
5,0.35,0.13485707557998983,0.6010410670805705,-0.4093220189388769,0.32946450310587305,0.8391418961367785,0.0035714285714285787
5,0.5,0.1355162818125255,0.5871786745200344,-0.44403499851299,0.30519279396072435,0.8521235691711484,6.6084703846735505e-18
7,0.25,0.13132196609544988,0.6409815177059829,-0.34939766695019114,0.37585244126478573,0.8102828474648673,0.005952380952380955
7,0.35,0.13550995576874936,0.630801178210402,-0.3932056108868487,0.34462874388571363,0.8214809230605702,0.003571428571428585
7,0.5,0.1392187720678557,0.6224989116309759,-0.4137594487826396,0.33647273186742754,0.8342436612848491,1.850371707708594e-17
